level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2493,2493,212.0215,5.2469535,2.0616093,0.0,0,7.543015,0.0,0.14740461,57.626431,8.0999107,503.73007,-9.2032995
2494,2494,212.0217,5.2743268,2.0854044,0.0,0,7.5165353,0.0,0.14960647,57.818817,8.0730457,503.78857,-9.2032356
2495,2495,212.0219,5.2288365,2.1126585,0.0,0,7.4900556,0.0,0.15122721,57.417145,8.0445623,503.84705,-9.2033606
2496,2496,212.0221,5.181375,2.137814,0.0,0,7.4635754,0.0,0.15322958,56.692913,8.0186186,503.90555,-9.203949
2497,2497,212.0223,5.2156367,2.1572075,0.0,0,7.4370952,0.0,0.15527904,56.741554,7.9936185,503.96405,-9.2046375
2498,2498,212.0225,5.2786913,2.1788945,0.0,0,7.410615,0.0,0.15654115,57.369602,7.967535,504.02252,-9.2049866
2499,2499,212.0227,5.283299,2.1988165,0.0,0,7.384666,0.0,0.1579586,57.556156,7.943274,504.08102,-9.2049866
2500,2500,212.0229,5.22686,2.2183113,0.0,0,7.3593607,0.0,0.15998788,56.895313,7.9194517,504.13953,-9.2048349
2501,2501,212.0231,5.1700835,2.2479985,0.0,0,7.3341718,0.0,0.1619294,56.10857,7.895606,504.19803,-9.2041273
2502,2502,212.0233,5.1645999,2.2725713,0.0,0,7.3089876,0.0,0.16370037,55.820683,7.8736148,504.2565,-9.2035027
2503,2503,212.0235,5.2040052,2.2845676,0.0,0,7.2838035,0.0,0.16527732,56.031738,7.852026,504.315,-9.2034349
2504,2504,212.0237,5.2541904,2.3033998,0.0,0,7.2586198,0.0,0.16648458,56.514511,7.8316402,504.3735,-9.2032366
2505,2505,212.0239,5.3156629,2.3252797,0.0,0,7.2334356,0.0,0.1678292,57.100796,7.8109922,504.43198,-9.2026825
2506,2506,212.0241,5.3776197,2.3426521,0.0,0,7.2082515,0.0,0.1697299,57.658321,7.7896748,504.49048,-9.2023315
2507,2507,212.0243,5.4090056,2.3706422,0.0,0,7.1830673,0.0,0.17173056,57.948734,7.7688189,504.54898,-9.2021637
2508,2508,212.0245,5.3854914,2.3987231,0.0,0,7.1578832,0.0,0.17345303,57.709251,7.74471,504.60745,-9.2025995
2509,2509,212.0247,5.3360415,2.414638,0.0,0,7.132699,0.0,0.1752519,57.072113,7.719686,504.66595,-9.2033596
2510,2510,212.0249,5.3006282,2.4405682,0.0,0,7.1075149,0.0,0.17728917,56.563377,7.6975708,504.72446,-9.2028189
2511,2511,212.0251,5.3080482,2.4709013,0.0,0,7.0823312,0.0,0.17920715,56.468071,7.6766782,504.78293,-9.2022486
2512,2512,212.0253,5.340641,2.4869111,0.0,0,7.0571475,0.0,0.18102387,56.65353,7.6543107,504.84143,-9.2027254
2513,2513,212.0255,5.370513,2.5076926,0.0,0,7.0319633,0.0,0.18286636,56.913963,7.6307087,504.89993,-9.2032938
2514,2514,212.0257,5.4018478,2.5331483,0.0,0,7.0067787,0.0,0.18425618,57.177467,7.6086645,504.9584,-9.2037334
2515,2515,212.0259,5.4292417,2.5482776,0.0,0,6.981595,0.0,0.18578258,57.350986,7.5879846,505.01691,-9.2037516
2516,2516,212.0261,5.4274035,2.5736237,0.0,0,6.9564114,0.0,0.18806234,57.236931,7.5648055,505.07541,-9.2034769
2517,2517,212.0263,5.3917561,2.6049287,0.0,0,6.9312272,0.0,0.18997648,56.79842,7.5398355,505.13388,-9.2028513
2518,2518,212.0265,5.3481426,2.618674,0.0,0,6.9060431,0.0,0.19146819,56.300201,7.5186038,505.19238,-9.2027607
2519,2519,212.0267,5.3399134,2.6363723,0.0,0,6.8808589,0.0,0.19332796,56.092804,7.4981985,505.25089,-9.2030897
2520,2520,212.0269,5.3833985,2.6612828,0.0,0,6.8556757,0.0,0.19475476,56.336819,7.4755731,505.30936,-9.2030296
2521,2521,212.0271,5.450685,2.6753154,0.0,0,6.8304915,0.0,0.1959838,56.867435,7.4543395,505.36786,-9.2027349
2522,2522,212.0273,5.4914894,2.6976831,0.0,0,6.8053074,0.0,0.19820754,57.208221,7.4334364,505.42813,-9.2018652
2523,2523,212.0275,5.4938822,2.7277942,0.0,0,6.7801232,0.0,0.20012514,57.242641,7.4102097,505.48837,-9.2016735
2524,2524,212.0277,5.483048,2.7454133,0.0,0,6.7554412,0.0,0.20153506,57.123962,7.3882604,505.54861,-9.2019396
2525,2525,212.0279,5.469758,2.7666852,0.0,0,6.7313666,0.0,0.20378716,56.880547,7.3672285,505.60889,-9.2026262
2526,2526,212.0281,5.4670291,2.7951295,0.0,0,6.7074018,0.0,0.20571645,56.696976,7.3447294,505.66913,-9.2031784
2527,2527,212.0283,5.4706931,2.8134456,0.0,0,6.6834412,0.0,0.20705505,56.657265,7.3224907,505.7294,-9.2032499
2528,2528,212.0285,5.4831843,2.8320756,0.0,0,6.6594815,0.0,0.20917873,56.641605,7.2998648,505.78964,-9.2035398
2529,2529,212.0287,5.5063968,2.8569317,0.0,0,6.6355214,0.0,0.21103731,56.736526,7.2776661,505.84991,-9.203311
2530,2530,212.0289,5.5404105,2.8744977,0.0,0,6.6115613,0.0,0.2121006,57.007557,7.2555618,505.91016,-9.20298
2531,2531,212.0291,5.5677342,2.8942583,0.0,0,6.5876012,0.0,0.21413411,57.193684,7.2317071,505.97043,-9.2031984
2532,2532,212.0293,5.5673504,2.9217808,0.0,0,6.5636415,0.0,0.21633567,57.15411,7.2101612,506.03067,-9.2034101
2533,2533,212.0295,5.5571213,2.9432228,0.0,0,6.5396814,0.0,0.21774445,56.965694,7.1889052,506.09091,-9.203517
2534,2534,212.0297,5.550652,2.9631999,0.0,0,6.5157218,0.0,0.21987949,56.742683,7.1652889,506.15118,-9.2035427
2535,2535,212.0299,5.570281,2.9875846,0.0,0,6.4917617,0.0,0.22199915,56.801743,7.1432519,506.21143,-9.2034092
2536,2536,212.0301,5.6129041,3.0093963,0.0,0,6.467802,0.0,0.22331367,57.12162,7.1227422,506.2717,-9.2033682
2537,2537,212.0303,5.6474681,3.0315993,0.0,0,6.4438419,0.0,0.22546996,57.319485,7.0983758,506.33194,-9.2032309
2538,2538,212.0305,5.6719751,3.0573032,0.0,0,6.4198813,0.0,0.22787194,57.431705,7.073277,506.39221,-9.2027426
2539,2539,212.0307,5.6839547,3.0813861,0.0,0,6.3959212,0.0,0.22934565,57.492577,7.0500927,506.45245,-9.2025805
2540,2540,212.0309,5.6834164,3.1042712,0.0,0,6.3719611,0.0,0.23145376,57.421055,7.0259118,506.5127,-9.2024193
2541,2541,212.0311,5.6758113,3.129318,0.0,0,6.3480015,0.0,0.23390363,57.210938,7.0037208,506.57297,-9.202527
2542,2542,212.0313,5.6702433,3.1560085,0.0,0,6.3240414,0.0,0.23561023,57.01955,6.9795098,506.63321,-9.2032204
2543,2543,212.0315,5.6825829,3.1793849,0.0,0,6.3000817,0.0,0.23769078,56.987297,6.9530158,506.69348,-9.2040005
2544,2544,212.0317,5.7122197,3.2002003,0.0,0,6.2761216,0.0,0.23993096,57.110676,6.929409,506.75372,-9.204484
2545,2545,212.0319,5.7431374,3.2251146,0.0,0,6.252162,0.0,0.24150147,57.33094,6.9074235,506.814,-9.2046366
2546,2546,212.0321,5.7709889,3.2482915,0.0,0,6.2282019,0.0,0.24340506,57.510075,6.8844714,506.87424,-9.2045126
2547,2547,212.0323,5.7718215,3.2678814,0.0,0,6.2042418,0.0,0.24569985,57.475994,6.8594646,506.93451,-9.203825
2548,2548,212.0325,5.7653856,3.2941675,0.0,0,6.1802816,0.0,0.24745123,57.341801,6.8343253,506.99475,-9.2034798
2549,2549,212.0327,5.7608862,3.3181653,0.0,0,6.1568022,0.0,0.24931875,57.158112,6.8111353,507.05499,-9.203433
2550,2550,212.0329,5.7515965,3.3360982,0.0,0,6.1339045,0.0,0.25155568,56.951885,6.788197,507.11526,-9.2033758
2551,2551,212.0331,5.7683187,3.3634079,0.0,0,6.1111116,0.0,0.25348088,57.007599,6.7632165,507.17551,-9.2026157
2552,2552,212.0333,5.8078022,3.3899651,0.0,0,6.0883236,0.0,0.25543195,57.235996,6.7380123,507.23578,-9.2024364
2553,2553,212.0335,5.8407331,3.4093068,0.0,0,6.0655355,0.0,0.25777832,57.36409,6.7154369,507.29602,-9.2026806
2554,2554,212.0337,5.8624158,3.437032,0.0,0,6.042748,0.0,0.25992876,57.475742,6.6915083,507.35629,-9.2026949
2555,2555,212.0339,5.8745031,3.4645202,0.0,0,6.0199599,0.0,0.2618179,57.549564,6.6677012,507.41653,-9.2025127
2556,2556,212.0341,5.8821263,3.4827929,0.0,0,5.9971714,0.0,0.26400763,57.529049,6.6433663,507.47681,-9.2027607
2557,2557,212.0343,5.8838625,3.509912,0.0,0,5.9743834,0.0,0.26624376,57.437649,6.6172547,507.53705,-9.2036238
2558,2558,212.0345,5.87782,3.5396876,0.0,0,5.9515953,0.0,0.26825148,57.259415,6.5928516,507.59729,-9.2040768
2559,2559,212.0347,5.8872743,3.5575545,0.0,0,5.9288073,0.0,0.27042201,57.123257,6.56914,507.65756,-9.2040253
2560,2560,212.0349,5.9042168,3.5833206,0.0,0,5.9060197,0.0,0.27267113,57.164402,6.5433025,507.7178,-9.2037153
2561,2561,212.0351,5.9248877,3.6133521,0.0,0,5.8832316,0.0,0.27460712,57.313854,6.5174279,507.77808,-9.2042046
2562,2562,212.0353,5.9496965,3.6309636,0.0,0,5.8604436,0.0,0.27665526,57.437077,6.4928904,507.83832,-9.2041359
2563,2563,212.0355,5.9639969,3.6574214,0.0,0,5.8376555,0.0,0.27921626,57.446907,6.4688568,507.89859,-9.2033043
2564,2564,212.0357,5.9781718,3.6886461,0.0,0,5.814867,0.0,0.28133461,57.459774,6.4460673,507.95883,-9.2031775
2565,2565,212.0359,5.9954247,3.704644,0.0,0,5.792079,0.0,0.28320363,57.526703,6.4226947,508.01907,-9.2031212
2566,2566,212.0361,6.0061183,3.7301831,0.0,0,5.7692914,0.0,0.28578255,57.427116,6.3955479,508.07935,-9.2020473
2567,2567,212.0363,6.0024047,3.7631187,0.0,0,5.7465034,0.0,0.28796792,57.249416,6.3703218,508.13959,-9.2014303
2568,2568,212.0365,6.0073795,3.7811334,0.0,0,5.7237153,0.0,0.28987545,57.223824,6.3465695,508.19986,-9.2018957
2569,2569,212.0367,6.0241299,3.8045268,0.0,0,5.7009273,0.0,0.29242918,57.230434,6.3199077,508.2601,-9.2020826
2570,2570,212.0369,6.0359902,3.8347762,0.0,0,5.6781397,0.0,0.29444507,57.238827,6.2964153,508.32037,-9.2021284
2571,2571,212.0371,6.0467782,3.8525283,0.0,0,5.6553516,0.0,0.2961255,57.242523,6.2720413,508.38062,-9.2028627
2572,2572,212.0373,6.0673914,3.8759334,0.0,0,5.6325636,0.0,0.29882979,57.311523,6.2445116,508.33585,-9.2035666
2573,2573,212.0375,6.0917702,3.9075747,0.0,0,5.6097751,0.0,0.30116484,57.420322,6.2196574,508.29108,-9.2035999
2574,2574,212.0377,6.1070728,3.9269266,0.0,0,5.5874414,0.0,0.302836,57.39299,6.1958365,508.24631,-9.2034931
2575,2575,212.0379,6.1235447,3.9494216,0.0,0,5.5656581,0.0,0.30551359,57.37587,6.1693864,508.20157,-9.2034855
2576,2576,212.0381,6.1330295,3.9810386,0.0,0,5.5439734,0.0,0.30796012,57.388241,6.1447954,508.1568,-9.2034636
2577,2577,212.0383,6.134829,4.0028458,0.0,0,5.5222936,0.0,0.30967131,57.327904,6.1233582,508.11203,-9.2029266
2578,2578,212.0385,6.1404824,4.0256705,0.0,0,5.5006132,0.0,0.31237292,57.192513,6.0994925,508.06726,-9.202178
2579,2579,212.0387,6.1412821,4.0566001,0.0,0,5.4789333,0.0,0.31493491,57.086594,6.0724287,508.02249,-9.2019348
2580,2580,212.0389,6.1482377,4.0791435,0.0,0,5.457253,0.0,0.31655434,57.062088,6.0448799,507.97772,-9.2019196
2581,2581,212.0391,6.16923,4.1001754,0.0,0,5.4355731,0.0,0.31912196,57.041634,6.0206738,507.93295,-9.2020826
2582,2582,212.0393,6.1921186,4.1275806,0.0,0,5.4138932,0.0,0.32160553,57.080769,5.9977179,507.88821,-9.2020903
2583,2583,212.0395,6.2121119,4.1504445,0.0,0,5.3922133,0.0,0.32311815,57.229836,5.9728851,507.84344,-9.2017736
2584,2584,212.0397,6.2314296,4.1718335,0.0,0,5.370533,0.0,0.32562286,57.319359,5.9492993,507.79868,-9.2019243
2585,2585,212.0399,6.2471623,4.1981292,0.0,0,5.3488531,0.0,0.32819906,57.290825,5.9261765,507.75391,-9.2028217
2586,2586,212.0401,6.2528009,4.2220273,0.0,0,5.3271732,0.0,0.32977483,57.223114,5.8988519,507.70914,-9.2034407
2587,2587,212.0403,6.2596736,4.2437696,0.0,0,5.3054934,0.0,0.33220333,57.137306,5.8702831,507.66437,-9.203476
2588,2588,212.0405,6.2580991,4.2701445,0.0,0,5.283813,0.0,0.33496788,56.973362,5.8478322,507.61963,-9.2027941
2589,2589,212.0407,6.2601781,4.2969356,0.0,0,5.2621331,0.0,0.33679309,56.847519,5.8253098,507.57486,-9.2024965
2590,2590,212.0409,6.2822104,4.3203306,0.0,0,5.2404532,0.0,0.33920869,56.881363,5.7996292,507.53009,-9.2033138
2591,2591,212.0411,6.3076549,4.3445487,0.0,0,5.2187734,0.0,0.34191543,56.996918,5.7746735,507.48532,-9.2030783
2592,2592,212.0413,6.3226824,4.3699732,0.0,0,5.1970935,0.0,0.34367943,57.062389,5.7501974,507.44055,-9.2029228
2593,2593,212.0415,6.3423867,4.3930511,0.0,0,5.1754136,0.0,0.34593603,57.090485,5.7254581,507.39578,-9.2034454
2594,2594,212.0417,6.3619285,4.4151311,0.0,0,5.1537333,0.0,0.34867871,57.081806,5.7023797,507.35104,-9.2028885
2595,2595,212.0419,6.3711271,4.4416227,0.0,0,5.1320534,0.0,0.35054755,57.109219,5.6794987,507.30627,-9.2021875
2596,2596,212.0421,6.3779941,4.4653735,0.0,0,5.110373,0.0,0.35264033,57.118942,5.6539526,507.26151,-9.2027397
2597,2597,212.0423,6.3788142,4.4858961,0.0,0,5.0886931,0.0,0.35535252,56.914894,5.6284995,507.21674,-9.2034502
2598,2598,212.0425,6.3731136,4.5143533,0.0,0,5.0670133,0.0,0.35746747,56.690899,5.6056147,507.17197,-9.2034769
2599,2599,212.0427,6.3775311,4.5400906,0.0,0,5.0457678,0.0,0.35964167,56.618019,5.5807357,507.1272,-9.2033997
2600,2600,212.0429,6.3917165,4.5579038,0.0,0,5.0250483,0.0,0.36221534,56.575748,5.5555773,507.08246,-9.2034292
2601,2601,212.0431,6.4129381,4.5840745,0.0,0,5.0044241,0.0,0.36426091,56.661766,5.5328989,507.03769,-9.2035093
2602,2602,212.0433,6.4406137,4.6095519,0.0,0,4.9838037,0.0,0.36625522,56.813255,5.5122333,506.99292,-9.2037964
2603,2603,212.0435,6.4573646,4.6265445,0.0,0,4.9631839,0.0,0.36873904,56.880199,5.4888539,506.94815,-9.2038546
2604,2604,212.0437,6.4641747,4.6533599,0.0,0,4.9425635,0.0,0.37103236,56.813263,5.4629369,506.90338,-9.2037077
2605,2605,212.0439,6.4659519,4.6802187,0.0,0,4.9219437,0.0,0.37302461,56.677776,5.4400978,506.85861,-9.203846
2606,2606,212.0441,6.4662232,4.6959796,0.0,0,4.9013238,0.0,0.37535757,56.553062,5.4169011,506.81384,-9.2030182
2607,2607,212.0443,6.4702263,4.7233443,0.0,0,4.8807039,0.0,0.37777421,56.44173,5.3916035,506.7691,-9.202177
2608,2608,212.0445,6.4778657,4.7533822,0.0,0,4.8600836,0.0,0.3799158,56.408859,5.3682494,506.72433,-9.2023497
2609,2609,212.0447,6.489563,4.7686443,0.0,0,4.8394637,0.0,0.38222787,56.364761,5.3474894,506.67957,-9.2022457
2610,2610,212.0449,6.5095887,4.7923689,0.0,0,4.8188438,0.0,0.38473338,56.375492,5.3253503,506.6348,-9.2025452
2611,2611,212.0451,6.5351119,4.8212161,0.0,0,4.798224,0.0,0.38675621,56.485828,5.3030162,506.59003,-9.2038612
2612,2612,212.0453,6.563839,4.8365297,0.0,0,4.7776036,0.0,0.38886669,56.556725,5.2853479,506.54526,-9.2046537
2613,2613,212.0455,6.5780497,4.8611469,0.0,0,4.7569838,0.0,0.39160225,56.536942,5.2626562,506.50052,-9.2047224
2614,2614,212.0457,6.5785689,4.8913589,0.0,0,4.7363639,0.0,0.39370173,56.493603,5.2337642,506.45575,-9.2043409
2615,2615,212.0459,6.5760918,4.9055047,0.0,0,4.7157435,0.0,0.39554688,56.408947,5.2076817,506.41098,-9.2037678
2616,2616,212.0461,6.5827727,4.9284139,0.0,0,4.6951237,0.0,0.39827272,56.244102,5.1845169,506.36621,-9.2035589
2617,2617,212.0463,6.5902529,4.9591746,0.0,0,4.6745038,0.0,0.40053523,56.16909,5.1645365,506.32144,-9.2034521
2618,2618,212.0465,6.5942554,4.9755683,0.0,0,4.6538839,0.0,0.40245304,56.181049,5.1421494,506.27667,-9.2028999
2619,2619,212.0467,6.6084738,4.9972758,0.0,0,4.6332641,0.0,0.40523759,56.102547,5.1198335,506.23193,-9.2027531
2620,2620,212.0469,6.6193066,5.0262995,0.0,0,4.6126437,0.0,0.40736708,56.078907,5.097085,506.18716,-9.2025566
2621,2621,212.0471,6.6332636,5.041749,0.0,0,4.5920234,0.0,0.40898943,56.104515,5.0737977,506.1424,-9.2019625
2622,2622,212.0473,6.6499553,5.0620084,0.0,0,4.5714035,0.0,0.41173562,56.067787,5.0508919,506.11734,-9.2019291
2623,2623,212.0475,6.6642509,5.0917425,0.0,0,4.5507836,0.0,0.41402856,56.056297,5.0274711,506.09229,-9.2019911
2624,2624,212.0477,6.6803894,5.1094537,0.0,0,4.5305758,0.0,0.41564101,56.022884,5.0062957,506.06723,-9.2021456
2625,2625,212.0479,6.696454,5.129055,0.0,0,4.5108657,0.0,0.41840956,55.973713,4.9849238,506.04218,-9.2027836
2626,2626,212.0481,6.7031503,5.15835,0.0,0,4.4912457,0.0,0.42090428,55.957916,4.9610438,506.01712,-9.2034349
2627,2627,212.0483,6.7041283,5.1777349,0.0,0,4.4716296,0.0,0.42253083,55.923717,4.9391589,505.99207,-9.2035942
2628,2628,212.0485,6.7176394,5.1968241,0.0,0,4.4520135,0.0,0.4252412,55.881454,4.9183483,505.96701,-9.2034607
2629,2629,212.0487,6.7302237,5.2242365,0.0,0,4.4323974,0.0,0.42788157,55.794151,4.8956647,505.94196,-9.2026749
2630,2630,212.0489,6.740881,5.2441072,0.0,0,4.4127812,0.0,0.42932683,55.798737,4.8730888,505.9169,-9.2022038
2631,2631,212.0491,6.7532458,5.2627759,0.0,0,4.3931651,0.0,0.43183208,55.784538,4.8522964,505.89185,-9.2021561
2632,2632,212.0493,6.7713203,5.2884765,0.0,0,4.3735495,0.0,0.43453541,55.744827,4.8307734,505.86679,-9.2024584
2633,2633,212.0495,6.7935219,5.3082714,0.0,0,4.3539338,0.0,0.43600947,55.878471,4.8086939,505.84171,-9.2021904
2634,2634,212.0497,6.8078365,5.3260121,0.0,0,4.3343177,0.0,0.43849862,55.91666,4.7855673,505.81665,-9.2010841
2635,2635,212.0499,6.8083568,5.350565,0.0,0,4.3147016,0.0,0.44119102,55.781857,4.7621436,505.7916,-9.2011023
2636,2636,212.0501,6.8078604,5.3719702,0.0,0,4.2950859,0.0,0.44264024,55.705441,4.7405124,505.76654,-9.2017183
2637,2637,212.0503,6.8258262,5.3899155,0.0,0,4.2754693,0.0,0.44490311,55.672626,4.7180967,505.74149,-9.2026329
2638,2638,212.0505,6.8359294,5.4121671,0.0,0,4.2558532,0.0,0.4475182,55.585461,4.6976433,505.71643,-9.2028904
2639,2639,212.0507,6.8378344,5.4343305,0.0,0,4.236237,0.0,0.44907418,55.54388,4.6792178,505.69138,-9.2029629
2640,2640,212.0509,6.8511376,5.4531555,0.0,0,4.2166214,0.0,0.45134476,55.519844,4.658668,505.66632,-9.2035265
