level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
1812,1812,145.3743,11.114555,1.3216037,0.0,0,7.9402156,0.0,0.091445111,129.05272,8.6194506,302.97046,-9.3149748
1813,1813,145.3745,11.152799,1.3583628,0.0,0,7.9137359,0.0,0.094668835,129.16309,8.583951,303.02811,-9.3150377
1814,1814,145.3747,11.095923,1.3983256,0.0,0,7.8872557,0.0,0.097315699,128.36212,8.5502195,303.08572,-9.3161297
1815,1815,145.3749,11.020861,1.4287258,0.0,0,7.8607755,0.0,0.09930484,127.18445,8.5160036,303.14337,-9.3167
1816,1816,145.3751,11.066709,1.4627407,0.0,0,7.8342957,0.0,0.10229009,126.96053,8.4804688,303.20712,-9.3170214
1817,1817,145.3753,11.157241,1.500962,0.0,0,7.8078156,0.0,0.10507675,127.68031,8.4468956,303.27701,-9.3173485
1818,1818,145.3755,11.174508,1.5214498,0.0,0,7.7813354,0.0,0.10636792,128.01332,8.4156561,303.34686,-9.3172598
1819,1819,145.3757,11.198463,1.5334156,0.0,0,7.7548552,0.0,0.1077795,127.99008,8.3859339,303.41675,-9.3170576
1820,1820,145.3759,11.31817,1.5550402,0.0,0,7.7283754,0.0,0.10936543,128.88808,8.3597832,303.4866,-9.3165951
1821,1821,145.3761,11.429727,1.5819787,0.0,0,7.7018952,0.0,0.11078317,130.09451,8.3325844,303.55649,-9.3164158
1822,1822,145.3763,11.414923,1.6102185,0.0,0,7.675415,0.0,0.11320975,129.88885,8.309516,303.62637,-9.3166409
1823,1823,145.3765,11.349657,1.6368904,0.0,0,7.6489348,0.0,0.1155265,128.86061,8.2862883,303.69623,-9.3162127
1824,1824,145.3767,11.382804,1.65693,0.0,0,7.6224551,0.0,0.11654051,128.84372,8.2576151,303.76611,-9.3150778
1825,1825,145.3769,11.52183,1.6755713,0.0,0,7.5959754,0.0,0.11804302,130.02898,8.2322197,303.83597,-9.3143301
1826,1826,145.3771,11.630391,1.7033873,0.0,0,7.5694952,0.0,0.12043664,131.11703,8.2095661,303.90585,-9.3148708
1827,1827,145.3773,11.62531,1.7404113,0.0,0,7.543015,0.0,0.12255659,131.03423,8.1842566,303.97574,-9.3155947
1828,1828,145.3775,11.594741,1.7733762,0.0,0,7.5165353,0.0,0.12509046,130.35388,8.1565714,304.04559,-9.3162451
1829,1829,145.3777,11.63071,1.7995311,0.0,0,7.4900556,0.0,0.12771495,130.26266,8.1282749,304.11548,-9.3168249
1830,1830,145.3779,11.666566,1.8301557,0.0,0,7.4635754,0.0,0.12958251,130.46051,8.096076,304.18533,-9.3168192
1831,1831,145.3781,11.656916,1.8620093,0.0,0,7.4370952,0.0,0.13182445,130.18771,8.0635433,304.25522,-9.3165197
1832,1832,145.3783,11.633227,1.8892077,0.0,0,7.410615,0.0,0.13449839,129.59805,8.0363235,304.3251,-9.3160896
1833,1833,145.3785,11.653068,1.9172065,0.0,0,7.3846664,0.0,0.13637534,129.42357,8.0100164,304.39496,-9.3165359
1834,1834,145.3787,11.729156,1.9353223,0.0,0,7.3593612,0.0,0.13755345,129.98495,7.984921,304.46484,-9.3170691
1835,1835,145.3789,11.824125,1.9441168,0.0,0,7.3341722,0.0,0.13888511,130.82086,7.9579096,304.5347,-9.3160839
1836,1836,145.3791,11.886075,1.9696317,0.0,0,7.3089881,0.0,0.14052704,131.3849,7.9303107,304.60458,-9.3147621
1837,1837,145.3793,11.894421,2.0020769,0.0,0,7.2838039,0.0,0.14246064,131.42714,7.9048223,304.67447,-9.3146276
1838,1838,145.3795,11.883195,2.0219061,0.0,0,7.2586198,0.0,0.14459676,131.00806,7.8809509,304.74432,-9.3146849
1839,1839,145.3797,11.882781,2.0460443,0.0,0,7.2334356,0.0,0.14644803,130.67599,7.8614702,304.81421,-9.3150454
1840,1840,145.3799,11.902253,2.0724616,0.0,0,7.2082515,0.0,0.14791985,130.62601,7.8400321,304.88406,-9.3154535
1841,1841,145.3801,11.936966,2.0896716,0.0,0,7.1830673,0.0,0.14976421,130.73466,7.8171029,304.95395,-9.3154459
1842,1842,145.3803,12.001151,2.1197758,0.0,0,7.1578832,0.0,0.15220095,131.09041,7.7916265,305.02383,-9.3153305
1843,1843,145.3805,12.085208,2.1550851,0.0,0,7.1326995,0.0,0.15430027,131.69409,7.7640781,305.09369,-9.3152103
1844,1844,145.3807,12.139552,2.1728401,0.0,0,7.1075153,0.0,0.15609851,132.10051,7.7384553,305.16357,-9.3154507
1845,1845,145.3809,12.142987,2.1980226,0.0,0,7.0823312,0.0,0.15834215,132.00266,7.7119865,305.23343,-9.3155584
1846,1846,145.3811,12.12826,2.2331917,0.0,0,7.0571475,0.0,0.16041236,131.66103,7.6831708,305.30331,-9.315588
1847,1847,145.3813,12.121905,2.2561445,0.0,0,7.0319633,0.0,0.16247299,131.21265,7.6532407,305.3732,-9.3156309
1848,1848,145.3815,12.127222,2.2832994,0.0,0,7.0067792,0.0,0.16512182,130.86284,7.6275177,305.44305,-9.3152189
1849,1849,145.3817,12.145635,2.3120048,0.0,0,6.981595,0.0,0.16685422,130.81508,7.6037364,305.51294,-9.3152027
1850,1850,145.3819,12.180955,2.3240306,0.0,0,6.9564114,0.0,0.16785638,130.98302,7.5800691,305.58279,-9.3150778
1851,1851,145.3821,12.249578,2.3431687,0.0,0,6.9312277,0.0,0.16980614,131.4491,7.5555944,305.65268,-9.3150291
1852,1852,145.3823,12.327658,2.3746924,0.0,0,6.9060431,0.0,0.17173798,132.06157,7.53192,305.72256,-9.3155613
1853,1853,145.3825,12.363385,2.3954446,0.0,0,6.8808594,0.0,0.17330733,132.258,7.5078149,305.79242,-9.3150864
1854,1854,145.3827,12.364279,2.4151025,0.0,0,6.8556757,0.0,0.1755345,132.00662,7.4831219,305.8623,-9.3150597
1855,1855,145.3829,12.367624,2.4406192,0.0,0,6.830492,0.0,0.17730474,131.80022,7.4602981,305.93216,-9.3153324
1856,1856,145.3831,12.38343,2.4592474,0.0,0,6.8053074,0.0,0.17845595,131.87712,7.4365549,306.00204,-9.3150835
1857,1857,145.3833,12.409781,2.4833305,0.0,0,6.7801232,0.0,0.18079275,131.82649,7.4107971,306.07193,-9.3151875
1858,1858,145.3835,12.440351,2.5159817,0.0,0,6.7554417,0.0,0.18327819,131.72153,7.3870745,306.14178,-9.3148441
1859,1859,145.3837,12.483457,2.5395098,0.0,0,6.7313671,0.0,0.18475986,131.93797,7.3634763,306.21167,-9.3149948
1860,1860,145.3839,12.539041,2.5600557,0.0,0,6.7074022,0.0,0.18687829,132.25279,7.3376408,306.28152,-9.3156214
1861,1861,145.3841,12.567738,2.5871909,0.0,0,6.6834416,0.0,0.18918726,132.35394,7.3148279,306.35141,-9.315383
1862,1862,145.3843,12.569303,2.6141758,0.0,0,6.6594815,0.0,0.19082627,132.18484,7.2895517,306.4213,-9.3159027
1863,1863,145.3845,12.579041,2.6395454,0.0,0,6.6355219,0.0,0.19318992,131.94954,7.2627296,306.49115,-9.3167372
1864,1864,145.3847,12.615844,2.6644945,0.0,0,6.6115613,0.0,0.19553165,131.98697,7.2378378,306.56104,-9.3169794
1865,1865,145.3849,12.648399,2.6854753,0.0,0,6.5876017,0.0,0.19670609,132.20454,7.2149491,306.63089,-9.3171864
1866,1866,145.3851,12.670658,2.7047889,0.0,0,6.5636415,0.0,0.19844672,132.26315,7.1920028,306.66492,-9.3170481
1867,1867,145.3853,12.707409,2.728678,0.0,0,6.5396819,0.0,0.20079114,132.30209,7.1663017,306.66309,-9.3165121
1868,1868,145.3855,12.739336,2.7567909,0.0,0,6.5157218,0.0,0.20244998,132.4187,7.142518,306.66125,-9.3162174
1869,1869,145.3857,12.768245,2.7791326,0.0,0,6.4917622,0.0,0.20434831,132.4924,7.1212163,306.65942,-9.3158951
1870,1870,145.3859,12.797793,2.7968121,0.0,0,6.467802,0.0,0.20642574,132.48228,7.0981159,306.65756,-9.3150129
1871,1871,145.3861,12.829975,2.8223345,0.0,0,6.4438419,0.0,0.20794991,132.55698,7.0737205,306.65573,-9.3148756
1872,1872,145.3863,12.865599,2.8486605,0.0,0,6.4198818,0.0,0.20985317,132.69899,7.0478082,306.6539,-9.315053
1873,1873,145.3865,12.901271,2.8705442,0.0,0,6.3959212,0.0,0.21234958,132.72737,7.0233951,306.65207,-9.314992
1874,1874,145.3867,12.929694,2.8997905,0.0,0,6.3719616,0.0,0.21436639,132.75836,7.0012879,306.65024,-9.3153267
1875,1875,145.3869,12.95582,2.9253738,0.0,0,6.3480015,0.0,0.21611594,132.86525,6.9805088,306.64841,-9.3161888
1876,1876,145.3871,12.99898,2.9430242,0.0,0,6.3240418,0.0,0.21831729,133.04424,6.9553328,306.64658,-9.3169937
1877,1877,145.3873,13.027422,2.9728703,0.0,0,6.3000817,0.0,0.22051659,133.03455,6.9269824,306.64474,-9.3166256
1878,1878,145.3875,13.022959,3.0044863,0.0,0,6.2761221,0.0,0.22260267,132.7018,6.8998666,306.64288,-9.3165255
1879,1879,145.3877,13.021606,3.0229459,0.0,0,6.252162,0.0,0.22485399,132.36707,6.8759513,306.64105,-9.3163567
1880,1880,145.3879,13.047662,3.047143,0.0,0,6.2282019,0.0,0.22687092,132.32022,6.8525577,306.63922,-9.3158503
1881,1881,145.3881,13.097267,3.0744374,0.0,0,6.2042422,0.0,0.22846657,132.65247,6.8257113,306.63739,-9.3164091
1882,1882,145.3883,13.151754,3.0897844,0.0,0,6.1802821,0.0,0.23032108,132.9343,6.8020692,306.63556,-9.317008
1883,1883,145.3885,13.199569,3.1150913,0.0,0,6.1568027,0.0,0.23261678,133.0831,6.7791438,306.63373,-9.3164854
1884,1884,145.3887,13.235262,3.1458066,0.0,0,6.1339049,0.0,0.23446463,133.2204,6.75667,306.6319,-9.3157682
1885,1885,145.3889,13.264668,3.1598115,0.0,0,6.1111121,0.0,0.23612222,133.34079,6.7321334,306.63007,-9.3157005
1886,1886,145.3891,13.288211,3.1813278,0.0,0,6.0883236,0.0,0.23830822,133.33611,6.7051659,306.62823,-9.3156109
1887,1887,145.3893,13.30513,3.2123291,0.0,0,6.065536,0.0,0.24018471,133.25999,6.6800356,306.62637,-9.3157511
1888,1888,145.3895,13.316385,3.2309186,0.0,0,6.042748,0.0,0.24203523,133.1541,6.6554928,306.62454,-9.3164654
1889,1889,145.3897,13.334701,3.2562416,0.0,0,6.0199599,0.0,0.2447274,132.89212,6.6323981,306.62271,-9.3163557
1890,1890,145.3899,13.379495,3.2886581,0.0,0,5.9971719,0.0,0.24682994,132.96155,6.6098967,306.62088,-9.3160791
1891,1891,145.3901,13.438315,3.3067482,0.0,0,5.9743834,0.0,0.24840316,133.33324,6.5843534,306.61905,-9.3168173
1892,1892,145.3903,13.490265,3.3308749,0.0,0,5.9515953,0.0,0.25107241,133.51057,6.5601735,306.61722,-9.3170128
1893,1893,145.3905,13.525715,3.3661506,0.0,0,5.9288077,0.0,0.25351951,133.57307,6.5347838,306.61539,-9.3168421
1894,1894,145.3907,13.538468,3.3878658,0.0,0,5.9060202,0.0,0.25522402,133.49854,6.5062132,306.61356,-9.31637
1895,1895,145.3909,13.543972,3.4085197,0.0,0,5.8832321,0.0,0.25772566,133.25105,6.4827428,306.61169,-9.3157673
1896,1896,145.3911,13.566675,3.43735,0.0,0,5.8604436,0.0,0.25987926,133.15442,6.459075,306.60986,-9.3150682
1897,1897,145.3913,13.593933,3.4579542,0.0,0,5.8376555,0.0,0.26121387,133.23158,6.4341035,306.60803,-9.3146029
1898,1898,145.3915,13.612935,3.479064,0.0,0,5.8148675,0.0,0.2637091,133.10576,6.4114275,306.6062,-9.3151407
1899,1899,145.3917,13.638201,3.507519,0.0,0,5.792079,0.0,0.26616454,132.97334,6.3866854,306.60437,-9.315752
1900,1900,145.3919,13.681659,3.5279825,0.0,0,5.7692914,0.0,0.26743135,133.21573,6.3611689,306.60254,-9.3158607
1901,1901,145.3921,13.734259,3.5466707,0.0,0,5.7465038,0.0,0.26957697,133.46466,6.3375444,306.60071,-9.3158703
1902,1902,145.3923,13.78044,3.5739396,0.0,0,5.7237153,0.0,0.27205482,133.61319,6.3144236,306.59888,-9.3165541
1903,1903,145.3925,13.804158,3.5995421,0.0,0,5.7009277,0.0,0.27368799,133.69176,6.2894483,306.59702,-9.3166294
1904,1904,145.3927,13.811548,3.6221268,0.0,0,5.6781397,0.0,0.27606559,133.45157,6.264873,306.59518,-9.3164377
1905,1905,145.3929,13.830608,3.6470211,0.0,0,5.6553516,0.0,0.27858767,133.22836,6.24119,306.59335,-9.315959
1906,1906,145.3931,13.866257,3.671411,0.0,0,5.6325636,0.0,0.28008589,133.3214,6.2183595,306.59152,-9.315239
1907,1907,145.3933,13.894831,3.6943157,0.0,0,5.6097755,0.0,0.28222969,133.34473,6.1939359,306.58969,-9.3159924
1908,1908,145.3935,13.919384,3.7192874,0.0,0,5.5874419,0.0,0.28491873,133.22276,6.1682992,306.58786,-9.3161917
1909,1909,145.3937,13.961963,3.747525,0.0,0,5.5656581,0.0,0.28677252,133.34901,6.1439166,306.58603,-9.3156834
1910,1910,145.3939,13.994837,3.7702067,0.0,0,5.5439739,0.0,0.28878284,133.42345,6.1212039,306.5842,-9.3161793
1911,1911,145.3941,14.020881,3.7888737,0.0,0,5.5222936,0.0,0.29125732,133.34328,6.0971465,306.58237,-9.3169098
1912,1912,145.3943,14.059449,3.8159423,0.0,0,5.5006137,0.0,0.29306009,133.47458,6.0733056,306.58051,-9.3168058
1913,1913,145.3945,14.092935,3.8410754,0.0,0,5.4789333,0.0,0.29500875,133.51874,6.0501971,306.57867,-9.3166361
1914,1914,145.3947,14.115295,3.8597322,0.0,0,5.4572535,0.0,0.29757696,133.40039,6.0257769,306.57684,-9.316968
1915,1915,145.3949,14.13276,3.8868816,0.0,0,5.4355736,0.0,0.29956377,133.37823,6.0038462,306.57501,-9.3164825
1916,1916,145.3951,14.158712,3.9117153,0.0,0,5.4138937,0.0,0.30133396,133.37196,5.9798784,306.5459,-9.3157358
1917,1917,145.3953,14.193541,3.9272575,0.0,0,5.3922133,0.0,0.3036088,133.32854,5.954596,306.48953,-9.315424
1918,1918,145.3955,14.225893,3.9548206,0.0,0,5.3705335,0.0,0.30581865,133.35698,5.9314981,306.4332,-9.3153982
1919,1919,145.3957,14.248014,3.9847891,0.0,0,5.3488536,0.0,0.30779004,133.3526,5.9103718,306.37683,-9.3154812
1920,1920,145.3959,14.272043,4.0009904,0.0,0,5.3271737,0.0,0.31003839,133.28143,5.8864384,306.32047,-9.3160324
1921,1921,145.3961,14.310912,4.0257974,0.0,0,5.3054934,0.0,0.31229964,133.25122,5.8618388,306.2641,-9.3166485
1922,1922,145.3963,14.34836,4.053823,0.0,0,5.2838135,0.0,0.31409433,133.32843,5.8401356,306.20773,-9.3174648
1923,1923,145.3965,14.379071,4.0680017,0.0,0,5.2621331,0.0,0.31608763,133.42451,5.8163333,306.15137,-9.3176413
1924,1924,145.3967,14.407469,4.0932422,0.0,0,5.2404532,0.0,0.31857809,133.37653,5.7924542,306.095,-9.317337
1925,1925,145.3969,14.431906,4.1236806,0.0,0,5.2187734,0.0,0.32052228,133.32719,5.7702818,306.03864,-9.3173819
1926,1926,145.3971,14.460972,4.1380711,0.0,0,5.1970935,0.0,0.32235089,133.29849,5.7457829,305.98227,-9.3164034
1927,1927,145.3973,14.488023,4.1611991,0.0,0,5.1754136,0.0,0.32495835,133.192,5.7217617,305.9259,-9.315568
1928,1928,145.3975,14.51388,4.1934242,0.0,0,5.1537337,0.0,0.32702425,133.19333,5.699708,305.86957,-9.3158007
1929,1929,145.3977,14.542389,4.2108831,0.0,0,5.1320534,0.0,0.32884926,133.22775,5.6772785,305.8132,-9.3160028
1930,1930,145.3979,14.575425,4.2338605,0.0,0,5.1103735,0.0,0.33168256,133.10576,5.6536398,305.75684,-9.3160477
1931,1931,145.3981,14.616208,4.2645721,0.0,0,5.0886931,0.0,0.33384186,133.15416,5.6303792,305.70047,-9.3165646
1932,1932,145.3983,14.658116,4.281177,0.0,0,5.0670133,0.0,0.33538181,133.35699,5.606112,305.6441,-9.3167667
1933,1933,145.3985,14.691102,4.3030353,0.0,0,5.0457683,0.0,0.33804458,133.35191,5.5825591,305.58774,-9.316268
1934,1934,145.3987,14.723126,4.3351812,0.0,0,5.0250487,0.0,0.34039646,133.35472,5.5609951,305.53137,-9.315918
1935,1935,145.3989,14.7489,4.3535757,0.0,0,5.0044241,0.0,0.34198466,133.32431,5.5368829,305.47501,-9.3160419
1936,1936,145.3991,14.764081,4.3717084,0.0,0,4.9838042,0.0,0.34451923,133.10602,5.5120559,305.41864,-9.3158941
1937,1937,145.3993,14.786362,4.4001746,0.0,0,4.9631839,0.0,0.34687513,133.03702,5.4870138,305.36227,-9.3162975
1938,1938,145.3995,14.811089,4.4197493,0.0,0,4.942564,0.0,0.34828576,133.04346,5.4628835,305.30594,-9.3170147
1939,1939,145.3997,14.837488,4.438879,0.0,0,4.9219441,0.0,0.35081282,132.90749,5.4391065,305.24957,-9.3166351
1940,1940,145.3999,14.866258,4.467114,0.0,0,4.9013243,0.0,0.35340714,132.89435,5.4157572,305.19321,-9.3163519
1941,1941,145.4001,14.903663,4.4885831,0.0,0,4.8807039,0.0,0.3547501,133.04398,5.3948169,305.13684,-9.3161936
1942,1942,145.4003,14.958204,4.5070615,0.0,0,4.8600841,0.0,0.35709503,133.14792,5.3727984,305.08047,-9.3164377
1943,1943,145.4005,15.000248,4.5335846,0.0,0,4.8394642,0.0,0.35984114,133.1636,5.3483925,305.02411,-9.3157253
1944,1944,145.4007,15.020097,4.5580893,0.0,0,4.8188443,0.0,0.36144587,133.18132,5.3257809,304.96774,-9.3146515
1945,1945,145.4009,15.037447,4.5783396,0.0,0,4.798224,0.0,0.36380199,133.09636,5.3023224,304.91138,-9.3150396
1946,1946,145.4011,15.062298,4.6012182,0.0,0,4.7776041,0.0,0.36645219,132.97182,5.2795215,304.85501,-9.3154593
1947,1947,145.4013,15.086877,4.6250324,0.0,0,4.7569842,0.0,0.36802667,132.96913,5.2581434,304.79865,-9.316123
1948,1948,145.4015,15.113685,4.6460614,0.0,0,4.7363639,0.0,0.37020391,132.89334,5.2345643,304.74231,-9.3168097
1949,1949,145.4017,15.148809,4.6674728,0.0,0,4.715744,0.0,0.37286285,132.77444,5.2135897,304.68594,-9.3169918
1950,1950,145.4019,15.18965,4.6927519,0.0,0,4.6951241,0.0,0.3745777,132.87692,5.1911082,304.62958,-9.3162317
1951,1951,145.4021,15.23859,4.7142181,0.0,0,4.6745043,0.0,0.37661839,133.05554,5.1664209,304.57321,-9.3153725
1952,1952,145.4023,15.28013,4.7321229,0.0,0,4.6538844,0.0,0.37923509,133.07887,5.1453447,304.51685,-9.3150892
1953,1953,145.4025,15.305453,4.7587905,0.0,0,4.6332641,0.0,0.38118985,133.07025,5.1241794,304.46048,-9.3153524
1954,1954,145.4027,15.331079,4.7834463,0.0,0,4.6126437,0.0,0.38326976,133.02309,5.1022501,304.40411,-9.3157835
1955,1955,145.4029,15.36034,4.7999983,0.0,0,4.5920238,0.0,0.38580406,132.95929,5.0799332,304.34775,-9.31602
1956,1956,145.4031,15.381878,4.8256125,0.0,0,4.571404,0.0,0.38780448,132.91039,5.0577378,304.29138,-9.3158941
1957,1957,145.4033,15.405949,4.8503432,0.0,0,4.5507841,0.0,0.38960901,132.81921,5.037272,304.23502,-9.3157091
1958,1958,145.4035,15.427872,4.864747,0.0,0,4.5305758,0.0,0.39198211,132.70688,5.0174022,304.17868,-9.3154917
1959,1959,145.4037,15.457416,4.8907475,0.0,0,4.5108657,0.0,0.39426914,132.67738,4.9962831,304.12231,-9.3152933
1960,1960,145.4039,15.504635,4.9181695,0.0,0,4.4912457,0.0,0.3961615,132.73926,4.9731097,304.06595,-9.3147516
1961,1961,145.4041,15.550398,4.9308887,0.0,0,4.4716296,0.0,0.39833933,132.85732,4.9502559,304.00958,-9.3144054
1962,1962,145.4043,15.585431,4.95504,0.0,0,4.4520135,0.0,0.40074995,132.90329,4.9292541,303.95322,-9.3149176
1963,1963,145.4045,15.616889,4.9838576,0.0,0,4.4323978,0.0,0.40275124,132.89989,4.9075828,303.89685,-9.3159485
1964,1964,145.4047,15.644625,4.997107,0.0,0,4.4127817,0.0,0.40481794,132.85464,4.8846221,303.84048,-9.3169394
1965,1965,145.4049,15.667853,5.0197744,0.0,0,4.3931656,0.0,0.40739486,132.68744,4.8632398,303.78412,-9.3168831
1966,1966,145.4051,15.688069,5.0491948,0.0,0,4.3735499,0.0,0.40936786,132.58989,4.8403625,303.71606,-9.3173704
1967,1967,145.4053,15.716588,5.0627637,0.0,0,4.3539338,0.0,0.41120297,132.6022,4.8173995,303.63632,-9.317359
1968,1968,145.4055,15.752136,5.084187,0.0,0,4.3343177,0.0,0.41395935,132.56,4.7986064,303.55658,-9.3161783
1969,1969,145.4057,15.786965,5.1146836,0.0,0,4.314702,0.0,0.416105,132.57675,4.7777338,303.47681,-9.3163385
1970,1970,145.4059,15.82954,5.1291628,0.0,0,4.2950859,0.0,0.41780671,132.71057,4.7544546,303.39706,-9.3165684
1971,1971,145.4061,15.873067,5.1485486,0.0,0,4.2754698,0.0,0.42048749,132.70811,4.7342777,303.31732,-9.3165016
1972,1972,145.4063,15.91543,5.1769938,0.0,0,4.2558532,0.0,0.42258334,132.79004,4.7129731,303.23755,-9.3162622
1973,1973,145.4065,15.955409,5.1916075,0.0,0,4.2362375,0.0,0.42407382,132.92838,4.6904435,303.15781,-9.3157158
1974,1974,145.4067,15.982297,5.2108278,0.0,0,4.2166214,0.0,0.4268328,132.78966,4.670011,303.07806,-9.3157578
1975,1975,145.4069,15.999142,5.2397289,0.0,0,4.1970053,0.0,0.42915961,132.63229,4.6483698,302.99829,-9.3163767
1976,1976,145.4071,16.021618,5.2557664,0.0,0,4.1773896,0.0,0.43046558,132.59544,4.6266799,302.91855,-9.3164206
1977,1977,145.4073,16.050686,5.2730513,0.0,0,4.1577735,0.0,0.4331229,132.43367,4.6073961,302.83881,-9.3165493
1978,1978,145.4075,16.078693,5.3010736,0.0,0,4.1381574,0.0,0.4356983,132.32401,4.5869856,302.75906,-9.3173103
1979,1979,145.4077,16.111641,5.3193898,0.0,0,4.1185417,0.0,0.43699566,132.43973,4.5646281,302.67929,-9.3170757
1980,1980,145.4079,16.158813,5.3359432,0.0,0,4.0989256,0.0,0.43952942,132.47124,4.5442996,302.59955,-9.3169289
