level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2178,2178,165.3849,12.676383,5.3716297,0.0,0,4.1381388,0.0,0.44343099,103.53918,4.574306,343.22467,-9.283061
2179,2179,165.3851,12.691653,5.4007111,0.0,0,4.1185231,0.0,0.44542876,103.48716,4.5541716,343.1076,-9.28265
2180,2180,165.3853,12.695992,5.4138904,0.0,0,4.098907,0.0,0.44715595,103.35009,4.5314183,342.99057,-9.2829533
2181,2181,165.3855,12.709971,5.433486,0.0,0,4.0792909,0.0,0.44989422,103.18115,4.508873,342.8735,-9.2825556
2182,2182,165.3857,12.738661,5.4635806,0.0,0,4.0596752,0.0,0.45203808,103.14581,4.4860234,342.75644,-9.2820864
2183,2183,165.3859,12.770095,5.4788704,0.0,0,4.0404534,0.0,0.45367,103.21992,4.4650769,342.63937,-9.281992
2184,2184,165.3861,12.80549,5.4985785,0.0,0,4.021708,0.0,0.45664817,103.21053,4.4446602,342.52234,-9.281724
2185,2185,165.3863,12.846305,5.5281301,0.0,0,4.0030479,0.0,0.45908862,103.30022,4.4231944,342.40527,-9.2821989
2186,2186,165.3865,12.888484,5.5437956,0.0,0,3.9843915,0.0,0.46053892,103.49703,4.4033132,342.28821,-9.2826347
2187,2187,165.3867,12.927189,5.5613537,0.0,0,3.9657354,0.0,0.46330652,103.50359,4.3824525,342.17117,-9.2832766
2188,2188,165.3869,12.952784,5.5893145,0.0,0,3.9470794,0.0,0.46582785,103.49062,4.3601556,342.05411,-9.2838888
2189,2189,165.3871,12.959791,5.6073337,0.0,0,3.9284234,0.0,0.46722278,103.48574,4.3385253,341.93704,-9.2840338
2190,2190,165.3873,12.971778,5.6240315,0.0,0,3.9097676,0.0,0.46986216,103.272,4.3164225,341.82001,-9.283658
2191,2191,165.3875,12.987666,5.6499319,0.0,0,3.8911116,0.0,0.47248617,103.10182,4.297349,341.70294,-9.283432
2192,2192,165.3877,13.00938,5.6694541,0.0,0,3.8724556,0.0,0.47381309,103.14635,4.277339,341.58591,-9.2829838
2193,2193,165.3879,13.04291,5.6854801,0.0,0,3.8537996,0.0,0.47624725,103.11743,4.2557216,341.47916,-9.2824755
2194,2194,165.3881,13.081762,5.7082076,0.0,0,3.8351436,0.0,0.47888979,103.10947,4.2366724,341.37241,-9.2828035
2195,2195,165.3883,13.119803,5.7276244,0.0,0,3.8164876,0.0,0.48013279,103.28822,4.21382,341.26566,-9.2833214
2196,2196,165.3885,13.156265,5.7446094,0.0,0,3.7978315,0.0,0.48243305,103.35875,4.1928811,341.15891,-9.2830753
2197,2197,165.3887,13.1881,5.7673073,0.0,0,3.7791755,0.0,0.48524928,103.33052,4.1758389,341.05215,-9.282424
2198,2198,165.3889,13.206782,5.7896657,0.0,0,3.7605195,0.0,0.48681635,103.35085,4.1558857,340.94543,-9.2830105
2199,2199,165.3891,13.217599,5.8081307,0.0,0,3.7418635,0.0,0.489151,103.19561,4.1352878,340.83868,-9.2826157
2200,2200,165.3893,13.229138,5.8281374,0.0,0,3.7232075,0.0,0.49208137,102.92323,4.1138458,340.73193,-9.2819071
2201,2201,165.3895,13.252208,5.8519716,0.0,0,3.7045517,0.0,0.49379224,102.89618,4.0938706,340.62518,-9.2823124
2202,2202,165.3897,13.285624,5.8701973,0.0,0,3.6858957,0.0,0.49573573,102.98257,4.0767479,340.51843,-9.2822905
2203,2203,165.3899,13.324031,5.8849139,0.0,0,3.6672397,0.0,0.49837908,103.03147,4.0562401,340.41171,-9.2824097
2204,2204,165.3901,13.362424,5.9085016,0.0,0,3.6485837,0.0,0.50014716,103.11608,4.0360732,340.30496,-9.2832251
2205,2205,165.3903,13.401187,5.927597,0.0,0,3.6299274,0.0,0.50188595,103.24126,4.0186305,340.19821,-9.2839937
2206,2206,165.3905,13.431986,5.9398451,0.0,0,3.6112714,0.0,0.50437552,103.26038,3.9996116,340.09146,-9.2837963
2207,2207,165.3907,13.457738,5.9639297,0.0,0,3.5926156,0.0,0.50639719,103.22758,3.9794285,339.98471,-9.2834854
2208,2208,165.3909,13.476682,5.9856653,0.0,0,3.5743327,0.0,0.50812143,103.22092,3.9597654,339.87796,-9.2831783
2209,2209,165.3911,13.495203,5.9972405,0.0,0,3.5564997,0.0,0.51057792,103.12023,3.9403119,339.77124,-9.2828445
2210,2210,165.3913,13.515279,6.020669,0.0,0,3.538748,0.0,0.51292104,103.00115,3.9231369,339.66449,-9.2821779
2211,2211,165.3915,13.532475,6.0454826,0.0,0,3.5209999,0.0,0.51470625,102.942,3.9057944,339.55774,-9.2820692
2212,2212,165.3917,13.563208,6.0558295,0.0,0,3.5032518,0.0,0.5169338,102.94903,3.8854055,339.45099,-9.281848
2213,2213,165.3919,13.608697,6.0771031,0.0,0,3.4855037,0.0,0.51937914,103.04577,3.8664343,339.34424,-9.2813215
2214,2214,165.3921,13.644002,6.1038342,0.0,0,3.4677558,0.0,0.5212158,103.13717,3.8485775,339.23749,-9.2819948
2215,2215,165.3923,13.671338,6.113781,0.0,0,3.4500079,0.0,0.52323532,103.13106,3.8280907,339.13077,-9.2831812
2216,2216,165.3925,13.703314,6.1330786,0.0,0,3.43226,0.0,0.5258258,103.11586,3.8085089,339.02402,-9.2832842
2217,2217,165.3927,13.737502,6.1597929,0.0,0,3.4145119,0.0,0.5276373,103.18262,3.78947,338.91727,-9.2823162
2218,2218,165.3929,13.765594,6.1693816,0.0,0,3.3967638,0.0,0.52933294,103.21098,3.769325,338.81052,-9.2822218
2219,2219,165.3931,13.787031,6.1875448,0.0,0,3.3790157,0.0,0.53212112,103.10277,3.7501104,338.70377,-9.2823095
2220,2220,165.3933,13.809322,6.215209,0.0,0,3.3612678,0.0,0.53409809,103.04487,3.7337537,338.59705,-9.282361
2221,2221,165.3935,13.832376,6.2255092,0.0,0,3.3435199,0.0,0.53549922,103.02371,3.716537,338.4903,-9.2828112
2222,2222,165.3937,13.858036,6.2420425,0.0,0,3.3257718,0.0,0.53827935,102.95824,3.6962907,338.38354,-9.2827682
2223,2223,165.3939,13.894489,6.2699962,0.0,0,3.3080239,0.0,0.54045248,102.9766,3.6761444,338.27679,-9.2825642
2224,2224,165.3941,13.935164,6.2828789,0.0,0,3.2902758,0.0,0.54188854,103.08906,3.6571038,338.17004,-9.2827244
2225,2225,165.3943,13.971551,6.2981491,0.0,0,3.2725277,0.0,0.54471809,103.11039,3.6397772,338.06329,-9.2825766
2226,2226,165.3945,14.00873,6.3240881,0.0,0,3.2547796,0.0,0.54700619,103.14692,3.6207623,337.95657,-9.2825708
2227,2227,165.3947,14.042691,6.3372474,0.0,0,3.2370317,0.0,0.54814565,103.26827,3.6017013,337.84982,-9.2826481
2228,2228,165.3949,14.073476,6.3511457,0.0,0,3.2192838,0.0,0.55071193,103.22293,3.5860949,337.74307,-9.2825375
2229,2229,165.3951,14.098983,6.3756328,0.0,0,3.2015357,0.0,0.55317652,103.17987,3.5668402,337.63632,-9.2825327
2230,2230,165.3953,14.116409,6.3915462,0.0,0,3.1837878,0.0,0.5542177,103.25175,3.5468712,337.52957,-9.2826118
2231,2231,165.3955,14.135498,6.405426,0.0,0,3.1660397,0.0,0.55675811,103.13967,3.5317857,337.42282,-9.2830772
2232,2232,165.3957,14.163875,6.4283996,0.0,0,3.1482918,0.0,0.55959964,103.00195,3.5146928,337.3161,-9.2835121
2233,2233,165.3959,14.193071,6.4461942,0.0,0,3.130899,0.0,0.5607385,103.05698,3.4964437,337.20935,-9.2830238
2234,2234,165.3961,14.232369,6.4598398,0.0,0,3.1139338,0.0,0.56305283,103.08075,3.4796193,337.1026,-9.2824612
2235,2235,165.3963,14.282651,6.4811053,0.0,0,3.0970464,0.0,0.56582028,103.14016,3.4629383,336.99585,-9.2824659
2236,2236,165.3965,14.334474,6.5014553,0.0,0,3.0801623,0.0,0.56715256,103.41562,3.4435768,336.8891,-9.2822771
2237,2237,165.3967,14.375468,6.5173063,0.0,0,3.0632782,0.0,0.5695591,103.50954,3.4252324,336.78238,-9.2822752
2238,2238,165.3969,14.3998,6.5361514,0.0,0,3.0463943,0.0,0.57249439,103.39127,3.407428,336.67563,-9.2824306
2239,2239,165.3971,14.416092,6.557642,0.0,0,3.0295103,0.0,0.5739246,103.34328,3.3903661,336.56888,-9.2824297
2240,2240,165.3973,14.427806,6.5740385,0.0,0,3.0126262,0.0,0.57596797,103.25214,3.3728235,336.46213,-9.2827425
2241,2241,165.3975,14.449861,6.5890479,0.0,0,2.9957423,0.0,0.57878441,103.14985,3.3545034,336.35538,-9.2828236
2242,2242,165.3977,14.486943,6.6108837,0.0,0,2.9788582,0.0,0.58044207,103.22067,3.3382447,336.24863,-9.2824535
2243,2243,165.3979,14.52527,6.6279449,0.0,0,2.9619744,0.0,0.58226395,103.28965,3.3205485,336.24026,-9.2823839
2244,2244,165.3981,14.572481,6.640511,0.0,0,2.9450903,0.0,0.58485651,103.32961,3.3014617,336.24268,-9.2824345
2245,2245,165.3983,14.623508,6.6626682,0.0,0,2.9282062,0.0,0.58667541,103.48445,3.2835386,336.24512,-9.2823391
2246,2246,165.3985,14.669436,6.6808858,0.0,0,2.9113221,0.0,0.58841211,103.62181,3.2654819,336.24753,-9.2817593
2247,2247,165.3987,14.708774,6.6905856,0.0,0,2.894438,0.0,0.59088635,103.66723,3.247582,336.24997,-9.2811365
2248,2248,165.3989,14.729045,6.7121696,0.0,0,2.8775542,0.0,0.59295088,103.65005,3.2300525,336.25238,-9.2816772
2249,2249,165.3991,14.74655,6.7334862,0.0,0,2.8606701,0.0,0.59466302,103.60459,3.2132354,336.25482,-9.2823963
2250,2250,165.3993,14.777076,6.7435126,0.0,0,2.8437862,0.0,0.59704739,103.52318,3.1949391,336.25723,-9.2824888
2251,2251,165.3995,14.808403,6.7656493,0.0,0,2.8269022,0.0,0.59953165,103.49572,3.1771131,336.25967,-9.2827015
2252,2252,165.3997,14.841427,6.7906418,0.0,0,2.8100181,0.0,0.60141647,103.55914,3.1596224,336.26208,-9.2834444
2253,2253,165.3999,14.886678,6.8004169,0.0,0,2.7931342,0.0,0.6037451,103.60715,3.1411421,336.26453,-9.2834787
2254,2254,165.4001,14.939795,6.8207884,0.0,0,2.7762504,0.0,0.60651308,103.63648,3.1250751,336.26694,-9.2830172
2255,2255,165.4003,14.991045,6.8470969,0.0,0,2.7593663,0.0,0.60834312,103.79614,3.1076183,336.26938,-9.2825155
2256,2256,165.4005,15.031834,6.8553219,0.0,0,2.7424822,0.0,0.61016911,103.92708,3.0901191,336.27179,-9.2814789
2257,2257,165.4007,15.061039,6.8719029,0.0,0,2.7255983,0.0,0.61288029,103.87238,3.0724423,336.27423,-9.2808094
2258,2258,165.4009,15.081806,6.8969107,0.0,0,2.7090528,0.0,0.61477214,103.82623,3.0535588,336.27664,-9.2803545
2259,2259,165.4011,15.106277,6.9058266,0.0,0,2.6929157,0.0,0.6163795,103.83578,3.0326126,336.27908,-9.2797337
2260,2260,165.4013,15.136976,6.9222369,0.0,0,2.6768525,0.0,0.61922473,103.73392,3.014221,336.28149,-9.2796001
2261,2261,165.4015,15.171366,6.9480553,0.0,0,2.6607921,0.0,0.62124687,103.74374,2.9988348,336.28394,-9.2803802
2262,2262,165.4017,15.208533,6.9582186,0.0,0,2.644732,0.0,0.62264925,103.8476,2.9820521,336.28635,-9.281682
2263,2263,165.4019,15.253239,6.9734139,0.0,0,2.6286721,0.0,0.62558317,103.84833,2.9644423,336.28879,-9.2824326
2264,2264,165.4021,15.30498,6.9999061,0.0,0,2.612612,0.0,0.62789029,103.95443,2.946656,336.2912,-9.2827463
2265,2265,165.4023,15.366421,7.0120435,0.0,0,2.5965519,0.0,0.62917209,104.17458,2.928267,336.29364,-9.282259
2266,2266,165.4025,15.417205,7.0260606,0.0,0,2.580492,0.0,0.6320796,104.24062,2.9114375,336.29605,-9.2814379
2267,2267,165.4027,15.447706,7.0515628,0.0,0,2.5644321,0.0,0.634772,104.24529,2.8965542,336.29849,-9.2819138
2268,2268,165.4029,15.476049,7.0666256,0.0,0,2.548372,0.0,0.63603109,104.34076,2.8791173,336.3009,-9.2822647
2269,2269,165.4031,15.502624,7.0814176,0.0,0,2.5323119,0.0,0.63890988,104.22609,2.8607643,336.30334,-9.2815771
2270,2270,165.4033,15.532187,7.1054969,0.0,0,2.516252,0.0,0.64178157,104.0783,2.8415048,336.30576,-9.2810011
2271,2271,165.4035,15.568246,7.1226068,0.0,0,2.5001919,0.0,0.64292717,104.15332,2.8237307,336.3082,-9.2814941
2272,2272,165.4037,15.604596,7.1360044,0.0,0,2.4841321,0.0,0.64553189,104.14425,2.8096764,336.31061,-9.2815275
2273,2273,165.4039,15.656204,7.1564517,0.0,0,2.4680719,0.0,0.64847988,104.16814,2.7932892,336.31305,-9.2815056
2274,2274,165.4041,15.71481,7.1741204,0.0,0,2.4520121,0.0,0.64960092,104.39391,2.7745459,336.31546,-9.2814798
2275,2275,165.4043,15.760621,7.1870441,0.0,0,2.4359522,0.0,0.65188456,104.47588,2.7565413,336.3179,-9.2809401
2276,2276,165.4045,15.799938,7.2036915,0.0,0,2.4198921,0.0,0.65472585,104.51047,2.739006,336.32031,-9.2809381
2277,2277,165.4047,15.834659,7.2217574,0.0,0,2.403832,0.0,0.65587699,104.61161,2.7215877,336.32275,-9.2809448
2278,2278,165.4049,15.861618,7.2360268,0.0,0,2.3877721,0.0,0.65802276,104.54095,2.7050934,336.32516,-9.2810793
2279,2279,165.4051,15.883636,7.2514033,0.0,0,2.371712,0.0,0.66100109,104.39573,2.6890221,336.32761,-9.281085
2280,2280,165.4053,15.920197,7.2728672,0.0,0,2.3556519,0.0,0.66249794,104.44629,2.6713896,336.33002,-9.2809782
2281,2281,165.4055,15.966646,7.2896862,0.0,0,2.339592,0.0,0.66453302,104.51019,2.6545467,336.33246,-9.2809725
2282,2282,165.4057,16.011412,7.3024936,0.0,0,2.3235321,0.0,0.66759527,104.54971,2.6372011,336.33487,-9.2809572
2283,2283,165.4059,16.064741,7.3235755,0.0,0,2.3077941,0.0,0.66929406,104.74989,2.6190166,336.33731,-9.281004
2284,2284,165.4061,16.123079,7.3408914,0.0,0,2.2924447,0.0,0.67102146,104.86037,2.6041875,336.33972,-9.2809896
2285,2285,165.4063,16.174568,7.3520255,0.0,0,2.2771657,0.0,0.67387873,104.87566,2.5874052,336.34216,-9.2806101
2286,2286,165.4065,16.215031,7.3744226,0.0,0,2.2618895,0.0,0.67603713,104.95503,2.5700819,336.34457,-9.281127
2287,2287,165.4067,16.244465,7.3938675,0.0,0,2.2466135,0.0,0.67781603,104.98114,2.5535035,336.34702,-9.2822123
2288,2288,165.4069,16.27808,7.4024725,0.0,0,2.2313375,0.0,0.68036169,104.92548,2.5354612,336.34943,-9.2819319
2289,2289,165.4071,16.311684,7.4228024,0.0,0,2.2160618,0.0,0.68271935,104.88594,2.5196681,336.35187,-9.2812033
2290,2290,165.4073,16.34885,7.4448814,0.0,0,2.2007856,0.0,0.68446112,104.9166,2.503684,336.35428,-9.2816515
2291,2291,165.4075,16.391331,7.4531455,0.0,0,2.1855097,0.0,0.6867789,104.94748,2.4874077,336.35672,-9.2817841
2292,2292,165.4077,16.437534,7.4724236,0.0,0,2.1702335,0.0,0.68944895,104.99184,2.4726224,336.35913,-9.2811556
2293,2293,165.4079,16.492191,7.4957819,0.0,0,2.1549575,0.0,0.69124407,105.14462,2.4566317,336.28702,-9.2811556
2294,2294,165.4081,16.545715,7.5021687,0.0,0,2.1396816,0.0,0.69324189,105.23042,2.439559,336.19641,-9.2811003
2295,2295,165.4083,16.596689,7.5191722,0.0,0,2.1244056,0.0,0.69588596,105.25159,2.4232092,336.10577,-9.2806158
2296,2296,165.4085,16.6371,7.5434365,0.0,0,2.1091297,0.0,0.6975686,105.36129,2.4068434,336.01517,-9.2805948
2297,2297,165.4087,16.66394,7.5501704,0.0,0,2.0938537,0.0,0.69932055,105.39043,2.3903005,335.92453,-9.2808399
2298,2298,165.4089,16.692152,7.5663757,0.0,0,2.0785778,0.0,0.70234746,105.27576,2.3751507,335.83389,-9.2811642
2299,2299,165.4091,16.726789,7.5918427,0.0,0,2.0633018,0.0,0.70428813,105.28368,2.3607402,335.74329,-9.2817993
2300,2300,165.4093,16.774078,7.5992417,0.0,0,2.0480258,0.0,0.70562643,105.4058,2.3425171,335.65265,-9.2815266
2301,2301,165.4095,16.817665,7.6132989,0.0,0,2.0327499,0.0,0.70855182,105.33839,2.3247247,335.56204,-9.2809753
2302,2302,165.4097,16.865967,7.6390319,0.0,0,2.0174737,0.0,0.71072632,105.41096,2.3091893,335.47141,-9.2806845
2303,2303,165.4099,16.923531,7.6486893,0.0,0,2.0021975,0.0,0.71203887,105.66816,2.293257,335.38077,-9.2803545
2304,2304,165.4101,16.980677,7.6613708,0.0,0,1.9869215,0.0,0.71526879,105.71687,2.2771306,335.29016,-9.2805967
2305,2305,165.4103,17.03796,7.6863618,0.0,0,1.9716455,0.0,0.71785873,105.7874,2.2597611,335.19952,-9.2807217
2306,2306,165.4105,17.079645,7.6982131,0.0,0,1.9563695,0.0,0.71885204,105.94169,2.2433448,335.10892,-9.2806997
2307,2307,165.4107,17.11414,7.7094331,0.0,0,1.9410936,0.0,0.72166008,105.85555,2.2304399,335.01828,-9.2807302
2308,2308,165.4109,17.145739,7.7315102,0.0,0,1.9261233,0.0,0.72426331,105.76807,2.2167783,334.92764,-9.2806444
2309,2309,165.4111,17.183605,7.7444015,0.0,0,1.9115216,0.0,0.72516662,105.88864,2.2007713,334.83704,-9.2808037
2310,2310,165.4113,17.234276,7.7555523,0.0,0,1.8969866,0.0,0.72778785,105.90676,2.1835251,334.7464,-9.2810078
2311,2311,165.4115,17.283587,7.7770429,0.0,0,1.8824545,0.0,0.7307415,105.90387,2.1654787,334.65579,-9.2810183
2312,2312,165.4117,17.335302,7.7929649,0.0,0,1.8679224,0.0,0.73184377,106.10023,2.1492035,334.56516,-9.2809143
2313,2313,165.4119,17.390352,7.8046956,0.0,0,1.8533905,0.0,0.73443085,106.1642,2.1341677,334.47452,-9.2802162
2314,2314,165.4121,17.444813,7.8236475,0.0,0,1.8388585,0.0,0.73761195,106.19421,2.1191292,334.38391,-9.2795906
2315,2315,165.4123,17.497887,7.8412924,0.0,0,1.8243265,0.0,0.73870838,106.41711,2.1023479,334.29327,-9.2789717
2316,2316,165.4125,17.548361,7.8533835,0.0,0,1.8097944,0.0,0.74090546,106.46611,2.0860639,334.20267,-9.2791348
2317,2317,165.4127,17.591179,7.8692713,0.0,0,1.7952625,0.0,0.74405265,106.39933,2.07149,334.11203,-9.2798738
2318,2318,165.4129,17.626953,7.8886948,0.0,0,1.7807305,0.0,0.74531263,106.49492,2.0559661,334.02139,-9.2801352
2319,2319,165.4131,17.666321,7.9018106,0.0,0,1.7661985,0.0,0.74734128,106.52369,2.0413892,333.93079,-9.2800703
2320,2320,165.4133,17.713835,7.9137306,0.0,0,1.7516665,0.0,0.75042433,106.48028,2.0264308,333.84015,-9.2804089
2321,2321,165.4135,17.767887,7.9334421,0.0,0,1.7371345,0.0,0.75187194,106.58356,2.0109019,333.74954,-9.2807779
2322,2322,165.4137,17.81942,7.9477472,0.0,0,1.7226025,0.0,0.75366992,106.68193,1.9955238,333.65891,-9.2805395
2323,2323,165.4139,17.877188,7.9574885,0.0,0,1.7080705,0.0,0.75663275,106.70492,1.9785619,333.56827,-9.2807169
2324,2324,165.4141,17.934723,7.9778895,0.0,0,1.6935385,0.0,0.75846589,106.86963,1.9615514,333.47766,-9.280798
2325,2325,165.4143,17.986423,7.9944239,0.0,0,1.6790066,0.0,0.76007688,107.04083,1.9464784,333.38702,-9.2808781
2326,2326,165.4145,18.032112,8.0021534,0.0,0,1.6644745,0.0,0.76285815,107.02608,1.9333258,333.29642,-9.2809238
2327,2327,165.4147,18.07062,8.0222292,0.0,0,1.6499425,0.0,0.7651338,107.0283,1.9189723,333.20578,-9.280448
2328,2328,165.4149,18.111834,8.0418978,0.0,0,1.6354104,0.0,0.76678991,107.09207,1.9060591,333.11514,-9.279974
2329,2329,165.4151,18.160692,8.0492277,0.0,0,1.6208785,0.0,0.76927322,107.10851,1.8902739,333.02454,-9.2797956
2330,2330,165.4153,18.207983,8.0682678,0.0,0,1.6063465,0.0,0.77175212,107.0957,1.8735899,332.9339,-9.2796526
2331,2331,165.4155,18.259726,8.0904655,0.0,0,1.5918145,0.0,0.77359807,107.19635,1.8592628,332.84329,-9.279788
2332,2332,165.4157,18.316322,8.0969114,0.0,0,1.5772824,0.0,0.77591068,107.28986,1.8443764,332.75266,-9.2797098
2333,2333,165.4159,18.376169,8.11269,0.0,0,1.5630414,0.0,0.77856296,107.36997,1.8298484,332.66202,-9.2794323
2334,2334,165.4161,18.44138,8.1354618,0.0,0,1.5491512,0.0,0.78031832,107.55742,1.8144982,332.57141,-9.2793636
2335,2335,165.4163,18.496927,8.1407595,0.0,0,1.5353241,0.0,0.7821635,107.68214,1.7986612,332.48077,-9.2800913
2336,2336,165.4165,18.540485,8.1543226,0.0,0,1.5215,0.0,0.7849381,107.65958,1.7857356,332.39017,-9.2808132
2337,2337,165.4167,18.581345,8.1766863,0.0,0,1.507676,0.0,0.78653574,107.72806,1.7720636,332.29953,-9.280611
2338,2338,165.4169,18.628313,8.1817894,0.0,0,1.493852,0.0,0.78794366,107.83695,1.7548785,332.20889,-9.2805338
2339,2339,165.4171,18.676632,8.1963377,0.0,0,1.480028,0.0,0.79109538,107.76102,1.7377154,332.11829,-9.2800589
2340,2340,165.4173,18.725248,8.2211008,0.0,0,1.466204,0.0,0.79310673,107.81296,1.724668,332.02765,-9.2793684
2341,2341,165.4175,18.778769,8.2282181,0.0,0,1.4523801,0.0,0.79433459,108.00634,1.7111719,331.93704,-9.2791805
2342,2342,165.4177,18.838457,8.241004,0.0,0,1.4385561,0.0,0.79753822,108.01248,1.6964521,331.84641,-9.2785215
2343,2343,165.4179,18.905554,8.264533,0.0,0,1.4247321,0.0,0.79987502,108.11777,1.685353,331.75836,-9.2791834
2344,2344,165.4181,18.973158,8.2738266,0.0,0,1.4109081,0.0,0.8009885,108.36016,1.6693604,331.67145,-9.2798948
2345,2345,165.4183,19.037683,8.2859678,0.0,0,1.3970841,0.0,0.80424017,108.40252,1.6536444,331.5845,-9.2800169
2346,2346,165.4185,19.098444,8.3097439,0.0,0,1.3832601,0.0,0.80694735,108.43918,1.6414533,331.49759,-9.2804689
2347,2347,165.4187,19.147869,8.3214684,0.0,0,1.3694361,0.0,0.80786717,108.57743,1.6264162,331.41064,-9.2800198
2348,2348,165.4189,19.188293,8.3311424,0.0,0,1.355612,0.0,0.81082547,108.50607,1.6114777,331.32373,-9.2795782
2349,2349,165.4191,19.231606,8.3522234,0.0,0,1.3417881,0.0,0.81369931,108.45721,1.5960846,331.23679,-9.2794056
2350,2350,165.4193,19.289429,8.3661261,0.0,0,1.3279642,0.0,0.8145588,108.68337,1.5808899,331.14987,-9.2793865
2351,2351,165.4195,19.349911,8.3752317,0.0,0,1.3141402,0.0,0.81719172,108.7556,1.564456,331.06293,-9.2788506
2352,2352,165.4197,19.413481,8.3928843,0.0,0,1.3003161,0.0,0.82011044,108.80267,1.5504496,330.97601,-9.2788858
2353,2353,165.4199,19.486767,8.4079103,0.0,0,1.2864921,0.0,0.8209362,109.08246,1.5372552,330.88907,-9.2792749
2354,2354,165.4201,19.558126,8.4181614,0.0,0,1.2726681,0.0,0.82343769,109.18384,1.5216247,330.80215,-9.2782564
2355,2355,165.4203,19.616358,8.4338503,0.0,0,1.2588441,0.0,0.82660586,109.20885,1.5079834,330.71521,-9.2776251
2356,2356,165.4205,19.666561,8.4501114,0.0,0,1.2450202,0.0,0.8275699,109.41286,1.4942333,330.62827,-9.2785759
2357,2357,165.4207,19.710354,8.461113,0.0,0,1.2311962,0.0,0.82966447,109.41069,1.4806546,330.54135,-9.2793484
2358,2358,165.4209,19.749311,8.4752083,0.0,0,1.2176499,0.0,0.83281088,109.27383,1.4656005,330.45441,-9.2794485
2359,2359,165.4211,19.795612,8.493721,0.0,0,1.2044387,0.0,0.83419204,109.38668,1.4504919,330.36749,-9.2799158
2360,2360,165.4213,19.862228,8.5061197,0.0,0,1.191288,0.0,0.83618569,109.51275,1.4356955,330.28055,-9.2799416
2361,2361,165.4215,19.933308,8.5162964,0.0,0,1.1781399,0.0,0.83930612,109.53886,1.4209971,330.19363,-9.2797203
2362,2362,165.4217,20.006973,8.5361347,0.0,0,1.1649919,0.0,0.84100235,109.76539,1.4057859,330.10669,-9.280324
2363,2363,165.4219,20.085623,8.5511532,0.0,0,1.1518438,0.0,0.84286439,109.95872,1.392311,330.01978,-9.2801104
2364,2364,165.4221,20.153505,8.5585833,0.0,0,1.1386957,0.0,0.8458823,110.02319,1.3771396,329.93283,-9.2787046
2365,2365,165.4223,20.215612,8.5782223,0.0,0,1.1255478,0.0,0.84784371,110.19738,1.3619561,329.84592,-9.2783632
2366,2366,165.4225,20.270716,8.5947485,0.0,0,1.1123998,0.0,0.84952837,110.3104,1.3491476,329.75897,-9.2783003
2367,2367,165.4227,20.316967,8.600009,0.0,0,1.0992519,0.0,0.85229695,110.276,1.3370388,329.67206,-9.2778835
2368,2368,165.4229,20.362679,8.6191893,0.0,0,1.0861038,0.0,0.85458928,110.28202,1.3236126,329.58511,-9.2786026
2369,2369,165.4231,20.422009,8.6389523,0.0,0,1.0729558,0.0,0.85613811,110.39211,1.3087015,329.4982,-9.2793741
2370,2370,165.4233,20.489817,8.6426029,0.0,0,1.0598078,0.0,0.85843647,110.48633,1.2948987,329.41125,-9.2801027
2371,2371,165.4235,20.564783,8.6582756,0.0,0,1.0466597,0.0,0.86100221,110.57845,1.2810498,329.32434,-9.2801647
2372,2372,165.4237,20.645992,8.6790762,0.0,0,1.0335118,0.0,0.86258894,110.85574,1.2652103,329.2374,-9.2793207
2373,2373,165.4239,20.734013,8.6838808,0.0,0,1.0203638,0.0,0.86473274,111.11877,1.2513915,329.15048,-9.2792082
2374,2374,165.4241,20.814018,8.6993914,0.0,0,1.0072157,0.0,0.8678202,111.20635,1.2384472,329.06354,-9.2793636
2375,2375,165.4243,20.868656,8.7219095,0.0,0,0.99406779,0.0,0.86967921,111.31215,1.2236161,328.97662,-9.2789392
2376,2376,165.4245,20.916698,8.7266788,0.0,0,0.98091978,0.0,0.87139434,111.36751,1.2105994,328.88968,-9.2786379
2377,2377,165.4247,20.969572,8.7412233,0.0,0,0.96777177,0.0,0.87475204,111.24926,1.1966577,328.80273,-9.2786503
2378,2378,165.4249,21.024885,8.7656345,0.0,0,0.95462376,0.0,0.87680584,111.31375,1.1824056,328.71582,-9.2788029
2379,2379,165.4251,21.08663,8.7711411,0.0,0,0.94147581,0.0,0.87806648,111.52025,1.1673642,328.62888,-9.2785234
2380,2380,165.4253,21.16214,8.7825022,0.0,0,0.92832786,0.0,0.88131279,111.54932,1.1534637,328.54196,-9.2784395
2381,2381,165.4255,21.249067,8.8046827,0.0,0,0.91517985,0.0,0.88331455,111.75536,1.1404094,328.45502,-9.2789307
2382,2382,165.4257,21.335882,8.8108902,0.0,0,0.90203184,0.0,0.88420689,112.10114,1.1286167,328.3681,-9.27845
2383,2383,165.4259,21.411398,8.8218918,0.0,0,0.88914847,0.0,0.88738787,112.1748,1.1147479,328.28116,-9.2782211
2384,2384,165.4261,21.475676,8.8448734,0.0,0,0.87658417,0.0,0.88993096,112.2111,1.1006775,328.19424,-9.2787571
2385,2385,165.4263,21.53182,8.8537912,0.0,0,0.86407751,0.0,0.89087778,112.39667,1.0879169,328.1073,-9.2786007
