level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2303,2303,195.3554,6.1156526,1.2111586,0.0,0,8.1848736,0.0,0.084013216,71.397247,8.8471346,454.28638,-9.2320585
2304,2304,195.3556,6.0735517,1.2556498,0.0,0,8.1570415,0.0,0.086750299,71.095169,8.8154049,454.38937,-9.2315197
2305,2305,195.3558,5.9302039,1.2871561,0.0,0,8.1292095,0.0,0.089008875,69.426819,8.7845955,454.49237,-9.2312469
2306,2306,195.356,5.9051652,1.3102508,0.0,0,8.1013775,0.0,0.091322772,68.549316,8.7559233,454.59534,-9.2312803
2307,2307,195.3562,6.0953321,1.3355892,0.0,0,8.0735455,0.0,0.092957616,70.207016,8.7273283,454.69833,-9.2319832
2308,2308,195.3564,6.3298435,1.3587993,0.0,0,8.0462685,0.0,0.094264522,72.935356,8.6992798,454.80133,-9.2325096
2309,2309,195.3566,6.4014416,1.3938653,0.0,0,8.0196619,0.0,0.097146869,74.021812,8.6701937,454.90433,-9.2321568
2310,2310,195.3568,6.3064389,1.4410747,0.0,0,7.993176,0.0,0.10049058,73.001015,8.6379547,455.00729,-9.2315044
2311,2311,195.357,6.1884971,1.4807926,0.0,0,7.9666953,0.0,0.10314348,71.324211,8.6042185,455.11029,-9.231493
2312,2312,195.3572,6.1350555,1.514335,0.0,0,7.9402156,0.0,0.10606395,70.263412,8.5697842,455.21329,-9.2321911
2313,2313,195.3574,6.1196918,1.5484067,0.0,0,7.9137359,0.0,0.10866673,69.85405,8.5371313,455.31625,-9.2319593
2314,2314,195.3576,6.1029263,1.5800549,0.0,0,7.8872557,0.0,0.11066375,69.54789,8.5062428,455.41925,-9.2318888
2315,2315,195.3578,6.1219468,1.6095254,0.0,0,7.8607755,0.0,0.11319141,69.46199,8.4720278,455.52225,-9.23246
2316,2316,195.358,6.1907525,1.6346972,0.0,0,7.8342957,0.0,0.11531935,69.980385,8.4405842,455.62524,-9.2323656
2317,2317,195.3582,6.2660651,1.6508906,0.0,0,7.8078156,0.0,0.11616388,70.864937,8.4141483,455.72821,-9.2317896
2318,2318,195.3584,6.3013172,1.6667418,0.0,0,7.7813354,0.0,0.11746495,71.313263,8.386734,455.83121,-9.2317677
2319,2319,195.3586,6.2657237,1.6918641,0.0,0,7.7548552,0.0,0.11952503,70.932785,8.358036,455.9342,-9.2318525
2320,2320,195.3588,6.1677985,1.724627,0.0,0,7.7283754,0.0,0.12146685,69.827461,8.329896,456.03717,-9.2317371
2321,2321,195.359,6.095284,1.7554625,0.0,0,7.7018952,0.0,0.12389287,68.687386,8.305459,456.14017,-9.2316427
2322,2322,195.3592,6.1331615,1.7767589,0.0,0,7.675415,0.0,0.12609872,68.663864,8.2830572,456.24316,-9.2313328
2323,2323,195.3594,6.2767906,1.7966264,0.0,0,7.6489348,0.0,0.12719543,70.025772,8.2581482,456.34616,-9.2313623
2324,2324,195.3596,6.4170146,1.8175064,0.0,0,7.6224551,0.0,0.12863182,71.527977,8.2316322,456.44913,-9.2316799
2325,2325,195.3598,6.4678369,1.8414757,0.0,0,7.5959754,0.0,0.13088736,72.17852,8.2052946,456.55212,-9.2322464
2326,2326,195.36,6.434341,1.8777385,0.0,0,7.5694952,0.0,0.13315405,71.860374,8.1772327,456.65512,-9.2322998
2327,2327,195.3602,6.3949533,1.9110947,0.0,0,7.543015,0.0,0.13551089,71.140938,8.1494656,456.75812,-9.2322512
2328,2328,195.3604,6.3910956,1.9330987,0.0,0,7.5165353,0.0,0.13784105,70.835327,8.1229267,456.86108,-9.2322254
2329,2329,195.3606,6.3580136,1.963541,0.0,0,7.4900556,0.0,0.13988698,70.474434,8.0952482,456.96408,-9.231636
2330,2330,195.3608,6.2861166,1.9957896,0.0,0,7.4635754,0.0,0.14203089,69.569923,8.0662584,457.06708,-9.2313499
2331,2331,195.361,6.2555161,2.0175912,0.0,0,7.4370952,0.0,0.14432472,68.948746,8.0367126,457.17004,-9.2312794
2332,2332,195.3612,6.3146048,2.0423195,0.0,0,7.410615,0.0,0.14610747,69.270615,8.0087214,457.27304,-9.2309456
2333,2333,195.3614,6.4214025,2.0642259,0.0,0,7.3846664,0.0,0.14741339,70.273438,7.9801989,457.37604,-9.2315388
2334,2334,195.3616,6.4826083,2.078512,0.0,0,7.3593612,0.0,0.14899182,71.006531,7.9560871,457.47903,-9.231843
2335,2335,195.3618,6.454627,2.1079748,0.0,0,7.3341722,0.0,0.15111069,70.72699,7.9331307,457.582,-9.2312689
2336,2336,195.362,6.3989763,2.1419363,0.0,0,7.3089881,0.0,0.15326463,69.96769,7.9088745,457.685,-9.2319565
2337,2337,195.3622,6.368865,2.158417,0.0,0,7.2838039,0.0,0.15511839,69.454498,7.8859382,457.78799,-9.232749
2338,2338,195.3624,6.38024,2.1778426,0.0,0,7.2586198,0.0,0.15678297,69.374031,7.860673,457.78079,-9.2327824
2339,2339,195.3626,6.4256587,2.2027035,0.0,0,7.2334356,0.0,0.15813974,69.699387,7.8373051,457.66342,-9.2324791
2340,2340,195.3628,6.4780993,2.2203438,0.0,0,7.2082515,0.0,0.15976591,70.170746,7.8123374,457.54605,-9.2317524
2341,2341,195.363,6.5379829,2.2488422,0.0,0,7.1830673,0.0,0.16217037,70.654243,7.7863398,457.42865,-9.2313061
2342,2342,195.3632,6.5756388,2.2818961,0.0,0,7.1578832,0.0,0.16422051,70.999573,7.7622123,457.31128,-9.231802
2343,2343,195.3634,6.5666099,2.3002632,0.0,0,7.1326995,0.0,0.16600016,70.894714,7.7392635,457.19391,-9.2318163
2344,2344,195.3636,6.5397048,2.325628,0.0,0,7.1075153,0.0,0.16836633,70.472847,7.7143044,457.07654,-9.2312899
2345,2345,195.3638,6.5224228,2.3589208,0.0,0,7.0823312,0.0,0.17039791,70.08432,7.6886964,456.95917,-9.2312641
2346,2346,195.364,6.5103049,2.3793037,0.0,0,7.0571475,0.0,0.17217399,69.740906,7.6648784,456.8418,-9.2304735
2347,2347,195.3642,6.5071244,2.4025223,0.0,0,7.0319633,0.0,0.17450239,69.523346,7.6397071,456.72443,-9.2309809
2348,2348,195.3644,6.525404,2.428956,0.0,0,7.0067792,0.0,0.17616361,69.638657,7.6150651,456.60706,-9.2323666
2349,2349,195.3646,6.564116,2.4424536,0.0,0,6.981595,0.0,0.17722715,69.994743,7.58922,456.48969,-9.2324219
2350,2350,195.3648,6.6035242,2.4636021,0.0,0,6.9564114,0.0,0.1793649,70.308228,7.5636606,456.37228,-9.2320042
2351,2351,195.365,6.6112394,2.4965427,0.0,0,6.9312277,0.0,0.1815072,70.273743,7.543592,456.25491,-9.2321987
2352,2352,195.3652,6.5866337,2.5183105,0.0,0,6.9060431,0.0,0.18314345,69.907257,7.5229888,456.13754,-9.2326918
2353,2353,195.3654,6.553236,2.537657,0.0,0,6.8808594,0.0,0.1853389,69.41684,7.5004334,456.02017,-9.2321749
2354,2354,195.3656,6.5678258,2.5617862,0.0,0,6.8556757,0.0,0.18702911,69.370018,7.4758487,455.9028,-9.2317123
2355,2355,195.3658,6.6367278,2.5787463,0.0,0,6.830492,0.0,0.18804449,69.933525,7.4515533,455.78543,-9.2313662
2356,2356,195.366,6.7012119,2.6003408,0.0,0,6.8053074,0.0,0.19017625,70.501389,7.4293919,455.66806,-9.2312031
2357,2357,195.3662,6.7254114,2.6300077,0.0,0,6.7801232,0.0,0.192471,70.695068,7.4071889,455.55069,-9.2318363
2358,2358,195.3664,6.7122231,2.6521621,0.0,0,6.7554417,0.0,0.19387458,70.501656,7.3866324,455.43329,-9.2320271
2359,2359,195.3666,6.6943498,2.672595,0.0,0,6.7313671,0.0,0.19596504,70.122032,7.3654175,455.31592,-9.2322254
2360,2360,195.3668,6.6943989,2.6996279,0.0,0,6.7074022,0.0,0.19822299,69.864487,7.3401399,455.19855,-9.23277
2361,2361,195.367,6.689363,2.724745,0.0,0,6.6834416,0.0,0.19976407,69.668442,7.3134656,455.08118,-9.2328348
2362,2362,195.3672,6.67978,2.7472529,0.0,0,6.6594815,0.0,0.20196426,69.422638,7.2872725,454.96381,-9.2326899
2363,2363,195.3674,6.6928792,2.7706337,0.0,0,6.6355219,0.0,0.2041119,69.402657,7.2637515,454.84644,-9.2327547
2364,2364,195.3676,6.7335706,2.7910719,0.0,0,6.6115613,0.0,0.2053047,69.734009,7.2414637,454.72906,-9.2328281
2365,2365,195.3678,6.7890821,2.8113837,0.0,0,6.5876017,0.0,0.20719324,70.194817,7.2181683,454.61169,-9.2327871
2366,2366,195.368,6.8206429,2.835824,0.0,0,6.5636415,0.0,0.20949759,70.367844,7.193686,454.49429,-9.2324276
2367,2367,195.3682,6.8129082,2.8624029,0.0,0,6.5396819,0.0,0.21112825,70.223587,7.1695704,454.37692,-9.2317905
2368,2368,195.3684,6.7877259,2.8849247,0.0,0,6.5157218,0.0,0.21309027,69.879753,7.1473832,454.25955,-9.2314682
2369,2369,195.3686,6.7667537,2.9032006,0.0,0,6.4917622,0.0,0.21511261,69.515152,7.125649,454.14218,-9.2316809
2370,2370,195.3688,6.7816525,2.9259429,0.0,0,6.467802,0.0,0.21648633,69.512222,7.1016121,454.02481,-9.231822
2371,2371,195.369,6.8260198,2.9496219,0.0,0,6.4438419,0.0,0.21839882,69.781738,7.076458,453.90744,-9.231905
2372,2372,195.3692,6.8699288,2.9716258,0.0,0,6.4198818,0.0,0.22077799,70.142014,7.0532851,453.79007,-9.2328129
2373,2373,195.3694,6.9016695,2.9992611,0.0,0,6.3959212,0.0,0.22261776,70.389053,7.0279059,453.6727,-9.2333059
2374,2374,195.3696,6.9251742,3.0234182,0.0,0,6.3719616,0.0,0.22447649,70.472481,7.0032005,453.55533,-9.2331715
2375,2375,195.3698,6.933486,3.0422239,0.0,0,6.3480015,0.0,0.22666016,70.414894,6.981822,453.43793,-9.2329979
2376,2376,195.37,6.9362602,3.0716083,0.0,0,6.3240418,0.0,0.22868218,70.262283,6.959166,453.32056,-9.2328243
2377,2377,195.3702,6.9370165,3.1000566,0.0,0,6.3000817,0.0,0.23075855,70.130569,6.9324279,453.20319,-9.2320299
2378,2378,195.3704,6.9240022,3.1182334,0.0,0,6.2761221,0.0,0.23299606,69.86454,6.9091311,453.08582,-9.2313824
2379,2379,195.3706,6.9180846,3.1428239,0.0,0,6.252162,0.0,0.23489659,69.6362,6.8879619,452.96844,-9.2317429
2380,2380,195.3708,6.9369726,3.1676283,0.0,0,6.2282019,0.0,0.23654422,69.674622,6.8618126,452.85107,-9.2323446
2381,2381,195.371,6.9757323,3.1840925,0.0,0,6.2042422,0.0,0.23847064,69.870789,6.8365784,452.7337,-9.2322378
2382,2382,195.3712,7.0040441,3.210588,0.0,0,6.1802821,0.0,0.24053648,70.035431,6.8124652,452.61633,-9.2328091
2383,2383,195.3714,7.0282969,3.2399406,0.0,0,6.1568027,0.0,0.24246094,70.155945,6.7888432,452.49893,-9.2331648
2384,2384,195.3716,7.0434265,3.2560291,0.0,0,6.1339049,0.0,0.24447858,70.181892,6.7665405,452.38156,-9.2324896
2385,2385,195.3718,7.0481253,3.2806482,0.0,0,6.1111121,0.0,0.24660167,70.092262,6.7420073,452.26419,-9.2325077
2386,2386,195.372,7.0615482,3.3104596,0.0,0,6.0883236,0.0,0.24848954,70.075714,6.718811,452.14682,-9.2331743
2387,2387,195.3722,7.07441,3.3278232,0.0,0,6.065536,0.0,0.25051245,70.099174,6.6935606,452.02945,-9.2326708
2388,2388,195.3724,7.0933604,3.3541076,0.0,0,6.042748,0.0,0.25298044,70.083618,6.6661859,451.91089,-9.2319241
2389,2389,195.3726,7.1118093,3.3856757,0.0,0,6.0199599,0.0,0.25502914,70.143593,6.6418686,451.79114,-9.2324038
2390,2390,195.3728,7.1169424,3.4025452,0.0,0,5.9971719,0.0,0.2568489,70.118385,6.6178999,451.67139,-9.232522
2391,2391,195.373,7.1229339,3.4257734,0.0,0,5.9743834,0.0,0.25923017,69.918724,6.5937958,451.55161,-9.2324238
2392,2392,195.3732,7.138021,3.4564898,0.0,0,5.9515953,0.0,0.26118523,69.850494,6.5686145,451.43185,-9.2322998
2393,2393,195.3734,7.1587715,3.4738626,0.0,0,5.9288077,0.0,0.26288095,69.990608,6.5483727,451.3121,-9.2321529
2394,2394,195.3736,7.1889367,3.497215,0.0,0,5.9060202,0.0,0.2654672,70.10376,6.5269656,451.19235,-9.2322922
2395,2395,195.3738,7.208149,3.5290463,0.0,0,5.8832321,0.0,0.26758361,70.116302,6.4997382,451.0726,-9.2327099
2396,2396,195.374,7.2136912,3.547374,0.0,0,5.8604436,0.0,0.26910412,70.090599,6.4735761,450.95285,-9.2327557
2397,2397,195.3742,7.2335057,3.5701473,0.0,0,5.8376555,0.0,0.27166542,70.098846,6.448719,450.83307,-9.2327557
2398,2398,195.3744,7.2515197,3.6021743,0.0,0,5.8148675,0.0,0.27401012,70.126755,6.4264903,450.71332,-9.2326975
2399,2399,195.3746,7.2505193,3.6222036,0.0,0,5.792079,0.0,0.27570572,70.043808,6.4026394,450.59357,-9.2331638
2400,2400,195.3748,7.2456708,3.6434746,0.0,0,5.7692914,0.0,0.27817196,69.881935,6.3777122,450.47382,-9.2332888
2401,2401,195.375,7.2579007,3.6734529,0.0,0,5.7465038,0.0,0.28038996,69.818893,6.3533635,450.35406,-9.233285
2402,2402,195.3752,7.2830372,3.694948,0.0,0,5.7237153,0.0,0.28204781,69.871384,6.3275671,450.23431,-9.232729
2403,2403,195.3754,7.3104496,3.7176857,0.0,0,5.7009277,0.0,0.28462765,69.930359,6.3022933,450.11453,-9.231514
2404,2404,195.3756,7.3417091,3.7472322,0.0,0,5.6781397,0.0,0.28711745,70.061478,6.2782316,449.99478,-9.2312832
2405,2405,195.3758,7.3710766,3.7692225,0.0,0,5.6553516,0.0,0.28862068,70.277435,6.2534118,449.87503,-9.2312689
2406,2406,195.376,7.3866863,3.7905381,0.0,0,5.6325636,0.0,0.29101831,70.299339,6.2275152,449.75528,-9.2301445
2407,2407,195.3762,7.3892441,3.8183684,0.0,0,5.6097755,0.0,0.2936357,70.12825,6.2033114,449.63553,-9.2302504
2408,2408,195.3764,7.3823695,3.8430083,0.0,0,5.5874419,0.0,0.29526466,69.947067,6.1794586,449.51578,-9.2321186
2409,2409,195.3766,7.3838897,3.8660853,0.0,0,5.5656581,0.0,0.29772636,69.839317,6.1550031,449.396,-9.2333279
2410,2410,195.3768,7.3931847,3.8930011,0.0,0,5.5439739,0.0,0.30038279,69.733208,6.1317201,449.27625,-9.2339239
2411,2411,195.377,7.4055161,3.9172835,0.0,0,5.5222936,0.0,0.30194142,69.690514,6.1065269,449.15649,-9.2334118
2412,2412,195.3772,7.4396996,3.9391007,0.0,0,5.5006137,0.0,0.30417287,69.836525,6.081758,449.03674,-9.2333651
2413,2413,195.3774,7.4873805,3.9629557,0.0,0,5.4789333,0.0,0.3067821,70.06337,6.057075,448.91699,-9.2333612
2414,2414,195.3776,7.5213695,3.9883523,0.0,0,5.4572535,0.0,0.30847037,70.322464,6.0317335,448.79724,-9.2321405
2415,2415,195.3778,7.534699,4.0124612,0.0,0,5.4355736,0.0,0.31067771,70.369995,6.0085392,448.67749,-9.2319393
2416,2416,195.378,7.5365391,4.0350609,0.0,0,5.4138937,0.0,0.31333616,70.147881,5.9836469,448.55771,-9.2318983
2417,2417,195.3782,7.5305939,4.0623183,0.0,0,5.3922133,0.0,0.31523359,69.969086,5.9563355,448.43796,-9.2320042
2418,2418,195.3784,7.5251336,4.0880022,0.0,0,5.3705335,0.0,0.31749433,69.800415,5.9304881,448.31821,-9.2321024
2419,2419,195.3786,7.5341473,4.1100802,0.0,0,5.3488536,0.0,0.32023183,69.600304,5.9062209,448.19846,-9.2321434
2420,2420,195.3788,7.5558791,4.1384549,0.0,0,5.3271737,0.0,0.32224914,69.603973,5.8847513,448.0787,-9.232091
2421,2421,195.379,7.5822353,4.1628299,0.0,0,5.3054934,0.0,0.32426247,69.745361,5.8604655,447.95895,-9.2313786
2422,2422,195.3792,7.6144261,4.1807003,0.0,0,5.2838135,0.0,0.32674336,69.86377,5.831852,447.83917,-9.2320309
2423,2423,195.3794,7.6443062,4.2079039,0.0,0,5.2621331,0.0,0.32879695,69.963585,5.8055906,447.71942,-9.2328072
2424,2424,195.3796,7.6672339,4.2343488,0.0,0,5.2404532,0.0,0.33084992,70.008553,5.7819381,447.59967,-9.2328568
2425,2425,195.3798,7.6762543,4.2536521,0.0,0,5.2187734,0.0,0.33345807,69.964249,5.7591906,447.47992,-9.2333679
2426,2426,195.38,7.6716137,4.2826495,0.0,0,5.1970935,0.0,0.33585137,69.807327,5.7364783,447.36017,-9.2333899
2427,2427,195.3802,7.6688495,4.3109751,0.0,0,5.1754136,0.0,0.33797839,69.650749,5.7111845,447.24042,-9.2328615
2428,2428,195.3804,7.6747522,4.3281569,0.0,0,5.1537337,0.0,0.3403455,69.520264,5.6849093,447.12064,-9.2321014
2429,2429,195.3806,7.6929464,4.3549886,0.0,0,5.1320534,0.0,0.34266862,69.471809,5.6611133,447.00089,-9.231739
2430,2430,195.3808,7.7126107,4.3841486,0.0,0,5.1103735,0.0,0.34465969,69.479904,5.6366239,446.88113,-9.2316208
2431,2431,195.381,7.7383375,4.3989019,0.0,0,5.0886931,0.0,0.34681237,69.588646,5.6127949,446.76138,-9.2318516
2432,2432,195.3812,7.775363,4.4227114,0.0,0,5.0670133,0.0,0.34914583,69.825478,5.5892363,446.64163,-9.2321692
2433,2433,195.3814,7.7986321,4.4523244,0.0,0,5.0457683,0.0,0.35106885,69.891624,5.5664444,446.52188,-9.2322273
2434,2434,195.3816,7.8050451,4.4679785,0.0,0,5.0250487,0.0,0.35318068,69.782684,5.542275,446.4021,-9.2328157
2435,2435,195.3818,7.8025999,4.4927979,0.0,0,5.0044241,0.0,0.3558898,69.574471,5.5193553,446.28235,-9.232975
2436,2436,195.382,7.8092175,4.5243435,0.0,0,4.9838042,0.0,0.35808784,69.505013,5.4965034,446.1626,-9.2330828
2437,2437,195.3822,7.8240614,4.5406027,0.0,0,4.9631839,0.0,0.36010233,69.528976,5.4708419,446.04285,-9.2331972
2438,2438,195.3824,7.8348632,4.5652003,0.0,0,4.942564,0.0,0.36284617,69.400475,5.4466686,445.97549,-9.2330885
2439,2439,195.3826,7.8424997,4.5971484,0.0,0,4.9219441,0.0,0.36506563,69.228302,5.4240704,445.96051,-9.2321758
2440,2440,195.3828,7.8557363,4.6136498,0.0,0,4.9013243,0.0,0.36693373,69.202728,5.4004707,445.94553,-9.2313004
2441,2441,195.383,7.8852415,4.6362453,0.0,0,4.8807039,0.0,0.36972049,69.25264,5.3764362,445.93054,-9.2313423
2442,2442,195.3832,7.9190178,4.667274,0.0,0,4.8600841,0.0,0.37198794,69.389549,5.3522134,445.91556,-9.2314672
2443,2443,195.3834,7.9378462,4.6847343,0.0,0,4.8394642,0.0,0.3737922,69.51017,5.3283134,445.90057,-9.2317791
2444,2444,195.3836,7.9397984,4.7062111,0.0,0,4.8188443,0.0,0.3766048,69.44175,5.3078618,445.88562,-9.23246
2445,2445,195.3838,7.9512458,4.736238,0.0,0,4.798224,0.0,0.37888846,69.346779,5.2841415,445.87064,-9.2327366
2446,2446,195.384,7.9765606,4.7540164,0.0,0,4.7776041,0.0,0.38043779,69.407272,5.2589273,445.85565,-9.2327833
2447,2447,195.3842,7.9863205,4.7744436,0.0,0,4.7569842,0.0,0.38310474,69.378143,5.2366614,445.84067,-9.2328615
2448,2448,195.3844,7.9846473,4.8043547,0.0,0,4.7363639,0.0,0.38564417,69.192284,5.2140198,445.82568,-9.233367
2449,2449,195.3846,7.9855404,4.8247342,0.0,0,4.715744,0.0,0.38725176,69.015121,5.1921034,445.8107,-9.2339249
2450,2450,195.3848,8.0017099,4.8448763,0.0,0,4.6951241,0.0,0.38992301,68.930214,5.1683979,445.79572,-9.2330866
2451,2451,195.385,8.0257692,4.8727779,0.0,0,4.6745043,0.0,0.39251101,68.968788,5.1439362,445.78076,-9.2318268
2452,2452,195.3852,8.0429716,4.8940864,0.0,0,4.6538844,0.0,0.39400381,69.074951,5.1198788,445.76578,-9.2317734
2453,2453,195.3854,8.0682583,4.9131126,0.0,0,4.6332641,0.0,0.39655912,69.127289,5.0955639,445.75079,-9.2319012
2454,2454,195.3856,8.0874004,4.9385815,0.0,0,4.6126437,0.0,0.39919621,69.064537,5.0737352,445.73581,-9.2314863
2455,2455,195.3858,8.0952215,4.9605165,0.0,0,4.5920238,0.0,0.40074322,69.027702,5.0532374,445.72083,-9.2316561
2456,2456,195.386,8.0949354,4.9812832,0.0,0,4.571404,0.0,0.40332308,68.840904,5.0317407,445.70584,-9.2315063
2457,2457,195.3862,8.0909662,5.0068631,0.0,0,4.5507841,0.0,0.40614516,68.610168,5.0097079,445.69089,-9.231698
2458,2458,195.3864,8.0972624,5.0299835,0.0,0,4.5305758,0.0,0.40773749,68.539566,4.9859915,445.6759,-9.2326031
2459,2459,195.3866,8.1111221,5.049705,0.0,0,4.5108657,0.0,0.41004452,68.511482,4.962091,445.66092,-9.2330818
2460,2460,195.3868,8.125494,5.0708241,0.0,0,4.4912457,0.0,0.41269425,68.459892,4.9415669,445.64594,-9.2326918
2461,2461,195.387,8.1481638,5.0939274,0.0,0,4.4716296,0.0,0.41428366,68.508553,4.9194093,445.63095,-9.2318735
2462,2462,195.3872,8.1786909,5.1136751,0.0,0,4.4520135,0.0,0.41638768,68.610291,4.8962326,445.61597,-9.2326241
2463,2463,195.3874,8.2121515,5.1329017,0.0,0,4.4323978,0.0,0.41891372,68.698242,4.874568,445.60101,-9.2327337
2464,2464,195.3876,8.2245255,5.1567497,0.0,0,4.4127817,0.0,0.42058372,68.721977,4.8532753,445.58603,-9.231699
2465,2465,195.3878,8.2175951,5.1774302,0.0,0,4.3931656,0.0,0.42272633,68.569084,4.833055,445.57104,-9.2312841
2466,2466,195.388,8.2189598,5.1969199,0.0,0,4.3735499,0.0,0.42547798,68.364677,4.8123136,445.55606,-9.2313299
2467,2467,195.3882,8.2223501,5.2231979,0.0,0,4.3539338,0.0,0.42746502,68.240112,4.7897711,445.54108,-9.2316074
2468,2468,195.3884,8.2369986,5.245707,0.0,0,4.3343177,0.0,0.42955863,68.227493,4.7683654,445.52609,-9.2314949
2469,2469,195.3886,8.2542257,5.2619815,0.0,0,4.314702,0.0,0.43214333,68.202217,4.7474804,445.51114,-9.2314053
2470,2470,195.3888,8.2729616,5.2870483,0.0,0,4.2950859,0.0,0.43412489,68.183304,4.7249374,445.49615,-9.2316961
2471,2471,195.389,8.2974958,5.3101277,0.0,0,4.2754698,0.0,0.43602118,68.262306,4.7031913,445.48117,-9.2318172
2472,2472,195.3892,8.3247643,5.3237906,0.0,0,4.2558532,0.0,0.43839052,68.300842,4.682683,445.46619,-9.232214
2473,2473,195.3894,8.3480949,5.3475828,0.0,0,4.2362375,0.0,0.44047481,68.33065,4.6614199,445.4512,-9.2327471
2474,2474,195.3896,8.3510113,5.3707724,0.0,0,4.2166214,0.0,0.4423151,68.290161,4.6407108,445.43622,-9.2326412
2475,2475,195.3898,8.3517103,5.3832011,0.0,0,4.1970053,0.0,0.44456202,68.171417,4.6211534,445.42123,-9.2326059
