level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2166,2166,165.3825,12.505978,5.1169972,0.0,0,4.3735466,0.0,0.4165622,104.93724,4.848907,348.64154,-9.2809906
2167,2167,165.3827,12.540967,5.1371818,0.0,0,4.353931,0.0,0.41936165,104.9311,4.8251343,348.52124,-9.2809591
2168,2168,165.3829,12.576447,5.1660771,0.0,0,4.3343148,0.0,0.42146003,105.02095,4.803967,348.40097,-9.2807837
2169,2169,165.3831,12.619857,5.1814842,0.0,0,4.3146987,0.0,0.42300981,105.20419,4.7811604,348.2807,-9.2802191
2170,2170,165.3833,12.659675,5.2015119,0.0,0,4.295083,0.0,0.42585137,105.2009,4.7587252,348.16043,-9.2796736
2171,2171,165.3835,12.677686,5.2317061,0.0,0,4.2754664,0.0,0.42832235,105.08791,4.7388229,348.04016,-9.2794809
2172,2172,165.3837,12.683419,5.2496114,0.0,0,4.2558503,0.0,0.42992023,105.00119,4.7173023,347.91989,-9.2798843
2173,2173,165.3839,12.688552,5.2687297,0.0,0,4.2362342,0.0,0.43264952,104.80092,4.6957154,347.79959,-9.2809916
2174,2174,165.3841,12.706209,5.2973652,0.0,0,4.2166185,0.0,0.43514299,104.69995,4.6744514,347.67932,-9.2819271
2175,2175,165.3843,12.73823,5.3153195,0.0,0,4.1970024,0.0,0.43659711,104.75011,4.652245,347.55905,-9.2823677
2176,2176,165.3845,12.768609,5.3321252,0.0,0,4.1773863,0.0,0.43920434,104.68093,4.6293383,347.43878,-9.2825079
2177,2177,165.3847,12.798074,5.3573999,0.0,0,4.1577706,0.0,0.44169679,104.70105,4.6086841,347.31851,-9.2827816
