level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
1919,1919,155.3536,10.314922,1.5396031,0.0,0,7.7548552,0.0,0.10824599,117.79739,8.4066029,335.72543,-9.2991953
1920,1920,155.3538,10.422783,1.5670463,0.0,0,7.7283754,0.0,0.1095638,118.67538,8.3788853,335.85623,-9.2986431
1921,1921,155.354,10.493971,1.5904995,0.0,0,7.7018952,0.0,0.11158706,119.39355,8.35254,335.98703,-9.2987576
1922,1922,155.3542,10.449489,1.6234021,0.0,0,7.675415,0.0,0.11428832,118.89267,8.3256397,336.11786,-9.2986803
1923,1923,155.3544,10.393657,1.6566843,0.0,0,7.6489348,0.0,0.11631645,117.90682,8.3000546,336.24866,-9.2984715
1924,1924,155.3546,10.45472,1.6713763,0.0,0,7.6224551,0.0,0.11777365,118.06786,8.2723417,336.37946,-9.2983818
1925,1925,155.3548,10.588933,1.6957351,0.0,0,7.5959754,0.0,0.11991721,119.31883,8.2443695,336.51028,-9.2977877
1926,1926,155.355,10.651341,1.7341801,0.0,0,7.5694952,0.0,0.12210727,119.96851,8.2172098,336.64108,-9.2982969
1927,1927,155.3552,10.61489,1.7623681,0.0,0,7.543015,0.0,0.12431422,119.43443,8.187952,336.77188,-9.2987976
1928,1928,155.3554,10.59737,1.79419,0.0,0,7.5165353,0.0,0.12723592,118.76551,8.1588659,336.90268,-9.2986813
1929,1929,155.3556,10.657887,1.8298641,0.0,0,7.4900556,0.0,0.12947495,119.01126,8.1289043,337.03351,-9.2989731
1930,1930,155.3558,10.706024,1.8526021,0.0,0,7.4635754,0.0,0.13117211,119.47277,8.0968761,337.16431,-9.2992783
1931,1931,155.356,10.692117,1.8818864,0.0,0,7.4370952,0.0,0.13389455,119.08745,8.067646,337.2951,-9.2992077
1932,1932,155.3562,10.671124,1.9185836,0.0,0,7.410615,0.0,0.13634861,118.52906,8.0394697,337.42593,-9.2989378
1933,1933,155.3564,10.693617,1.9386661,0.0,0,7.3846664,0.0,0.13774888,118.55172,8.0119753,337.55673,-9.2995195
1934,1934,155.3566,10.750546,1.9538567,0.0,0,7.3593612,0.0,0.13953452,118.91576,7.9849386,337.68753,-9.2998104
1935,1935,155.3568,10.80055,1.9781163,0.0,0,7.3341722,0.0,0.14118136,119.31702,7.9586782,337.81836,-9.2991018
1936,1936,155.357,10.826219,2.0015326,0.0,0,7.3089881,0.0,0.14247122,119.49825,7.9308977,337.94916,-9.2987423
1937,1937,155.3572,10.828578,2.0276935,0.0,0,7.2838039,0.0,0.14496492,119.30402,7.9052434,338.07996,-9.2983494
1938,1938,155.3574,10.838415,2.058444,0.0,0,7.2586198,0.0,0.14744775,119.08045,7.8803034,338.21075,-9.2982807
1939,1939,155.3576,10.868293,2.0804834,0.0,0,7.2334356,0.0,0.14873137,119.08727,7.8539758,338.34158,-9.2986383
1940,1940,155.3578,10.904796,2.1008883,0.0,0,7.2082515,0.0,0.15065172,119.20329,7.8325109,338.47238,-9.2984743
1941,1941,155.358,10.953706,2.1291347,0.0,0,7.1830673,0.0,0.15293992,119.50043,7.8079996,338.60318,-9.2986383
1942,1942,155.3582,11.004064,2.1579189,0.0,0,7.1578832,0.0,0.15457343,119.93589,7.7787728,338.73401,-9.2991924
1943,1943,155.3584,11.046988,2.1840384,0.0,0,7.1326995,0.0,0.1568846,120.14616,7.7521563,338.86481,-9.2987089
1944,1944,155.3586,11.078548,2.2099049,0.0,0,7.1075153,0.0,0.15937556,120.18782,7.7272797,338.99561,-9.2987003
1945,1945,155.3588,11.074766,2.2370169,0.0,0,7.0823312,0.0,0.16092272,120.06297,7.6996598,339.12643,-9.2991457
1946,1946,155.359,11.050505,2.2636783,0.0,0,7.0571475,0.0,0.16297023,119.55338,7.6729693,339.25723,-9.2988768
1947,1947,155.3592,11.041647,2.2903185,0.0,0,7.0319633,0.0,0.16559523,119.06969,7.6489959,339.38803,-9.2984791
1948,1948,155.3594,11.067369,2.3190763,0.0,0,7.0067792,0.0,0.16744104,119.05737,7.622716,339.51883,-9.2987518
1949,1949,155.3596,11.11167,2.3402343,0.0,0,6.981595,0.0,0.16906393,119.33252,7.5957456,339.64966,-9.298748
1950,1950,155.3598,11.155499,2.3551874,0.0,0,6.9564114,0.0,0.17086019,119.64301,7.5693717,339.78046,-9.2980194
1951,1951,155.36,11.211173,2.3809314,0.0,0,6.9312277,0.0,0.17236458,120.05547,7.5452824,339.91125,-9.2976809
1952,1952,155.3602,11.254139,2.4082561,0.0,0,6.9060431,0.0,0.17422004,120.35591,7.5223646,340.04208,-9.2970982
1953,1953,155.3604,11.254734,2.4276388,0.0,0,6.8808594,0.0,0.17650951,120.18969,7.4978147,340.17288,-9.2969685
1954,1954,155.3606,11.236587,2.4538002,0.0,0,6.8556757,0.0,0.17835611,119.7452,7.4736919,340.30368,-9.2975082
1955,1955,155.3608,11.240395,2.479013,0.0,0,6.830492,0.0,0.17985937,119.50512,7.4484138,340.43451,-9.2975349
1956,1956,155.361,11.261668,2.4963083,0.0,0,6.8053074,0.0,0.18184938,119.51676,7.4257121,340.56531,-9.2981367
1957,1957,155.3612,11.300659,2.5262682,0.0,0,6.7801232,0.0,0.1841795,119.61114,7.4015446,340.69611,-9.2992134
1958,1958,155.3614,11.3484,2.5582352,0.0,0,6.7554417,0.0,0.18617009,119.83582,7.3752627,340.8269,-9.2999811
1959,1959,155.3616,11.388411,2.57546,0.0,0,6.7313671,0.0,0.18815799,120.0635,7.3526964,340.95773,-9.3001308
1960,1960,155.3618,11.432032,2.6003876,0.0,0,6.7074022,0.0,0.19024187,120.25336,7.3275065,341.08853,-9.2995701
1961,1961,155.362,11.449078,2.6310103,0.0,0,6.6834416,0.0,0.19199918,120.29572,7.3014207,341.21933,-9.2991095
1962,1962,155.3622,11.435173,2.6495762,0.0,0,6.6594815,0.0,0.19395305,119.9824,7.2787247,341.35016,-9.298439
1963,1963,155.3624,11.438499,2.6754484,0.0,0,6.6355219,0.0,0.19631736,119.73029,7.2534933,341.48096,-9.2984257
1964,1964,155.3626,11.472391,2.7040367,0.0,0,6.6115613,0.0,0.19803171,119.79932,7.2286,341.61176,-9.2989178
1965,1965,155.3628,11.502731,2.7164872,0.0,0,6.5876017,0.0,0.19938622,119.93106,7.2066388,341.69022,-9.2992353
1966,1966,155.363,11.519349,2.7374406,0.0,0,6.5636415,0.0,0.2014609,119.91267,7.1816525,341.71637,-9.2991152
1967,1967,155.3632,11.549538,2.7689507,0.0,0,6.5396819,0.0,0.2033911,119.97239,7.1564817,341.74249,-9.2990723
1968,1968,155.3634,11.595715,2.7874582,0.0,0,6.5157218,0.0,0.20501263,120.19425,7.1335616,341.76862,-9.2991648
1969,1969,155.3636,11.629908,2.8086963,0.0,0,6.4917622,0.0,0.2072994,120.25204,7.1099911,341.79474,-9.2988729
1970,1970,155.3638,11.643816,2.8377531,0.0,0,6.467802,0.0,0.20913488,120.2714,7.0849767,341.82089,-9.2990074
1971,1971,155.364,11.663646,2.8557646,0.0,0,6.4438419,0.0,0.21051346,120.30223,7.0620818,341.84702,-9.2990074
1972,1972,155.3642,11.692984,2.8790197,0.0,0,6.4198818,0.0,0.21299733,120.27093,7.0411649,341.87314,-9.2984629
1973,1973,155.3644,11.71941,2.9111755,0.0,0,6.3959212,0.0,0.21532263,120.32952,7.0175757,341.89929,-9.2980633
1974,1974,155.3646,11.74372,2.9311228,0.0,0,6.3719616,0.0,0.21673484,120.40311,6.9928737,341.92542,-9.297946
1975,1975,155.3648,11.773714,2.9511137,0.0,0,6.3480015,0.0,0.21892655,120.31033,6.9689021,341.95154,-9.298562
1976,1976,155.365,11.798692,2.9797862,0.0,0,6.3240418,0.0,0.22116338,120.27656,6.9468155,341.97769,-9.2992096
1977,1977,155.3652,11.809544,3.0021224,0.0,0,6.3000817,0.0,0.22258,120.29549,6.9227223,342.00381,-9.29916
1978,1978,155.3654,11.815033,3.0238991,0.0,0,6.2761221,0.0,0.22491424,120.1342,6.8970256,342.02994,-9.2990379
1979,1979,155.3656,11.834092,3.0513873,0.0,0,6.252162,0.0,0.22730023,120.01678,6.8719926,342.05606,-9.2991409
1980,1980,155.3658,11.868679,3.0730858,0.0,0,6.2282019,0.0,0.22857413,120.10223,6.8490682,342.08221,-9.2993431
1981,1981,155.366,11.907089,3.0933189,0.0,0,6.2042422,0.0,0.23068088,120.25763,6.8249307,342.10834,-9.2994642
1982,1982,155.3662,11.94061,3.1196146,0.0,0,6.1802821,0.0,0.23312005,120.37011,6.8008194,342.13446,-9.2993889
1983,1983,155.3664,11.962745,3.1443458,0.0,0,6.1568027,0.0,0.23461166,120.42355,6.7798548,342.16061,-9.2997341
1984,1984,155.3666,11.982752,3.1652734,0.0,0,6.1339049,0.0,0.23665354,120.37878,6.7549152,342.18674,-9.2991343
1985,1985,155.3668,12.005458,3.1868792,0.0,0,6.1111121,0.0,0.23891258,120.32033,6.7300506,342.21286,-9.2985773
1986,1986,155.367,12.032779,3.2107513,0.0,0,6.0883236,0.0,0.24029103,120.41094,6.7067876,342.23901,-9.2985544
1987,1987,155.3672,12.053741,3.2336247,0.0,0,6.065536,0.0,0.24216123,120.40579,6.6815634,342.26514,-9.2985945
1988,1988,155.3674,12.067942,3.2554908,0.0,0,6.042748,0.0,0.24463542,120.25484,6.6572938,342.29126,-9.2992783
1989,1989,155.3676,12.092227,3.2825854,0.0,0,6.0199599,0.0,0.24643873,120.25703,6.634851,342.31738,-9.2989912
1990,1990,155.3678,12.139424,3.3067658,0.0,0,5.9971719,0.0,0.2483108,120.45631,6.6110101,342.34354,-9.299099
1991,1991,155.368,12.19345,3.3258924,0.0,0,5.9743834,0.0,0.25065634,120.66766,6.586328,342.36966,-9.2994175
1992,1992,155.3682,12.226871,3.3548384,0.0,0,5.9515953,0.0,0.25262168,120.80882,6.5632362,342.39578,-9.2993126
1993,1993,155.3684,12.240971,3.3836129,0.0,0,5.9288077,0.0,0.25473005,120.77699,6.5376782,342.42194,-9.2988777
1994,1994,155.3686,12.245107,3.4033144,0.0,0,5.9060202,0.0,0.25724375,120.52555,6.5114202,342.44806,-9.2983141
1995,1995,155.3688,12.248789,3.4303212,0.0,0,5.8832321,0.0,0.25935873,120.30572,6.4885263,342.47418,-9.2986536
1996,1996,155.369,12.265512,3.4571176,0.0,0,5.8604436,0.0,0.26114753,120.23645,6.4652977,342.50034,-9.2990627
1997,1997,155.3692,12.292492,3.4742112,0.0,0,5.8376555,0.0,0.2632896,120.2362,6.4415755,342.52646,-9.2989063
1998,1998,155.3694,12.320696,3.502593,0.0,0,5.8148675,0.0,0.2655924,120.27184,6.4174185,342.55258,-9.2990198
1999,1999,155.3696,12.360831,3.5325558,0.0,0,5.792079,0.0,0.26750776,120.41125,6.3942719,342.5787,-9.29953
2000,2000,155.3698,12.40679,3.5456002,0.0,0,5.7692914,0.0,0.26937667,120.63629,6.371347,342.60486,-9.2996407
2001,2001,155.37,12.446403,3.5681419,0.0,0,5.7465038,0.0,0.27152148,120.77515,6.3463883,342.63098,-9.2993355
2002,2002,155.3702,12.473477,3.5987163,0.0,0,5.7237153,0.0,0.2733427,120.81631,6.3198738,342.6571,-9.298912
2003,2003,155.3704,12.484735,3.615026,0.0,0,5.7009277,0.0,0.27526495,120.7104,6.2964015,342.68326,-9.2987747
2004,2004,155.3706,12.493205,3.6397471,0.0,0,5.6781397,0.0,0.27785444,120.50883,6.2727957,342.70938,-9.2987013
2005,2005,155.3708,12.509054,3.671382,0.0,0,5.6553516,0.0,0.27981049,120.40603,6.2484865,342.7355,-9.2982273
2006,2006,155.371,12.534629,3.6874208,0.0,0,5.6325636,0.0,0.2815747,120.29532,6.2264714,342.76166,-9.2984257
2007,2007,155.3712,12.571374,3.711854,0.0,0,5.6097755,0.0,0.28429735,120.24979,6.2029481,342.78778,-9.2983341
2008,2008,155.3714,12.618874,3.7453392,0.0,0,5.5874419,0.0,0.28646258,120.50561,6.1779265,342.8139,-9.2978306
2009,2009,155.3716,12.655971,3.7634597,0.0,0,5.5656581,0.0,0.28817987,120.73357,6.1529894,342.84003,-9.2983465
2010,2010,155.3718,12.675686,3.7851377,0.0,0,5.5439739,0.0,0.29083112,120.65862,6.1291723,342.86618,-9.2992935
2011,2011,155.372,12.697213,3.8160734,0.0,0,5.5222936,0.0,0.29297319,120.62289,6.1027727,342.8923,-9.2990189
2012,2012,155.3722,12.722236,3.8356042,0.0,0,5.5006137,0.0,0.29450753,120.67277,6.0773115,342.91843,-9.2987366
2013,2013,155.3724,12.742992,3.8575056,0.0,0,5.4789333,0.0,0.29722518,120.53062,6.0580301,342.94458,-9.2990341
2014,2014,155.3726,12.765089,3.8882537,0.0,0,5.4572535,0.0,0.29964942,120.42122,6.0368633,342.9707,-9.2990513
2015,2015,155.3728,12.78101,3.9075718,0.0,0,5.4355736,0.0,0.3009927,120.39705,6.0106215,342.95734,-9.2992115
2016,2016,155.373,12.801356,3.9255784,0.0,0,5.4138937,0.0,0.30328119,120.31497,5.9853268,342.90445,-9.299262
2017,2017,155.3732,12.836389,3.9525352,0.0,0,5.3922133,0.0,0.30561826,120.36322,5.9616561,342.85159,-9.2987165
2018,2018,155.3734,12.87137,3.9742136,0.0,0,5.3705335,0.0,0.30706808,120.49664,5.9369354,342.79871,-9.2979908
2019,2019,155.3736,12.897606,3.9951179,0.0,0,5.3488536,0.0,0.30949208,120.47546,5.9120584,342.74585,-9.297883
2020,2020,155.3738,12.935192,4.0222526,0.0,0,5.3271737,0.0,0.31203991,120.50332,5.8903952,342.69296,-9.2980337
2021,2021,155.374,12.9757,4.0453715,0.0,0,5.3054934,0.0,0.31354684,120.66773,5.8675027,342.64008,-9.298049
2022,2022,155.3742,13.002832,4.0665507,0.0,0,5.2838135,0.0,0.31592458,120.63394,5.8410316,342.58722,-9.2980499
2023,2023,155.3744,13.024099,4.0930786,0.0,0,5.2621331,0.0,0.31861457,120.52287,5.817101,342.53433,-9.2981615
2024,2024,155.3746,13.034327,4.1196113,0.0,0,5.2404532,0.0,0.3203347,120.47849,5.7953467,342.48148,-9.298172
2025,2025,155.3748,13.042657,4.1421123,0.0,0,5.2187734,0.0,0.32262784,120.32349,5.7708578,342.42859,-9.2981405
2026,2026,155.375,13.064973,4.1648774,0.0,0,5.1970935,0.0,0.32525688,120.1873,5.746325,342.37573,-9.2980881
2027,2027,155.3752,13.097849,4.1916256,0.0,0,5.1754136,0.0,0.32698545,120.23152,5.7234244,342.32285,-9.2984867
2028,2028,155.3754,13.127038,4.2149158,0.0,0,5.1537337,0.0,0.32917947,120.24408,5.7014656,342.26999,-9.2990494
2029,2029,155.3756,13.170399,4.2352223,0.0,0,5.1320534,0.0,0.33184513,120.29144,5.6782079,342.2171,-9.2992067
2030,2030,155.3758,13.22278,4.2617064,0.0,0,5.1103735,0.0,0.33362645,120.47858,5.6537251,342.16425,-9.299262
2031,2031,155.376,13.260033,4.2847977,0.0,0,5.0886931,0.0,0.33555102,120.56237,5.6300211,342.11136,-9.2990036
2032,2032,155.3762,13.273414,4.3018899,0.0,0,5.0670133,0.0,0.33805034,120.4518,5.6078033,342.0585,-9.2985144
2033,2033,155.3764,13.288176,4.3290505,0.0,0,5.0457683,0.0,0.34008685,120.36547,5.5832934,342.00562,-9.298748
2034,2034,155.3766,13.306646,4.3559337,0.0,0,5.0250487,0.0,0.34208032,120.23996,5.5573368,341.95276,-9.2992249
2035,2035,155.3768,13.315804,4.3730354,0.0,0,5.0044241,0.0,0.344598,120.07085,5.5357351,341.89987,-9.2990561
2036,2036,155.377,13.333675,4.3996491,0.0,0,4.9838042,0.0,0.34684584,119.97381,5.5147586,341.84702,-9.2983122
2037,2037,155.3772,13.364712,4.4275088,0.0,0,4.9631839,0.0,0.34879565,120.00337,5.490437,341.79413,-9.2978172
2038,2038,155.3774,13.412508,4.4435744,0.0,0,4.942564,0.0,0.35110807,120.14589,5.4653802,341.74127,-9.2978077
2039,2039,155.3776,13.463663,4.469739,0.0,0,4.9219441,0.0,0.35352963,120.2893,5.4418454,341.68839,-9.2990007
2040,2040,155.3778,13.498521,4.4987888,0.0,0,4.9013243,0.0,0.35548446,120.37389,5.4182439,341.63553,-9.3001671
2041,2041,155.378,13.517685,4.5119915,0.0,0,4.8807039,0.0,0.35750416,120.34765,5.3945618,341.58264,-9.3003836
2042,2042,155.3782,13.532244,4.5351939,0.0,0,4.8600841,0.0,0.35994887,120.18142,5.3726287,341.52979,-9.3004942
2043,2043,155.3784,13.543106,4.5657482,0.0,0,4.8394642,0.0,0.36193281,120.0454,5.3518705,341.4769,-9.3005962
2044,2044,155.3786,13.552657,4.5808854,0.0,0,4.8188443,0.0,0.36392957,119.9323,5.3300791,341.42404,-9.3001432
2045,2045,155.3788,13.581142,4.6033087,0.0,0,4.798224,0.0,0.36659986,119.79795,5.3055887,341.37115,-9.2995148
2046,2046,155.379,13.620211,4.6331878,0.0,0,4.7776041,0.0,0.3686375,119.85465,5.2812791,341.31827,-9.2997408
2047,2047,155.3792,13.65273,4.6482615,0.0,0,4.7569842,0.0,0.37038463,119.9754,5.2586217,341.26541,-9.299552
2048,2048,155.3794,13.685197,4.6713705,0.0,0,4.7363639,0.0,0.37317061,119.95551,5.2359223,341.21252,-9.2986765
2049,2049,155.3796,13.719999,4.704401,0.0,0,4.715744,0.0,0.37547147,119.97993,5.2125454,341.15967,-9.2981138
2050,2050,155.3798,13.751411,4.7218757,0.0,0,4.6951241,0.0,0.37725165,120.04066,5.1909266,341.10678,-9.2980652
2051,2051,155.38,13.773232,4.7427592,0.0,0,4.6745043,0.0,0.38006228,119.91396,5.1696253,341.05392,-9.2985878
2052,2052,155.3802,13.786588,4.7726235,0.0,0,4.6538844,0.0,0.38231155,119.74848,5.1459575,341.00104,-9.2992287
2053,2053,155.3804,13.807782,4.7895651,0.0,0,4.6332641,0.0,0.38376939,119.69373,5.1208668,340.94818,-9.2992678
2054,2054,155.3806,13.826923,4.8086338,0.0,0,4.6126437,0.0,0.38647261,119.57701,5.0964866,340.89529,-9.2991123
2055,2055,155.3808,13.855811,4.8369141,0.0,0,4.5920238,0.0,0.38895851,119.47334,5.0765719,340.84244,-9.2992563
2056,2056,155.381,13.891472,4.8548775,0.0,0,4.571404,0.0,0.3902508,119.58083,5.0579095,340.78955,-9.2994728
2057,2057,155.3812,13.916677,4.8726339,0.0,0,4.5507841,0.0,0.39267144,119.59677,5.0361247,340.73669,-9.299593
2058,2058,155.3814,13.944104,4.8994036,0.0,0,4.5305758,0.0,0.39523461,119.51566,5.0121927,340.68381,-9.2989969
2059,2059,155.3816,13.978306,4.9200096,0.0,0,4.5108657,0.0,0.39656997,119.57318,4.9905386,340.63095,-9.2979698
2060,2060,155.3818,14.008717,4.937655,0.0,0,4.4912457,0.0,0.39895874,119.59319,4.9690976,340.57806,-9.2981997
2061,2061,155.382,14.029277,4.9618568,0.0,0,4.4716296,0.0,0.401584,119.53559,4.947546,340.52521,-9.29879
2062,2062,155.3822,14.056276,4.9829936,0.0,0,4.4520135,0.0,0.40295729,119.59274,4.9253206,340.47232,-9.2989321
2063,2063,155.3824,14.085856,5.0018139,0.0,0,4.4323978,0.0,0.40533578,119.50768,4.9043651,340.41946,-9.2990732
2064,2064,155.3826,14.108991,5.0264482,0.0,0,4.4127817,0.0,0.40812767,119.35563,4.8828931,340.36658,-9.2991867
2065,2065,155.3828,14.129436,5.050899,0.0,0,4.3931656,0.0,0.40974897,119.33862,4.8602748,340.21127,-9.2986383
2066,2066,155.383,14.160226,5.0706177,0.0,0,4.3735499,0.0,0.41201833,119.30375,4.8392577,339.95358,-9.2979116
2067,2067,155.3832,14.194504,5.0916643,0.0,0,4.3539338,0.0,0.4148072,119.30106,4.8180757,339.69589,-9.2984447
2068,2068,155.3834,14.231879,5.1176648,0.0,0,4.3343177,0.0,0.41654751,119.39478,4.7961621,339.4382,-9.2986202
2069,2069,155.3836,14.267962,5.1395383,0.0,0,4.314702,0.0,0.41871718,119.41533,4.7730594,339.18051,-9.2978945
2070,2070,155.3838,14.293725,5.1578546,0.0,0,4.2950859,0.0,0.42151895,119.32326,4.7506881,338.92282,-9.2978735
2071,2071,155.384,14.328987,5.182663,0.0,0,4.2754698,0.0,0.42338052,119.3849,4.7285833,338.66513,-9.298584
2072,2072,155.3842,14.357802,5.2042885,0.0,0,4.2558532,0.0,0.42527378,119.43596,4.7067819,338.40744,-9.2990427
2073,2073,155.3844,14.370019,5.2197337,0.0,0,4.2362375,0.0,0.42781171,119.2792,4.6867089,338.14972,-9.2989407
2074,2074,155.3846,14.388628,5.2453485,0.0,0,4.2166214,0.0,0.42991006,119.12986,4.6642947,337.89203,-9.2984772
2075,2075,155.3848,14.408772,5.268487,0.0,0,4.1970053,0.0,0.43171546,119.06847,4.6431398,337.63434,-9.2984619
2076,2076,155.385,14.435069,5.2813611,0.0,0,4.1773896,0.0,0.43406567,119.04613,4.62429,337.37665,-9.2990007
2077,2077,155.3852,14.471498,5.3056931,0.0,0,4.1577735,0.0,0.43627355,119.04866,4.6016378,337.11896,-9.2985973
2078,2078,155.3854,14.513404,5.331183,0.0,0,4.1381574,0.0,0.43803406,119.19765,4.5787396,336.86127,-9.298502
2079,2079,155.3856,14.547789,5.3436604,0.0,0,4.1185417,0.0,0.44022363,119.27174,4.5580134,336.60358,-9.2988701
