level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
1826,1826,145.3607,11.95469,1.6770442,0.0,0,7.5694952,0.0,0.11820566,135.0724,8.2828207,306.50031,-9.3146029
1827,1827,145.3609,12.057622,1.7116451,0.0,0,7.543015,0.0,0.12086089,135.86443,8.2532492,306.52969,-9.314496
1828,1828,145.3611,12.073888,1.7555597,0.0,0,7.5165353,0.0,0.12354897,135.94514,8.2209597,306.55908,-9.3143454
1829,1829,145.3613,12.016462,1.7836761,0.0,0,7.4900556,0.0,0.12604481,135.06686,8.1877193,306.58847,-9.314024
1830,1830,145.3615,12.001537,1.8137643,0.0,0,7.4635754,0.0,0.12867789,134.32121,8.15588,306.61789,-9.3142958
1831,1831,145.3617,12.056451,1.8486938,0.0,0,7.4370952,0.0,0.13081762,134.53125,8.1251259,306.64728,-9.3147602
1832,1832,145.3619,12.094654,1.8727539,0.0,0,7.410615,0.0,0.13283214,134.77953,8.0959501,306.67667,-9.3147793
1833,1833,145.3621,12.107964,1.9014709,0.0,0,7.3846664,0.0,0.13542059,134.59081,8.0661631,306.70609,-9.3142319
1834,1834,145.3623,12.156249,1.9321619,0.0,0,7.3593612,0.0,0.13734955,134.75432,8.0369329,306.73547,-9.3140612
1835,1835,145.3625,12.259023,1.9466221,0.0,0,7.3341722,0.0,0.1384937,135.71278,8.0085592,306.76486,-9.3145218
1836,1836,145.3627,12.360521,1.9674063,0.0,0,7.3089881,0.0,0.1405059,136.62216,7.9796758,306.79425,-9.3154364
1837,1837,145.3629,12.379287,2.0022688,0.0,0,7.2838039,0.0,0.14270529,136.65646,7.952199,306.82367,-9.3157425
1838,1838,145.3631,12.324464,2.0295327,0.0,0,7.2586198,0.0,0.14462526,135.87059,7.9245272,306.85306,-9.3153677
1839,1839,145.3633,12.299807,2.0557957,0.0,0,7.2334356,0.0,0.14723051,135.13936,7.8985128,306.88245,-9.315897
1840,1840,145.3635,12.356412,2.0847921,0.0,0,7.2082515,0.0,0.14934053,135.3324,7.8745937,306.91183,-9.3157501
1841,1841,145.3637,12.430752,2.1046257,0.0,0,7.1830673,0.0,0.15056834,136.00322,7.8502469,306.94125,-9.315197
1842,1842,145.3639,12.479041,2.1282039,0.0,0,7.1578832,0.0,0.15277442,136.31024,7.8214869,306.97064,-9.3144722
1843,1843,145.3641,12.539111,2.1623356,0.0,0,7.1326995,0.0,0.15536024,136.54297,7.7926216,307.00003,-9.3137083
1844,1844,145.3643,12.608895,2.1920643,0.0,0,7.1075153,0.0,0.15727003,137.02567,7.765615,307.02945,-9.3136845
1845,1845,145.3645,12.646096,2.2178392,0.0,0,7.0823312,0.0,0.15965392,137.20045,7.73803,307.05884,-9.3138113
1846,1846,145.3647,12.632498,2.2457948,0.0,0,7.0571475,0.0,0.1619945,136.83987,7.7098904,307.08823,-9.3136215
1847,1847,145.3649,12.598132,2.2730744,0.0,0,7.0319633,0.0,0.16363147,136.23978,7.6811271,307.11761,-9.3133974
1848,1848,145.3651,12.600059,2.3005154,0.0,0,7.0067792,0.0,0.16601445,135.80186,7.6517749,307.14703,-9.3134518
1849,1849,145.3653,12.643237,2.3278129,0.0,0,6.981595,0.0,0.16855134,135.87132,7.6222744,307.17642,-9.3142405
1850,1850,145.3655,12.702672,2.3509769,0.0,0,6.9564114,0.0,0.16994759,136.3474,7.5961838,307.20581,-9.3145838
1851,1851,145.3657,12.768033,2.3712294,0.0,0,6.9312277,0.0,0.17163616,136.80762,7.5720382,307.23523,-9.3146162
1852,1852,145.3659,12.824482,2.3949547,0.0,0,6.9060431,0.0,0.17384575,137.13475,7.5452909,307.26462,-9.3151283
1853,1853,145.3661,12.870149,2.4260063,0.0,0,6.8808594,0.0,0.17576937,137.40015,7.5162735,307.29401,-9.314621
1854,1854,145.3663,12.883869,2.4552515,0.0,0,6.8556757,0.0,0.17814556,137.30951,7.491281,307.32339,-9.3139114
1855,1855,145.3665,12.860203,2.4777644,0.0,0,6.830492,0.0,0.18058698,136.80341,7.4675965,307.35281,-9.3137474
1856,1856,145.3667,12.854342,2.5024011,0.0,0,6.8053074,0.0,0.18212423,136.43484,7.4433217,307.3822,-9.3135748
1857,1857,145.3669,12.910347,2.5268447,0.0,0,6.7801232,0.0,0.18384342,136.61069,7.4183874,307.41159,-9.3134604
1858,1858,145.3671,12.998834,2.5493269,0.0,0,6.7554417,0.0,0.1861964,137.20004,7.3900986,307.44101,-9.3140135
1859,1859,145.3673,13.049132,2.5806856,0.0,0,6.7313671,0.0,0.18833968,137.51151,7.3639436,307.4704,-9.3144665
1860,1860,145.3675,13.045452,2.608711,0.0,0,6.7074022,0.0,0.1903381,137.27327,7.3395281,307.49979,-9.3147831
1861,1861,145.3677,13.039785,2.625962,0.0,0,6.6834416,0.0,0.19240451,136.94168,7.314723,307.52917,-9.3153524
1862,1862,145.3679,13.072547,2.6526811,0.0,0,6.6594815,0.0,0.19429992,136.90402,7.2884545,307.55859,-9.3155117
1863,1863,145.3681,13.11069,2.6825774,0.0,0,6.6355219,0.0,0.19620809,137.04483,7.2610326,307.58798,-9.315526
1864,1864,145.3683,13.130764,2.7029896,0.0,0,6.6115613,0.0,0.19847886,137.00427,7.2351093,307.61737,-9.3161335
1865,1865,145.3685,13.156401,2.7295325,0.0,0,6.5876017,0.0,0.2006568,137.0193,7.2087488,307.64676,-9.3159513
1866,1866,145.3687,13.205389,2.7561734,0.0,0,6.5636415,0.0,0.20227717,137.33932,7.1842504,307.67618,-9.3142328
1867,1867,145.3689,13.257141,2.770582,0.0,0,6.5396819,0.0,0.20395929,137.60516,7.1576424,307.70557,-9.3134193
1868,1868,145.3691,13.281794,2.7969546,0.0,0,6.5157218,0.0,0.20617652,137.6366,7.1310916,307.70251,-9.3130894
1869,1869,145.3693,13.2876,2.8308856,0.0,0,6.4917622,0.0,0.20830193,137.49146,7.1082969,307.69946,-9.3133268
1870,1870,145.3695,13.290393,2.8494861,0.0,0,6.467802,0.0,0.21028921,137.24442,7.0853338,307.69638,-9.3145323
1871,1871,145.3697,13.309248,2.8728797,0.0,0,6.4438419,0.0,0.2125418,136.98563,7.0610776,307.69333,-9.3150778
1872,1872,145.3699,13.360425,2.9017913,0.0,0,6.4198818,0.0,0.21431324,137.13048,7.0348969,307.69028,-9.3155022
1873,1873,145.3701,13.420928,2.9194093,0.0,0,6.3959212,0.0,0.21598081,137.55647,7.0089979,307.68723,-9.3157883
1874,1874,145.3703,13.472844,2.9458675,0.0,0,6.3719616,0.0,0.21851757,137.73177,6.9828782,307.68417,-9.3152227
1875,1875,145.3705,13.512464,2.9794652,0.0,0,6.3480015,0.0,0.22070506,137.8799,6.9589152,307.68109,-9.3148994
1876,1876,145.3707,13.53595,2.9987597,0.0,0,6.3240418,0.0,0.22245872,137.93852,6.9355936,307.67804,-9.3151207
1877,1877,145.3709,13.54946,3.0218415,0.0,0,6.3000817,0.0,0.22493859,137.74019,6.9099498,307.67499,-9.3148479
1878,1878,145.3711,13.556349,3.053885,0.0,0,6.2761221,0.0,0.22706984,137.62155,6.8848181,307.67194,-9.314846
1879,1879,145.3713,13.564178,3.0751727,0.0,0,6.252162,0.0,0.22870559,137.4861,6.8601632,307.66888,-9.3145695
1880,1880,145.3715,13.582551,3.0983365,0.0,0,6.2282019,0.0,0.23123108,137.2296,6.8354101,307.6658,-9.3140078
1881,1881,145.3717,13.623414,3.127202,0.0,0,6.2042422,0.0,0.23342697,137.22913,6.8098426,307.66275,-9.3143673
1882,1882,145.3719,13.682456,3.1446402,0.0,0,6.1802821,0.0,0.23461297,137.59077,6.785964,307.6597,-9.3146105
1883,1883,145.3721,13.74262,3.1639354,0.0,0,6.1568027,0.0,0.23673806,137.90771,6.7621193,307.65665,-9.3148432
1884,1884,145.3723,13.784101,3.1935048,0.0,0,6.1339049,0.0,0.23910603,138.06943,6.7382059,307.65359,-9.3152189
1885,1885,145.3725,13.798254,3.2163393,0.0,0,6.1111121,0.0,0.24061614,138.10088,6.7138028,307.65051,-9.3158779
1886,1886,145.3727,13.804499,3.2372139,0.0,0,6.0883236,0.0,0.24290881,137.84726,6.6888289,307.64746,-9.3165073
1887,1887,145.3729,13.820654,3.2634549,0.0,0,6.065536,0.0,0.24519253,137.68198,6.6645164,307.64441,-9.3166113
1888,1888,145.3731,13.847589,3.2858362,0.0,0,6.042748,0.0,0.24653347,137.74957,6.6395173,307.64136,-9.3160086
1889,1889,145.3733,13.871118,3.3094285,0.0,0,6.0199599,0.0,0.24885532,137.63902,6.6133494,307.63831,-9.3150988
1890,1890,145.3735,13.897832,3.337599,0.0,0,5.9971719,0.0,0.2515313,137.50095,6.5887299,307.63522,-9.3141623
1891,1891,145.3737,13.948739,3.3628192,0.0,0,5.9743834,0.0,0.25317904,137.65047,6.5672588,307.63217,-9.313262
1892,1892,145.3739,14.010098,3.3852589,0.0,0,5.9515953,0.0,0.25531119,137.9303,6.542418,307.62912,-9.3134699
1893,1893,145.3741,14.044802,3.4093244,0.0,0,5.9288077,0.0,0.25777757,138.11044,6.5169511,307.62607,-9.3137178
1894,1894,145.3743,14.056162,3.4359632,0.0,0,5.9060202,0.0,0.25949132,138.08772,6.4914894,307.62302,-9.3136101
1895,1895,145.3745,14.066329,3.4593468,0.0,0,5.8832321,0.0,0.26163948,137.89841,6.4661283,307.61993,-9.3136635
1896,1896,145.3747,14.087594,3.4801505,0.0,0,5.8604436,0.0,0.26404631,137.70613,6.4433613,307.61688,-9.3144455
1897,1897,145.3749,14.113262,3.5059433,0.0,0,5.8376555,0.0,0.26564622,137.68181,6.4186358,307.61383,-9.3151484
1898,1898,145.3751,14.138648,3.5293579,0.0,0,5.8148675,0.0,0.2675353,137.69852,6.3925681,307.61078,-9.3155088
1899,1899,145.3753,14.168121,3.5486867,0.0,0,5.792079,0.0,0.26989749,137.6073,6.3690119,307.60773,-9.3150663
1900,1900,145.3755,14.206112,3.5769587,0.0,0,5.7692914,0.0,0.27189019,137.64255,6.3476205,307.60464,-9.3146095
1901,1901,145.3757,14.246725,3.6029167,0.0,0,5.7465038,0.0,0.27388784,137.80849,6.3224282,307.60159,-9.3148193
1902,1902,145.3759,14.276779,3.6195812,0.0,0,5.7237153,0.0,0.27612722,137.90445,6.2953711,307.59854,-9.3142223
1903,1903,145.3761,14.310921,3.6456411,0.0,0,5.7009277,0.0,0.27805081,137.98201,6.2733159,307.59549,-9.3138905
1904,1904,145.3763,14.343575,3.6723838,0.0,0,5.6781397,0.0,0.27991092,137.99626,6.2495594,307.59244,-9.3145056
1905,1905,145.3765,14.367295,3.6904085,0.0,0,5.6553516,0.0,0.28226158,137.8708,6.2252522,307.58936,-9.3149252
1906,1906,145.3767,14.37946,3.7177169,0.0,0,5.6325636,0.0,0.28454873,137.70079,6.203547,307.5863,-9.3144226
1907,1907,145.3769,14.397397,3.7451825,0.0,0,5.6097755,0.0,0.28640747,137.65086,6.1819024,307.58325,-9.3145075
1908,1908,145.3771,14.442343,3.7601273,0.0,0,5.5874419,0.0,0.28841379,137.72804,6.157445,307.5802,-9.3150883
1909,1909,145.3773,14.478974,3.7855611,0.0,0,5.5656581,0.0,0.2906858,137.78339,6.1332126,307.57715,-9.315176
1910,1910,145.3775,14.499973,3.8157704,0.0,0,5.5439739,0.0,0.29259849,137.72998,6.1120563,307.57407,-9.315424
1911,1911,145.3777,14.523656,3.8310878,0.0,0,5.5222936,0.0,0.29449794,137.67563,6.0900564,307.57101,-9.3155098
1912,1912,145.3779,14.561862,3.8538578,0.0,0,5.5006137,0.0,0.29683629,137.71327,6.0637798,307.56796,-9.3152695
1913,1913,145.3781,14.606829,3.8828282,0.0,0,5.4789333,0.0,0.29872969,137.86731,6.0369949,307.56491,-9.3150854
1914,1914,145.3783,14.640604,3.8988328,0.0,0,5.4572535,0.0,0.30053306,138.00813,6.0141706,307.56186,-9.3149023
1915,1915,145.3785,14.665788,3.9236367,0.0,0,5.4355736,0.0,0.30315289,137.92287,5.9926014,307.55878,-9.31429
1916,1916,145.3787,14.682769,3.9558721,0.0,0,5.4138937,0.0,0.30531833,137.75233,5.9694543,307.55573,-9.313735
1917,1917,145.3789,14.702061,3.9722776,0.0,0,5.3922133,0.0,0.30705172,137.66139,5.9455285,307.55267,-9.3136864
1918,1918,145.3791,14.734923,3.995415,0.0,0,5.3705335,0.0,0.30968499,137.55846,5.9229851,307.48581,-9.3141794
1919,1919,145.3793,14.768573,4.0271444,0.0,0,5.3488536,0.0,0.31185973,137.54077,5.8993692,307.41895,-9.3148689
1920,1920,145.3795,14.790279,4.0450068,0.0,0,5.3271737,0.0,0.31352097,137.57629,5.8736978,307.35211,-9.3151035
1921,1921,145.3797,14.817845,4.0664878,0.0,0,5.3054934,0.0,0.31616205,137.45398,5.8494949,307.28525,-9.315197
1922,1922,145.3799,14.862392,4.0946021,0.0,0,5.2838135,0.0,0.31833607,137.53062,5.8265858,307.21838,-9.3152046
1923,1923,145.3801,14.907755,4.1112604,0.0,0,5.2621331,0.0,0.31963748,137.85091,5.803627,307.15152,-9.3151217
1924,1924,145.3803,14.939839,4.1307001,0.0,0,5.2404532,0.0,0.3219966,137.82817,5.779418,307.08466,-9.3156309
1925,1925,145.3805,14.957016,4.1593256,0.0,0,5.2187734,0.0,0.32437912,137.6442,5.7552919,307.01782,-9.3157539
1926,1926,145.3807,14.9656,4.1794581,0.0,0,5.1970935,0.0,0.32585618,137.56944,5.7313237,306.95096,-9.3152475
1927,1927,145.3809,14.985287,4.1993766,0.0,0,5.1754136,0.0,0.3283062,137.4124,5.7082248,306.88409,-9.3152037
1928,1928,145.3811,15.011374,4.2266154,0.0,0,5.1537337,0.0,0.33077696,137.29378,5.6882429,306.81723,-9.3151512
1929,1929,145.3813,15.037893,4.2490673,0.0,0,5.1320534,0.0,0.3322669,137.28964,5.6675062,306.7504,-9.314971
1930,1930,145.3815,15.073768,4.2701097,0.0,0,5.1103735,0.0,0.33466759,137.28459,5.6445694,306.68353,-9.3150053
1931,1931,145.3817,15.115784,4.2952051,0.0,0,5.0886931,0.0,0.33723652,137.32172,5.6222377,306.61667,-9.3151035
1932,1932,145.3819,15.154811,4.3171339,0.0,0,5.0670133,0.0,0.33872476,137.48759,5.5988317,306.5498,-9.3145065
1933,1933,145.3821,15.189404,4.3369827,0.0,0,5.0457683,0.0,0.34093359,137.51387,5.5750661,306.48294,-9.314558
1934,1934,145.3823,15.220222,4.360261,0.0,0,5.0250487,0.0,0.34346914,137.44548,5.5527596,306.41611,-9.3145151
1935,1935,145.3825,15.239747,4.3847017,0.0,0,5.0044241,0.0,0.34505618,137.4409,5.5293016,306.34924,-9.3144827
1936,1936,145.3827,15.256269,4.4061756,0.0,0,4.9838042,0.0,0.34720665,137.27454,5.5062675,306.28238,-9.3149776
1937,1937,145.3829,15.276855,4.4264507,0.0,0,4.9631839,0.0,0.34975499,137.08406,5.4836388,306.21552,-9.3153114
1938,1938,145.3831,15.309183,4.4503927,0.0,0,4.942564,0.0,0.35135719,137.1011,5.4610295,306.14868,-9.3156805
1939,1939,145.3833,15.343184,4.4726954,0.0,0,4.9219441,0.0,0.35334292,137.13205,5.4386721,306.08182,-9.3149614
1940,1940,145.3835,15.382099,4.4922128,0.0,0,4.9013243,0.0,0.35589856,137.13379,5.4157538,306.01495,-9.314887
1941,1941,145.3837,15.423862,4.5178552,0.0,0,4.8807039,0.0,0.35783878,137.24245,5.3922296,305.94809,-9.3153477
1942,1942,145.3839,15.454971,4.5403876,0.0,0,4.8600841,0.0,0.35977986,137.26241,5.3712635,305.88123,-9.3151703
1943,1943,145.3841,15.48072,4.557138,0.0,0,4.8394642,0.0,0.36214867,137.11821,5.3511624,305.81439,-9.3156872
1944,1944,145.3843,15.511594,4.5836363,0.0,0,4.8188443,0.0,0.3642109,137.09949,5.3282199,305.74753,-9.315752
1945,1945,145.3845,15.54435,4.6092186,0.0,0,4.798224,0.0,0.36627302,137.14697,5.304441,305.68066,-9.3149538
1946,1946,145.3847,15.569089,4.6254478,0.0,0,4.7776041,0.0,0.36870262,137.05003,5.281198,305.6138,-9.3148451
1947,1947,145.3849,15.586214,4.6500311,0.0,0,4.7569842,0.0,0.37077555,136.9016,5.2616558,305.54697,-9.3151054
1948,1948,145.3851,15.60767,4.6751943,0.0,0,4.7363639,0.0,0.37259623,136.82086,5.242415,305.4801,-9.3154593
1949,1949,145.3853,15.64185,4.689384,0.0,0,4.715744,0.0,0.3747274,136.81102,5.218637,305.41324,-9.3154831
1950,1950,145.3855,15.682252,4.7131286,0.0,0,4.6951241,0.0,0.37693501,136.8654,5.1963491,305.34637,-9.3146791
1951,1951,145.3857,15.72253,4.7406473,0.0,0,4.6745043,0.0,0.37881455,137.01279,5.1745019,305.27951,-9.3147154
1952,1952,145.3859,15.757402,4.7553978,0.0,0,4.6538844,0.0,0.38094509,137.01964,5.1522775,305.21268,-9.3157873
1953,1953,145.3861,15.784352,4.7785516,0.0,0,4.6332641,0.0,0.38342914,136.882,5.1310997,305.14581,-9.3156824
1954,1954,145.3863,15.805582,4.8068652,0.0,0,4.6126437,0.0,0.38539064,136.88138,5.1095471,305.07895,-9.3154116
1955,1955,145.3865,15.837196,4.8207755,0.0,0,4.5920238,0.0,0.38727888,136.9382,5.0873079,305.01208,-9.3154211
1956,1956,145.3867,15.863666,4.8428111,0.0,0,4.571404,0.0,0.38985249,136.78828,5.0646791,304.94522,-9.3147221
1957,1957,145.3869,15.884947,4.872324,0.0,0,4.5507841,0.0,0.39188343,136.6909,5.0429454,304.87839,-9.3147001
1958,1958,145.3871,15.913755,4.8870697,0.0,0,4.5305758,0.0,0.39365873,136.64792,5.0210438,304.81152,-9.3149786
1959,1959,145.3873,15.936518,4.9086108,0.0,0,4.5108657,0.0,0.39640281,136.49344,4.9995418,304.74466,-9.3151112
1960,1960,145.3875,15.964799,4.9377451,0.0,0,4.4912457,0.0,0.39851242,136.46281,4.9783463,304.6778,-9.3152685
1961,1961,145.3877,16.01293,4.9525342,0.0,0,4.4716296,0.0,0.40005606,136.57939,4.9558063,304.61096,-9.3151941
1962,1962,145.3879,16.059271,4.9725275,0.0,0,4.4520135,0.0,0.40276995,136.6032,4.934916,304.5441,-9.3151913
1963,1963,145.3881,16.09096,5.001061,0.0,0,4.4323978,0.0,0.40504208,136.58414,4.915319,304.47723,-9.3152046
1964,1964,145.3883,16.121498,5.017067,0.0,0,4.4127817,0.0,0.40645683,136.65308,4.8929996,304.41037,-9.3151922
1965,1965,145.3885,16.147255,5.0350356,0.0,0,4.3931656,0.0,0.40898684,136.56404,4.871541,304.34351,-9.3151855
1966,1966,145.3887,16.162401,5.0631576,0.0,0,4.3735499,0.0,0.41137311,136.39787,4.8503008,304.27667,-9.3145361
1967,1967,145.3889,16.17907,5.0820208,0.0,0,4.3539338,0.0,0.41280714,136.3054,4.8281341,304.20981,-9.3139515
1968,1968,145.3891,16.204372,5.0997968,0.0,0,4.3343177,0.0,0.41535887,136.1062,4.8084545,304.13327,-9.3144665
1969,1969,145.3893,16.240744,5.125988,0.0,0,4.314702,0.0,0.4179076,136.05235,4.7865381,304.0567,-9.3149424
1970,1970,145.3895,16.290274,5.1453567,0.0,0,4.2950859,0.0,0.41929236,136.29802,4.7637396,303.98016,-9.3146925
1971,1971,145.3897,16.339174,5.1628866,0.0,0,4.2754698,0.0,0.42179212,136.35703,4.7440305,303.90363,-9.3140869
1972,1972,145.3899,16.37797,5.1877069,0.0,0,4.2558532,0.0,0.42443106,136.32315,4.72365,303.82709,-9.3137856
1973,1973,145.3901,16.415979,5.208981,0.0,0,4.2362375,0.0,0.42587775,136.44411,4.7006483,303.75052,-9.3137808
1974,1974,145.3903,16.446085,5.2274079,0.0,0,4.2166214,0.0,0.42825833,136.36978,4.6789923,303.67398,-9.3139877
1975,1975,145.3905,16.467936,5.2501802,0.0,0,4.1970053,0.0,0.43083686,136.22177,4.6594777,303.59744,-9.3143339
1976,1976,145.3907,16.484224,5.2723532,0.0,0,4.1773896,0.0,0.43227875,136.17569,4.6388154,303.5209,-9.3142672
1977,1977,145.3909,16.504316,5.2908988,0.0,0,4.1577735,0.0,0.43452972,136.02853,4.6182957,303.44434,-9.3146133
1978,1978,145.3911,16.536455,5.3100753,0.0,0,4.1381574,0.0,0.4371289,135.90857,4.5957785,303.3678,-9.3151808
1979,1979,145.3913,16.574236,5.3322825,0.0,0,4.1185417,0.0,0.43863058,135.99149,4.5712504,303.29126,-9.3151999
1980,1980,145.3915,16.62015,5.3531013,0.0,0,4.0989256,0.0,0.4407869,136.0919,4.5519967,303.21472,-9.3151884
