level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
1801,1801,145.3495,10.154439,1.0564793,0.0,0,8.2405233,0.0,0.072405547,119.86536,8.948698,306.01633,-9.3167953
1802,1802,145.3497,10.145424,1.0887069,0.0,0,8.2126923,0.0,0.074685976,119.95309,8.9104252,306.14853,-9.3167248
1803,1803,145.3499,10.175343,1.1063942,0.0,0,8.1848602,0.0,0.076612458,119.81683,8.8746815,306.28076,-9.317543
1804,1804,145.3501,10.396382,1.1235837,0.0,0,8.1570272,0.0,0.077765487,121.92096,8.838541,306.41299,-9.3175917
1805,1805,145.3503,10.58254,1.1416467,0.0,0,8.1291962,0.0,0.07852523,124.34261,8.8069992,306.5452,-9.3175106
1806,1806,145.3505,10.484765,1.1717598,0.0,0,8.1013641,0.0,0.080936141,123.58976,8.7794209,306.67743,-9.3173437
1807,1807,145.3507,10.281699,1.2093796,0.0,0,8.0735312,0.0,0.083785281,120.85067,8.7526522,306.80963,-9.3170633
1808,1808,145.3509,10.303809,1.2329186,0.0,0,8.0462551,0.0,0.085237555,120.25662,8.7264729,306.94186,-9.3172321
1809,1809,145.3511,10.526853,1.2491795,0.0,0,8.0196486,0.0,0.086745836,122.32267,8.6992769,307.0741,-9.3180618
1810,1810,145.3513,10.691823,1.2753767,0.0,0,7.9931631,0.0,0.088719048,124.25763,8.6711998,307.2063,-9.318821
1811,1811,145.3515,10.715414,1.3122951,0.0,0,7.9666824,0.0,0.090793774,124.54664,8.643198,307.33853,-9.3183098
1812,1812,145.3517,10.728621,1.352932,0.0,0,7.9402027,0.0,0.093955375,124.28166,8.6112547,307.47073,-9.3175488
1813,1813,145.3519,10.763949,1.3907238,0.0,0,7.9137225,0.0,0.097181186,124.31467,8.5781174,307.60297,-9.3162279
1814,1814,145.3521,10.741386,1.4268857,0.0,0,7.8872423,0.0,0.099309944,123.93761,8.5460863,307.72723,-9.3154697
1815,1815,145.3523,10.6746,1.4624104,0.0,0,7.8607621,0.0,0.10185686,122.91405,8.5122957,307.84357,-9.3158455
1816,1816,145.3525,10.675595,1.4985223,0.0,0,7.8342824,0.0,0.10501789,122.36468,8.4771824,307.95987,-9.3158503
1817,1817,145.3527,10.765322,1.5366082,0.0,0,7.8078027,0.0,0.10749457,122.90701,8.4429893,308.0762,-9.3159676
1818,1818,145.3529,10.830628,1.5617573,0.0,0,7.781322,0.0,0.10943027,123.50196,8.4128742,308.19254,-9.3159847
1819,1819,145.3531,10.845127,1.5717976,0.0,0,7.7548423,0.0,0.11086278,123.55598,8.3829088,308.30887,-9.3164606
1820,1820,145.3533,10.905132,1.5907023,0.0,0,7.7283621,0.0,0.11176715,123.93572,8.3532972,308.42517,-9.316679
1821,1821,145.3535,10.991618,1.617704,0.0,0,7.7018824,0.0,0.11333983,124.75441,8.3251629,308.5415,-9.3171158
1822,1822,145.3537,10.995084,1.6429052,0.0,0,7.6754022,0.0,0.1158774,124.79414,8.2987146,308.65784,-9.317627
1823,1823,145.3539,10.928802,1.6723835,0.0,0,7.648922,0.0,0.11800154,123.85725,8.2767401,308.77417,-9.316968
1824,1824,145.3541,10.939074,1.6946143,0.0,0,7.6224422,0.0,0.11931576,123.48381,8.2525024,308.89047,-9.3169165
1825,1825,145.3543,11.078884,1.7065918,0.0,0,7.5959625,0.0,0.12072743,124.61807,8.2264214,309.00681,-9.3167496
1826,1826,145.3545,11.211329,1.7356064,0.0,0,7.5694823,0.0,0.12264469,125.99628,8.2005539,309.12314,-9.3161011
1827,1827,145.3547,11.223829,1.7738726,0.0,0,7.5430021,0.0,0.12491523,126.12695,8.1759071,309.23947,-9.3153448
1828,1828,145.3549,11.186729,1.7989727,0.0,0,7.5165224,0.0,0.12735586,125.42274,8.148284,309.3558,-9.3145733
1829,1829,145.3551,11.200974,1.828559,0.0,0,7.4900427,0.0,0.12974922,125.18023,8.117506,309.47211,-9.3149891
1830,1830,145.3553,11.253432,1.8627543,0.0,0,7.4635625,0.0,0.13172413,125.55025,8.0883837,309.58844,-9.3153906
1831,1831,145.3555,11.246924,1.8872795,0.0,0,7.4370823,0.0,0.13394341,125.31445,8.0597868,309.70477,-9.3154259
1832,1832,145.3557,11.193136,1.9211887,0.0,0,7.4106021,0.0,0.13680299,124.3841,8.0311651,309.82111,-9.3157759
1833,1833,145.3559,11.208066,1.9562832,0.0,0,7.3846536,0.0,0.1389633,124.10149,8.0025978,309.93741,-9.3167067
1834,1834,145.3561,11.300558,1.9692724,0.0,0,7.3593483,0.0,0.14039144,124.83237,7.9743075,310.05374,-9.3174715
1835,1835,145.3563,11.388322,1.9859102,0.0,0,7.3341594,0.0,0.14209738,125.60752,7.9483943,310.17007,-9.3177423
1836,1836,145.3565,11.423698,2.0141978,0.0,0,7.3089752,0.0,0.14356565,125.9631,7.9218516,310.28641,-9.3174982
1837,1837,145.3567,11.420402,2.0355265,0.0,0,7.2837911,0.0,0.1451741,125.83624,7.8957944,310.40271,-9.317297
1838,1838,145.3569,11.414282,2.0616915,0.0,0,7.2586074,0.0,0.14774747,125.35991,7.8723154,310.51904,-9.3170061
1839,1839,145.3571,11.416974,2.0909884,0.0,0,7.2334232,0.0,0.14962262,125.14433,7.8498912,310.63538,-9.3164139
1840,1840,145.3573,11.425547,2.1046848,0.0,0,7.2082391,0.0,0.15064454,125.13181,7.8257933,310.75171,-9.3162537
1841,1841,145.3575,11.448411,2.123255,0.0,0,7.1830549,0.0,0.15260501,125.07859,7.8033719,310.86801,-9.3161497
1842,1842,145.3577,11.512878,2.1559482,0.0,0,7.1578708,0.0,0.15472282,125.39684,7.7832088,310.98434,-9.3154745
1843,1843,145.3579,11.604254,2.1800959,0.0,0,7.1326866,0.0,0.15635091,126.1018,7.7590432,311.10068,-9.3155384
1844,1844,145.3581,11.666255,2.2030013,0.0,0,7.1075025,0.0,0.15868784,126.64575,7.7327938,311.21701,-9.3157234
1845,1845,145.3583,11.680368,2.2326384,0.0,0,7.0823188,0.0,0.16084681,126.7383,7.706172,311.33331,-9.3158398
1846,1846,145.3585,11.668777,2.2570579,0.0,0,7.0571351,0.0,0.16236447,126.40781,7.6807237,311.44965,-9.3163519
1847,1847,145.3587,11.657157,2.2831628,0.0,0,7.031951,0.0,0.16487557,125.95163,7.6555681,311.56598,-9.3161201
1848,1848,145.3589,11.655504,2.3138511,0.0,0,7.0067663,0.0,0.16739337,125.59298,7.6302166,311.68231,-9.3161316
1849,1849,145.3591,11.675376,2.33514,0.0,0,6.9815826,0.0,0.16866764,125.49773,7.6035972,311.79861,-9.3167944
1850,1850,145.3593,11.719612,2.3521278,0.0,0,6.956399,0.0,0.17034517,125.70816,7.5766549,311.91495,-9.3172865
1851,1851,145.3595,11.782069,2.3753376,0.0,0,6.9312148,0.0,0.17229559,126.11736,7.552062,312.03128,-9.317379
1852,1852,145.3597,11.835639,2.4008911,0.0,0,6.9060307,0.0,0.17369296,126.56364,7.5285034,312.14761,-9.3174467
1853,1853,145.3599,11.860147,2.4248588,0.0,0,6.8808465,0.0,0.17582832,126.64497,7.5037088,312.26395,-9.3172817
1854,1854,145.3601,11.869367,2.4481528,0.0,0,6.8556633,0.0,0.17819816,126.40598,7.4802351,312.38025,-9.3166323
1855,1855,145.3603,11.879191,2.4713626,0.0,0,6.8304791,0.0,0.17949212,126.2753,7.45715,312.49658,-9.3159513
1856,1856,145.3605,11.90672,2.4917943,0.0,0,6.805295,0.0,0.1810852,126.26728,7.4325042,312.61292,-9.3158398
1857,1857,145.3607,11.94117,2.5143871,0.0,0,6.7801108,0.0,0.1834054,126.41058,7.4078751,312.72925,-9.3159313
1858,1858,145.3609,11.971057,2.5430765,0.0,0,6.7554297,0.0,0.18518697,126.64143,7.3832445,312.84555,-9.3165455
1859,1859,145.3611,12.004824,2.5674047,0.0,0,6.7313552,0.0,0.18706438,126.7494,7.3615322,312.96188,-9.3167629
1860,1860,145.3613,12.046187,2.5850325,0.0,0,6.7073903,0.0,0.18922755,126.80553,7.3379259,313.07822,-9.3165722
1861,1861,145.3615,12.080425,2.6121964,0.0,0,6.6834297,0.0,0.19096085,126.93462,7.312438,313.19455,-9.3173723
1862,1862,145.3617,12.084814,2.6416593,0.0,0,6.6594696,0.0,0.19293852,126.84338,7.2885351,313.31085,-9.3183794
1863,1863,145.3619,12.093709,2.6630957,0.0,0,6.63551,0.0,0.19540149,126.58804,7.2635326,313.42719,-9.3187666
1864,1864,145.3621,12.125535,2.6908729,0.0,0,6.6115494,0.0,0.19743672,126.57127,7.2398019,313.47427,-9.318224
1865,1865,145.3623,12.171521,2.7157469,0.0,0,6.5875897,0.0,0.19902819,126.87074,7.2142496,313.45224,-9.3172874
1866,1866,145.3625,12.217202,2.7307868,0.0,0,6.5636296,0.0,0.20088403,127.16126,7.1882825,313.43024,-9.3166008
1867,1867,145.3627,12.247671,2.758173,0.0,0,6.53967,0.0,0.20291761,127.2907,7.1640081,313.4082,-9.3161077
1868,1868,145.3629,12.269188,2.7899878,0.0,0,6.5157099,0.0,0.20482111,127.25267,7.1397262,313.3862,-9.3159494
1869,1869,145.3631,12.292533,2.8076999,0.0,0,6.4917502,0.0,0.20687667,127.18702,7.1160946,313.36417,-9.3158941
1870,1870,145.3633,12.305852,2.8322847,0.0,0,6.4677901,0.0,0.20904548,127.13562,7.0922656,313.34216,-9.3159285
1871,1871,145.3635,12.30547,2.8614647,0.0,0,6.44383,0.0,0.21079344,126.9966,7.0671039,313.32016,-9.3165827
1872,1872,145.3637,12.334142,2.8772104,0.0,0,6.4198699,0.0,0.21261005,127.014,7.0435524,313.29813,-9.3174276
1873,1873,145.3639,12.395163,2.9026887,0.0,0,6.3959093,0.0,0.21497636,127.2411,7.0203128,313.27612,-9.3176413
1874,1874,145.3641,12.450482,2.9345558,0.0,0,6.3719497,0.0,0.21688516,127.53215,6.9951987,313.25409,-9.3177023
1875,1875,145.3643,12.493302,2.9501719,0.0,0,6.3479896,0.0,0.21854044,127.78634,6.9709177,313.23209,-9.3176813
1876,1876,145.3645,12.53238,2.9723723,0.0,0,6.3240299,0.0,0.22085519,127.8987,6.9478536,313.21005,-9.3175564
1877,1877,145.3647,12.545019,3.0045164,0.0,0,6.3000698,0.0,0.22281344,127.82558,6.9251204,313.18805,-9.3168201
1878,1878,145.3649,12.53576,3.0247054,0.0,0,6.2761102,0.0,0.22461519,127.56924,6.8987613,313.16602,-9.3160524
1879,1879,145.3651,12.534706,3.0497184,0.0,0,6.2521501,0.0,0.22725107,127.16986,6.8728747,313.14401,-9.3166771
1880,1880,145.3653,12.556568,3.0805953,0.0,0,6.2281899,0.0,0.2292483,127.06717,6.8478026,313.12198,-9.3169632
1881,1881,145.3655,12.599799,3.0973668,0.0,0,6.2042303,0.0,0.23060182,127.30973,6.823247,313.09998,-9.3164768
1882,1882,145.3657,12.657817,3.1196194,0.0,0,6.1802702,0.0,0.23307128,127.56864,6.8000131,313.07794,-9.3169117
1883,1883,145.3659,12.717048,3.1525409,0.0,0,6.1567912,0.0,0.23549025,127.86301,6.7738171,313.05594,-9.3173037
1884,1884,145.3661,12.753761,3.1742907,0.0,0,6.1338935,0.0,0.23708327,128.08122,6.7469201,313.03391,-9.3174582
1885,1885,145.3663,12.775563,3.1943636,0.0,0,6.1111007,0.0,0.23935436,128.0372,6.7227707,313.0119,-9.3176632
1886,1886,145.3665,12.802883,3.2220078,0.0,0,6.0883126,0.0,0.24149656,128.03023,6.7000117,312.98987,-9.3170214
1887,1887,145.3667,12.821433,3.2441916,0.0,0,6.0655246,0.0,0.24291351,128.06897,6.6767626,312.96786,-9.3164234
1888,1888,145.3669,12.834957,3.2668993,0.0,0,6.042737,0.0,0.24539647,127.86033,6.6488028,312.94583,-9.3167763
1889,1889,145.3671,12.862032,3.2956083,0.0,0,6.019949,0.0,0.24794079,127.69572,6.6226254,312.92383,-9.3168983
1890,1890,145.3673,12.893808,3.318537,0.0,0,5.9971604,0.0,0.24937907,127.83938,6.5992594,312.90179,-9.3165274
1891,1891,145.3675,12.942324,3.3390977,0.0,0,5.9743724,0.0,0.25149545,128.04837,6.5760984,312.87979,-9.3166561
1892,1892,145.3677,13.002533,3.3659596,0.0,0,5.9515843,0.0,0.25394735,128.26189,6.5534611,312.85776,-9.3168964
1893,1893,145.3679,13.049384,3.3931844,0.0,0,5.9287963,0.0,0.25565362,128.53404,6.5289049,312.83575,-9.3165598
1894,1894,145.3681,13.07057,3.4165585,0.0,0,5.9060087,0.0,0.25805441,128.54582,6.5040951,312.81372,-9.316184
1895,1895,145.3683,13.075983,3.4414499,0.0,0,5.8832207,0.0,0.26067302,128.3073,6.4777741,312.79172,-9.3167782
1896,1896,145.3685,13.091213,3.4678149,0.0,0,5.8604326,0.0,0.26225778,128.18745,6.4525023,312.76971,-9.3172522
1897,1897,145.3687,13.118585,3.4909685,0.0,0,5.8376446,0.0,0.26427117,128.17444,6.4270406,312.74768,-9.3166857
1898,1898,145.3689,13.143356,3.5138021,0.0,0,5.8148561,0.0,0.26686108,128.09872,6.4028382,312.72568,-9.3162594
1899,1899,145.3691,13.161179,3.5414712,0.0,0,5.792068,0.0,0.26870215,128.06818,6.3789692,312.70364,-9.3168831
1900,1900,145.3693,13.192614,3.5649371,0.0,0,5.7692804,0.0,0.27062196,128.08034,6.3536043,312.68164,-9.3180819
1901,1901,145.3695,13.243287,3.5825744,0.0,0,5.7464924,0.0,0.27298284,128.23093,6.3278389,312.65961,-9.3178873
1902,1902,145.3697,13.293506,3.6090386,0.0,0,5.7237043,0.0,0.27476391,128.50441,6.3040943,312.6376,-9.3172817
1903,1903,145.3699,13.323252,3.6356659,0.0,0,5.7009163,0.0,0.27670673,128.59283,6.2826467,312.61557,-9.3168621
1904,1904,145.3701,13.34013,3.6549175,0.0,0,5.6781287,0.0,0.27923882,128.50626,6.2591348,312.59357,-9.3169584
1905,1905,145.3703,13.371292,3.6825376,0.0,0,5.6553407,0.0,0.28133219,128.44408,6.2338758,312.57153,-9.3175783
1906,1906,145.3705,13.404444,3.7093773,0.0,0,5.6325526,0.0,0.28316766,128.50426,6.2096043,312.54953,-9.3173304
1907,1907,145.3707,13.435526,3.7247005,0.0,0,5.6097641,0.0,0.28533375,128.53426,6.1857314,312.5275,-9.3173265
1908,1908,145.3709,13.461764,3.7512138,0.0,0,5.587431,0.0,0.2875292,128.43346,6.1622062,312.50549,-9.3167953
1909,1909,145.3711,13.484893,3.7823794,0.0,0,5.5656476,0.0,0.28953767,128.44589,6.1380243,312.48346,-9.3163376
1910,1910,145.3713,13.515088,3.7991827,0.0,0,5.543963,0.0,0.29177266,128.51395,6.113286,312.46146,-9.3163643
1911,1911,145.3715,13.54546,3.8244486,0.0,0,5.5222831,0.0,0.29418182,128.54884,6.0881515,312.43942,-9.3161917
1912,1912,145.3717,13.588776,3.8554275,0.0,0,5.5006027,0.0,0.29607773,128.67528,6.0633745,312.41742,-9.3166113
1913,1913,145.3719,13.63042,3.8722301,0.0,0,5.4789228,0.0,0.29817677,128.71298,6.0397887,312.39539,-9.3164806
1914,1914,145.3721,13.65076,3.8973558,0.0,0,5.4572425,0.0,0.30083707,128.62137,6.0164375,312.30865,-9.3163033
1915,1915,145.3723,13.66688,3.9281003,0.0,0,5.4355626,0.0,0.30283359,128.57204,5.9922256,312.15732,-9.3169909
1916,1916,145.3725,13.698202,3.9432433,0.0,0,5.4138827,0.0,0.30456594,128.56795,5.9677191,312.00598,-9.3174448
1917,1917,145.3727,13.739833,3.9667037,0.0,0,5.3922029,0.0,0.30713481,128.54977,5.9440675,311.85468,-9.3176193
1918,1918,145.3729,13.768324,3.9987748,0.0,0,5.3705225,0.0,0.30921775,128.54419,5.9220018,311.70334,-9.3181639
1919,1919,145.3731,13.789521,4.0159268,0.0,0,5.3488426,0.0,0.31093022,128.52162,5.8982601,311.552,-9.3184214
1920,1920,145.3733,13.8182,4.0381088,0.0,0,5.3271627,0.0,0.31365588,128.47177,5.8713269,311.40067,-9.3173933
1921,1921,145.3735,13.856441,4.0687757,0.0,0,5.3054829,0.0,0.31585208,128.54669,5.8487635,311.24936,-9.3170509
1922,1922,145.3737,13.902408,4.0861111,0.0,0,5.2838025,0.0,0.31733871,128.81113,5.8261247,311.09802,-9.3170319
1923,1923,145.3739,13.947438,4.106832,0.0,0,5.2621226,0.0,0.31992856,128.91447,5.8016691,310.94669,-9.3163195
1924,1924,145.3741,13.974298,4.1377325,0.0,0,5.2404428,0.0,0.32235479,128.82234,5.7798562,310.79535,-9.3157892
1925,1925,145.3743,13.994882,4.1582437,0.0,0,5.2187629,0.0,0.32385543,128.79176,5.7550721,310.64401,-9.3157072
1926,1926,145.3745,14.019763,4.1785297,0.0,0,5.197083,0.0,0.32639766,128.68988,5.7285304,310.49271,-9.3154173
1927,1927,145.3747,14.036995,4.2070546,0.0,0,5.1754031,0.0,0.32892662,128.60497,5.7049971,310.34137,-9.3154106
1928,1928,145.3749,14.056663,4.2286119,0.0,0,5.1537228,0.0,0.33035633,128.67488,5.680459,310.19003,-9.3159723
1929,1929,145.3751,14.088339,4.2495651,0.0,0,5.1320429,0.0,0.33285624,128.56827,5.6557002,310.0387,-9.3165054
1930,1930,145.3753,14.12096,4.2776089,0.0,0,5.1103625,0.0,0.33552408,128.45518,5.63375,309.88739,-9.3173428
1931,1931,145.3755,14.151876,4.3001986,0.0,0,5.0886827,0.0,0.33698389,128.6058,5.6115065,309.73605,-9.3176603
1932,1932,145.3757,14.195162,4.3197527,0.0,0,5.0670028,0.0,0.33935517,128.67729,5.5874305,309.58472,-9.3173695
1933,1933,145.3759,14.241361,4.3447342,0.0,0,5.0457578,0.0,0.3419891,128.71121,5.5660896,309.43338,-9.3170214
1934,1934,145.3761,14.268143,4.3691311,0.0,0,5.0250382,0.0,0.34347159,128.81528,5.5423622,309.28204,-9.3167572
1935,1935,145.3763,14.28328,4.3895702,0.0,0,5.0044141,0.0,0.3456555,128.72235,5.5161238,309.13074,-9.3168621
1936,1936,145.3765,14.30256,4.4112978,0.0,0,4.9837937,0.0,0.34829763,128.50174,5.4937868,308.9794,-9.3172789
1937,1937,145.3767,14.328567,4.4363637,0.0,0,4.9631739,0.0,0.34989616,128.44659,5.4717116,308.82806,-9.3172817
1938,1938,145.3769,14.358398,4.4586129,0.0,0,4.9425535,0.0,0.35205334,128.41426,5.4480991,308.67673,-9.316782
1939,1939,145.3771,14.377374,4.479043,0.0,0,4.9219337,0.0,0.35481244,128.27435,5.4275494,308.52539,-9.3166294
1940,1940,145.3773,14.403338,4.5050149,0.0,0,4.9013138,0.0,0.35654885,128.336,5.4044361,308.37408,-9.3170986
1941,1941,145.3775,14.446808,4.5280714,0.0,0,4.8806939,0.0,0.35853049,128.45309,5.3798857,308.22275,-9.3167105
1942,1942,145.3777,14.487757,4.5454588,0.0,0,4.8600736,0.0,0.36110362,128.48015,5.3575435,308.07141,-9.3160381
1943,1943,145.3779,14.522292,4.5713339,0.0,0,4.8394537,0.0,0.36302814,128.53014,5.3332591,307.92007,-9.3160114
1944,1944,145.3781,14.55571,4.5963521,0.0,0,4.8188338,0.0,0.36499941,128.53743,5.3072343,307.76877,-9.3160038
1945,1945,145.3783,14.575896,4.6136317,0.0,0,4.798214,0.0,0.36754161,128.43576,5.2841992,307.61743,-9.3165598
1946,1946,145.3785,14.597214,4.6406379,0.0,0,4.7775936,0.0,0.36981398,128.3293,5.2648759,307.46609,-9.3175049
1947,1947,145.3787,14.625874,4.6675763,0.0,0,4.7569737,0.0,0.3717663,128.37032,5.2436962,307.31476,-9.3182554
1948,1948,145.3789,14.646805,4.6830053,0.0,0,4.7363539,0.0,0.37410006,128.3248,5.2214289,307.16342,-9.3181086
1949,1949,145.3791,14.676018,4.7079244,0.0,0,4.7157335,0.0,0.37642971,128.24864,5.198473,307.01212,-9.3176489
1950,1950,145.3793,14.717671,4.7361517,0.0,0,4.6951137,0.0,0.37834498,128.31505,5.1765866,306.86078,-9.3170919
1951,1951,145.3795,14.760394,4.750041,0.0,0,4.6744938,0.0,0.38053936,128.40665,5.1543183,306.70944,-9.3162584
1952,1952,145.3797,14.803184,4.7725492,0.0,0,4.6538739,0.0,0.38291448,128.48492,5.131412,306.55811,-9.31602
1953,1953,145.3799,14.838024,4.8010712,0.0,0,4.6332541,0.0,0.38474354,128.54646,5.109879,306.4068,-9.3158855
1954,1954,145.3801,14.8712,4.8143244,0.0,0,4.6126337,0.0,0.38667828,128.54892,5.087831,306.25546,-9.3158722
1955,1955,145.3803,14.905247,4.8376012,0.0,0,4.5920134,0.0,0.38933215,128.48515,5.0647058,306.10413,-9.3159113
1956,1956,145.3805,14.926108,4.8689137,0.0,0,4.5713935,0.0,0.39144412,128.46298,5.0423589,305.95279,-9.3165541
1957,1957,145.3807,14.942702,4.8833995,0.0,0,4.5507736,0.0,0.39330208,128.35768,5.0210142,305.80145,-9.3173971
1958,1958,145.3809,14.961765,4.905045,0.0,0,4.5305662,0.0,0.39605463,128.14487,4.9998174,305.65015,-9.3178186
1959,1959,145.3811,14.984212,4.9366126,0.0,0,4.5108562,0.0,0.39821142,128.09392,4.9788361,305.49881,-9.3178835
1960,1960,145.3813,15.017964,4.952178,0.0,0,4.4912362,0.0,0.3998909,128.12784,4.9567947,305.34747,-9.3175688
1961,1961,145.3815,15.060888,4.9720769,0.0,0,4.4716201,0.0,0.40272865,128.08653,4.9342141,305.19614,-9.3169613
1962,1962,145.3817,15.106074,5.0019522,0.0,0,4.452004,0.0,0.40499952,128.18466,4.911634,305.04483,-9.3162355
1963,1963,145.3819,15.142141,5.0167546,0.0,0,4.4323878,0.0,0.40640396,128.33952,4.8906355,304.89349,-9.3157244
1964,1964,145.3821,15.171109,5.0345635,0.0,0,4.4127717,0.0,0.408999,128.28236,4.8700876,304.74829,-9.3151674
1965,1965,145.3823,15.199157,5.0642648,0.0,0,4.3931556,0.0,0.41138703,128.22459,4.8489532,304.60922,-9.3154345
1966,1966,145.3825,15.211311,5.0818596,0.0,0,4.3735399,0.0,0.41275588,128.17203,4.8290668,304.47015,-9.3165159
1967,1967,145.3827,15.228462,5.0988469,0.0,0,4.3539243,0.0,0.4153547,127.99229,4.8068676,304.33112,-9.317832
1968,1968,145.3829,15.255095,5.1255102,0.0,0,4.3343081,0.0,0.41787696,127.87132,4.7820807,304.19205,-9.3182125
1969,1969,145.3831,15.285192,5.1443114,0.0,0,4.314692,0.0,0.4191516,127.92776,4.7594519,304.05298,-9.3174438
1970,1970,145.3833,15.330347,5.1617479,0.0,0,4.2950764,0.0,0.42163077,127.99298,4.7410936,303.91391,-9.317318
1971,1971,145.3835,15.38324,5.1865249,0.0,0,4.2754598,0.0,0.42422941,128.12422,4.7211199,303.77484,-9.3176003
1972,1972,145.3837,15.428677,5.2069845,0.0,0,4.2558436,0.0,0.42556965,128.33995,4.7003088,303.63577,-9.3175316
1973,1973,145.3839,15.466925,5.2248302,0.0,0,4.2362275,0.0,0.42795157,128.34283,4.6782069,303.4967,-9.3167458
1974,1974,145.3841,15.49304,5.2490888,0.0,0,4.2166119,0.0,0.43074942,128.16641,4.6560783,303.35764,-9.3153343
1975,1975,145.3843,15.50408,5.273181,0.0,0,4.1969957,0.0,0.43228859,128.06738,4.6351628,303.21857,-9.3146801
1976,1976,145.3845,15.518976,5.2921782,0.0,0,4.1773796,0.0,0.43461117,127.93103,4.6151028,303.07953,-9.3148088
1977,1977,145.3847,15.543545,5.3125334,0.0,0,4.157764,0.0,0.4374297,127.78857,4.5955486,302.94046,-9.3154068
1978,1978,145.3849,15.57741,5.335011,0.0,0,4.1381478,0.0,0.43889067,127.84914,4.5732985,302.80139,-9.317235
1979,1979,145.3851,15.61842,5.3533559,0.0,0,4.1185317,0.0,0.44084039,127.86349,4.552341,302.66232,-9.318594
