level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm),uncorrected stress
1849,1849,145.3817,12.145635,2.3120048,0.0,0,6.981595,0.0,0.16685422,123.738161400924,7.6037364,305.51294,-9.3152027,123.738161400924
1850,1850,145.3819,12.180955,2.3240306,0.0,0,6.9564114,0.0,0.16785638,123.97083939603479,7.5800691,305.58279,-9.3150778,123.97083939603479
1851,1851,145.3821,12.249578,2.3431687,0.0,0,6.9312277,0.0,0.16980614,124.46573775989678,7.5555944,305.65268,-9.3150291,124.46573775989678
1852,1852,145.3823,12.327658,2.3746924,0.0,0,6.9060431,0.0,0.17173798,124.9217291763909,7.53192,305.72256,-9.3155613,124.9217291763909
1853,1853,145.3825,12.363385,2.3954446,0.0,0,6.8808594,0.0,0.17330733,125.06102250293169,7.5078149,305.79242,-9.3150864,125.06102250293169
1854,1854,145.3827,12.364279,2.4151025,0.0,0,6.8556757,0.0,0.1755345,124.85904304048435,7.4831219,305.8623,-9.3150597,124.85904304048435
1855,1855,145.3829,12.367624,2.4406192,0.0,0,6.830492,0.0,0.17730474,124.61882003120812,7.4602981,305.93216,-9.3153324,124.61882003120812
1856,1856,145.3831,12.38343,2.4592474,0.0,0,6.8053074,0.0,0.17845595,124.57778771325368,7.4365549,306.00204,-9.3150835,124.57778771325368
1857,1857,145.3833,12.409781,2.4833305,0.0,0,6.7801232,0.0,0.18079275,124.58336754326307,7.4107971,306.07193,-9.3151875,124.58336754326307
1858,1858,145.3835,12.440351,2.5159817,0.0,0,6.7554417,0.0,0.18327819,124.53753698094077,7.3870745,306.14178,-9.3148441,124.53753698094077
1859,1859,145.3837,12.483457,2.5395098,0.0,0,6.7313671,0.0,0.18475986,124.71399498962938,7.3634763,306.21167,-9.3149948,124.71399498962938
1860,1860,145.3839,12.539041,2.5600557,0.0,0,6.7074022,0.0,0.18687829,125.04555963346283,7.3376408,306.28152,-9.3156214,125.04555963346283
1861,1861,145.3841,12.567738,2.5871909,0.0,0,6.6834416,0.0,0.18918726,125.03555565641699,7.3148279,306.35141,-9.315383,125.03555565641699
1862,1862,145.3843,12.569303,2.6141758,0.0,0,6.6594815,0.0,0.19082627,124.75652836256246,7.2895517,306.4213,-9.3159027,124.75652836256246
1863,1863,145.3845,12.579041,2.6395454,0.0,0,6.6355219,0.0,0.19318992,124.5759902279,7.2627296,306.49115,-9.3167372,124.5759902279
1864,1864,145.3847,12.615844,2.6644945,0.0,0,6.6115613,0.0,0.19553165,124.66705714458209,7.2378378,306.56104,-9.3169794,124.66705714458209
1865,1865,145.3849,12.648399,2.6854753,0.0,0,6.5876017,0.0,0.19670609,124.75823173280594,7.2149491,306.63089,-9.3171864,124.75823173280594
1866,1866,145.3851,12.670658,2.7047889,0.0,0,6.5636415,0.0,0.19844672,124.76519374325726,7.1920028,306.66492,-9.3170481,124.76519374325726
1867,1867,145.3853,12.707409,2.728678,0.0,0,6.5396819,0.0,0.20079114,124.86334318718163,7.1663017,306.66309,-9.3165121,124.86334318718163
1868,1868,145.3855,12.739336,2.7567909,0.0,0,6.5157218,0.0,0.20244998,124.86590265141866,7.142518,306.66125,-9.3162174,124.86590265141866
1869,1869,145.3857,12.768245,2.7791326,0.0,0,6.4917622,0.0,0.20434831,124.9014028666621,7.1212163,306.65942,-9.3158951,124.9014028666621
1870,1870,145.3859,12.797793,2.7968121,0.0,0,6.467802,0.0,0.20642574,124.99385200429877,7.0981159,306.65756,-9.3150129,124.99385200429877
1871,1871,145.3861,12.829975,2.8223345,0.0,0,6.4438419,0.0,0.20794991,125.02363372326185,7.0737205,306.65573,-9.3148756,125.02363372326185
1872,1872,145.3863,12.865599,2.8486605,0.0,0,6.4198818,0.0,0.20985317,125.07645276550076,7.0478082,306.6539,-9.315053,125.07645276550076
1873,1873,145.3865,12.901271,2.8705442,0.0,0,6.3959212,0.0,0.21234958,125.1778973491803,7.0233951,306.65207,-9.314992,125.1778973491803
1874,1874,145.3867,12.929694,2.8997905,0.0,0,6.3719616,0.0,0.21436639,125.12504154953295,7.0012879,306.65024,-9.3153267,125.12504154953295
1875,1875,145.3869,12.95582,2.9253738,0.0,0,6.3480015,0.0,0.21611594,125.08979728545103,6.9805088,306.64841,-9.3161888,125.08979728545103
1876,1876,145.3871,12.99898,2.9430242,0.0,0,6.3240418,0.0,0.21831729,125.30709221910816,6.9553328,306.64658,-9.3169937,125.30709221910816
1877,1877,145.3873,13.027422,2.9728703,0.0,0,6.3000817,0.0,0.22051659,125.24330119553986,6.9269824,306.64474,-9.3166256,125.24330119553986
1878,1878,145.3875,13.022959,3.0044863,0.0,0,6.2761221,0.0,0.22260267,124.84248664428057,6.8998666,306.64288,-9.3165255,124.84248664428057
1879,1879,145.3877,13.021606,3.0229459,0.0,0,6.252162,0.0,0.22485399,124.62055522784776,6.8759513,306.64105,-9.3163567,124.62055522784776
1880,1880,145.3879,13.047662,3.047143,0.0,0,6.2282019,0.0,0.22687092,124.59544871393183,6.8525577,306.63922,-9.3158503,124.59544871393183
1881,1881,145.3881,13.097267,3.0744374,0.0,0,6.2042422,0.0,0.22846657,124.75834190037362,6.8257113,306.63739,-9.3164091,124.75834190037362
1882,1882,145.3883,13.151754,3.0897844,0.0,0,6.1802821,0.0,0.23032108,125.10186973915162,6.8020692,306.63556,-9.317008,125.10186973915162
1883,1883,145.3885,13.199569,3.1150913,0.0,0,6.1568027,0.0,0.23261678,125.2662509768839,6.7791438,306.63373,-9.3164854,125.2662509768839
1884,1884,145.3887,13.235262,3.1458066,0.0,0,6.1339049,0.0,0.23446463,125.25149355982568,6.75667,306.6319,-9.3157682,125.25149355982568
1885,1885,145.3889,13.264668,3.1598115,0.0,0,6.1111121,0.0,0.23612222,125.3682333202525,6.7321334,306.63007,-9.3157005,125.3682333202525
1886,1886,145.3891,13.288211,3.1813278,0.0,0,6.0883236,0.0,0.23830822,125.34210959780262,6.7051659,306.62823,-9.3156109,125.34210959780262
1887,1887,145.3893,13.30513,3.2123291,0.0,0,6.065536,0.0,0.24018471,125.14298117813485,6.6800356,306.62637,-9.3157511,125.14298117813485
1888,1888,145.3895,13.316385,3.2309186,0.0,0,6.042748,0.0,0.24203523,125.03354708436855,6.6554928,306.62454,-9.3164654,125.03354708436855
1889,1889,145.3897,13.334701,3.2562416,0.0,0,6.0199599,0.0,0.2447274,124.91182801517348,6.6323981,306.62271,-9.3163557,124.91182801517348
1890,1890,145.3899,13.379495,3.2886581,0.0,0,5.9971719,0.0,0.24682994,124.95417830526378,6.6098967,306.62088,-9.3160791,124.95417830526378
1891,1891,145.3901,13.438315,3.3067482,0.0,0,5.9743834,0.0,0.24840316,125.2920466398202,6.5843534,306.61905,-9.3168173,125.2920466398202
1892,1892,145.3903,13.490265,3.3308749,0.0,0,5.9515953,0.0,0.25107241,125.49326799717694,6.5601735,306.61722,-9.3170128,125.49326799717694
1893,1893,145.3905,13.525715,3.3661506,0.0,0,5.9288077,0.0,0.25351951,125.40795487906442,6.5347838,306.61539,-9.3168421,125.40795487906442
1894,1894,145.3907,13.538468,3.3878658,0.0,0,5.9060202,0.0,0.25522402,125.27041939596043,6.5062132,306.61356,-9.31637,125.27041939596043
1895,1895,145.3909,13.543972,3.4085197,0.0,0,5.8832321,0.0,0.25772566,125.07795864544872,6.4827428,306.61169,-9.3157673,125.07795864544872
1896,1896,145.3911,13.566675,3.43735,0.0,0,5.8604436,0.0,0.25987926,124.9472901192211,6.459075,306.60986,-9.3150682,124.9472901192211
1897,1897,145.3913,13.593933,3.4579542,0.0,0,5.8376555,0.0,0.26121387,124.95460613772465,6.4341035,306.60803,-9.3146029,124.95460613772465
1898,1898,145.3915,13.612935,3.479064,0.0,0,5.8148675,0.0,0.2637091,124.87920295810135,6.4114275,306.6062,-9.3151407,124.87920295810135
1899,1899,145.3917,13.638201,3.507519,0.0,0,5.792079,0.0,0.26616454,124.7732570754177,6.3866854,306.60437,-9.315752,124.7732570754177
1900,1900,145.3919,13.681659,3.5279825,0.0,0,5.7692914,0.0,0.26743135,124.92718194042163,6.3611689,306.60254,-9.3158607,124.92718194042163
1901,1901,145.3921,13.734259,3.5466707,0.0,0,5.7465038,0.0,0.26957697,125.18408163448665,6.3375444,306.60071,-9.3158703,125.18408163448665
1902,1902,145.3923,13.78044,3.5739396,0.0,0,5.7237153,0.0,0.27205482,125.27793469871716,6.3144236,306.59888,-9.3165541,125.27793469871716
1903,1903,145.3925,13.804158,3.5995421,0.0,0,5.7009277,0.0,0.27368799,125.18592047975092,6.2894483,306.59702,-9.3166294,125.18592047975092
1904,1904,145.3927,13.811548,3.6221268,0.0,0,5.6781397,0.0,0.27606559,124.98140437725927,6.264873,306.59518,-9.3164377,124.98140437725927
1905,1905,145.3929,13.830608,3.6470211,0.0,0,5.6553516,0.0,0.27858767,124.85414746082616,6.24119,306.59335,-9.315959,124.85414746082616
1906,1906,145.3931,13.866257,3.671411,0.0,0,5.6325636,0.0,0.28008589,124.88153165132496,6.2183595,306.59152,-9.315239,124.88153165132496
1907,1907,145.3933,13.894831,3.6943157,0.0,0,5.6097755,0.0,0.28222969,124.86178426184091,6.1939359,306.58969,-9.3159924,124.86178426184091
1908,1908,145.3935,13.919384,3.7192874,0.0,0,5.5874419,0.0,0.28491873,124.77977697354315,6.1682992,306.58786,-9.3161917,124.77977697354315
1909,1909,145.3937,13.961963,3.747525,0.0,0,5.5656581,0.0,0.28677252,124.81817931523436,6.1439166,306.58603,-9.3156834,124.81817931523436
1910,1910,145.3939,13.994837,3.7702067,0.0,0,5.5439739,0.0,0.28878284,124.83565235382396,6.1212039,306.5842,-9.3161793,124.83565235382396
1911,1911,145.3941,14.020881,3.7888737,0.0,0,5.5222936,0.0,0.29125732,124.84004314471682,6.0971465,306.58237,-9.3169098,124.84004314471682
1912,1912,145.3943,14.059449,3.8159423,0.0,0,5.5006137,0.0,0.29306009,124.85201126198265,6.0733056,306.58051,-9.3168058,124.85201126198265
1913,1913,145.3945,14.092935,3.8410754,0.0,0,5.4789333,0.0,0.29500875,124.84088696729013,6.0501971,306.57867,-9.3166361,124.84088696729013
1914,1914,145.3947,14.115295,3.8597322,0.0,0,5.4572535,0.0,0.29757696,124.80958725429547,6.0257769,306.57684,-9.316968,124.80958725429547
1915,1915,145.3949,14.13276,3.8868816,0.0,0,5.4355736,0.0,0.29956377,124.6297990825437,6.0038462,306.57501,-9.3164825,124.6297990825437
1916,1916,145.3951,14.158712,3.9117153,0.0,0,5.4138937,0.0,0.30133396,124.55236662540543,5.9798784,306.5459,-9.3157358,124.55236662540543
1917,1917,145.3953,14.193541,3.9272575,0.0,0,5.3922133,0.0,0.3036088,124.66657969928907,5.954596,306.48953,-9.315424,124.66657969928907
1918,1918,145.3955,14.225893,3.9548206,0.0,0,5.3705335,0.0,0.30581865,124.6091363425791,5.9314981,306.4332,-9.3153982,124.6091363425791
1919,1919,145.3957,14.248014,3.9847891,0.0,0,5.3488536,0.0,0.30779004,124.43088447591644,5.9103718,306.37683,-9.3154812,124.43088447591644
1920,1920,145.3959,14.272043,4.0009904,0.0,0,5.3271737,0.0,0.31003839,124.43926775293961,5.8864384,306.32047,-9.3160324,124.43926775293961
1921,1921,145.3961,14.310912,4.0257974,0.0,0,5.3054934,0.0,0.31229964,124.46883342425987,5.8618388,306.2641,-9.3166485,124.46883342425987
1922,1922,145.3963,14.34836,4.053823,0.0,0,5.2838135,0.0,0.31409433,124.44412726152623,5.8401356,306.20773,-9.3174648,124.44412726152623
1923,1923,145.3965,14.379071,4.0680017,0.0,0,5.2621331,0.0,0.31608763,124.53281777586062,5.8163333,306.15137,-9.3176413,124.53281777586062
1924,1924,145.3967,14.407469,4.0932422,0.0,0,5.2404532,0.0,0.31857809,124.46184534327206,5.7924542,306.095,-9.317337,124.46184534327206
1925,1925,145.3969,14.431906,4.1236806,0.0,0,5.2187734,0.0,0.32052228,124.2900907469491,5.7702818,306.03864,-9.3173819,124.2900907469491
1926,1926,145.3971,14.460972,4.1380711,0.0,0,5.1970935,0.0,0.32235089,124.35903167181172,5.7457829,305.98227,-9.3164034,124.35903167181172
1927,1927,145.3973,14.488023,4.1611991,0.0,0,5.1754136,0.0,0.32495835,124.29959160296963,5.7217617,305.9259,-9.315568,124.29959160296963
1928,1928,145.3975,14.51388,4.1934242,0.0,0,5.1537337,0.0,0.32702425,124.11372609041885,5.699708,305.86957,-9.3158007,124.11372609041885
1929,1929,145.3977,14.542389,4.2108831,0.0,0,5.1320534,0.0,0.32884926,124.13618344081078,5.6772785,305.8132,-9.3160028,124.13618344081078
1930,1930,145.3979,14.575425,4.2338605,0.0,0,5.1103735,0.0,0.33168256,124.12621296817889,5.6536398,305.75684,-9.3160477,124.12621296817889
1931,1931,145.3981,14.616208,4.2645721,0.0,0,5.0886931,0.0,0.33384186,124.08215892493392,5.6303792,305.70047,-9.3165646,124.08215892493392
1932,1932,145.3983,14.658116,4.281177,0.0,0,5.0670133,0.0,0.33538181,124.22570987715365,5.606112,305.6441,-9.3167667,124.22570987715365
1933,1933,145.3985,14.691102,4.3030353,0.0,0,5.0457683,0.0,0.33804458,124.22525709023805,5.5825591,305.58774,-9.316268,124.22525709023805
1934,1934,145.3987,14.723126,4.3351812,0.0,0,5.0250487,0.0,0.34039646,124.08333061035879,5.5609951,305.53137,-9.315918,124.08333061035879
1935,1935,145.3989,14.7489,4.3535757,0.0,0,5.0044241,0.0,0.34198466,124.06395576422356,5.5368829,305.47501,-9.3160419,124.06395576422356
1936,1936,145.3991,14.764081,4.3717084,0.0,0,4.9838042,0.0,0.34451923,123.95817811148054,5.5120559,305.41864,-9.3158941,123.95817811148054
1937,1937,145.3993,14.786362,4.4001746,0.0,0,4.9631839,0.0,0.34687513,123.77814223366987,5.4870138,305.36227,-9.3162975,123.77814223366987
1938,1938,145.3995,14.811089,4.4197493,0.0,0,4.942564,0.0,0.34828576,123.73225746439059,5.4628835,305.30594,-9.3170147,123.73225746439059
1939,1939,145.3997,14.837488,4.438879,0.0,0,4.9219441,0.0,0.35081282,123.70521426689038,5.4391065,305.24957,-9.3166351,123.70521426689038
1940,1940,145.3999,14.866258,4.467114,0.0,0,4.9013243,0.0,0.35340714,123.57892422818702,5.4157572,305.19321,-9.3163519,123.57892422818702
1941,1941,145.4001,14.903663,4.4885831,0.0,0,4.8807039,0.0,0.3547501,123.61072830704944,5.3948169,305.13684,-9.3161936,123.61072830704944
1942,1942,145.4003,14.958204,4.5070615,0.0,0,4.8600841,0.0,0.35709503,123.82194959176596,5.3727984,305.08047,-9.3164377,123.82194959176596
1943,1943,145.4005,15.000248,4.5335846,0.0,0,4.8394642,0.0,0.35984114,123.82286741619981,5.3483925,305.02411,-9.3157253,123.82286741619981
1944,1944,145.4007,15.020097,4.5580893,0.0,0,4.8188443,0.0,0.36144587,123.66556826046707,5.3257809,304.96774,-9.3146515,123.66556826046707
1945,1945,145.4009,15.037447,4.5783396,0.0,0,4.798224,0.0,0.36380199,123.54270347866674,5.3023224,304.91138,-9.3150396,123.54270347866674
1946,1946,145.4011,15.062298,4.6012182,0.0,0,4.7776041,0.0,0.36645219,123.44615744970606,5.2795215,304.85501,-9.3154593,123.44615744970606
1947,1947,145.4013,15.086877,4.6250324,0.0,0,4.7569842,0.0,0.36802667,123.33405838501093,5.2581434,304.79865,-9.316123,123.33405838501093
1948,1948,145.4015,15.113685,4.6460614,0.0,0,4.7363639,0.0,0.37020391,123.27583221505225,5.2345643,304.74231,-9.3168097,123.27583221505225
1949,1949,145.4017,15.148809,4.6674728,0.0,0,4.715744,0.0,0.37286285,123.27922768859156,5.2135897,304.68594,-9.3169918,123.27922768859156
1950,1950,145.4019,15.18965,4.6927519,0.0,0,4.6951241,0.0,0.3745777,123.27643127910835,5.1911082,304.62958,-9.3162317,123.27643127910835
