level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm),uncorrected stress
1942,1942,155.3586,10.873198,2.1633999,0.0,0,7.1578832,0.0,0.15501551,112.17712558359769,7.793961,335.51419,-9.2992554,112.17712558359769
1943,1943,155.3588,10.900977,2.1882582,0.0,0,7.1326995,0.0,0.1574358,112.22855829579703,7.7678704,335.54163,-9.2988043,112.22855829579703
1944,1944,155.359,10.880055,2.2173924,0.0,0,7.1075153,0.0,0.15971817,111.73806600188459,7.7402058,335.54648,-9.2988605,111.73806600188459
1945,1945,155.3592,10.863918,2.2433038,0.0,0,7.0823312,0.0,0.16123544,111.32802494956148,7.7141223,335.55133,-9.2991695,111.32802494956148
1946,1946,155.3594,10.880301,2.2701144,0.0,0,7.0571475,0.0,0.16369623,111.24272274010748,7.6871896,335.55621,-9.2991076,111.24272274010748
1947,1947,155.3596,10.908585,2.2992022,0.0,0,7.0319633,0.0,0.16621432,111.25648367820689,7.659678,335.56107,-9.2990141,111.25648367820689
1948,1948,155.3598,10.938725,2.3221536,0.0,0,7.0067792,0.0,0.167594,111.34595129302919,7.6334338,335.56592,-9.2990103,111.34595129302919
1949,1949,155.36,10.994457,2.3395083,0.0,0,6.981595,0.0,0.16923502,111.7476168999229,7.6069689,335.5708,-9.2990112,111.7476168999229
1950,1950,155.3602,11.060913,2.3609407,0.0,0,6.9564114,0.0,0.17122895,112.21727947059942,7.5806541,335.57565,-9.2990112,112.21727947059942
1951,1951,155.3604,11.110624,2.3897243,0.0,0,6.9312277,0.0,0.1728743,112.44397794027331,7.5550556,335.58051,-9.2990942,112.44397794027331
1952,1952,155.3606,11.115296,2.4185705,0.0,0,6.9060431,0.0,0.175202,112.21288442799393,7.5300241,335.58539,-9.2991409,112.21288442799393
1953,1953,155.3608,11.088168,2.4432595,0.0,0,6.8808594,0.0,0.17778003,111.70132861103762,7.5038519,335.59024,-9.2992125,111.70132861103762
1954,1954,155.361,11.077086,2.4698379,0.0,0,6.8556757,0.0,0.17938784,111.334053018843,7.4776125,335.59509,-9.2992182,111.334053018843
1955,1955,155.3612,11.105292,2.4939177,0.0,0,6.830492,0.0,0.18115692,111.3853410099859,7.4544363,335.59998,-9.2996807,111.3853410099859
1956,1956,155.3614,11.157804,2.5156934,0.0,0,6.8053074,0.0,0.18353194,111.70104284395008,7.4291811,335.60483,-9.2999372,111.70104284395008
1957,1957,155.3616,11.214992,2.5475187,0.0,0,6.7801232,0.0,0.18563634,111.96359271865292,7.4023719,335.60968,-9.2998705,111.96359271865292
1958,1958,155.3618,11.269726,2.5757041,0.0,0,6.7554417,0.0,0.18761903,112.23415662199154,7.3772302,335.61453,-9.2998543,112.23415662199154
1959,1959,155.362,11.308801,2.5929458,0.0,0,6.7313671,0.0,0.18976173,112.45395342314981,7.3495846,335.61942,-9.2992964,112.45395342314981
1960,1960,155.3622,11.323764,2.6204758,0.0,0,6.7074022,0.0,0.19173405,112.33197525742239,7.3231673,335.62427,-9.2990208,112.33197525742239
1961,1961,155.3624,11.319166,2.6511934,0.0,0,6.6834416,0.0,0.19363637,111.98434677571174,7.2971015,335.62912,-9.2995634,111.98434677571174
1962,1962,155.3626,11.315963,2.6715281,0.0,0,6.6594815,0.0,0.19591868,111.75277305983421,7.2723002,335.634,-9.2995729,111.75277305983421
1963,1963,155.3628,11.322593,2.6988747,0.0,0,6.6355219,0.0,0.19816615,111.54926718518398,7.2487154,335.63885,-9.2991953,111.54926718518398
1964,1964,155.363,11.344234,2.7261214,0.0,0,6.6115613,0.0,0.19980317,111.49394596703824,7.2238288,335.64371,-9.2995358,111.49394596703824
1965,1965,155.3632,11.38709,2.7397406,0.0,0,6.5876017,0.0,0.20140736,111.7804101128259,7.1984816,335.64859,-9.2995625,111.7804101128259
1966,1966,155.3634,11.440473,2.7649434,0.0,0,6.5636415,0.0,0.20353675,112.05392845640148,7.1712313,335.65344,-9.2999163,112.05392845640148
1967,1967,155.3636,11.495247,2.7983968,0.0,0,6.5396819,0.0,0.20558257,112.25627977389232,7.1455402,335.65829,-9.2998381,112.25627977389232
1968,1968,155.3638,11.530502,2.8171518,0.0,0,6.5157218,0.0,0.20760103,112.41265028665757,7.122323,335.66318,-9.2992697,112.41265028665757
1969,1969,155.364,11.547348,2.8412855,0.0,0,6.4917622,0.0,0.20990214,112.3347193417017,7.0978374,335.66803,-9.2997026,112.3347193417017
1970,1970,155.3642,11.556124,2.8712358,0.0,0,6.467802,0.0,0.21170697,112.1193172676218,7.0732107,335.67288,-9.2999992,112.1193172676218
1971,1971,155.3644,11.565466,2.8888552,0.0,0,6.4438419,0.0,0.21346046,112.0328594843362,7.0500312,335.67776,-9.2994785,112.0328594843362
1972,1972,155.3646,11.580754,2.9150717,0.0,0,6.4198818,0.0,0.21603476,111.91708507674464,7.0251117,335.68262,-9.2990608,111.91708507674464
1973,1973,155.3648,11.609278,2.9482465,0.0,0,6.3959212,0.0,0.21811149,111.85799723643278,6.9996848,335.68747,-9.2990656,111.85799723643278
1974,1974,155.365,11.642067,2.9646673,0.0,0,6.3719616,0.0,0.21962804,112.0077580364644,6.9743972,335.69235,-9.2995949,112.0077580364644
1975,1975,155.3652,11.671983,2.9861882,0.0,0,6.3480015,0.0,0.22197007,112.07723130396971,6.9491901,335.6972,-9.2997465,112.07723130396971
1976,1976,155.3654,11.709833,3.0180657,0.0,0,6.3240418,0.0,0.22399972,112.11618530333276,6.9259257,335.70206,-9.2993603,112.11618530333276
1977,1977,155.3656,11.735884,3.0390983,0.0,0,6.3000817,0.0,0.22563535,112.151025410147,6.9033899,335.70694,-9.2992344,112.151025410147
1978,1978,155.3658,11.752444,3.0630379,0.0,0,6.2761221,0.0,0.22829302,112.0646753273809,6.8778858,335.71179,-9.2992163,112.0646753273809
1979,1979,155.366,11.769296,3.0936801,0.0,0,6.252162,0.0,0.23057,111.91181372287303,6.8499374,335.71664,-9.2991848,111.91181372287303
1980,1980,155.3662,11.79831,3.1135094,0.0,0,6.2282019,0.0,0.23189203,111.98428284770749,6.8230519,335.72153,-9.2990437,111.98428284770749
1981,1981,155.3664,11.834893,3.1339464,0.0,0,6.2042422,0.0,0.23417592,112.12119975781268,6.7989225,335.72638,-9.2998438,112.12119975781268
1982,1982,155.3666,11.859805,3.1639373,0.0,0,6.1802821,0.0,0.23658577,112.04791405582196,6.775764,335.73123,-9.3000774,112.04791405582196
1983,1983,155.3668,11.874241,3.1879795,0.0,0,6.1568027,0.0,0.2381532,111.93603681164446,6.749867,335.73608,-9.3000107,111.93603681164446
1984,1984,155.367,11.891304,3.2085242,0.0,0,6.1339049,0.0,0.24047473,111.88442234379887,6.7232947,335.74097,-9.3002682,111.88442234379887
1985,1985,155.3672,11.921841,3.2328184,0.0,0,6.1111121,0.0,0.24265844,111.91984545482198,6.6998219,335.74582,-9.3002863,111.91984545482198
1986,1986,155.3674,11.96258,3.25527,0.0,0,6.0883236,0.0,0.24395548,112.06869513235058,6.6737123,335.75067,-9.2998304,112.06869513235058
1987,1987,155.3676,11.99191,3.2784057,0.0,0,6.065536,0.0,0.24627861,112.10214629487761,6.6499748,335.75555,-9.2990656,112.10214629487761
1988,1988,155.3678,12.014176,3.3066444,0.0,0,6.042748,0.0,0.24898952,112.01518030606736,6.626976,335.76041,-9.2990265,112.01518030606736
1989,1989,155.368,12.044986,3.3320923,0.0,0,6.0199599,0.0,0.25057948,112.03579542488946,6.601697,335.76526,-9.2990274,112.03579542488946
1990,1990,155.3682,12.082607,3.3530359,0.0,0,5.9971719,0.0,0.25263929,112.16557991340808,6.5776553,335.77014,-9.2990103,112.16557991340808
1991,1991,155.3684,12.115691,3.3769073,0.0,0,5.9743834,0.0,0.25510073,112.22108593186596,6.5529079,335.77499,-9.2991962,112.22108593186596
1992,1992,155.3686,12.128078,3.4047608,0.0,0,5.9515953,0.0,0.25680533,112.04190823324933,6.5292387,335.77985,-9.2993298,112.04190823324933
1993,1993,155.3688,12.126412,3.4289088,0.0,0,5.9288077,0.0,0.25892854,111.77172602369336,6.5041752,335.75851,-9.2995682,111.77172602369336
1994,1994,155.369,12.134515,3.4490588,0.0,0,5.9060202,0.0,0.26135153,111.63365271041867,6.4806972,335.71097,-9.3002043,111.63365271041867
1995,1995,155.3692,12.165275,3.4745679,0.0,0,5.8832321,0.0,0.26298547,111.64659164010962,6.4591026,335.66345,-9.3003597,111.64659164010962
1996,1996,155.3694,12.204626,3.4986577,0.0,0,5.8604436,0.0,0.26483378,111.751876829355,6.4332318,335.61591,-9.300355,111.751876829355
1997,1997,155.3696,12.244893,3.5185895,0.0,0,5.8376555,0.0,0.26734269,111.90817726021375,6.4069996,335.56836,-9.2998619,111.90817726021375
1998,1998,155.3698,12.283532,3.5469165,0.0,0,5.8148675,0.0,0.26943076,111.95846681833804,6.3840585,335.52084,-9.2988157,111.95846681833804
1999,1999,155.37,12.309864,3.5725951,0.0,0,5.792079,0.0,0.27131981,111.92333910871558,6.3611064,335.4733,-9.2988977,111.92333910871558
2000,2000,155.3702,12.325006,3.5896864,0.0,0,5.7692914,0.0,0.27359146,111.8776549670677,6.3393211,335.42575,-9.2991629,111.8776549670677
2001,2001,155.3704,12.346461,3.6165562,0.0,0,5.7465038,0.0,0.27560145,111.78362871964684,6.3146544,335.3782,-9.2986183,111.78362871964684
2002,2002,155.3706,12.368779,3.6456797,0.0,0,5.7237153,0.0,0.27745619,111.67210632632758,6.2851334,335.33069,-9.2986155,111.67210632632758
2003,2003,155.3708,12.376193,3.6635056,0.0,0,5.7009277,0.0,0.27978167,111.54697784275459,6.2598538,335.28314,-9.298872,111.54697784275459
2004,2004,155.371,12.393414,3.6896291,0.0,0,5.6781397,0.0,0.28208652,111.42031577034662,6.2385774,335.2356,-9.2988911,111.42031577034662
2005,2005,155.3712,12.429432,3.7183619,0.0,0,5.6553516,0.0,0.2839182,111.43317644500151,6.2149382,335.18805,-9.3002558,111.43317644500151
2006,2006,155.3714,12.470711,3.7326663,0.0,0,5.6325636,0.0,0.28580827,111.64792688535319,6.1925263,335.14053,-9.3016653,111.64792688535319
2007,2007,155.3716,12.514719,3.7573006,0.0,0,5.6097755,0.0,0.28818902,111.77346990649761,6.170536,335.09299,-9.3012667,111.77346990649761
2008,2008,155.3718,12.549323,3.7886684,0.0,0,5.5874419,0.0,0.29020765,111.73973184117881,6.1454268,335.04544,-9.3009138,111.73973184117881
2009,2009,155.372,12.565833,3.8039312,0.0,0,5.5656581,0.0,0.29210266,111.71971129811159,6.1217093,334.99792,-9.3008585,111.71971129811159
2010,2010,155.3722,12.574292,3.8260145,0.0,0,5.5439739,0.0,0.29455099,111.55307907455004,6.0988941,334.95038,-9.3005114,111.55307907455004
2011,2011,155.3724,12.588557,3.8565321,0.0,0,5.5222936,0.0,0.29646945,111.34502586365114,6.0756316,334.90283,-9.2994833,111.34502586365114
2012,2012,155.3726,12.6085,3.8727839,0.0,0,5.5006137,0.0,0.29820684,111.3429377506288,6.0521789,334.85529,-9.2984962,111.3429377506288
2013,2013,155.3728,12.632616,3.8968222,0.0,0,5.4789333,0.0,0.30091467,111.2913863018088,6.0285873,334.80777,-9.2985888,111.2913863018088
2014,2014,155.373,12.657077,3.9296618,0.0,0,5.4572535,0.0,0.3030988,111.14479592908936,6.0054808,334.76022,-9.2984905,111.14479592908936
2015,2015,155.3732,12.681898,3.946928,0.0,0,5.4355736,0.0,0.30469796,111.17199360744277,5.9793096,334.71268,-9.2983475,111.17199360744277
2016,2016,155.3734,12.716039,3.967628,0.0,0,5.4138937,0.0,0.30723116,111.24195498018797,5.9567337,334.66516,-9.2986956,111.24195498018797
2017,2017,155.3736,12.761629,3.9981651,0.0,0,5.3922133,0.0,0.30936274,111.30124350979591,5.934021,334.61761,-9.299674,111.30124350979591
2018,2018,155.3738,12.793387,4.0171866,0.0,0,5.3705335,0.0,0.31086177,111.36618444201345,5.9100909,334.57007,-9.3002167,111.36618444201345
2019,2019,155.374,12.803366,4.0371881,0.0,0,5.3488536,0.0,0.31344482,111.22990419153662,5.8887043,334.52252,-9.3003654,111.22990419153662
2020,2020,155.3742,12.819632,4.0658169,0.0,0,5.3271737,0.0,0.3157438,111.05139284933023,5.8651133,334.47501,-9.3007841,111.05139284933023
2021,2021,155.3744,12.846189,4.084424,0.0,0,5.3054934,0.0,0.31710169,111.0731358481067,5.842453,334.42746,-9.3009939,111.0731358481067
2022,2022,155.3746,12.874259,4.1033893,0.0,0,5.2838135,0.0,0.31947652,111.10304614993301,5.8196507,334.37991,-9.3008299,111.10304614993301
2023,2023,155.3748,12.897276,4.1323857,0.0,0,5.2621331,0.0,0.32195321,110.97573395356632,5.7938738,334.3324,-9.3005972,110.97573395356632
2024,2024,155.375,12.914494,4.1545525,0.0,0,5.2404532,0.0,0.32348558,110.8743642243392,5.7699676,334.28485,-9.2997913,110.8743642243392
2025,2025,155.3752,12.935925,4.1737056,0.0,0,5.2187734,0.0,0.32582778,110.84238663408198,5.746944,334.2373,-9.2985983,110.84238663408198
2026,2026,155.3754,12.968908,4.1990499,0.0,0,5.1970935,0.0,0.32829797,110.83847925661716,5.7234111,334.18976,-9.2983484,110.83847925661716
2027,2027,155.3756,13.013003,4.2221026,0.0,0,5.1754136,0.0,0.32971498,110.95381667452516,5.7011471,334.14224,-9.2987089,110.95381667452516
2028,2028,155.3758,13.047226,4.2440429,0.0,0,5.1537337,0.0,0.33212158,110.99604617241148,5.6777382,334.0947,-9.2986336,110.99604617241148
2029,2029,155.376,13.073525,4.2693133,0.0,0,5.1320534,0.0,0.33492976,110.93173327345778,5.6551867,334.04715,-9.2993155,110.93173327345778
2030,2030,155.3762,13.097343,4.2931285,0.0,0,5.1103735,0.0,0.33641028,110.86186461140797,5.6333337,333.9996,-9.3003025,110.86186461140797
2031,2031,155.3764,13.112039,4.3131661,0.0,0,5.0886931,0.0,0.3384527,110.75715916947581,5.6100831,333.95209,-9.2998714,110.75715916947581
2032,2032,155.3766,13.129013,4.3339806,0.0,0,5.0670133,0.0,0.34104559,110.6622359380773,5.5878911,333.90454,-9.3005772,110.6622359380773
2033,2033,155.3768,13.154297,4.3595939,0.0,0,5.0457683,0.0,0.34272772,110.58152510327662,5.5660486,333.85699,-9.3011427,110.58152510327662
2034,2034,155.377,13.179498,4.3819757,0.0,0,5.0250487,0.0,0.34481147,110.53611437993055,5.5441895,333.80948,-9.300602,110.53611437993055
2035,2035,155.3772,13.203218,4.4010959,0.0,0,5.0044241,0.0,0.34740645,110.51487300801193,5.5214028,333.76193,-9.2999992,110.51487300801193
2036,2036,155.3774,13.231547,4.4262185,0.0,0,4.9838042,0.0,0.34915486,110.46205620299465,5.4966135,333.71439,-9.2995758,110.46205620299465
2037,2037,155.3776,13.271134,4.4483509,0.0,0,4.9631839,0.0,0.35096449,110.53633456654114,5.4739146,333.66684,-9.2999229,110.53633456654114
2038,2038,155.3778,13.306314,4.4653192,0.0,0,4.942564,0.0,0.35347098,110.63239233247316,5.4524474,333.61932,-9.2995806,110.63239233247316
2039,2039,155.378,13.334622,4.4918356,0.0,0,4.9219441,0.0,0.35552752,110.559291883162,5.4308257,333.57178,-9.2987614,110.559291883162
2040,2040,155.3782,13.360131,4.5167799,0.0,0,4.9013243,0.0,0.35739246,110.48004293712972,5.4082308,333.52423,-9.2987356,110.48004293712972
2041,2041,155.3784,13.373243,4.5321574,0.0,0,4.8807039,0.0,0.35974675,110.4090473580636,5.3846421,333.47672,-9.2991552,110.4090473580636
2042,2042,155.3786,13.386766,4.5588613,0.0,0,4.8600841,0.0,0.36194324,110.20878093039907,5.3613744,333.42917,-9.299592,110.20878093039907
2043,2043,155.3788,13.399556,4.5870352,0.0,0,4.8394642,0.0,0.36392939,109.98465637322099,5.3403339,333.33652,-9.2999935,109.98465637322099
2044,2044,155.379,13.423159,4.6017432,0.0,0,4.8188443,0.0,0.36628771,110.00610726720224,5.3162141,333.19882,-9.3003283,110.00610726720224
2045,2045,155.3792,13.457165,4.6252828,0.0,0,4.798224,0.0,0.3686015,110.00834743682074,5.2930055,333.0611,-9.3005543,110.00834743682074
2046,2046,155.3794,13.500341,4.6530333,0.0,0,4.7776041,0.0,0.37034613,110.03433057345663,5.2725387,332.92337,-9.3005705,110.03433057345663
2047,2047,155.3796,13.550257,4.6665959,0.0,0,4.7569842,0.0,0.37233898,110.28077031350182,5.2496953,332.78564,-9.3005276,110.28077031350182
2048,2048,155.3798,13.58889,4.6905584,0.0,0,4.7363639,0.0,0.37491688,110.31097273939957,5.2286234,332.64792,-9.2998381,110.31097273939957
2049,2049,155.38,13.610285,4.7208624,0.0,0,4.715744,0.0,0.37695566,110.1246253034173,5.2073588,332.51019,-9.2991037,110.1246253034173
2050,2050,155.3802,13.627867,4.7348475,0.0,0,4.6951241,0.0,0.37884751,110.10051180511317,5.1839461,332.3725,-9.2986488,110.10051180511317
