level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm),uncorrected stress
1991,1991,165.3484,8.1820173,0.74510568,0.0,0,8.518857,0.0,0.050345492,94.46972157867114,9.3389673,361.20715,-9.2843485,94.46972157867114
1992,1992,165.3486,8.4773407,0.7594291,0.0,0,8.491025,0.0,0.051861852,97.77442625985312,9.3044529,361.2995,-9.2837934,97.77442625985312
1993,1993,165.3488,8.5106688,0.77853435,0.0,0,8.4631929,0.0,0.053187866,98.01807129809345,9.2659712,361.39185,-9.2827015,98.01807129809345
1994,1994,165.349,8.5772409,0.81977403,0.0,0,8.4353609,0.0,0.05534387,98.47858276271778,9.2272921,361.48416,-9.2818966,98.47858276271778
1995,1995,165.3492,8.7041521,0.87654102,0.0,0,8.4075289,0.0,0.059326403,99.50793236089169,9.191185,361.57651,-9.2820101,99.50793236089169
1996,1996,165.3494,8.6076345,0.92826355,0.0,0,8.3796968,0.0,0.063471228,98.01905336600424,9.1530218,361.66885,-9.2820511,98.01905336600424
1997,1997,165.3496,8.3240166,0.96752971,0.0,0,8.3518648,0.0,0.06609416,94.50635320736639,9.110837,361.7612,-9.2823248,94.50635320736639
1998,1998,165.3498,8.2415075,1.0018117,0.0,0,8.3240328,0.0,0.068527594,93.3249336908427,9.0715761,361.85355,-9.2830315,93.3249336908427
1999,1999,165.35,8.4796658,1.0374633,0.0,0,8.2962008,0.0,0.071398959,95.75998517364826,9.0326214,361.94589,-9.283062,95.75998517364826
2000,2000,165.3502,8.7016525,1.0768085,0.0,0,8.2683687,0.0,0.073863521,97.9703541973865,8.9927044,362.03824,-9.2827959,97.9703541973865
2001,2001,165.3504,8.6978378,1.1068649,0.0,0,8.2405367,0.0,0.076048009,97.70098734887193,8.9540043,362.13055,-9.2828283,97.70098734887193
2002,2002,165.3506,8.63731,1.1234082,0.0,0,8.2127056,0.0,0.077873677,96.89733126934196,8.9195108,362.2229,-9.2831011,96.89733126934196
2003,2003,165.3508,8.7464247,1.1457371,0.0,0,8.1848736,0.0,0.079120599,97.95227255455168,8.8883991,362.31525,-9.2833138,97.95227255455168
2004,2004,165.351,8.8993797,1.1750528,0.0,0,8.1570406,0.0,0.080887631,99.43925239769753,8.8569288,362.40759,-9.2833319,99.43925239769753
2005,2005,165.3512,8.8243418,1.2041336,0.0,0,8.1292095,0.0,0.083494894,98.37850720251608,8.8257341,362.49994,-9.2830658,98.37850720251608
2006,2006,165.3514,8.6119099,1.2405235,0.0,0,8.1013775,0.0,0.085953295,95.73872062752993,8.7977896,362.59229,-9.2823458,95.73872062752993
2007,2007,165.3516,8.6120129,1.2716494,0.0,0,8.0735445,0.0,0.087889247,95.50763903291895,8.7697124,362.6745,-9.2823238,95.50763903291895
2008,2008,165.3518,8.9007788,1.2887301,0.0,0,8.0462675,0.0,0.089630365,98.57835115005945,8.7426109,362.75418,-9.2825842,98.57835115005945
2009,2009,165.352,9.1535301,1.3178546,0.0,0,8.0196619,0.0,0.09157525,101.14665817580595,8.7133999,362.83386,-9.282361,101.14665817580595
2010,2010,165.3522,9.1450205,1.3604411,0.0,0,7.993176,0.0,0.094095588,100.71518013013028,8.6790981,362.91357,-9.2827549,100.71518013013028
2011,2011,165.3524,9.0014467,1.3987248,0.0,0,7.9666953,0.0,0.097302146,98.83537396934962,8.6462746,362.99326,-9.2829809,98.83537396934962
2012,2012,165.3526,8.9315395,1.4416093,0.0,0,7.9402156,0.0,0.10057224,97.73587358588955,8.6143599,363.07294,-9.2830334,97.73587358588955
2013,2013,165.3528,8.9591417,1.4805405,0.0,0,7.9137354,0.0,0.10308745,97.73564008971572,8.5820694,363.15262,-9.2831182,97.73564008971572
2014,2014,165.353,8.9657755,1.5023921,0.0,0,7.8872552,0.0,0.10512144,97.63820853444726,8.5474548,363.2323,-9.2836571,97.63820853444726
2015,2015,165.3532,8.9274836,1.5340196,0.0,0,7.860775,0.0,0.10761523,96.97647918058134,8.5115128,363.31201,-9.283679,96.97647918058134
2016,2016,165.3534,8.9638863,1.5712762,0.0,0,7.8342953,0.0,0.10992184,97.08243346591044,8.4801531,363.39169,-9.283144,97.08243346591044
2017,2017,165.3536,9.1053629,1.5886997,0.0,0,7.8078156,0.0,0.1115905,98.47716012609962,8.4505548,363.47137,-9.2823353,98.47716012609962
2018,2018,165.3538,9.2185631,1.6050813,0.0,0,7.7813349,0.0,0.1131753,99.57054456205717,8.4198837,363.55106,-9.2819958,99.57054456205717
2019,2019,165.354,9.1997509,1.6285915,0.0,0,7.7548552,0.0,0.1143619,99.17985389952253,8.3913031,363.63077,-9.2824564,99.17985389952253
2020,2020,165.3542,9.1152067,1.6494508,0.0,0,7.728375,0.0,0.1159337,98.10357250499528,8.3638859,363.71045,-9.2827482,98.10357250499528
2021,2021,165.3544,9.0646601,1.6841125,0.0,0,7.7018952,0.0,0.11885332,97.28715883868193,8.3376818,363.79013,-9.2830172,97.28715883868193
2022,2022,165.3546,9.0793772,1.7223979,0.0,0,7.675415,0.0,0.12134898,97.14372510323189,8.3126745,363.86981,-9.2829638,97.14372510323189
2023,2023,165.3548,9.1519384,1.7385719,0.0,0,7.6489348,0.0,0.1226911,97.79173789387771,8.2861242,363.94949,-9.2829762,97.79173789387771
2024,2024,165.355,9.2727737,1.7555795,0.0,0,7.6224551,0.0,0.12442093,98.94615802265476,8.2590427,364.02921,-9.2829084,98.94615802265476
2025,2025,165.3552,9.3912773,1.7874986,0.0,0,7.5959754,0.0,0.12632249,99.95072906025756,8.2314081,364.10889,-9.2829065,99.95072906025756
2026,2026,165.3554,9.4423828,1.8175422,0.0,0,7.5694952,0.0,0.12835099,100.24863429781192,8.2007618,364.18857,-9.2830715,100.24863429781192
2027,2027,165.3556,9.4108801,1.850865,0.0,0,7.543015,0.0,0.13139056,99.64220980021028,8.1719151,364.26825,-9.2835016,99.64220980021028
2028,2028,165.3558,9.3441448,1.8866926,0.0,0,7.5165353,0.0,0.13403283,98.64526534992207,8.1436501,364.34793,-9.2830029,98.64526534992207
2029,2029,165.356,9.3191214,1.9113157,0.0,0,7.4900556,0.0,0.13571386,98.18206924604699,8.1142101,364.42764,-9.2823458,98.18206924604699
2030,2030,165.3562,9.3284407,1.9379501,0.0,0,7.4635754,0.0,0.13809706,98.06474386469121,8.0864849,364.50732,-9.2822866,98.06474386469121
2031,2031,165.3564,9.3364601,1.9717132,0.0,0,7.4370952,0.0,0.14061689,97.875606385438,8.0569878,364.58701,-9.2824955,97.875606385438
2032,2032,165.3566,9.351285,1.9965119,0.0,0,7.410615,0.0,0.1422285,97.82984801776152,8.0277033,364.66669,-9.2830429,97.82984801776152
2033,2033,165.3568,9.411396,2.0154495,0.0,0,7.384666,0.0,0.14410108,98.30408993245972,8.0014839,364.7464,-9.2830658,98.30408993245972
2034,2034,165.357,9.5070324,2.0365255,0.0,0,7.3593607,0.0,0.14581658,99.12920036341748,7.9745746,364.82608,-9.2828789,99.12920036341748
2035,2035,165.3572,9.558773,2.0583961,0.0,0,7.3341718,0.0,0.14698254,99.48732049075251,7.946919,364.90576,-9.2822075,99.48732049075251
2036,2036,165.3574,9.5381756,2.0856693,0.0,0,7.3089876,0.0,0.14930715,99.04724008881334,7.9218292,364.98544,-9.2816868,99.04724008881334
2037,2037,165.3576,9.4745159,2.1164892,0.0,0,7.2838035,0.0,0.15193053,98.13281216847133,7.89885,365.06512,-9.2813921,98.13281216847133
2038,2038,165.3578,9.4358501,2.1410651,0.0,0,7.2586198,0.0,0.15350144,97.53110715273631,7.8752837,365.14484,-9.2813215,97.53110715273631
2039,2039,165.358,9.4812012,2.1592712,0.0,0,7.2334356,0.0,0.15517054,97.8500763753292,7.8513355,365.22452,-9.2822819,97.8500763753292
2040,2040,165.3582,9.5685863,2.1796441,0.0,0,7.2082515,0.0,0.15700446,98.58275953549307,7.8265533,365.3042,-9.2830725,98.58275953549307
2041,2041,165.3584,9.634737,2.207006,0.0,0,7.1830673,0.0,0.15854095,99.03550963505978,7.8005328,365.38388,-9.283617,99.03550963505978
2042,2042,165.3586,9.6788092,2.2358456,0.0,0,7.1578832,0.0,0.16081093,99.2462718113124,7.77531,365.46356,-9.2837687,99.2462718113124
2043,2043,165.3588,9.7056599,2.2623265,0.0,0,7.132699,0.0,0.16345695,99.29852611838938,7.7493777,365.54327,-9.283247,99.29852611838938
2044,2044,165.359,9.7134304,2.2914979,0.0,0,7.1075149,0.0,0.16532119,99.13207913987644,7.7234912,365.62296,-9.2828226,99.13207913987644
2045,2045,165.3592,9.6890745,2.3181469,0.0,0,7.0823312,0.0,0.16724274,98.65938144337018,7.6972079,365.70264,-9.2827435,98.65938144337018
2046,2046,165.3594,9.6547127,2.3404891,0.0,0,7.0571475,0.0,0.16958387,98.12224093497092,7.6707911,365.78232,-9.282443,98.12224093497092
2047,2047,165.3596,9.657444,2.3698926,0.0,0,7.0319633,0.0,0.17153108,97.90348609633239,7.6445556,365.86203,-9.281743,97.90348609633239
2048,2048,165.3598,9.6955376,2.3952088,0.0,0,7.0067787,0.0,0.17329733,98.07656928706389,7.6155043,365.94171,-9.2816525,98.07656928706389
2049,2049,165.36,9.7477016,2.4092178,0.0,0,6.981595,0.0,0.17513655,98.48568381500863,7.5920482,366.02139,-9.2823534,98.48568381500863
2050,2050,165.3602,9.7959442,2.4316313,0.0,0,6.9564114,0.0,0.1766787,98.78247130146633,7.5686798,366.10107,-9.2830086,98.78247130146633
2051,2051,165.3604,9.8143444,2.4585078,0.0,0,6.9312272,0.0,0.17834671,98.7389893270321,7.5431046,366.18076,-9.283493,98.7389893270321
2052,2052,165.3606,9.8120518,2.4795136,0.0,0,6.9060431,0.0,0.18056858,98.53695496396845,7.5222554,366.26047,-9.2835512,98.53695496396845
2053,2053,165.3608,9.8053188,2.5084913,0.0,0,6.8808589,0.0,0.18275915,98.22260626736109,7.4971099,366.34015,-9.2833481,98.22260626736109
2054,2054,165.361,9.7970638,2.5354304,0.0,0,6.8556757,0.0,0.18443464,97.91071850668702,7.4711804,366.41983,-9.2838421,97.91071850668702
2055,2055,165.3612,9.8242083,2.5484712,0.0,0,6.8304915,0.0,0.18602146,98.07073571223033,7.4502978,366.49951,-9.284338,98.07073571223033
2056,2056,165.3614,9.9063482,2.5718167,0.0,0,6.8053074,0.0,0.18788038,98.68984958590379,7.4242039,366.57919,-9.2842512,98.68984958590379
2057,2057,165.3616,9.9817896,2.6029701,0.0,0,6.7801232,0.0,0.18978877,99.17133425670804,7.3987336,366.62302,-9.2837172,99.17133425670804
2058,2058,165.3618,9.9969778,2.6229005,0.0,0,6.7554412,0.0,0.19187994,99.1491740742398,7.3772025,366.64288,-9.2829952,99.1491740742398
2059,2059,165.362,9.9630632,2.6489635,0.0,0,6.7313666,0.0,0.1941365,98.5872603454485,7.3542299,366.66275,-9.2821074,98.5872603454485
2060,2060,165.3622,9.9363823,2.6783426,0.0,0,6.7074018,0.0,0.19590795,98.06966223907327,7.3299274,366.68262,-9.2821674,98.06966223907327
2061,2061,165.3624,9.9487133,2.6942,0.0,0,6.6834412,0.0,0.19759461,98.05431803317389,7.3045297,366.70251,-9.2828646,98.05431803317389
2062,2062,165.3626,9.9780512,2.7191498,0.0,0,6.6594815,0.0,0.19996467,98.12719709520967,7.2801785,366.72238,-9.2830696,98.12719709520967
2063,2063,165.3628,10.004593,2.750129,0.0,0,6.6355214,0.0,0.20189558,98.11894717561485,7.2546339,366.74225,-9.2830915,98.11894717561485
2064,2064,165.363,10.027951,2.7645967,0.0,0,6.6115613,0.0,0.20329946,98.2219758323755,7.2306404,366.76212,-9.2836237,98.2219758323755
2065,2065,165.3632,10.071892,2.7836449,0.0,0,6.5876012,0.0,0.20528255,98.48567612349906,7.2081089,366.78198,-9.283906,98.48567612349906
2066,2066,165.3634,10.1268,2.8122847,0.0,0,6.5636415,0.0,0.20700435,98.77057070611322,7.1839857,366.80188,-9.2833805,98.77057070611322
2067,2067,165.3636,10.149591,2.8320193,0.0,0,6.5396814,0.0,0.20862278,98.81880933100092,7.1602826,366.82175,-9.2836285,98.81880933100092
2068,2068,165.3638,10.133085,2.8576128,0.0,0,6.5157218,0.0,0.21129417,98.43273545577021,7.1361961,366.84161,-9.283699,98.43273545577021
2069,2069,165.364,10.110723,2.8889089,0.0,0,6.4917617,0.0,0.21348591,97.94051980332335,7.1134653,366.86148,-9.2831869,97.94051980332335
2070,2070,165.3642,10.117955,2.9059219,0.0,0,6.467802,0.0,0.21476549,97.8609708887659,7.0896068,366.88138,-9.2831497,97.8609708887659
2071,2071,165.3644,10.166446,2.9251962,0.0,0,6.4438419,0.0,0.21687622,98.15966885022951,7.0662155,366.90125,-9.2832575,98.15966885022951
2072,2072,165.3646,10.22543,2.9544773,0.0,0,6.4198813,0.0,0.21897995,98.46893239525203,7.043097,366.92111,-9.2832174,98.46893239525203
2073,2073,165.3648,10.270176,2.9766338,0.0,0,6.3959212,0.0,0.22048607,98.70203426910088,7.0189757,366.94098,-9.2825308,98.70203426910088
2074,2074,165.365,10.303287,2.9982293,0.0,0,6.3719611,0.0,0.2228331,98.82683300487764,6.9951305,366.96085,-9.2823801,98.82683300487764
2075,2075,165.3652,10.324218,3.0250275,0.0,0,6.3480015,0.0,0.2250172,98.78708501243393,6.9701581,366.98074,-9.2821922,98.78708501243393
2076,2076,165.3654,10.328493,3.0469935,0.0,0,6.3240414,0.0,0.22635587,98.63075356479587,6.9457507,367.00061,-9.2822361,98.63075356479587
2077,2077,165.3656,10.320395,3.0704441,0.0,0,6.3000817,0.0,0.2287229,98.34301005836707,6.9205084,367.02048,-9.2823029,98.34301005836707
2078,2078,165.3658,10.309958,3.0998459,0.0,0,6.2761216,0.0,0.23124991,97.97999711926526,6.8957453,367.04034,-9.2822819,97.97999711926526
2079,2079,165.366,10.312778,3.1229491,0.0,0,6.252162,0.0,0.23273323,97.79963022169005,6.8737011,367.06021,-9.2833805,97.79963022169005
2080,2080,165.3662,10.343328,3.1428103,0.0,0,6.2282019,0.0,0.23480307,97.910714786219,6.8495955,367.08011,-9.2841959,97.910714786219
2081,2081,165.3664,10.394256,3.166467,0.0,0,6.2042418,0.0,0.23703681,98.17897673386912,6.8230562,367.09998,-9.2843332,98.17897673386912
2082,2082,165.3666,10.435468,3.1894009,0.0,0,6.1802816,0.0,0.23842496,98.36011899690104,6.7998695,367.11984,-9.2843876,98.36011899690104
2083,2083,165.3668,10.46424,3.211663,0.0,0,6.1568022,0.0,0.24049756,98.4287147234968,6.7780132,367.13971,-9.2838936,98.4287147234968
2084,2084,165.367,10.484544,3.2344773,0.0,0,6.1339045,0.0,0.24288952,98.41166305252032,6.75387,367.15961,-9.2826233,98.41166305252032
2085,2085,165.3672,10.49601,3.257659,0.0,0,6.1111116,0.0,0.24428321,98.30765959791123,6.7272663,367.17947,-9.2819824,98.30765959791123
2086,2086,165.3674,10.507305,3.2789245,0.0,0,6.0883236,0.0,0.2460928,98.21909782007175,6.7037802,367.19934,-9.2824059,98.21909782007175
2087,2087,165.3676,10.52381,3.2991939,0.0,0,6.0655355,0.0,0.24837132,98.18783262792505,6.6817808,367.21921,-9.2822847,98.18783262792505
2088,2088,165.3678,10.550919,3.3261223,0.0,0,6.042748,0.0,0.25015411,98.19360681100714,6.6575766,367.23907,-9.2816572,98.19360681100714
2089,2089,165.368,10.574254,3.3522894,0.0,0,6.0199599,0.0,0.2522814,98.17006438337357,6.6334405,367.25897,-9.2823162,98.17006438337357
2090,2090,165.3682,10.595968,3.3728328,0.0,0,5.9971714,0.0,0.25469816,98.18227622585627,6.6111145,367.27884,-9.2833099,98.18227622585627
2091,2091,165.3684,10.619121,3.3996499,0.0,0,5.9743834,0.0,0.25653931,98.14904638889976,6.5869646,367.29871,-9.2840414,98.14904638889976
2092,2092,165.3686,10.650795,3.4256058,0.0,0,5.9515953,0.0,0.25850624,98.20126000181028,6.5605812,367.31857,-9.2838488,98.20126000181028
2093,2093,165.3688,10.680908,3.4451866,0.0,0,5.9288073,0.0,0.2608929,98.29692253802922,6.538178,367.33844,-9.2831545,98.29692253802922
2094,2094,165.369,10.698177,3.4736443,0.0,0,5.9060197,0.0,0.26300988,98.19092472859505,6.5169525,367.35834,-9.2836218,98.19092472859505
2095,2095,165.3692,10.711553,3.5002437,0.0,0,5.8832316,0.0,0.26493078,98.06574252491302,6.4926047,367.3782,-9.2843428,98.06574252491302
2096,2096,165.3694,10.726142,3.515208,0.0,0,5.8604436,0.0,0.26697391,98.05961776123361,6.4695234,367.39807,-9.2839975,98.05961776123361
2097,2097,165.3696,10.748303,3.5400474,0.0,0,5.8376555,0.0,0.26894727,98.02985496049396,6.4458246,367.41794,-9.2833281,98.02985496049396
2098,2098,165.3698,10.768418,3.5684133,0.0,0,5.814867,0.0,0.27078435,97.94745063223918,6.4222164,367.43784,-9.2831354,97.94745063223918
2099,2099,165.37,10.789419,3.5854084,0.0,0,5.792079,0.0,0.27295753,97.97886374185336,6.3982096,367.4577,-9.2825136,97.97886374185336
2100,2100,165.3702,10.813875,3.6112723,0.0,0,5.7692914,0.0,0.27528778,97.95748772863129,6.3721585,367.47757,-9.2824841,97.95748772863129
2101,2101,165.3704,10.834621,3.6403368,0.0,0,5.7465034,0.0,0.27717522,97.8712836719554,6.349493,367.49744,-9.2824402,97.8712836719554
2102,2102,165.3706,10.855525,3.6546071,0.0,0,5.7237153,0.0,0.27896544,97.9252518841144,6.3255782,367.5173,-9.2824459,97.9252518841144
2103,2103,165.3708,10.880473,3.6795754,0.0,0,5.7009273,0.0,0.28126436,97.91378544883963,6.3020368,367.5372,-9.2830524,97.91378544883963
2104,2104,165.371,10.923186,3.7111659,0.0,0,5.6781397,0.0,0.28330427,97.99771967143975,6.2793322,367.55707,-9.2830658,97.99771967143975
2105,2105,165.3712,10.955189,3.7273231,0.0,0,5.6553516,0.0,0.28519723,98.13071348494049,6.2556105,367.57693,-9.2830639,98.13071348494049
2106,2106,165.3714,10.962426,3.7511518,0.0,0,5.6325636,0.0,0.28767681,97.96807769302845,6.2307124,367.5968,-9.283514,97.96807769302845
2107,2107,165.3716,10.973644,3.7811484,0.0,0,5.6097751,0.0,0.28965119,97.78168052677411,6.2055707,367.5491,-9.2837267,97.78168052677411
2108,2108,165.3718,10.986844,3.7972102,0.0,0,5.5874414,0.0,0.29131749,97.74561973137611,6.1825609,367.39999,-9.2832985,97.74561973137611
2109,2109,165.372,11.003507,3.8208585,0.0,0,5.5656581,0.0,0.2938982,97.6672409594878,6.1602211,367.25085,-9.2831221,97.6672409594878
2110,2110,165.3722,11.021204,3.8530791,0.0,0,5.5439734,0.0,0.296101,97.51503048055997,6.1370325,367.10175,-9.2831669,97.51503048055997
2111,2111,165.3724,11.049469,3.8706961,0.0,0,5.5222936,0.0,0.29780188,97.59556615256243,6.1130586,366.95264,-9.2831411,97.59556615256243
2112,2112,165.3726,11.101121,3.8931537,0.0,0,5.5006132,0.0,0.30047756,97.83462775516095,6.0894318,366.80353,-9.2829952,97.83462775516095
2113,2113,165.3728,11.147067,3.9245079,0.0,0,5.4789333,0.0,0.30268374,97.9350887372062,6.0657635,366.65442,-9.2827835,97.9350887372062
2114,2114,165.373,11.166239,3.9429145,0.0,0,5.457253,0.0,0.30423504,97.92447425049242,6.0426011,366.50531,-9.2826939,97.92447425049242
2115,2115,165.3732,11.171556,3.9637136,0.0,0,5.4355731,0.0,0.30681321,97.76866856752439,6.019731,366.3562,-9.2821875,97.76866856752439
2116,2116,165.3734,11.17841,3.9931035,0.0,0,5.4138932,0.0,0.30906811,97.54241170075485,5.9956918,366.20709,-9.2816696,97.54241170075485
2117,2117,165.3736,11.191535,4.0127449,0.0,0,5.3922133,0.0,0.31052846,97.46540823107934,5.9702935,366.05798,-9.2821941,97.46540823107934
2118,2118,165.3738,11.208585,4.0332031,0.0,0,5.370533,0.0,0.31301042,97.41408355581414,5.9459057,365.90884,-9.2829247,97.41408355581414
2119,2119,165.374,11.225444,4.0624943,0.0,0,5.3488531,0.0,0.31556475,97.27407704297964,5.9234986,365.75974,-9.2837019,97.27407704297964
2120,2120,165.3742,11.248676,4.0855227,0.0,0,5.3271732,0.0,0.31719488,97.24964763934474,5.8985777,365.61063,-9.2843199,97.24964763934474
2121,2121,165.3744,11.289831,4.10603,0.0,0,5.3054934,0.0,0.31961101,97.4036717862149,5.8750286,365.46152,-9.2839327,97.4036717862149
2122,2122,165.3746,11.334742,4.1314955,0.0,0,5.283813,0.0,0.32207957,97.5395687762228,5.8511376,365.31241,-9.2833672,97.5395687762228
2123,2123,165.3748,11.370911,4.1547918,0.0,0,5.2621331,0.0,0.32357746,97.61992200023008,5.8261027,365.1633,-9.2828827,97.61992200023008
2124,2124,165.375,11.394669,4.1764226,0.0,0,5.2404532,0.0,0.32598802,97.60903863508585,5.8014731,365.01419,-9.2820272,97.60903863508585
2125,2125,165.3752,11.397519,4.2018132,0.0,0,5.2187734,0.0,0.32865047,97.38118300248308,5.7773008,364.86508,-9.2815809,97.38118300248308
2126,2126,165.3754,11.400357,4.2256999,0.0,0,5.1970935,0.0,0.33022097,97.16802989163357,5.7545447,364.71594,-9.2819586,97.16802989163357
2127,2127,165.3756,11.416234,4.2469039,0.0,0,5.1754136,0.0,0.33246022,97.09230905163037,5.7298594,364.56683,-9.2820387,97.09230905163037
2128,2128,165.3758,11.444669,4.2702861,0.0,0,5.1537333,0.0,0.33505666,97.10082481071807,5.7071404,364.41772,-9.2816582,97.10082481071807
2129,2129,165.376,11.481639,4.2958307,0.0,0,5.1320534,0.0,0.33674446,97.1587583009865,5.684608,364.26862,-9.2822647,97.1587583009865
2130,2130,165.3762,11.510249,4.3181305,0.0,0,5.110373,0.0,0.3389878,97.17703973109123,5.6602812,364.11951,-9.2835255,97.17703973109123
2131,2131,165.3764,11.538451,4.3392019,0.0,0,5.0886931,0.0,0.34157544,97.2031194595801,5.6366715,363.9704,-9.2836637,97.2031194595801
2132,2132,165.3766,11.575825,4.3652153,0.0,0,5.0670133,0.0,0.3432987,97.25535839408302,5.6133194,363.82129,-9.2837362,97.25535839408302
2133,2133,165.3768,11.598539,4.3883924,0.0,0,5.0457678,0.0,0.34535512,97.21174106931008,5.5912132,363.67218,-9.2836609,97.21174106931008
2134,2134,165.377,11.606699,4.4086752,0.0,0,5.0250483,0.0,0.34806207,97.07480379588596,5.5704551,363.52307,-9.28304,97.07480379588596
2135,2135,165.3772,11.622866,4.4358678,0.0,0,5.0044241,0.0,0.35012659,96.93433962800678,5.5456276,363.37393,-9.2827435,96.93433962800678
2136,2136,165.3774,11.637017,4.4602733,0.0,0,4.9838037,0.0,0.35211504,96.804616468099,5.5207591,363.22482,-9.2826424,96.804616468099
2137,2137,165.3776,11.658214,4.4778147,0.0,0,4.9631839,0.0,0.35453442,96.80254932536451,5.4976902,363.07571,-9.2829065,96.80254932536451
2138,2138,165.3778,11.685396,4.5037637,0.0,0,4.9425635,0.0,0.35658416,96.76371681045256,5.4737554,362.92661,-9.2830534,96.76371681045256
2139,2139,165.378,11.709448,4.5288267,0.0,0,4.9219437,0.0,0.35852805,96.70683941786281,5.4509888,362.7775,-9.2830801,96.70683941786281
2140,2140,165.3782,11.729447,4.5453453,0.0,0,4.9013238,0.0,0.36092955,96.702955705572,5.4279008,362.62839,-9.2830973,96.702955705572
2141,2141,165.3784,11.755583,4.5719423,0.0,0,4.8807039,0.0,0.3632383,96.64561464890956,5.4032187,362.47928,-9.2835531,96.64561464890956
2142,2142,165.3786,11.787486,4.5991602,0.0,0,4.8600836,0.0,0.36513385,96.62793249231197,5.3785844,362.33017,-9.283577,96.62793249231197
2143,2143,165.3788,11.809905,4.6138582,0.0,0,4.8394637,0.0,0.36732027,96.66023188463824,5.3572993,362.18106,-9.2832708,96.66023188463824
2144,2144,165.379,11.837365,4.6383286,0.0,0,4.8188438,0.0,0.36969623,96.63218685729923,5.3367548,362.03192,-9.2833118,96.63218685729923
2145,2145,165.3792,11.861815,4.6675334,0.0,0,4.798224,0.0,0.37168998,96.52942932897511,5.3153439,361.88281,-9.2832508,96.52942932897511
2146,2146,165.3794,11.872477,4.6832809,0.0,0,4.7776036,0.0,0.37387863,96.45300820453608,5.2944012,361.7337,-9.2826109,96.45300820453608
2147,2147,165.3796,11.885489,4.7064748,0.0,0,4.7569838,0.0,0.3763898,96.3180912973031,5.2695513,361.58459,-9.2823267,96.3180912973031
2148,2148,165.3798,11.90571,4.7354069,0.0,0,4.7363639,0.0,0.37831873,96.18126822114282,5.2436357,361.43549,-9.2828798,96.18126822114282
