level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm),uncorrected stress
1816,1816,145.3587,11.409471,1.4201654,0.0,0,7.8342957,0.0,0.098725595,125.06335909987867,8.5684242,306.16962,-9.314126,125.06335909987867
1817,1817,145.3589,11.436661,1.4496319,0.0,0,7.8078156,0.0,0.10146357,125.06935324689884,8.5343924,306.23572,-9.3138075,125.06935324689884
1818,1818,145.3591,11.571761,1.4812549,0.0,0,7.7813354,0.0,0.10370342,126.22964525446882,8.5049171,306.26511,-9.3143244,126.22964525446882
1819,1819,145.3593,11.704576,1.503168,0.0,0,7.7548552,0.0,0.10510895,127.45615385632999,8.4749823,306.29453,-9.3145342,127.45615385632999
1820,1820,145.3595,11.73944,1.5132889,0.0,0,7.7283754,0.0,0.1063336,127.73282454084942,8.446909,306.32391,-9.3146935,127.73282454084942
1821,1821,145.3597,11.724419,1.5385399,0.0,0,7.7018952,0.0,0.10790396,127.31278225083837,8.4178772,306.3533,-9.3151302,127.31278225083837
1822,1822,145.3599,11.737772,1.5766145,0.0,0,7.675415,0.0,0.11017173,127.07039754719055,8.3888464,306.38269,-9.3151932,127.07039754719055
1823,1823,145.3601,11.768917,1.6046036,0.0,0,7.6489348,0.0,0.11276652,127.12202424702019,8.3608418,306.41211,-9.314889,127.12202424702019
1824,1824,145.3603,11.800645,1.6317301,0.0,0,7.6224551,0.0,0.11490381,127.1872327115057,8.3346224,306.4415,-9.3143253,127.1872327115057
1825,1825,145.3605,11.855275,1.6586162,0.0,0,7.5959754,0.0,0.11644947,127.49970492380027,8.3098698,306.47089,-9.3144016,127.49970492380027
1826,1826,145.3607,11.95469,1.6770442,0.0,0,7.5694952,0.0,0.11820566,128.37788648233166,8.2828207,306.50031,-9.3146029,128.37788648233166
1827,1827,145.3609,12.057622,1.7116451,0.0,0,7.543015,0.0,0.12086089,129.12151999210752,8.2532492,306.52969,-9.314496,129.12151999210752
1828,1828,145.3611,12.073888,1.7555597,0.0,0,7.5165353,0.0,0.12354897,128.83596546670685,8.2209597,306.55908,-9.3143454,128.83596546670685
1829,1829,145.3613,12.016462,1.7836761,0.0,0,7.4900556,0.0,0.12604481,127.93022355259976,8.1877193,306.58847,-9.314024,127.93022355259976
1830,1830,145.3615,12.001537,1.8137643,0.0,0,7.4635754,0.0,0.12867789,127.4581842886236,8.15588,306.61789,-9.3142958,127.4581842886236
1831,1831,145.3617,12.056451,1.8486938,0.0,0,7.4370952,0.0,0.13081762,127.67616385244533,8.1251259,306.64728,-9.3147602,127.67616385244533
1832,1832,145.3619,12.094654,1.8727539,0.0,0,7.410615,0.0,0.13283214,127.8283498201519,8.0959501,306.67667,-9.3147793,127.8283498201519
1833,1833,145.3621,12.107964,1.9014709,0.0,0,7.3846664,0.0,0.13542059,127.66744949131106,8.0661631,306.70609,-9.3142319,127.66744949131106
1834,1834,145.3623,12.156249,1.9321619,0.0,0,7.3593612,0.0,0.13734955,127.85296354150977,8.0369329,306.73547,-9.3140612,127.85296354150977
1835,1835,145.3625,12.259023,1.9466221,0.0,0,7.3341722,0.0,0.1384937,128.78012119631964,8.0085592,306.76486,-9.3145218,128.78012119631964
1836,1836,145.3627,12.360521,1.9674063,0.0,0,7.3089881,0.0,0.1405059,129.62350096343437,7.9796758,306.79425,-9.3154364,129.62350096343437
1837,1837,145.3629,12.379287,2.0022688,0.0,0,7.2838039,0.0,0.14270529,129.44591332002219,7.952199,306.82367,-9.3157425,129.44591332002219
1838,1838,145.3631,12.324464,2.0295327,0.0,0,7.2586198,0.0,0.14462526,128.58114330030998,7.9245272,306.85306,-9.3153677,128.58114330030998
1839,1839,145.3633,12.299807,2.0557957,0.0,0,7.2334356,0.0,0.14723051,128.04364083256422,7.8985128,306.88245,-9.315897,128.04364083256422
1840,1840,145.3635,12.356412,2.0847921,0.0,0,7.2082515,0.0,0.14934053,128.32204603680574,7.8745937,306.91183,-9.3157501,128.32204603680574
1841,1841,145.3637,12.430752,2.1046257,0.0,0,7.1830673,0.0,0.15056834,128.88014944898242,7.8502469,306.94125,-9.315197,128.88014944898242
1842,1842,145.3639,12.479041,2.1282039,0.0,0,7.1578832,0.0,0.15277442,129.1254934441285,7.8214869,306.97064,-9.3144722,129.1254934441285
1843,1843,145.3641,12.539111,2.1623356,0.0,0,7.1326995,0.0,0.15536024,129.37567690864674,7.7926216,307.00003,-9.3137083,129.37567690864674
1844,1844,145.3643,12.608895,2.1920643,0.0,0,7.1075153,0.0,0.15727003,129.7703961416832,7.765615,307.02945,-9.3136845,129.7703961416832
1845,1845,145.3645,12.646096,2.2178392,0.0,0,7.0823312,0.0,0.15965392,129.87038725701234,7.73803,307.05884,-9.3138113,129.87038725701234
1846,1846,145.3647,12.632498,2.2457948,0.0,0,7.0571475,0.0,0.1619945,129.4242410478896,7.7098904,307.08823,-9.3136215,129.4242410478896
1847,1847,145.3649,12.598132,2.2730744,0.0,0,7.0319633,0.0,0.16363147,128.77385842308803,7.6811271,307.11761,-9.3133974,128.77385842308803
1848,1848,145.3651,12.600059,2.3005154,0.0,0,7.0067792,0.0,0.16601445,128.49343725448148,7.6517749,307.14703,-9.3134518,128.49343725448148
1849,1849,145.3653,12.643237,2.3278129,0.0,0,6.981595,0.0,0.16855134,128.6341714746537,7.6222744,307.17642,-9.3142405,128.6341714746537
1850,1850,145.3655,12.702672,2.3509769,0.0,0,6.9564114,0.0,0.16994759,128.98344061702971,7.5961838,307.20581,-9.3145838,128.98344061702971
1851,1851,145.3657,12.768033,2.3712294,0.0,0,6.9312277,0.0,0.17163616,129.42263391736805,7.5720382,307.23523,-9.3146162,129.42263391736805
1852,1852,145.3659,12.824482,2.3949547,0.0,0,6.9060431,0.0,0.17384575,129.73067401113457,7.5452909,307.26462,-9.3151283,129.73067401113457
1853,1853,145.3661,12.870149,2.4260063,0.0,0,6.8808594,0.0,0.17576937,129.8456623194072,7.5162735,307.29401,-9.314621,129.8456623194072
1854,1854,145.3663,12.883869,2.4552515,0.0,0,6.8556757,0.0,0.17814556,129.65692582730043,7.491281,307.32339,-9.3139114,129.65692582730043
1855,1855,145.3665,12.860203,2.4777644,0.0,0,6.830492,0.0,0.18058698,129.1673679697561,7.4675965,307.35281,-9.3137474,129.1673679697561
1856,1856,145.3667,12.854342,2.5024011,0.0,0,6.8053074,0.0,0.18212423,128.8335017666734,7.4433217,307.3822,-9.3135748,128.8335017666734
1857,1857,145.3669,12.910347,2.5268447,0.0,0,6.7801232,0.0,0.18384342,129.1207699716919,7.4183874,307.41159,-9.3134604,129.1207699716919
1858,1858,145.3671,12.998834,2.5493269,0.0,0,6.7554417,0.0,0.1861964,129.75196302610618,7.3900986,307.44101,-9.3140135,129.75196302610618
1859,1859,145.3673,13.049132,2.5806856,0.0,0,6.7313671,0.0,0.18833968,129.8986389607577,7.3639436,307.4704,-9.3144665,129.8986389607577
1860,1860,145.3675,13.045452,2.608711,0.0,0,6.7074022,0.0,0.1903381,129.54446319038365,7.3395281,307.49979,-9.3147831,129.54446319038365
1861,1861,145.3677,13.039785,2.625962,0.0,0,6.6834416,0.0,0.19240451,129.2928011178165,7.314723,307.52917,-9.3153524,129.2928011178165
1862,1862,145.3679,13.072547,2.6526811,0.0,0,6.6594815,0.0,0.19429992,129.31424599365766,7.2884545,307.55859,-9.3155117,129.31424599365766
1863,1863,145.3681,13.11069,2.6825774,0.0,0,6.6355219,0.0,0.19620809,129.3510714692494,7.2610326,307.58798,-9.315526,129.3510714692494
1864,1864,145.3683,13.130764,2.7029896,0.0,0,6.6115613,0.0,0.19847886,129.31628177256275,7.2351093,307.61737,-9.3161335,129.31628177256275
1865,1865,145.3685,13.156401,2.7295325,0.0,0,6.5876017,0.0,0.2006568,129.2653836447021,7.2087488,307.64676,-9.3159513,129.2653836447021
1866,1866,145.3687,13.205389,2.7561734,0.0,0,6.5636415,0.0,0.20227717,129.44105350533664,7.1842504,307.67618,-9.3142328,129.44105350533664
1867,1867,145.3689,13.257141,2.770582,0.0,0,6.5396819,0.0,0.20395929,129.78236879480474,7.1576424,307.70557,-9.3134193,129.78236879480474
1868,1868,145.3691,13.281794,2.7969546,0.0,0,6.5157218,0.0,0.20617652,129.71936231250817,7.1310916,307.70251,-9.3130894,129.71936231250817
1869,1869,145.3693,13.2876,2.8308856,0.0,0,6.4917622,0.0,0.20830193,129.38429468711152,7.1082969,307.69946,-9.3133268,129.38429468711152
1870,1870,145.3695,13.290393,2.8494861,0.0,0,6.467802,0.0,0.21028921,129.19666902081286,7.0853338,307.69638,-9.3145323,129.19666902081286
1871,1871,145.3697,13.309248,2.8728797,0.0,0,6.4438419,0.0,0.2125418,129.10938568588696,7.0610776,307.69333,-9.3150778,129.10938568588696
1872,1872,145.3699,13.360425,2.9017913,0.0,0,6.4198818,0.0,0.21431324,129.27013926022192,7.0348969,307.69028,-9.3155022,129.27013926022192
1873,1873,145.3701,13.420928,2.9194093,0.0,0,6.3959212,0.0,0.21598081,129.65003800734638,7.0089979,307.68723,-9.3157883,129.65003800734638
1874,1874,145.3703,13.472844,2.9458675,0.0,0,6.3719616,0.0,0.21851757,129.8417328486152,6.9828782,307.68417,-9.3152227,129.8417328486152
1875,1875,145.3705,13.512464,2.9794652,0.0,0,6.3480015,0.0,0.22070506,129.82894659964643,6.9589152,307.68109,-9.3148994,129.82894659964643
1876,1876,145.3707,13.53595,2.9987597,0.0,0,6.3240418,0.0,0.22245872,129.82757512865015,6.9355936,307.67804,-9.3151207,129.82757512865015
1877,1877,145.3709,13.54946,3.0218415,0.0,0,6.3000817,0.0,0.22493859,129.6852802123236,6.9099498,307.67499,-9.3148479,129.6852802123236
1878,1878,145.3711,13.556349,3.053885,0.0,0,6.2761221,0.0,0.22706984,129.37357111297123,6.8848181,307.67194,-9.314846,129.37357111297123
1879,1879,145.3713,13.564178,3.0751727,0.0,0,6.252162,0.0,0.22870559,129.19724270776013,6.8601632,307.66888,-9.3145695,129.19724270776013
1880,1880,145.3715,13.582551,3.0983365,0.0,0,6.2282019,0.0,0.23123108,129.09869174229695,6.8354101,307.6658,-9.3140078,129.09869174229695
1881,1881,145.3717,13.623414,3.127202,0.0,0,6.2042422,0.0,0.23342697,129.14515334192873,6.8098426,307.66275,-9.3143673,129.14515334192873
1882,1882,145.3719,13.682456,3.1446402,0.0,0,6.1802821,0.0,0.23461297,129.49737783370708,6.785964,307.6597,-9.3146105,129.49737783370708
1883,1883,145.3721,13.74262,3.1639354,0.0,0,6.1568027,0.0,0.23673806,129.83621349201604,6.7621193,307.65665,-9.3148432,129.83621349201604
1884,1884,145.3723,13.784101,3.1935048,0.0,0,6.1339049,0.0,0.23910603,129.8736614107281,6.7382059,307.65359,-9.3152189,129.8736614107281
1885,1885,145.3725,13.798254,3.2163393,0.0,0,6.1111121,0.0,0.24061614,129.73299356642954,6.7138028,307.65051,-9.3158779,129.73299356642954
1886,1886,145.3727,13.804499,3.2372139,0.0,0,6.0883236,0.0,0.24290881,129.5410860334276,6.6888289,307.64746,-9.3165073,129.5410860334276
1887,1887,145.3729,13.820654,3.2634549,0.0,0,6.065536,0.0,0.24519253,129.37724504293718,6.6645164,307.64441,-9.3166113,129.37724504293718
1888,1888,145.3731,13.847589,3.2858362,0.0,0,6.042748,0.0,0.24653347,129.35980631322295,6.6395173,307.64136,-9.3160086,129.35980631322295
1889,1889,145.3733,13.871118,3.3094285,0.0,0,6.0199599,0.0,0.24885532,129.29494137899405,6.6133494,307.63831,-9.3150988,129.29494137899405
1890,1890,145.3735,13.897832,3.337599,0.0,0,5.9971719,0.0,0.2515313,129.20336615710053,6.5887299,307.63522,-9.3141623,129.20336615710053
1891,1891,145.3737,13.948739,3.3628192,0.0,0,5.9743834,0.0,0.25317904,129.3705838733156,6.5672588,307.63217,-9.313262,129.3705838733156
1892,1892,145.3739,14.010098,3.3852589,0.0,0,5.9515953,0.0,0.25531119,129.6661526117447,6.542418,307.62912,-9.3134699,129.6661526117447
1893,1893,145.3741,14.044802,3.4093244,0.0,0,5.9288077,0.0,0.25777757,129.69326705885703,6.5169511,307.62607,-9.3137178,129.69326705885703
1894,1894,145.3743,14.056162,3.4359632,0.0,0,5.9060202,0.0,0.25949132,129.47236271278067,6.4914894,307.62302,-9.3136101,129.47236271278067
1895,1895,145.3745,14.066329,3.4593468,0.0,0,5.8832321,0.0,0.26163948,129.27979555573143,6.4661283,307.61993,-9.3136635,129.27979555573143
1896,1896,145.3747,14.087594,3.4801505,0.0,0,5.8604436,0.0,0.26404631,129.22020031022623,6.4433613,307.61688,-9.3144455,129.22020031022623
1897,1897,145.3749,14.113262,3.5059433,0.0,0,5.8376555,0.0,0.26564622,129.13885169864503,6.4186358,307.61383,-9.3151484,129.13885169864503
1898,1898,145.3751,14.138648,3.5293579,0.0,0,5.8148675,0.0,0.2675353,129.0830222662371,6.3925681,307.61078,-9.3155088,129.0830222662371
1899,1899,145.3753,14.168121,3.5486867,0.0,0,5.792079,0.0,0.26989749,129.1137569616905,6.3690119,307.60773,-9.3150663,129.1137569616905
1900,1900,145.3755,14.206112,3.5769587,0.0,0,5.7692914,0.0,0.27189019,129.1103852207844,6.3476205,307.60464,-9.3146095,129.1103852207844
1901,1901,145.3757,14.246725,3.6029167,0.0,0,5.7465038,0.0,0.27388784,129.15758279107484,6.3224282,307.60159,-9.3148193,129.15758279107484
1902,1902,145.3759,14.276779,3.6195812,0.0,0,5.7237153,0.0,0.27612722,129.22294069190107,6.2953711,307.59854,-9.3142223,129.22294069190107
1903,1903,145.3761,14.310921,3.6456411,0.0,0,5.7009277,0.0,0.27805081,129.20730815297006,6.2733159,307.59549,-9.3138905,129.20730815297006
1904,1904,145.3763,14.343575,3.6723838,0.0,0,5.6781397,0.0,0.27991092,129.1681789565416,6.2495594,307.59244,-9.3145056,129.1681789565416
1905,1905,145.3765,14.367295,3.6904085,0.0,0,5.6553516,0.0,0.28226158,129.15631766655645,6.2252522,307.58936,-9.3149252,129.15631766655645
1906,1906,145.3767,14.37946,3.7177169,0.0,0,5.6325636,0.0,0.28454873,128.9237738065899,6.203547,307.5863,-9.3144226,128.9237738065899
1907,1907,145.3769,14.397397,3.7451825,0.0,0,5.6097755,0.0,0.28640747,128.74027183725295,6.1819024,307.58325,-9.3145075,128.74027183725295
1908,1908,145.3771,14.442343,3.7601273,0.0,0,5.5874419,0.0,0.28841379,128.9542253873298,6.157445,307.5802,-9.3150883,128.9542253873298
1909,1909,145.3773,14.478974,3.7855611,0.0,0,5.5656581,0.0,0.2906858,128.96061100230887,6.1332126,307.57715,-9.315176,128.96061100230887
1910,1910,145.3775,14.499973,3.8157704,0.0,0,5.5439739,0.0,0.29259849,128.76616379277502,6.1120563,307.57407,-9.315424,128.76616379277502
1911,1911,145.3777,14.523656,3.8310878,0.0,0,5.5222936,0.0,0.29449794,128.78272608744484,6.0900564,307.57101,-9.3155098,128.78272608744484
1912,1912,145.3779,14.561862,3.8538578,0.0,0,5.5006137,0.0,0.29683629,128.832708747164,6.0637798,307.56796,-9.3152695,128.832708747164
1913,1913,145.3781,14.606829,3.8828282,0.0,0,5.4789333,0.0,0.29872969,128.86195208383435,6.0369949,307.56491,-9.3150854,128.86195208383435
1914,1914,145.3783,14.640604,3.8988328,0.0,0,5.4572535,0.0,0.30053306,128.95580697514578,6.0141706,307.56186,-9.3149023,128.95580697514578
1915,1915,145.3785,14.665788,3.9236367,0.0,0,5.4355736,0.0,0.30315289,128.8607417943777,5.9926014,307.55878,-9.31429,128.8607417943777
1916,1916,145.3787,14.682769,3.9558721,0.0,0,5.4138937,0.0,0.30531833,128.59760831619204,5.9694543,307.55573,-9.313735,128.59760831619204
1917,1917,145.3789,14.702061,3.9722776,0.0,0,5.3922133,0.0,0.30705172,128.55643736234998,5.9455285,307.55267,-9.3136864,128.55643736234998
1918,1918,145.3791,14.734923,3.995415,0.0,0,5.3705335,0.0,0.30968499,128.54674240133625,5.9229851,307.48581,-9.3141794,128.54674240133625
1919,1919,145.3793,14.768573,4.0271444,0.0,0,5.3488536,0.0,0.31185973,128.431995165925,5.8993692,307.41895,-9.3148689,128.431995165925
1920,1920,145.3795,14.790279,4.0450068,0.0,0,5.3271737,0.0,0.31352097,128.39054374399868,5.8736978,307.35211,-9.3151035,128.39054374399868
1921,1921,145.3797,14.817845,4.0664878,0.0,0,5.3054934,0.0,0.31616205,128.35245694413626,5.8494949,307.28525,-9.315197,128.35245694413626
1922,1922,145.3799,14.862392,4.0946021,0.0,0,5.2838135,0.0,0.31833607,128.37417541969975,5.8265858,307.21838,-9.3152046,128.37417541969975
1923,1923,145.3801,14.907755,4.1112604,0.0,0,5.2621331,0.0,0.31963748,128.5495630012642,5.803627,307.15152,-9.3151217,128.5495630012642
1924,1924,145.3803,14.939839,4.1307001,0.0,0,5.2404532,0.0,0.3219966,128.57309426583817,5.779418,307.08466,-9.3156309,128.57309426583817
1925,1925,145.3805,14.957016,4.1593256,0.0,0,5.2187734,0.0,0.32437912,128.3477298033702,5.7552919,307.01782,-9.3157539,128.3477298033702
1926,1926,145.3807,14.9656,4.1794581,0.0,0,5.1970935,0.0,0.32585618,128.15875579664322,5.7313237,306.95096,-9.3152475,128.15875579664322
1927,1927,145.3809,14.985287,4.1993766,0.0,0,5.1754136,0.0,0.3283062,128.06714900714326,5.7082248,306.88409,-9.3152037,128.06714900714326
1928,1928,145.3811,15.011374,4.2266154,0.0,0,5.1537337,0.0,0.33077696,127.93362939919399,5.6882429,306.81723,-9.3151512,127.93362939919399
1929,1929,145.3813,15.037893,4.2490673,0.0,0,5.1320534,0.0,0.3322669,127.86527875749164,5.6675062,306.7504,-9.314971,127.86527875749164
1930,1930,145.3815,15.073768,4.2701097,0.0,0,5.1103735,0.0,0.33466759,127.89376777035856,5.6445694,306.68353,-9.3150053,127.89376777035856
1931,1931,145.3817,15.115784,4.2952051,0.0,0,5.0886931,0.0,0.33723652,127.91949634262485,5.6222377,306.61667,-9.3151035,127.91949634262485
1932,1932,145.3819,15.154811,4.3171339,0.0,0,5.0670133,0.0,0.33872476,127.95998278113538,5.5988317,306.5498,-9.3145065,127.95998278113538
1933,1933,145.3821,15.189404,4.3369827,0.0,0,5.0457683,0.0,0.34093359,127.9891583553053,5.5750661,306.48294,-9.314558,127.9891583553053
1934,1934,145.3823,15.220222,4.360261,0.0,0,5.0250487,0.0,0.34346914,127.93985732643851,5.5527596,306.41611,-9.3145151,127.93985732643851
1935,1935,145.3825,15.239747,4.3847017,0.0,0,5.0044241,0.0,0.34505618,127.7791376104188,5.5293016,306.34924,-9.3144827,127.7791376104188
1936,1936,145.3827,15.256269,4.4061756,0.0,0,4.9838042,0.0,0.34720665,127.63192853417996,5.5062675,306.28238,-9.3149776,127.63192853417996
1937,1937,145.3829,15.276855,4.4264507,0.0,0,4.9631839,0.0,0.34975499,127.5339818671674,5.4836388,306.21552,-9.3153114,127.5339818671674
1938,1938,145.3831,15.309183,4.4503927,0.0,0,4.942564,0.0,0.35135719,127.4841404114109,5.4610295,306.14868,-9.3156805,127.4841404114109
1939,1939,145.3833,15.343184,4.4726954,0.0,0,4.9219441,0.0,0.35334292,127.46876709594464,5.4386721,306.08182,-9.3149614,127.46876709594464
1940,1940,145.3835,15.382099,4.4922128,0.0,0,4.9013243,0.0,0.35589856,127.53015987366885,5.4157538,306.01495,-9.314887,127.53015987366885
1941,1941,145.3837,15.423862,4.5178552,0.0,0,4.8807039,0.0,0.35783878,127.53135529686175,5.3922296,305.94809,-9.3153477,127.53135529686175
1942,1942,145.3839,15.454971,4.5403876,0.0,0,4.8600841,0.0,0.35977986,127.48474294237847,5.3712635,305.88123,-9.3151703,127.48474294237847
1943,1943,145.3841,15.48072,4.557138,0.0,0,4.8394642,0.0,0.36214867,127.47088414601876,5.3511624,305.81439,-9.3156872,127.47088414601876
1944,1944,145.3843,15.511594,4.5836363,0.0,0,4.8188443,0.0,0.3642109,127.36644458609973,5.3282199,305.74753,-9.315752,127.36644458609973
1945,1945,145.3845,15.54435,4.6092186,0.0,0,4.798224,0.0,0.36627302,127.28838745490181,5.304441,305.68066,-9.3149538,127.28838745490181
1946,1946,145.3847,15.569089,4.6254478,0.0,0,4.7776041,0.0,0.36870262,127.27046016427501,5.281198,305.6138,-9.3148451,127.27046016427501
1947,1947,145.3849,15.586214,4.6500311,0.0,0,4.7569842,0.0,0.37077555,127.07604760736821,5.2616558,305.54697,-9.3151054,127.07604760736821
1948,1948,145.3851,15.60767,4.6751943,0.0,0,4.7363639,0.0,0.37259623,126.908196466304,5.242415,305.4801,-9.3154593,126.908196466304
1949,1949,145.3853,15.64185,4.689384,0.0,0,4.715744,0.0,0.3747274,126.99238706832618,5.218637,305.41324,-9.3154831,126.99238706832618
1950,1950,145.3855,15.682252,4.7131286,0.0,0,4.6951241,0.0,0.37693501,126.99536234763687,5.1963491,305.34637,-9.3146791,126.99536234763687
1951,1951,145.3857,15.72253,4.7406473,0.0,0,4.6745043,0.0,0.37881455,126.94383899442278,5.1745019,305.27951,-9.3147154,126.94383899442278
