level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm),uncorrected stress
1977,1977,155.3652,11.809544,3.0021224,0.0,0,6.3000817,0.0,0.22258,113.23454815957615,6.9227223,342.00381,-9.29916,113.23454815957615
1978,1978,155.3654,11.815033,3.0238991,0.0,0,6.2761221,0.0,0.22491424,113.06351028406651,6.8970256,342.02994,-9.2990379,113.06351028406651
1979,1979,155.3656,11.834092,3.0513873,0.0,0,6.252162,0.0,0.22730023,112.96309258326417,6.8719926,342.05606,-9.2991409,112.96309258326417
1980,1980,155.3658,11.868679,3.0730858,0.0,0,6.2282019,0.0,0.22857413,113.0693435902087,6.8490682,342.08221,-9.2993431,113.0693435902087
1981,1981,155.366,11.907089,3.0933189,0.0,0,6.2042422,0.0,0.23068088,113.2257984569212,6.8249307,342.10834,-9.2994642,113.2257984569212
1982,1982,155.3662,11.94061,3.1196146,0.0,0,6.1802821,0.0,0.23312005,113.27154337076871,6.8008194,342.13446,-9.2993889,113.27154337076871
1983,1983,155.3664,11.962745,3.1443458,0.0,0,6.1568027,0.0,0.23461166,113.22426407645278,6.7798548,342.16061,-9.2997341,113.22426407645278
1984,1984,155.3666,11.982752,3.1652734,0.0,0,6.1339049,0.0,0.23665354,113.19555823601385,6.7549152,342.18674,-9.2991343,113.19555823601385
1985,1985,155.3668,12.005458,3.1868792,0.0,0,6.1111121,0.0,0.23891258,113.18448033800718,6.7300506,342.21286,-9.2985773,113.18448033800718
1986,1986,155.367,12.032779,3.2107513,0.0,0,6.0883236,0.0,0.24029103,113.1922441657433,6.7067876,342.23901,-9.2985544,113.1922441657433
1987,1987,155.3672,12.053741,3.2336247,0.0,0,6.065536,0.0,0.24216123,113.14964317423923,6.6815634,342.26514,-9.2985945,113.14964317423923
1988,1988,155.3674,12.067942,3.2554908,0.0,0,6.042748,0.0,0.24463542,113.05343730686273,6.6572938,342.29126,-9.2992783,113.05343730686273
1989,1989,155.3676,12.092227,3.2825854,0.0,0,6.0199599,0.0,0.24643873,112.99596140966953,6.634851,342.31738,-9.2989912,112.99596140966953
1990,1990,155.3678,12.139424,3.3067658,0.0,0,5.9971719,0.0,0.2483108,113.18165859480162,6.6110101,342.34354,-9.299099,113.18165859480162
1991,1991,155.368,12.19345,3.3258924,0.0,0,5.9743834,0.0,0.25065634,113.48249046296537,6.586328,342.36966,-9.2994175,113.48249046296537
1992,1992,155.3682,12.226871,3.3548384,0.0,0,5.9515953,0.0,0.25262168,113.48564192824543,6.5632362,342.39578,-9.2993126,113.48564192824543
1993,1993,155.3684,12.240971,3.3836129,0.0,0,5.9288077,0.0,0.25473005,113.3100719432249,6.5376782,342.42194,-9.2988777,113.3100719432249
1994,1994,155.3686,12.245107,3.4033144,0.0,0,5.9060202,0.0,0.25724375,113.13845865616138,6.5114202,342.44806,-9.2983141,113.13845865616138
1995,1995,155.3688,12.248789,3.4303212,0.0,0,5.8832321,0.0,0.25935873,112.88464752972892,6.4885263,342.47418,-9.2986536,112.88464752972892
1996,1996,155.369,12.265512,3.4571176,0.0,0,5.8604436,0.0,0.26114753,112.75277028333105,6.4652977,342.50034,-9.2990627,112.75277028333105
1997,1997,155.3692,12.292492,3.4742112,0.0,0,5.8376555,0.0,0.2632896,112.81793903998775,6.4415755,342.52646,-9.2989063,112.81793903998775
1998,1998,155.3694,12.320696,3.502593,0.0,0,5.8148675,0.0,0.2655924,112.77247814749906,6.4174185,342.55258,-9.2990198,112.77247814749906
1999,1999,155.3696,12.360831,3.5325558,0.0,0,5.792079,0.0,0.26750776,112.81750622980691,6.3942719,342.5787,-9.29953,112.81750622980691
2000,2000,155.3698,12.40679,3.5456002,0.0,0,5.7692914,0.0,0.26937667,113.09611799439519,6.371347,342.60486,-9.2996407,113.09611799439519
2001,2001,155.37,12.446403,3.5681419,0.0,0,5.7465038,0.0,0.27152148,113.2130183603834,6.3463883,342.63098,-9.2993355,113.2130183603834
2002,2002,155.3702,12.473477,3.5987163,0.0,0,5.7237153,0.0,0.2733427,113.12732535615926,6.3198738,342.6571,-9.298912,113.12732535615926
2003,2003,155.3704,12.484735,3.615026,0.0,0,5.7009277,0.0,0.27526495,113.05217804390294,6.2964015,342.68326,-9.2987747,113.05217804390294
2004,2004,155.3706,12.493205,3.6397471,0.0,0,5.6781397,0.0,0.27785444,112.8600160096149,6.2727957,342.70938,-9.2987013,112.8600160096149
2005,2005,155.3708,12.509054,3.671382,0.0,0,5.6553516,0.0,0.27981049,112.65867943998767,6.2484865,342.7355,-9.2982273,112.65867943998767
2006,2006,155.371,12.534629,3.6874208,0.0,0,5.6325636,0.0,0.2815747,112.7139787601413,6.2264714,342.76166,-9.2984257,112.7139787601413
2007,2007,155.3712,12.571374,3.711854,0.0,0,5.6097755,0.0,0.28429735,112.77696018720404,6.2029481,342.78778,-9.2983341,112.77696018720404
2008,2008,155.3714,12.618874,3.7453392,0.0,0,5.5874419,0.0,0.28646258,112.83515199723082,6.1779265,342.8139,-9.2978306,112.83515199723082
2009,2009,155.3716,12.655971,3.7634597,0.0,0,5.5656581,0.0,0.28817987,112.96716360528188,6.1529894,342.84003,-9.2983465,112.96716360528188
2010,2010,155.3718,12.675686,3.7851377,0.0,0,5.5439739,0.0,0.29083112,112.90384824819085,6.1291723,342.86618,-9.2992935,112.90384824819085
2011,2011,155.372,12.697213,3.8160734,0.0,0,5.5222936,0.0,0.29297319,112.75350818345466,6.1027727,342.8923,-9.2990189,112.75350818345466
2012,2012,155.3722,12.722236,3.8356042,0.0,0,5.5006137,0.0,0.29450753,112.75930857720985,6.0773115,342.91843,-9.2987366,112.75930857720985
2013,2013,155.3724,12.742992,3.8575056,0.0,0,5.4789333,0.0,0.29722518,112.70018895931116,6.0580301,342.94458,-9.2990341,112.70018895931116
2014,2014,155.3726,12.765089,3.8882537,0.0,0,5.4572535,0.0,0.29964942,112.55373018328929,6.0368633,342.9707,-9.2990513,112.55373018328929
2015,2015,155.3728,12.78101,3.9075718,0.0,0,5.4355736,0.0,0.3009927,112.47903248263242,6.0106215,342.95734,-9.2992115,112.47903248263242
2016,2016,155.373,12.801356,3.9255784,0.0,0,5.4138937,0.0,0.30328119,112.45728227458797,5.9853268,342.90445,-9.299262,112.45728227458797
2017,2017,155.3732,12.836389,3.9525352,0.0,0,5.3922133,0.0,0.30561826,112.46358565280542,5.9616561,342.85159,-9.2987165,112.46358565280542
2018,2018,155.3734,12.87137,3.9742136,0.0,0,5.3705335,0.0,0.30706808,112.5269631801793,5.9369354,342.79871,-9.2979908,112.5269631801793
2019,2019,155.3736,12.897606,3.9951179,0.0,0,5.3488536,0.0,0.30949208,112.52141813771975,5.9120584,342.74585,-9.297883,112.52141813771975
2020,2020,155.3738,12.935192,4.0222526,0.0,0,5.3271737,0.0,0.31203991,112.54349437079078,5.8903952,342.69296,-9.2980337,112.54349437079078
2021,2021,155.374,12.9757,4.0453715,0.0,0,5.3054934,0.0,0.31354684,112.63453429517425,5.8675027,342.64008,-9.298049,112.63453429517425
2022,2022,155.3742,13.002832,4.0665507,0.0,0,5.2838135,0.0,0.31592458,112.63006685821942,5.8410316,342.58722,-9.2980499,112.63006685821942
2023,2023,155.3744,13.024099,4.0930786,0.0,0,5.2621331,0.0,0.31861457,112.51317978573123,5.817101,342.53433,-9.2981615,112.51317978573123
2024,2024,155.3746,13.034327,4.1196113,0.0,0,5.2404532,0.0,0.3203347,112.3001258366746,5.7953467,342.48148,-9.298172,112.3001258366746
2025,2025,155.3748,13.042657,4.1421123,0.0,0,5.2187734,0.0,0.32262784,112.11610383514994,5.7708578,342.42859,-9.2981405,112.11610383514994
2026,2026,155.375,13.064973,4.1648774,0.0,0,5.1970935,0.0,0.32525688,112.0486837989822,5.746325,342.37573,-9.2980881,112.0486837989822
2027,2027,155.3752,13.097849,4.1916256,0.0,0,5.1754136,0.0,0.32698545,112.02524084943218,5.7234244,342.32285,-9.2984867,112.02524084943218
2028,2028,155.3754,13.127038,4.2149158,0.0,0,5.1537337,0.0,0.32917947,112.00836868209107,5.7014656,342.26999,-9.2990494,112.00836868209107
2029,2029,155.3756,13.170399,4.2352223,0.0,0,5.1320534,0.0,0.33184513,112.14519236713963,5.6782079,342.2171,-9.2992067,112.14519236713963
2030,2030,155.3758,13.22278,4.2617064,0.0,0,5.1103735,0.0,0.33362645,112.28589402917456,5.6537251,342.16425,-9.299262,112.28589402917456
2031,2031,155.376,13.260033,4.2847977,0.0,0,5.0886931,0.0,0.33555102,112.33526814706684,5.6300211,342.11136,-9.2990036,112.33526814706684
2032,2032,155.3762,13.273414,4.3018899,0.0,0,5.0670133,0.0,0.33805034,112.25080508487136,5.6078033,342.0585,-9.2985144,112.25080508487136
2033,2033,155.3764,13.288176,4.3290505,0.0,0,5.0457683,0.0,0.34008685,112.06092348268042,5.5832934,342.00562,-9.298748,112.06092348268042
2034,2034,155.3766,13.306646,4.3559337,0.0,0,5.0250487,0.0,0.34208032,111.90472196231624,5.5573368,341.95276,-9.2992249,111.90472196231624
2035,2035,155.3768,13.315804,4.3730354,0.0,0,5.0044241,0.0,0.344598,111.78313629355833,5.5357351,341.89987,-9.2990561,111.78313629355833
2036,2036,155.377,13.333675,4.3996491,0.0,0,4.9838042,0.0,0.34684584,111.62366277485926,5.5147586,341.84702,-9.2983122,111.62366277485926
2037,2037,155.3772,13.364712,4.4275088,0.0,0,4.9631839,0.0,0.34879565,111.55872727894926,5.490437,341.79413,-9.2978172,111.55872727894926
2038,2038,155.3774,13.412508,4.4435744,0.0,0,4.942564,0.0,0.35110807,111.76973393251072,5.4653802,341.74127,-9.2978077,111.76973393251072
2039,2039,155.3776,13.463663,4.469739,0.0,0,4.9219441,0.0,0.35352963,111.8887247747237,5.4418454,341.68839,-9.2990007,111.8887247747237
2040,2040,155.3778,13.498521,4.4987888,0.0,0,4.9013243,0.0,0.35548446,111.83631911058654,5.4182439,341.63553,-9.3001671,111.83631911058654
2041,2041,155.378,13.517685,4.5119915,0.0,0,4.8807039,0.0,0.35750416,111.83939004803139,5.3945618,341.58264,-9.3003836,111.83939004803139
2042,2042,155.3782,13.532244,4.5351939,0.0,0,4.8600841,0.0,0.35994887,111.68590249330201,5.3726287,341.52979,-9.3004942,111.68590249330201
2043,2043,155.3784,13.543106,4.5657482,0.0,0,4.8394642,0.0,0.36193281,111.41449130265437,5.3518705,341.4769,-9.3005962,111.41449130265437
2044,2044,155.3786,13.552657,4.5808854,0.0,0,4.8188443,0.0,0.36392957,111.31405155527203,5.3300791,341.42404,-9.3001432,111.31405155527203
2045,2045,155.3788,13.581142,4.6033087,0.0,0,4.798224,0.0,0.36659986,111.2822630618075,5.3055887,341.37115,-9.2995148,111.2822630618075
2046,2046,155.379,13.620211,4.6331878,0.0,0,4.7776041,0.0,0.3686375,111.2472358153329,5.2812791,341.31827,-9.2997408,111.2472358153329
2047,2047,155.3792,13.65273,4.6482615,0.0,0,4.7569842,0.0,0.37038463,111.33323458466319,5.2586217,341.26541,-9.299552,111.33323458466319
2048,2048,155.3794,13.685197,4.6713705,0.0,0,4.7363639,0.0,0.37317061,111.32196828831759,5.2359223,341.21252,-9.2986765,111.32196828831759
2049,2049,155.3796,13.719999,4.704401,0.0,0,4.715744,0.0,0.37547147,111.20950163668056,5.2125454,341.15967,-9.2981138,111.20950163668056
2050,2050,155.3798,13.751411,4.7218757,0.0,0,4.6951241,0.0,0.37725165,111.2543514290935,5.1909266,341.10678,-9.2980652,111.2543514290935
