level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm),uncorrected stress
2476,2476,212.0181,5.2648244,1.6239731,0.0,0,7.993176,0.0,0.11391301,56.779628181581735,8.5638933,502.73572,-9.2030745,56.779628181581735
2477,2477,212.0183,5.1717353,1.6546289,0.0,0,7.9666953,0.0,0.11622236,55.638242882158906,8.5334101,502.79419,-9.2029696,55.638242882158906
2478,2478,212.0185,5.1186895,1.6853219,0.0,0,7.9402156,0.0,0.1189559,54.931359927422115,8.4996986,502.85269,-9.2028255,54.931359927422115
2479,2479,212.0187,5.0761561,1.723981,0.0,0,7.9137354,0.0,0.12156626,54.304765509099305,8.4665546,502.91119,-9.2019691,54.304765509099305
2480,2480,212.0189,5.0725255,1.7533647,0.0,0,7.8872552,0.0,0.12359548,54.13668642823684,8.4348507,502.96967,-9.2012205,54.13668642823684
2481,2481,212.0191,5.1170645,1.7769345,0.0,0,7.860775,0.0,0.12594907,54.50744740142755,8.4044552,503.02817,-9.2020283,54.50744740142755
2482,2482,212.0193,5.1573625,1.7999622,0.0,0,7.8342953,0.0,0.12766396,54.83371879646697,8.3767338,503.08667,-9.2029524,54.83371879646697
2483,2483,212.0195,5.1679564,1.8154349,0.0,0,7.8078156,0.0,0.12846719,54.877011351094644,8.3494892,503.14514,-9.2029753,54.877011351094644
2484,2484,212.0197,5.1550612,1.8349576,0.0,0,7.7813349,0.0,0.13025635,54.6528027067216,8.3211689,503.20364,-9.2042732,54.6528027067216
2485,2485,212.0199,5.1281219,1.865653,0.0,0,7.7548552,0.0,0.13259666,54.230681926111835,8.2929087,503.26215,-9.2052021,54.230681926111835
2486,2486,212.0201,5.0828199,1.8933761,0.0,0,7.728375,0.0,0.13434458,53.629391556196246,8.267787,503.32062,-9.2053995,53.629391556196246
2487,2487,212.0203,5.0569549,1.9150113,0.0,0,7.7018952,0.0,0.13634416,53.261591238966645,8.2428608,503.37912,-9.2050924,53.261591238966645
2488,2488,212.0205,5.1386843,1.9343287,0.0,0,7.675415,0.0,0.13803171,54.03629113838264,8.2188654,503.43762,-9.2040358,54.03629113838264
2489,2489,212.0207,5.2818112,1.9519892,0.0,0,7.6489348,0.0,0.13889946,55.46044233047278,8.1965075,503.49609,-9.2035131,55.46044233047278
2490,2490,212.0209,5.3472643,1.9737804,0.0,0,7.6224551,0.0,0.140689,56.046639093028084,8.1719933,503.5546,-9.2030067,56.046639093028084
2491,2491,212.0211,5.2913041,2.0031202,0.0,0,7.5959754,0.0,0.14319767,55.32542474575596,8.1465921,503.6131,-9.2022429,55.32542474575596
2492,2492,212.0213,5.2282643,2.0347571,0.0,0,7.5694952,0.0,0.14518227,54.52278862983455,8.1238413,503.67157,-9.2026234,54.52278862983455
2493,2493,212.0215,5.2469535,2.0616093,0.0,0,7.543015,0.0,0.14740461,54.59545100343693,8.0999107,503.73007,-9.2032995,54.59545100343693
2494,2494,212.0217,5.2743268,2.0854044,0.0,0,7.5165353,0.0,0.14960647,54.771383707194175,8.0730457,503.78857,-9.2032356,54.771383707194175
2495,2495,212.0219,5.2288365,2.1126585,0.0,0,7.4900556,0.0,0.15122721,54.17533781797745,8.0445623,503.84705,-9.2033606,54.17533781797745
2496,2496,212.0221,5.181375,2.137814,0.0,0,7.4635754,0.0,0.15322958,53.57049574263798,8.0186186,503.90555,-9.203949,53.57049574263798
2497,2497,212.0223,5.2156367,2.1572075,0.0,0,7.4370952,0.0,0.15527904,53.836955520378005,7.9936185,503.96405,-9.2046375,53.836955520378005
2498,2498,212.0225,5.2786913,2.1788945,0.0,0,7.410615,0.0,0.15654115,54.38847453843734,7.967535,504.02252,-9.2049866,54.38847453843734
2499,2499,212.0227,5.283299,2.1988165,0.0,0,7.384666,0.0,0.1579586,54.34460679187419,7.943274,504.08102,-9.2049866,54.34460679187419
2500,2500,212.0229,5.22686,2.2183113,0.0,0,7.3593607,0.0,0.15998788,53.675636308957664,7.9194517,504.13953,-9.2048349,53.675636308957664
2501,2501,212.0231,5.1700835,2.2479985,0.0,0,7.3341718,0.0,0.1619294,52.95937630006593,7.895606,504.19803,-9.2041273,52.95937630006593
2502,2502,212.0233,5.1645999,2.2725713,0.0,0,7.3089876,0.0,0.16370037,52.793054442350446,7.8736148,504.2565,-9.2035027,52.793054442350446
2503,2503,212.0235,5.2040052,2.2845676,0.0,0,7.2838035,0.0,0.16527732,53.14167199246988,7.852026,504.315,-9.2034349,53.14167199246988
2504,2504,212.0237,5.2541904,2.3033998,0.0,0,7.2586198,0.0,0.16648458,53.568259430999625,7.8316402,504.3735,-9.2032366,53.568259430999625
2505,2505,212.0239,5.3156629,2.3252797,0.0,0,7.2334356,0.0,0.1678292,54.09403312872829,7.8109922,504.43198,-9.2026825,54.09403312872829
2506,2506,212.0241,5.3776197,2.3426521,0.0,0,7.2082515,0.0,0.1697299,54.64342893858084,7.7896748,504.49048,-9.2023315,54.64342893858084
2507,2507,212.0243,5.4090056,2.3706422,0.0,0,7.1830673,0.0,0.17173056,54.83091702078454,7.7688189,504.54898,-9.2021637,54.83091702078454
2508,2508,212.0245,5.3854914,2.3987231,0.0,0,7.1578832,0.0,0.17345303,54.46126135040569,7.74471,504.60745,-9.2025995,54.46126135040569
2509,2509,212.0247,5.3360415,2.414638,0.0,0,7.132699,0.0,0.1752519,53.88746427436063,7.719686,504.66595,-9.2033596,53.88746427436063
2510,2510,212.0249,5.3006282,2.4405682,0.0,0,7.1075149,0.0,0.17728917,53.41049619943236,7.6975708,504.72446,-9.2028189,53.41049619943236
2511,2511,212.0251,5.3080482,2.4709013,0.0,0,7.0823312,0.0,0.17920715,53.34545813823022,7.6766782,504.78293,-9.2022486,53.34545813823022
2512,2512,212.0253,5.340641,2.4869111,0.0,0,7.0571475,0.0,0.18102387,53.598768128248665,7.6543107,504.84143,-9.2027254,53.598768128248665
2513,2513,212.0255,5.370513,2.5076926,0.0,0,7.0319633,0.0,0.18286636,53.80164769231579,7.6307087,504.89993,-9.2032938,53.80164769231579
2514,2514,212.0257,5.4018478,2.5331483,0.0,0,7.0067787,0.0,0.18425618,53.99614562257919,7.6086645,504.9584,-9.2037334,53.99614562257919
2515,2515,212.0259,5.4292417,2.5482776,0.0,0,6.981595,0.0,0.18578258,54.198636627514816,7.5879846,505.01691,-9.2037516,54.198636627514816
2516,2516,212.0261,5.4274035,2.5736237,0.0,0,6.9564114,0.0,0.18806234,54.060814844146236,7.5648055,505.07541,-9.2034769,54.060814844146236
2517,2517,212.0263,5.3917561,2.6049287,0.0,0,6.9312272,0.0,0.18997648,53.559142438279714,7.5398355,505.13388,-9.2028513,53.559142438279714
2518,2518,212.0265,5.3481426,2.618674,0.0,0,6.9060431,0.0,0.19146819,53.0620561926424,7.5186038,505.19238,-9.2027607,53.0620561926424
2519,2519,212.0267,5.3399134,2.6363723,0.0,0,6.8808589,0.0,0.19332796,52.898320127526944,7.4981985,505.25089,-9.2030897,52.898320127526944
2520,2520,212.0269,5.3833985,2.6612828,0.0,0,6.8556757,0.0,0.19475476,53.21260530328409,7.4755731,505.30936,-9.2030296,53.21260530328409
2521,2521,212.0271,5.450685,2.6753154,0.0,0,6.8304915,0.0,0.1959838,53.811261057911125,7.4543395,505.36786,-9.2027349,53.811261057911125
2522,2522,212.0273,5.4914894,2.6976831,0.0,0,6.8053074,0.0,0.19820754,54.10739250479189,7.4334364,505.42813,-9.2018652,54.10739250479189
2523,2523,212.0275,5.4938822,2.7277942,0.0,0,6.7801232,0.0,0.20012514,53.987252891427914,7.4102097,505.48837,-9.2016735,53.987252891427914
2524,2524,212.0277,5.483048,2.7454133,0.0,0,6.7554412,0.0,0.20153506,53.79685573037222,7.3882604,505.54861,-9.2019396,53.79685573037222
2525,2525,212.0279,5.469758,2.7666852,0.0,0,6.7313666,0.0,0.20378716,53.565370066393456,7.3672285,505.60889,-9.2026262,53.565370066393456
2526,2526,212.0281,5.4670291,2.7951295,0.0,0,6.7074018,0.0,0.20571645,53.40352968281626,7.3447294,505.66913,-9.2031784,53.40352968281626
2527,2527,212.0283,5.4706931,2.8134456,0.0,0,6.6834412,0.0,0.20705505,53.352252839523324,7.3224907,505.7294,-9.2032499,53.352252839523324
2528,2528,212.0285,5.4831843,2.8320756,0.0,0,6.6594815,0.0,0.20917873,53.385305987183585,7.2998648,505.78964,-9.2035398,53.385305987183585
2529,2529,212.0287,5.5063968,2.8569317,0.0,0,6.6355214,0.0,0.21103731,53.49236932322312,7.2776661,505.84991,-9.203311,53.49236932322312
2530,2530,212.0289,5.5404105,2.8744977,0.0,0,6.6115613,0.0,0.2121006,53.73822096622143,7.2555618,505.91016,-9.20298,53.73822096622143
2531,2531,212.0291,5.5677342,2.8942583,0.0,0,6.5876012,0.0,0.21413411,53.907625221815145,7.2317071,505.97043,-9.2031984,53.907625221815145
2532,2532,212.0293,5.5673504,2.9217808,0.0,0,6.5636415,0.0,0.21633567,53.77073644618432,7.2101612,506.03067,-9.2034101,53.77073644618432
2533,2533,212.0295,5.5571213,2.9432228,0.0,0,6.5396814,0.0,0.21774445,53.56837549370339,7.1889052,506.09091,-9.203517,53.56837549370339
2534,2534,212.0297,5.550652,2.9631999,0.0,0,6.5157218,0.0,0.21987949,53.40963166113876,7.1652889,506.15118,-9.2035427,53.40963166113876
2535,2535,212.0299,5.570281,2.9875846,0.0,0,6.4917617,0.0,0.22199915,53.48043708440123,7.1432519,506.21143,-9.2034092,53.48043708440123
2536,2536,212.0301,5.6129041,3.0093963,0.0,0,6.467802,0.0,0.22331367,53.783238336429825,7.1227422,506.2717,-9.2033682,53.783238336429825
2537,2537,212.0303,5.6474681,3.0315993,0.0,0,6.4438419,0.0,0.22546996,54.00542697050909,7.0983758,506.33194,-9.2032309,54.00542697050909
2538,2538,212.0305,5.6719751,3.0573032,0.0,0,6.4198813,0.0,0.22787194,54.1130337072613,7.073277,506.39221,-9.2027426,54.1130337072613
2539,2539,212.0307,5.6839547,3.0813861,0.0,0,6.3959212,0.0,0.22934565,54.10831207973084,7.0500927,506.45245,-9.2025805,54.10831207973084
2540,2540,212.0309,5.6834164,3.1042712,0.0,0,6.3719611,0.0,0.23145376,53.99009978501271,7.0259118,506.5127,-9.2024193,53.99009978501271
2541,2541,212.0311,5.6758113,3.129318,0.0,0,6.3480015,0.0,0.23390363,53.79424344415655,7.0037208,506.57297,-9.202527,53.79424344415655
2542,2542,212.0313,5.6702433,3.1560085,0.0,0,6.3240414,0.0,0.23561023,53.60986965003132,6.9795098,506.63321,-9.2032204,53.60986965003132
2543,2543,212.0315,5.6825829,3.1793849,0.0,0,6.3000817,0.0,0.23769078,53.61101762380778,6.9530158,506.69348,-9.2040005,53.61101762380778
2544,2544,212.0317,5.7122197,3.2002003,0.0,0,6.2761216,0.0,0.23993096,53.78721519701757,6.929409,506.75372,-9.204484,53.78721519701757
2545,2545,212.0319,5.7431374,3.2251146,0.0,0,6.252162,0.0,0.24150147,53.953899217093266,6.9074235,506.814,-9.2046366,53.953899217093266
2546,2546,212.0321,5.7709889,3.2482915,0.0,0,6.2282019,0.0,0.24340506,54.09921820329334,6.8844714,506.87424,-9.2045126,54.09921820329334
2547,2547,212.0323,5.7718215,3.2678814,0.0,0,6.2042418,0.0,0.24569985,54.00867669715622,6.8594646,506.93451,-9.203825,54.00867669715622
2548,2548,212.0325,5.7653856,3.2941675,0.0,0,6.1802816,0.0,0.24745123,53.81663104445688,6.8343253,506.99475,-9.2034798,53.81663104445688
2549,2549,212.0327,5.7608862,3.3181653,0.0,0,6.1568022,0.0,0.24931875,53.65437142644748,6.8111353,507.05499,-9.203433,53.65437142644748
2550,2550,212.0329,5.7515965,3.3360982,0.0,0,6.1339045,0.0,0.25155568,53.47812467383599,6.788197,507.11526,-9.2033758,53.47812467383599
2551,2551,212.0331,5.7683187,3.3634079,0.0,0,6.1111116,0.0,0.25348088,53.49655971219597,6.7632165,507.17551,-9.2026157,53.49655971219597
2552,2552,212.0333,5.8078022,3.3899651,0.0,0,6.0883236,0.0,0.25543195,53.72854613802711,6.7380123,507.23578,-9.2024364,53.72854613802711
2553,2553,212.0335,5.8407331,3.4093068,0.0,0,6.0655355,0.0,0.25777832,53.93490160696221,6.7154369,507.29602,-9.2026806,53.93490160696221
2554,2554,212.0337,5.8624158,3.437032,0.0,0,6.042748,0.0,0.25992876,53.9936996470229,6.6915083,507.35629,-9.2026949,53.9936996470229
2555,2555,212.0339,5.8745031,3.4645202,0.0,0,6.0199599,0.0,0.2618179,53.96451047011752,6.6677012,507.41653,-9.2025127,53.96451047011752
2556,2556,212.0341,5.8821263,3.4827929,0.0,0,5.9971714,0.0,0.26400763,53.94100583507895,6.6433663,507.47681,-9.2027607,53.94100583507895
2557,2557,212.0343,5.8838625,3.509912,0.0,0,5.9743834,0.0,0.26624376,53.81806363843658,6.6172547,507.53705,-9.2036238,53.81806363843658
2558,2558,212.0345,5.87782,3.5396876,0.0,0,5.9515953,0.0,0.26825148,53.610474695792135,6.5928516,507.59729,-9.2040768,53.610474695792135
2559,2559,212.0347,5.8872743,3.5575545,0.0,0,5.9288073,0.0,0.27042201,53.60515365888609,6.56914,507.65756,-9.2040253,53.60515365888609
2560,2560,212.0349,5.9042168,3.5833206,0.0,0,5.9060197,0.0,0.27267113,53.6270045325497,6.5433025,507.7178,-9.2037153,53.6270045325497
2561,2561,212.0351,5.9248877,3.6133521,0.0,0,5.8832316,0.0,0.27460712,53.65986899194787,6.5174279,507.77808,-9.2042046,53.65986899194787
2562,2562,212.0353,5.9496965,3.6309636,0.0,0,5.8604436,0.0,0.27665526,53.79333878846641,6.4928904,507.83832,-9.2041359,53.79333878846641
2563,2563,212.0355,5.9639969,3.6574214,0.0,0,5.8376555,0.0,0.27921626,53.78526357854313,6.4688568,507.89859,-9.2033043,53.78526357854313
2564,2564,212.0357,5.9781718,3.6886461,0.0,0,5.814867,0.0,0.28133461,53.750580761964336,6.4460673,507.95883,-9.2031775,53.750580761964336
2565,2565,212.0359,5.9954247,3.704644,0.0,0,5.792079,0.0,0.28320363,53.82219398547987,6.4226947,508.01907,-9.2031212,53.82219398547987
2566,2566,212.0361,6.0061183,3.7301831,0.0,0,5.7692914,0.0,0.28578255,53.78463261983131,6.3955479,508.07935,-9.2020473,53.78463261983131
2567,2567,212.0363,6.0024047,3.7631187,0.0,0,5.7465034,0.0,0.28796792,53.57923084213934,6.3703218,508.13959,-9.2014303,53.57923084213934
2568,2568,212.0365,6.0073795,3.7811334,0.0,0,5.7237153,0.0,0.28987545,53.529394994597915,6.3465695,508.19986,-9.2018957,53.529394994597915
2569,2569,212.0367,6.0241299,3.8045268,0.0,0,5.7009273,0.0,0.29242918,53.55592327473816,6.3199077,508.2601,-9.2020826,53.55592327473816
2570,2570,212.0369,6.0359902,3.8347762,0.0,0,5.6781397,0.0,0.29444507,53.502345044280595,6.2964153,508.32037,-9.2021284,53.502345044280595
2571,2571,212.0371,6.0467782,3.8525283,0.0,0,5.6553516,0.0,0.2961255,53.50447484592419,6.2720413,508.38062,-9.2028627,53.50447484592419
2572,2572,212.0373,6.0673914,3.8759334,0.0,0,5.6325636,0.0,0.29882979,53.563176729244994,6.2445116,508.33585,-9.2035666,53.563176729244994
2573,2573,212.0375,6.0917702,3.9075747,0.0,0,5.6097751,0.0,0.30116484,53.61049099499839,6.2196574,508.29108,-9.2035999,53.61049099499839
2574,2574,212.0377,6.1070728,3.9269266,0.0,0,5.5874414,0.0,0.302836,53.642207056338876,6.1958365,508.24631,-9.2034931,53.642207056338876
2575,2575,212.0379,6.1235447,3.9494216,0.0,0,5.5656581,0.0,0.30551359,53.666885264498355,6.1693864,508.20157,-9.2034855,53.666885264498355
2576,2576,212.0381,6.1330295,3.9810386,0.0,0,5.5439734,0.0,0.30796012,53.58106968426244,6.1447954,508.1568,-9.2034636,53.58106968426244
2577,2577,212.0383,6.134829,4.0028458,0.0,0,5.5222936,0.0,0.30967131,53.480225678856826,6.1233582,508.11203,-9.2029266,53.480225678856826
2578,2578,212.0385,6.1404824,4.0256705,0.0,0,5.5006132,0.0,0.31237292,53.407385779842905,6.0994925,508.06726,-9.202178,53.407385779842905
2579,2579,212.0387,6.1412821,4.0566001,0.0,0,5.4789333,0.0,0.31493491,53.24882019674145,6.0724287,508.02249,-9.2019348,53.24882019674145
2580,2580,212.0389,6.1482377,4.0791435,0.0,0,5.457253,0.0,0.31655434,53.18834304444852,6.0448799,507.97772,-9.2019196,53.18834304444852
2581,2581,212.0391,6.16923,4.1001754,0.0,0,5.4355731,0.0,0.31912196,53.256868239936544,6.0206738,507.93295,-9.2020826,53.256868239936544
2582,2582,212.0393,6.1921186,4.1275806,0.0,0,5.4138932,0.0,0.32160553,53.30655678606911,5.9977179,507.88821,-9.2020903,53.30655678606911
2583,2583,212.0395,6.2121119,4.1504445,0.0,0,5.3922133,0.0,0.32311815,53.35487599670192,5.9728851,507.84344,-9.2017736,53.35487599670192
2584,2584,212.0397,6.2314296,4.1718335,0.0,0,5.370533,0.0,0.32562286,53.40461350301003,5.9492993,507.79868,-9.2019243,53.40461350301003
2585,2585,212.0399,6.2471623,4.1981292,0.0,0,5.3488531,0.0,0.32819906,53.39624556871591,5.9261765,507.75391,-9.2028217,53.39624556871591
2586,2586,212.0401,6.2528009,4.2220273,0.0,0,5.3271732,0.0,0.32977483,53.314170931713,5.8988519,507.70914,-9.2034407,53.314170931713
2587,2587,212.0403,6.2596736,4.2437696,0.0,0,5.3054934,0.0,0.33220333,53.25411549543649,5.8702831,507.66437,-9.203476,53.25411549543649
2588,2588,212.0405,6.2580991,4.2701445,0.0,0,5.283813,0.0,0.33496788,53.09681100875999,5.8478322,507.61963,-9.2027941,53.09681100875999
2589,2589,212.0407,6.2601781,4.2969356,0.0,0,5.2621331,0.0,0.33679309,52.96821141624194,5.8253098,507.57486,-9.2024965,52.96821141624194
2590,2590,212.0409,6.2822104,4.3203306,0.0,0,5.2404532,0.0,0.33920869,53.026470702546604,5.7996292,507.53009,-9.2033138,53.026470702546604
2591,2591,212.0411,6.3076549,4.3445487,0.0,0,5.2187734,0.0,0.34191543,53.108027519300194,5.7746735,507.48532,-9.2030783,53.108027519300194
2592,2592,212.0413,6.3226824,4.3699732,0.0,0,5.1970935,0.0,0.34367943,53.09436178272671,5.7501974,507.44055,-9.2029228,53.09436178272671
2593,2593,212.0415,6.3423867,4.3930511,0.0,0,5.1754136,0.0,0.34593603,53.13217064594546,5.7254581,507.39578,-9.2034454,53.13217064594546
2594,2594,212.0417,6.3619285,4.4151311,0.0,0,5.1537333,0.0,0.34867871,53.17335804354369,5.7023797,507.35104,-9.2028885,53.17335804354369
2595,2595,212.0419,6.3711271,4.4416227,0.0,0,5.1320534,0.0,0.35054755,53.103018531656694,5.6794987,507.30627,-9.2021875,53.103018531656694
2596,2596,212.0421,6.3779941,4.4653735,0.0,0,5.110373,0.0,0.35264033,53.02811323355632,5.6539526,507.26151,-9.2027397,53.02811323355632
2597,2597,212.0423,6.3788142,4.4858961,0.0,0,5.0886931,0.0,0.35535252,52.92072965437396,5.6284995,507.21674,-9.2034502,52.92072965437396
2598,2598,212.0425,6.3731136,4.5143533,0.0,0,5.0670133,0.0,0.35746747,52.715211225890485,5.6056147,507.17197,-9.2034769,52.715211225890485
2599,2599,212.0427,6.3775311,4.5400906,0.0,0,5.0457678,0.0,0.35964167,52.60853965766674,5.5807357,507.1272,-9.2033997,52.60853965766674
2600,2600,212.0429,6.3917165,4.5579038,0.0,0,5.0250483,0.0,0.36221534,52.62621089471277,5.5555773,507.08246,-9.2034292,52.62621089471277
2601,2601,212.0431,6.4129381,4.5840745,0.0,0,5.0044241,0.0,0.36426091,52.65449106589882,5.5328989,507.03769,-9.2035093,52.65449106589882
2602,2602,212.0433,6.4406137,4.6095519,0.0,0,4.9838037,0.0,0.36625522,52.73853278971796,5.5122333,506.99292,-9.2037964,52.73853278971796
2603,2603,212.0435,6.4573646,4.6265445,0.0,0,4.9631839,0.0,0.36873904,52.779937265278946,5.4888539,506.94815,-9.2038546,52.779937265278946
2604,2604,212.0437,6.4641747,4.6533599,0.0,0,4.9425635,0.0,0.37103236,52.684318111898065,5.4629369,506.90338,-9.2037077,52.684318111898065
2605,2605,212.0439,6.4659519,4.6802187,0.0,0,4.9219437,0.0,0.37302461,52.5472230489261,5.4400978,506.85861,-9.203846,52.5472230489261
2606,2606,212.0441,6.4662232,4.6959796,0.0,0,4.9013238,0.0,0.37535757,52.46047123106874,5.4169011,506.81384,-9.2030182,52.46047123106874
2607,2607,212.0443,6.4702263,4.7233443,0.0,0,4.8807039,0.0,0.37777421,52.33839381081272,5.3916035,506.7691,-9.202177,52.33839381081272
2608,2608,212.0445,6.4778657,4.7533822,0.0,0,4.8600836,0.0,0.3799158,52.23032364061214,5.3682494,506.72433,-9.2023497,52.23032364061214
2609,2609,212.0447,6.489563,4.7686443,0.0,0,4.8394637,0.0,0.38222787,52.238168446836966,5.3474894,506.67957,-9.2022457,52.238168446836966
2610,2610,212.0449,6.5095887,4.7923689,0.0,0,4.8188438,0.0,0.38473338,52.26453019220905,5.3253503,506.6348,-9.2025452,52.26453019220905
2611,2611,212.0451,6.5351119,4.8212161,0.0,0,4.798224,0.0,0.38675621,52.304847364472145,5.3030162,506.59003,-9.2038612,52.304847364472145
2612,2612,212.0453,6.563839,4.8365297,0.0,0,4.7776036,0.0,0.38886669,52.446999214163796,5.2853479,506.54526,-9.2046537,52.446999214163796
