Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
5.4,0.99851137,-0.0026056529,0.0,0,11.076097,16.115885,-0.00016862148,12.721553,11.07624,23.212305,-9.4862518
5.5,0.99932718,-0.0027366888,0.0,0,11.076097,16.415886,-0.00015178458,12.717649,11.077425,23.19532,-9.486412
5.6,0.99112082,-0.0027372926,0.0,0,11.076097,16.715885,-0.00019150329,12.612353,11.075484,23.179457,-9.4861298
5.7,0.98927242,-0.0028462817,0.0,0,11.076097,17.015886,-0.00016758214,12.614581,11.076275,23.272125,-9.4858198
5.8,0.98739028,-0.0028124249,0.0,0,11.076097,17.315886,-0.00021696868,12.577734,11.076197,23.17882,-9.485527
5.9,0.98432678,-0.0026528302,0.0,0,11.076097,17.615883,-0.00018246617,12.551188,11.075994,23.196053,-9.4851866
6.0,0.98857719,-0.0023826426,0.0,0,11.076097,17.915884,-0.00017728742,12.606663,11.0756,23.21998,-9.4851789
6.1,0.98720843,-0.0028480052,0.0,0,11.076097,18.215885,-0.00019222756,12.573665,11.076112,23.162066,-9.4850683
6.2,0.99162489,-0.002973109,0.0,0,11.076097,18.515886,-0.00021181366,12.626247,11.077152,23.149303,-9.4849854
6.3,0.98461652,-0.0028614306,0.0,0,11.076097,18.815882,-0.00018068856,12.527114,11.075499,23.205013,-9.4843225
6.4,0.98160684,-0.0028246969,0.0,0,11.076097,19.115883,-0.00016882832,12.501486,11.075144,23.172712,-9.4844303
6.5,0.98606873,-0.0029096741,0.0,0,11.076097,19.415886,-0.0001815212,12.566495,11.076949,23.209166,-9.4845095
6.6,0.97749937,-0.0028566248,0.0,0,11.076097,19.715883,-0.00016758217,12.452922,11.07561,23.217529,-9.4838791
6.7,0.98056781,-0.0024551288,0.0,0,11.076097,20.015886,-0.00017964476,12.493668,11.077005,23.186214,-9.4839735
6.8,0.98272204,-0.0025495605,0.0,0,11.076097,20.315884,-0.00015079959,12.523611,11.076163,23.190136,-9.483408
6.9,0.98562431,-0.0023925246,0.0,0,11.076097,20.615887,-0.00018100445,12.560594,11.076299,23.194178,-9.4835062
7.0,0.97952902,-0.0029904076,0.0,0,11.076097,20.915884,-0.00020107377,12.46861,11.075356,23.15851,-9.4832172
7.1,0.98328245,-0.0024478149,0.0,0,11.076097,21.215883,-0.00019103341,12.51927,11.075864,23.137245,-9.4830093
7.2,0.9750607,-0.0029753365,0.0,0,11.076097,21.515888,-0.00019460599,12.418837,11.075721,23.229771,-9.4826546
7.3,0.97574604,-0.0031080476,0.0,0,11.076097,21.815884,-0.00021519256,12.413175,11.07585,23.15575,-9.4822884
7.4,0.97802478,-0.0028230916,0.0,0,11.076097,22.115889,-0.00017168482,12.45403,11.075634,23.156925,-9.4823647
7.5,0.97341883,-0.0028624856,0.0,0,11.076097,22.415882,-0.00017781858,12.400483,11.075593,23.12471,-9.4819374
7.6,0.97317076,-0.0026697384,0.0,0,11.076097,22.715883,-0.00016773211,12.400436,11.076139,23.19552,-9.4817877
7.7,0.97865021,-0.0032417502,0.0,0,11.076097,23.015886,-0.00018013868,12.468969,11.076284,23.191154,-9.481431
7.8,0.97948718,-0.0027993813,0.0,0,11.076097,23.315884,-0.00019076803,12.472528,11.076711,23.238234,-9.4815588
7.9,0.97290152,-0.00300873,0.0,0,11.076097,23.615887,-0.00017479097,12.371998,11.076048,23.214296,-9.4811773
8.0,0.9691121,-0.0024765243,0.0,0,11.076097,23.915884,-0.00019013541,12.342021,11.076469,23.164995,-9.4811287
8.1,0.96789086,-0.0027881935,3.6586225,0,11.076097,24.215885,-0.00018716835,12.326306,11.075985,23.185053,-9.4809637
8.2,0.96669841,-0.0027009142,5.8202672,0,11.076097,24.515884,-0.00020005406,12.320322,11.075961,23.19261,-9.4806185
8.3,0.97320449,-0.0026426229,7.935318,0,11.076097,24.815884,-0.00017990505,12.409132,11.076726,23.213232,-9.4803944
8.4,0.97191137,-0.0026840263,10.931804,0,11.076097,25.115887,-0.00018737194,12.389805,11.075383,23.164209,-9.4802914
8.5,0.97586328,-0.0021111472,12.527922,0,11.076097,25.415886,-0.00012773434,12.431728,11.076722,23.208866,-9.4802313
8.6,0.968041,-0.002401772,14.606445,0,11.076097,25.715885,-0.00015014224,12.319957,11.075478,23.142765,-9.4798489
8.7,0.97074842,-0.002293515,15.99901,0,11.076097,26.015882,-0.00013925826,12.359414,11.075554,23.209946,-9.4795656
8.8,0.97077686,-0.0022394962,18.044676,0,11.076097,26.315886,-0.0001202928,12.347442,11.076006,23.271812,-9.4795732
8.9,0.97206962,-0.0023110555,19.863802,0,11.076097,26.615887,-0.00016663897,12.374982,11.076511,23.137831,-9.4795179
9.0,0.96608698,-0.0025418499,21.600437,0,11.076097,26.915886,-0.00014963605,12.3099,11.076601,23.173576,-9.4792614
9.1,0.96984422,-0.0023832323,22.844305,0,11.076097,27.215885,-0.00018571169,12.357901,11.07612,23.157663,-9.4791317
9.2,0.9741413,-0.0021876264,24.143242,0,11.076097,27.515886,-0.00014386569,12.408204,11.076344,23.200031,-9.4793081
9.3,0.97351861,-0.002610283,25.345528,0,11.076097,27.815884,-0.00020208153,12.40227,11.076324,23.2981,-9.4791727
9.4,0.96602744,-0.0027221141,26.154797,0,11.076097,28.115883,-0.00019467692,12.30065,11.074838,23.307989,-9.4787989
9.5,0.96600431,-0.0028100514,27.734867,0,11.076097,28.415884,-0.00020258426,12.289333,11.076101,23.26894,-9.4785051
9.6,0.96698362,-0.0029420375,28.617218,0,11.076097,28.715885,-0.00019515924,12.305519,11.076893,23.390776,-9.478508
9.7,0.96836454,-0.0029833829,29.738346,0,11.076097,29.015888,-0.00019148369,12.321856,11.07573,23.405474,-9.4784718
9.8,0.97063082,-0.0030059733,30.771826,0,11.076097,29.315882,-0.00017968187,12.361256,11.07662,23.462034,-9.4783306
9.9,0.96669841,-0.0033409344,31.829962,0,11.076097,29.615883,-0.00019919657,12.316015,11.076332,23.5417,-9.4782019
10.0,0.97164446,-0.003483895,32.800842,0,11.076097,29.915886,-0.00023957092,12.387165,11.076446,23.602386,-9.477849
10.1,0.97505873,-0.0035116633,33.552814,0,11.076097,30.215883,-0.00020751881,12.40991,11.075761,23.679033,-9.4774809
10.2,0.97767973,-0.0033886048,34.494511,0,11.076097,30.515884,-0.00024738989,12.451365,11.07462,23.779501,-9.4775934
10.3,0.97266436,-0.003846311,35.414616,0,11.076097,30.815882,-0.00024666608,12.386068,11.076559,23.843504,-9.4771776
10.4,0.98020256,-0.0042107874,36.233749,0,11.076097,31.115887,-0.00029853682,12.478631,11.076594,24.046268,-9.4771938
10.5,0.97433358,-0.0048898673,36.842285,0,11.076097,31.415886,-0.00033505334,12.405376,11.075757,24.130188,-9.4770279
10.6,0.97930026,-0.0047863293,37.387814,0,11.076097,31.715883,-0.00033034256,12.481739,11.075954,24.241068,-9.4770222
10.7,0.9877817,-0.0049105687,38.112545,0,11.076097,32.015881,-0.00031628559,12.589737,11.076154,24.386856,-9.4768295
10.8,0.98448342,-0.0053344811,38.532047,0,11.076097,32.315884,-0.00034381566,12.553702,11.07603,24.599695,-9.4766083
10.9,0.98642606,-0.0051906621,39.181454,0,11.076097,32.615883,-0.00033401439,12.574906,11.075912,24.709719,-9.4763756
11.0,0.99074095,-0.0062575391,39.88966,0,11.076097,32.915874,-0.0003912198,12.612193,11.076146,24.890614,-9.4763899
11.1,0.97762984,-0.0064804265,40.464142,0,11.076097,33.215885,-0.00044309371,12.444844,11.076575,25.089825,-9.4759998
11.2,0.98270649,-0.0066853701,41.138939,0,11.076097,33.515884,-0.00042043588,12.523548,11.076512,25.241407,-9.4764175
11.3,0.98503882,-0.0065961364,41.450573,0,11.076097,33.815887,-0.00045522276,12.546246,11.075698,25.513281,-9.4757366
11.4,0.99229711,-0.0069855219,42.037529,0,11.076097,34.115894,-0.00046202992,12.648046,11.0755,25.69611,-9.4758606
11.5,0.99124515,-0.007264961,42.356373,0,11.076097,34.415897,-0.00050213182,12.637205,11.076043,25.963331,-9.4755068
11.6,0.99634379,-0.0076287119,42.925552,0,11.076097,34.715893,-0.00051482755,12.698195,11.074909,26.18251,-9.4755287
11.7,0.99817646,-0.0080091786,43.434975,0,11.076097,35.015892,-0.0005502291,12.716866,11.076896,26.421707,-9.4755297
11.8,0.99889803,-0.0084548146,43.672119,0,11.076097,35.315887,-0.00055959151,12.714242,11.076725,26.73073,-9.4751253
11.9,1.0006279,-0.0086274697,44.05793,0,11.076097,35.615879,-0.00056787714,12.742563,11.076515,26.913866,-9.4752722
12.0,1.001202,-0.0088440971,44.579319,0,11.076097,35.915878,-0.00058147131,12.75661,11.075929,27.233505,-9.4752741
12.1,0.99698269,-0.0095857717,44.899036,0,11.076097,36.215878,-0.00060922932,12.699234,11.075415,27.508593,-9.4750376
12.2,0.99817109,-0.0094276918,45.324284,0,11.076097,36.515877,-0.00063789473,12.721605,11.076488,27.802128,-9.4746399
12.3,1.0033624,-0.010003903,45.602638,0,11.076097,36.815887,-0.00064033718,12.804871,11.076362,28.146585,-9.4746332
12.4,1.0100267,-0.010054049,46.066319,0,11.076097,37.115887,-0.00069366291,12.888179,11.07631,28.431898,-9.4744921
12.5,1.0111958,-0.010788647,46.10775,0,11.076097,37.41589,-0.00071885745,12.881852,11.075958,28.789022,-9.474473
12.6,1.0119613,-0.010955438,46.541096,0,11.076097,37.715893,-0.00075768359,12.891269,11.075281,29.161221,-9.4740229
12.7,1.0114018,-0.011205458,46.783829,0,11.076097,38.0159,-0.00075928599,12.876809,11.076016,29.515141,-9.4738188
12.8,1.0090837,-0.011629249,47.007027,0,11.076097,38.315891,-0.00078809261,12.85658,11.075862,29.877186,-9.4734182
12.9,1.0110664,-0.011905823,47.431129,0,11.076097,38.615894,-0.00078647013,12.89037,11.076488,30.147324,-9.4733572
13.0,1.0128262,-0.012455761,47.483837,0,11.076097,38.915874,-0.00083737785,12.916341,11.076509,30.605085,-9.4732819
13.1,1.0150768,-0.012569807,47.503975,0,11.076097,39.215881,-0.00082620111,12.95191,11.076054,31.023989,-9.4734173
13.2,1.018115,-0.013194072,47.934853,0,11.076097,39.515881,-0.00086258765,12.97674,11.075766,31.368601,-9.4729881
13.3,1.0228816,-0.013440113,48.143284,0,11.076097,39.815876,-0.00090054865,13.027706,11.075845,31.709478,-9.4727507
13.4,1.0199635,-0.013743259,48.373383,0,11.076097,40.115883,-0.00088398298,12.993621,11.075728,32.161732,-9.4721556
13.5,1.0226046,-0.014006803,48.383339,0,11.076097,40.415886,-0.00094989786,13.039762,11.075996,32.52932,-9.4723768
13.6,1.0199927,-0.014581572,48.684364,0,11.076097,40.715889,-0.00096583215,13.00141,11.076544,32.944794,-9.472291
13.7,1.0214822,-0.01478241,48.806721,0,11.076097,41.015892,-0.0010036335,13.02584,11.075972,33.387177,-9.4721842
13.8,1.0207739,-0.015224568,48.812016,0,11.076097,41.315895,-0.0010237262,13.025431,11.076514,33.825935,-9.4717407
13.9,1.0220672,-0.015687117,49.15377,0,11.076097,41.615898,-0.0010595734,13.031983,11.075551,34.226429,-9.4712553
14.0,1.0304565,-0.015990254,49.226452,0,11.076097,41.915894,-0.0010572553,13.142136,11.075844,34.655567,-9.471365
14.1,1.0294994,-0.01658049,49.229591,0,11.076097,42.215889,-0.0011053067,13.117434,11.075444,35.105247,-9.4710217
14.2,1.0330521,-0.01668212,49.334248,0,11.076097,42.515877,-0.0010992056,13.16223,11.076512,35.583042,-9.4709425
14.3,1.0302252,-0.017308503,49.606689,0,11.076097,42.81588,-0.0011237628,13.123491,11.075913,36.016415,-9.4707565
14.4,1.0306596,-0.017470622,49.634956,0,11.076097,43.115875,-0.0011655641,13.145956,11.075848,36.4263,-9.4708996
14.5,1.0241832,-0.018244367,49.636177,0,11.076097,43.415878,-0.0011843018,13.06377,11.07606,36.821774,-9.4703455
14.6,1.0311396,-0.018380322,49.796528,0,11.076097,43.715885,-0.0012391453,13.154499,11.075955,37.275723,-9.4700375
14.7,1.0386389,-0.018676592,50.015598,0,11.076097,44.015884,-0.0012370658,13.247028,11.075059,37.766129,-9.4702024
14.8,1.0382404,-0.019196374,49.985771,0,11.076097,44.315891,-0.0013017284,13.237487,11.076592,38.298248,-9.4700651
14.9,1.0400475,-0.019772423,50.040306,0,11.076097,44.615898,-0.0013229811,13.25367,11.077157,38.748806,-9.4698219
15.0,1.0367081,-0.020273564,50.042622,0,11.076097,44.915894,-0.0013632427,13.212062,11.075852,39.213963,-9.4695663
15.1,1.0377697,-0.020706387,50.042721,0,11.076097,45.215897,-0.0013731415,13.23046,11.075686,39.688183,-9.4694014
15.2,1.0390705,-0.020769879,50.042721,0,11.076097,45.515892,-0.0013919019,13.239297,11.075467,40.237953,-9.4691124
15.3,1.0356013,-0.021225752,50.042721,0,11.076097,45.815887,-0.0014024711,13.204451,11.075964,40.777531,-9.4690342
15.4,1.0423661,-0.021751476,50.042721,0,11.076097,46.115879,-0.0014314987,13.292868,11.075686,41.259686,-9.4686632
15.5,1.0450628,-0.022084165,50.042721,0,11.076097,46.415878,-0.0014691644,13.326769,11.076817,41.777348,-9.4687157
15.6,1.047711,-0.022652624,50.042721,0,11.076097,46.715881,-0.0014822893,13.362744,11.076807,42.23074,-9.4685516
15.7,1.0489227,-0.022595961,49.85635,0,11.076097,47.015881,-0.0015229577,13.381789,11.07578,42.790138,-9.4684095
15.8,1.049945,-0.023210336,49.931747,0,11.076097,47.315884,-0.0015379606,13.375596,11.076206,43.347504,-9.4679775
15.9,1.044392,-0.023694191,49.848423,0,11.076097,47.615887,-0.0016053455,13.308737,11.076265,43.851204,-9.467967
16.0,1.0479127,-0.023994692,49.800568,0,11.076097,47.915894,-0.0015888261,13.369303,11.076807,44.281307,-9.4676514
16.1,1.0494405,-0.024420518,49.643345,0,11.076097,48.215897,-0.0016443728,13.385839,11.075989,44.851994,-9.4679546
16.2,1.0427015,-0.024923604,49.636539,0,11.076097,48.515896,-0.0016561343,13.304484,11.076517,45.342781,-9.4676418
16.3,1.0519953,-0.025467368,49.636246,0,11.076097,48.815891,-0.0016946497,13.422733,11.077167,45.783333,-9.4676371
16.4,1.0536273,-0.025884865,49.63623,0,11.076097,49.115887,-0.001713731,13.438983,11.075313,46.339283,-9.4672003
16.5,1.0602102,-0.026162917,49.538059,0,11.076097,49.415882,-0.00172262,13.533115,11.07521,46.801678,-9.4670534
16.6,1.0594255,-0.026081434,49.243084,0,11.076097,49.715878,-0.0017368142,13.514054,11.075357,47.420918,-9.4668941
16.7,1.0513549,-0.026899269,49.230312,0,11.076097,50.015877,-0.0017730865,13.396296,11.076919,47.906437,-9.4664898
16.8,1.0559924,-0.026918255,49.035076,0,11.076097,50.31588,-0.0018122157,13.468255,11.076379,48.4603,-9.4665241
16.9,1.0544904,-0.0277103,48.837418,0,11.076097,50.615883,-0.0018262363,13.457249,11.07633,48.943134,-9.4662485
17.0,1.0534562,-0.02783929,48.813343,0,11.076097,50.915886,-0.0018841327,13.434827,11.076366,49.423946,-9.4660273
17.1,1.0602043,-0.028264141,48.812302,0,11.076097,51.215893,-0.0018815401,13.527504,11.076248,49.988331,-9.4657745
17.2,1.0653713,-0.028413283,48.474457,0,11.076097,51.515892,-0.0019177964,13.589241,11.074933,50.472507,-9.465745
17.3,1.058327,-0.028693564,48.387714,0,11.076097,51.815895,-0.0019140216,13.482728,11.075725,51.051266,-9.465456
17.4,1.0593284,-0.029397881,48.186306,0,11.076097,52.115894,-0.0019631707,13.503918,11.075521,51.542019,-9.4655085
17.5,1.0652775,-0.029585091,47.981155,0,11.076097,52.41589,-0.0019519989,13.595432,11.076436,52.023712,-9.4652977
17.6,1.0595073,-0.030211262,47.95644,0,11.076097,52.715893,-0.0020038784,13.517426,11.076379,52.496132,-9.465251
17.7,1.0611433,-0.030162953,47.839619,0,11.076097,53.015881,-0.0019974983,13.539358,11.074652,52.997452,-9.4648619
17.8,1.063231,-0.030736335,47.519371,0,11.076097,53.31588,-0.0020175404,13.58072,11.075344,53.471935,-9.4644918
17.9,1.0615436,-0.030953217,47.50045,0,11.076097,53.615875,-0.0020820904,13.551344,11.075344,54.011215,-9.4641333
18.0,1.0658653,-0.031197175,47.272995,0,11.076097,53.915878,-0.0020573053,13.604464,11.076123,54.461632,-9.4642105
18.1,1.0681202,-0.031241043,47.063904,0,11.076097,54.215885,-0.0021104503,13.627243,11.075804,54.945984,-9.4642591
18.2,1.0623665,-0.03149949,46.993465,0,11.076097,54.515888,-0.0020963135,13.548413,11.075992,55.371876,-9.463954
18.3,1.0650065,-0.032028675,46.616882,0,11.076097,54.815891,-0.0021538145,13.591245,11.075816,55.888653,-9.4638729
18.4,1.0649797,-0.032467868,46.573349,0,11.076097,55.115898,-0.0021581694,13.587446,11.076471,56.313477,-9.4634304
18.5,1.0663295,-0.032835949,46.129692,0,11.076097,55.415897,-0.0021937881,13.61068,11.074815,56.804295,-9.4632759
18.6,1.0638576,-0.033159681,46.110489,0,11.076097,55.715897,-0.0021831263,13.57043,11.074981,57.332329,-9.4631853
18.7,1.068869,-0.033303969,45.688789,0,11.076097,56.015896,-0.002208228,13.634921,11.075993,57.793621,-9.4634447
18.8,1.062428,-0.0336597,45.618416,0,11.076097,56.315887,-0.0022259208,13.552826,11.076486,58.282059,-9.4629517
18.9,1.0629197,-0.034494001,45.194504,0,11.076097,56.615879,-0.0022755442,13.56541,11.075621,58.662399,-9.4627228
19.0,1.060613,-0.034270562,45.124016,0,11.076097,56.915878,-0.0022946987,13.533507,11.076818,59.110622,-9.4623251
19.1,1.0639189,-0.034652375,44.980984,0,11.076097,57.215881,-0.0022794409,13.580661,11.074991,59.550915,-9.4622297
19.2,1.0646678,-0.034546137,44.620789,0,11.076097,57.515881,-0.0023270724,13.586654,11.075666,60.027195,-9.4619007
19.3,1.0637614,-0.03509777,44.366566,0,11.076097,57.815884,-0.0023345749,13.582438,11.076484,60.433353,-9.4618959
19.4,1.0686055,-0.035152037,44.144615,0,11.076097,58.115887,-0.0023711678,13.662804,11.075212,60.884193,-9.4617567
19.5,1.067136,-0.035243433,43.815205,0,11.076097,58.415894,-0.0023570326,13.633906,11.07617,61.294163,-9.4619999
19.6,1.0648596,-0.035599619,43.540272,0,11.076097,58.715897,-0.0023840822,13.594374,11.076336,61.712391,-9.4615049
19.7,1.0663898,-0.035710599,43.512081,0,11.076097,59.015896,-0.0023697801,13.605496,11.075654,62.092243,-9.461339
19.8,1.0599763,-0.036437042,43.11018,0,11.076097,59.315891,-0.0024100349,13.530334,11.074975,62.493885,-9.4607124
19.9,1.0608913,-0.036378488,42.984215,0,11.076097,59.615887,-0.0024154847,13.532667,11.075872,62.910183,-9.4607
20.0,1.0627837,-0.036621835,42.516682,0,11.076097,59.915882,-0.0024134554,13.564766,11.07625,63.300316,-9.4608593
20.1,1.0664444,-0.036703181,42.401455,0,11.076097,60.215878,-0.0024493283,13.612729,11.075709,63.640186,-9.4607916
20.2,1.0641899,-0.037042405,42.233208,0,11.076097,60.515877,-0.0024443688,13.591957,11.076362,64.034676,-9.4608183
20.3,1.0697589,-0.036947817,41.821602,0,11.076097,60.81588,-0.0024847351,13.661747,11.076209,64.43454,-9.4605227
20.4,1.0714813,-0.037286084,41.803783,0,11.076097,61.115883,-0.0024771264,13.684145,11.07576,64.740982,-9.4603748
20.5,1.0701504,-0.037341204,41.468601,0,11.076097,61.415886,-0.0025091784,13.647315,11.075464,65.142616,-9.4598484
20.6,1.0657082,-0.037375916,41.210415,0,11.076097,61.715893,-0.002485737,13.589823,11.076101,65.452209,-9.4598083
20.7,1.0546063,-0.037770346,41.026909,0,11.076097,62.015892,-0.0025248369,13.452513,11.076479,65.805603,-9.4594679
20.8,1.0586226,-0.038289133,40.592178,0,11.076097,62.315895,-0.0025454517,13.514492,11.077079,66.164795,-9.4594822
20.9,1.0583277,-0.038338117,40.573364,0,11.076097,62.615894,-0.0025410526,13.518376,11.076066,66.460159,-9.4592953
21.0,1.0580527,-0.038503543,40.546337,0,11.076097,62.91589,-0.002551896,13.508343,11.075713,66.710266,-9.45889
21.1,1.0600901,-0.038744997,39.951237,0,11.076097,63.215889,-0.0025535757,13.555058,11.075235,67.082756,-9.458847
21.2,1.0614562,-0.038400173,39.925484,0,11.076097,63.515881,-0.0025660812,13.555425,11.07601,67.431892,-9.4588346
21.3,1.0510269,-0.039114244,39.734165,0,11.076097,63.81588,-0.0025801677,13.403332,11.076043,67.707298,-9.4584599
21.4,1.0529649,-0.03899309,39.310741,0,11.076097,64.115906,-0.0026196928,13.444574,11.075568,67.952003,-9.4582615
21.5,1.0523384,-0.039146479,39.246086,0,11.076097,64.415909,-0.0026054925,13.442384,11.076535,68.265678,-9.4583149
