Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
1.5,0.7798897,-0.0017322488,0.0,0,11.076097,4.4158821,-9.0905014e-05,9.9398117,11.076112,39.141472,-9.4912558
1.6,0.77961123,-0.0014629808,0.0,0,11.076097,4.7158818,-0.00011716488,9.9396954,11.075951,39.133911,-9.4909515
1.7,0.77409744,-0.0015667467,0.0,0,11.076097,5.015883,-0.00010315696,9.8560629,11.077022,39.114525,-9.4906092
1.8,0.77442783,-0.0018014195,0.0,0,11.076097,5.3158822,-0.00013264907,9.8694744,11.07659,39.114281,-9.4908895
1.9,0.76952678,-0.0016962539,0.0,0,11.076097,5.615881,-9.3891977e-05,9.8084393,11.075807,39.154419,-9.4902077
2.0,0.76981282,-0.0015583362,0.0,0,11.076097,5.9158826,-8.1738683e-05,9.7972231,11.076944,39.126629,-9.4902067
2.1,0.76904517,-0.0016547497,0.0,0,11.076097,6.2158813,-0.00013513191,9.8005028,11.076833,39.163845,-9.4898491
2.2,0.76841259,-0.0014677055,0.0,0,11.076097,6.5158839,-0.00010414964,9.7812881,11.075753,39.096256,-9.4899302
2.3,0.76641655,-0.0013786422,0.0,0,11.076097,6.8158832,-0.00010521977,9.7522068,11.075431,39.092655,-9.4897718
2.4,0.76728851,-0.0015428892,0.0,0,11.076097,7.1158819,-9.3627044e-05,9.7754202,11.075991,39.112759,-9.4896841
2.5,0.76316547,-0.0018163604,0.0,0,11.076097,7.4158826,-9.126083e-05,9.7164593,11.075506,39.141033,-9.4897165
2.6,0.76010424,-0.0016190412,0.0,0,11.076097,7.7158818,-0.00013659461,9.6728029,11.076053,39.125515,-9.489749
2.7,0.75832832,-0.0015526788,0.0,0,11.076097,8.0158834,-0.00010689069,9.6563625,11.076667,39.058487,-9.4894638
2.8,0.76115042,-0.0019498087,0.0,0,11.076097,8.3158817,-0.00014241393,9.6858263,11.076628,39.004189,-9.489418
2.9,0.75956881,-0.0016809998,0.0,0,11.076097,8.6158819,-9.9774617e-05,9.6727686,11.075845,39.007042,-9.4891186
3.0,0.75650311,-0.0015352982,0.0,0,11.076097,8.915884,-8.2959989e-05,9.6271763,11.075517,39.03685,-9.4892797
3.1,0.75812262,-0.0015065292,0.0,0,11.076097,9.2158823,-0.00012022943,9.6530933,11.076033,38.998066,-9.4890814
3.2,0.75455987,-0.0017443385,0.0,0,11.076097,9.5158844,-0.00011592746,9.5860548,11.075902,39.093811,-9.4888935
3.3,0.75020283,-0.0017866608,0.0,0,11.076097,9.8158817,-0.00013198919,9.5506239,11.076018,39.010956,-9.4886246
3.4,0.75021428,-0.0015747938,0.0,0,11.076097,10.115881,-9.7925171e-05,9.5529728,11.075895,38.989197,-9.4887152
3.5,0.74787009,-0.0017989147,0.0,0,11.076097,10.415883,-9.4022427e-05,9.5203333,11.075665,38.998859,-9.488348
3.6,0.74611223,-0.0013277836,0.0,0,11.076097,10.715884,-0.00011361494,9.5039949,11.07627,38.984852,-9.4883099
3.7,0.74644554,-0.0014945728,0.0,0,11.076097,11.015883,-0.00010684843,9.4950008,11.076129,38.99659,-9.4878092
3.8,0.74548489,-0.0014130442,0.0,0,11.076097,11.315881,-0.00010418605,9.4991503,11.075836,38.970997,-9.4878521
3.9,0.74348724,-0.0014838979,0.0,0,11.076097,11.615881,-9.7100368e-05,9.475522,11.077272,38.918201,-9.4876099
4.0,0.73844725,-0.0016924033,0.0,0,11.076097,11.915885,-8.7848799e-05,9.4010611,11.076699,38.913322,-9.487133
4.1,0.74379146,-0.0015224013,0.0,0,11.076097,12.215882,-0.00012644911,9.4747744,11.075433,38.83374,-9.487236
4.2,0.74040622,-0.0015650927,0.0,0,11.076097,12.515882,-0.00010465393,9.4364576,11.075419,38.922756,-9.4869089
4.3,0.7343263,-0.0013996385,0.0,0,11.076097,12.815883,-9.5732292e-05,9.3437157,11.075518,38.874004,-9.486846
4.4,0.7372641,-0.0015424292,0.0,0,11.076097,13.115883,-9.8981654e-05,9.3863478,11.076169,38.859417,-9.4867058
4.5,0.73454756,-0.0016681241,0.0,0,11.076097,13.415883,-8.3549661e-05,9.3443308,11.075302,38.932594,-9.4867544
4.6,0.73158371,-0.0015828181,0.0,0,11.076097,13.715881,-0.00012778197,9.3136911,11.076247,38.862091,-9.4865026
4.7,0.72562313,-0.0017160076,0.0,0,11.076097,14.015883,-0.00011395979,9.2497473,11.076469,38.861534,-9.485919
4.8,0.73442996,-0.001665328,0.0,0,11.076097,14.315884,-0.00011749018,9.3478861,11.077367,38.84964,-9.4860048
4.9,0.73000365,-0.0014283989,0.0,0,11.076097,14.615883,-9.0946611e-05,9.2867737,11.07665,38.858513,-9.4859419
5.0,0.72274506,-0.0015207019,0.0,0,11.076097,14.915884,-8.0420752e-05,9.2090816,11.075984,38.821857,-9.4856377
5.1,0.72313046,-0.0013393525,0.0,0,11.076097,15.215881,-0.00010401791,9.1996756,11.077389,38.840553,-9.4853868
5.2,0.72524685,-0.0015329063,0.0,0,11.076097,15.515884,-9.8894772e-05,9.2408581,11.076625,38.770416,-9.4855862
5.3,0.7200284,-0.0016732599,0.0,0,11.076097,15.815882,-0.00010639062,9.1624928,11.075435,38.820965,-9.4849586
5.4,0.71885353,-0.0016731734,0.0,0,11.076097,16.115885,-0.0001198277,9.1532764,11.076111,38.811626,-9.4845982
5.5,0.7189132,-0.0014938955,0.0,0,11.076097,16.415884,-7.664338e-05,9.1580572,11.075934,38.789764,-9.4845715
5.6,0.71799737,-0.0014089462,0.0,0,11.076097,16.715883,-0.00012037709,9.1372643,11.076512,38.713875,-9.4843264
5.7,0.71538371,-0.0016470036,0.0,0,11.076097,17.015882,-0.00011406972,9.0958023,11.07466,38.753139,-9.4839745
5.8,0.72384608,-0.0017110284,0.0,0,11.076097,17.315886,-0.00010562706,9.2209949,11.076043,38.756264,-9.4843426
5.9,0.7175523,-0.0013077274,0.0,0,11.076097,17.615881,-9.0585389e-05,9.1381083,11.0756,38.711926,-9.4845028
6.0,0.71365118,-0.0015817248,0.0,0,11.076097,17.915884,-9.0887101e-05,9.1098909,11.07666,38.754433,-9.4841366
6.1,0.71376652,-0.0015031619,0.0,0,11.076097,18.215883,-0.00012555355,9.0957823,11.075686,38.674835,-9.483633
6.2,0.71298021,-0.0014591623,0.0,0,11.076097,18.515884,-8.7080945e-05,9.0788774,11.076435,38.717316,-9.4834661
6.3,0.71023679,-0.0014511623,0.0,0,11.076097,18.815884,-8.951754e-05,9.0531206,11.076451,38.62463,-9.4834433
6.4,0.70877331,-0.0013263666,0.0,0,11.076097,19.115883,-9.8244585e-05,9.0232658,11.075766,38.689857,-9.483326
6.5,0.70495898,-0.0017837012,0.0,0,11.076097,19.415886,-0.00010845051,8.9799442,11.075023,38.722107,-9.4829292
6.6,0.70468593,-0.0017031648,0.0,0,11.076097,19.715883,-0.00013223852,8.9662447,11.076397,38.629681,-9.4827585
6.7,0.70288348,-0.0014748365,0.0,0,11.076097,20.015886,-8.9864152e-05,8.9469814,11.075887,38.613682,-9.482585
6.8,0.70402753,-0.0016092528,0.0,0,11.076097,20.315884,-9.8118333e-05,8.95401,11.075819,38.598232,-9.4822655
6.9,0.7010178,-0.0013528427,0.0,0,11.076097,20.615883,-0.00010098678,8.9334908,11.075272,38.635208,-9.4822206
7.0,0.70512271,-0.0014926348,0.0,0,11.076097,20.915886,-9.6270051e-05,8.98384,11.075613,38.622658,-9.4820108
7.1,0.70327729,-0.0013034561,0.0,0,11.076097,21.215881,-0.00011200445,8.950243,11.076375,38.628731,-9.4819059
7.2,0.69898939,-0.0015633928,0.0,0,11.076097,21.515886,-9.5716867e-05,8.8903933,11.076243,38.637131,-9.4820395
7.3,0.70026433,-0.0017235561,0.0,0,11.076097,21.815884,-9.7795702e-05,8.9186049,11.076876,38.591946,-9.4814568
7.4,0.70063937,-0.0015311163,0.0,0,11.076097,22.115887,-0.00012066299,8.9211769,11.075892,38.583241,-9.4813404
7.5,0.69864208,-0.0014769676,0.0,0,11.076097,22.415882,-8.9353351e-05,8.8984432,11.075314,38.573467,-9.480957
7.6,0.69791484,-0.0013092267,0.0,0,11.076097,22.715883,-0.0001020632,8.8842497,11.076552,38.6161,-9.4806833
7.7,0.70307946,-0.0014765705,0.0,0,11.076097,23.015888,-8.9867361e-05,8.9334679,11.075886,38.584591,-9.4808064
7.8,0.69581646,-0.0017021697,0.0,0,11.076097,23.315884,-9.9511119e-05,8.8618889,11.076419,38.564823,-9.4804735
7.9,0.69140041,-0.0016892829,0.0,0,11.076097,23.615885,-0.0001320602,8.8057137,11.076687,38.588333,-9.4803219
8.0,0.69094038,-0.0016045835,0.0,0,11.076097,23.915884,-0.00010087107,8.8035851,11.076727,38.567627,-9.4803381
8.1,0.69108325,-0.0014883381,0.0,0,11.076097,24.215883,-0.00011535722,8.7994699,11.076382,38.564945,-9.4798555
8.2,0.68774951,-0.0014517715,0.0,0,11.076097,24.515884,-8.268706e-05,8.7538795,11.07508,38.549904,-9.4794836
8.3,0.69243538,-0.0016416333,0.0,0,11.076097,24.815884,-8.2590959e-05,8.8156261,11.075423,38.534775,-9.4792519
8.4,0.68893105,-0.0015333312,0.0,0,11.076097,25.115885,-0.00011942943,8.7766676,11.075553,38.50164,-9.4792013
8.5,0.68984652,-0.0015434946,0.0,0,11.076097,25.415884,-0.00010631693,8.774724,11.076069,38.519573,-9.4791288
8.6,0.68783438,-0.0013337337,0.0,0,11.076097,25.715885,-0.0001021768,8.7686949,11.076486,38.518787,-9.4791698
8.7,0.68663484,-0.0019351448,0.0,0,11.076097,26.015882,-0.00012380611,8.7448454,11.075897,38.484341,-9.4788008
8.8,0.68472511,-0.0017667144,0.0,0,11.076097,26.315884,-9.9716082e-05,8.7330189,11.075628,38.496197,-9.478507
8.9,0.68819207,-0.001337741,0.0,0,11.076097,26.615887,-0.00011760417,8.766655,11.076154,38.433746,-9.4783688
9.0,0.6850521,-0.0014561057,0.0,0,11.076097,26.915886,-9.9188095e-05,8.719593,11.075184,38.459644,-9.4782534
9.1,0.68828487,-0.0017877409,0.0,0,11.076097,27.215883,-0.00012475575,8.7677364,11.076513,38.466236,-9.4778681
9.2,0.68755919,-0.001449442,0.0,0,11.076097,27.515884,-7.8734462e-05,8.7696438,11.076471,38.424049,-9.4778605
9.3,0.69003427,-0.0016401875,0.0,0,11.076097,27.815886,-7.8016346e-05,8.7895374,11.075134,38.399696,-9.4781876
9.4,0.67885268,-0.0013885712,0.0,0,11.076097,28.115883,-0.00011804714,8.6425085,11.07619,38.456978,-9.4775352
9.5,0.68429339,-0.0016996423,0.0,0,11.076097,28.415886,-0.00011602842,8.7127419,11.07528,38.415932,-9.4772329
9.6,0.68084651,-0.0014544356,0.0,0,11.076097,28.715883,-0.00011118021,8.6809702,11.076022,38.462147,-9.4769106
9.7,0.68405902,-0.0016305869,0.0,0,11.076097,29.015884,-0.00010361448,8.709322,11.075799,38.36211,-9.4768229
9.8,0.68168181,-0.0015399468,0.0,0,11.076097,29.315884,-7.5225173e-05,8.6776943,11.07607,38.390747,-9.4768724
9.9,0.68213987,-0.0012234629,0.0,0,11.076097,29.615881,-0.00010142117,8.6748171,11.07613,38.345463,-9.476697
10.0,0.67640167,-0.0015331289,0.0,0,11.076097,29.915886,-0.00010455064,8.6109514,11.075456,38.348904,-9.4766369
10.1,0.67775321,-0.0015054378,0.0,0,11.076097,30.215883,-0.00010608094,8.6339712,11.076518,38.333042,-9.4763508
10.2,0.67916161,-0.0011302208,0.0,0,11.076097,30.515888,-7.6777993e-05,8.6423388,11.074526,38.331718,-9.4759884
10.3,0.6789273,-0.0016665705,0.0,0,11.076097,30.815884,-9.1136717e-05,8.6427631,11.075738,38.359589,-9.4757452
10.4,0.68058842,-0.0014806672,0.0,0,11.076097,31.115885,-0.00012189539,8.6503124,11.076033,38.337929,-9.4759693
10.5,0.6761837,-0.0015665314,0.0,0,11.076097,31.415886,-0.00010344661,8.6214991,11.075558,38.249371,-9.4758091
10.6,0.68015724,-0.0016617057,0.0,0,11.076097,31.715883,-0.00011642429,8.6667013,11.075807,38.283619,-9.4756889
10.7,0.6751498,-0.0016809859,0.0,0,11.076097,32.015884,-0.00010606362,8.5989447,11.076682,38.301403,-9.4754076
10.8,0.67764407,-0.001612017,0.0,0,11.076097,32.315884,-8.6354223e-05,8.6286068,11.076639,38.274303,-9.4753113
10.9,0.67474794,-0.0012527924,0.0,0,11.076097,32.615883,-0.00010290877,8.5822134,11.075624,38.28553,-9.4752913
11.0,0.67335409,-0.0014392788,0.0,0,11.076097,32.915894,-9.760051e-05,8.5648556,11.075363,38.30077,-9.4748077
11.1,0.67873412,-0.0013529876,0.0,0,11.076097,33.215889,-9.1849492e-05,8.6388597,11.075761,38.229439,-9.4745455
11.2,0.67609632,-0.001286125,0.0,0,11.076097,33.515881,-8.0817634e-05,8.609993,11.076283,38.252907,-9.4746237
11.3,0.67676133,-0.0017233564,0.0,0,11.076097,33.81588,-8.8786073e-05,8.6130257,11.075837,38.259014,-9.4746456
11.4,0.67152172,-0.0015256923,0.0,0,11.076097,34.115875,-0.00011831822,8.5553856,11.076702,38.216888,-9.4745092
11.5,0.67598242,-0.0015471093,0.0,0,11.076097,34.415878,-0.00010343731,8.610466,11.076967,38.195225,-9.4741611
11.6,0.67254549,-0.0014723474,0.0,0,11.076097,34.715881,-8.9897199e-05,8.5683689,11.076242,38.190758,-9.474205
11.7,0.67255646,-0.0013337129,0.0,0,11.076097,35.015884,-8.9414323e-05,8.5620241,11.075528,38.158619,-9.4738531
11.8,0.67264289,-0.0014708965,0.0,0,11.076097,35.315887,-8.1030354e-05,8.5512543,11.076529,38.187759,-9.4738541
11.9,0.6722365,-0.0013346579,0.0,0,11.076097,35.615891,-0.00011769631,8.5503902,11.076307,38.165985,-9.4737902
12.0,0.67141062,-0.0013716399,0.0,0,11.076097,35.915894,-8.9077257e-05,8.5521297,11.076157,38.121895,-9.4736366
12.1,0.67048681,-0.0013032579,0.0,0,11.076097,36.215893,-8.3496816e-05,8.533535,11.075956,38.124012,-9.4734707
12.2,0.67324817,-0.0014517038,0.0,0,11.076097,36.515896,-0.00010421402,8.5613337,11.076385,38.111008,-9.4731121
12.3,0.67176884,-0.0012166859,0.0,0,11.076097,36.815887,-6.3319552e-05,8.5534172,11.075772,38.145306,-9.4730444
12.4,0.67442113,-0.0010166534,0.0,0,11.076097,37.115883,-9.365326e-05,8.5846624,11.075418,38.12672,-9.4727716
12.5,0.66925842,-0.001107377,0.0,0,11.076097,37.415878,-6.8250461e-05,8.5191879,11.076532,38.159649,-9.472806
12.6,0.66602886,-0.0015396859,0.0,0,11.076097,37.715874,-9.6312004e-05,8.4826031,11.075488,38.150425,-9.4728498
12.7,0.66740882,-0.0011259379,0.0,0,11.076097,38.015881,-8.3017396e-05,8.5035582,11.076286,38.113033,-9.4725237
12.8,0.66991854,-0.0014148513,0.0,0,11.076097,38.315884,-7.4907199e-05,8.5355911,11.076396,38.089149,-9.4723549
12.9,0.66554666,-0.0010945597,0.0,0,11.076097,38.615883,-9.3831361e-05,8.4812536,11.075563,38.102119,-9.4723911
13.0,0.66828603,-0.0011929633,1.4249325,0,11.076097,38.915886,-7.5167321e-05,8.5100956,11.076267,38.010548,-9.4717932
13.1,0.66803694,-0.0013142892,4.2870207,0,11.076097,39.215893,-7.4323609e-05,8.5043564,11.07646,37.991833,-9.4717417
13.2,0.67291427,-0.0012181647,7.6533031,0,11.076097,39.515896,-9.6989352e-05,8.5754795,11.075805,38.064011,-9.4717064
13.3,0.66625798,-0.0012534824,9.0000591,0,11.076097,39.815895,-7.7823155e-05,8.4814472,11.076497,38.062836,-9.471571
13.4,0.66824585,-0.000868303,10.994954,0,11.076097,40.115891,-8.3899511e-05,8.5105896,11.077198,38.088593,-9.4712181
13.5,0.6702944,-0.0010802512,13.583543,0,11.076097,40.415882,-6.0094837e-05,8.5238008,11.075885,38.074127,-9.4711981
13.6,0.66660225,-0.0010112277,15.606247,0,11.076097,40.715885,-4.5069599e-05,8.4814959,11.075603,38.019077,-9.470952
13.7,0.66857666,-0.00065561099,17.375134,0,11.076097,41.015873,-5.8618221e-05,8.5254002,11.07555,38.056175,-9.4706593
13.8,0.66931713,-0.00086457009,18.725574,0,11.076097,41.315876,-5.3221043e-05,8.5220432,11.07616,38.117294,-9.4704123
13.9,0.67841733,-0.00094920967,19.982214,0,11.076097,41.615879,-7.7379365e-05,8.648757,11.076719,38.122871,-9.4708033
14.0,0.66698605,-0.00070586841,21.664434,0,11.076097,41.915882,-3.9961189e-05,8.5040817,11.076481,38.18819,-9.4704227
14.1,0.67277801,-0.00083260483,23.18482,0,11.076097,42.215885,-3.6241676e-05,8.5627384,11.075757,38.282997,-9.4700956
14.2,0.6676603,-0.00064831827,24.270201,0,11.076097,42.515892,-6.3857573e-05,8.4889212,11.076038,38.278145,-9.469943
14.3,0.66297197,-0.00098627002,25.215849,0,11.076097,42.815891,-6.2181658e-05,8.4345398,11.075757,38.324375,-9.469492
14.4,0.67526144,-0.00071749772,26.149183,0,11.076097,43.115894,-6.2229381e-05,8.6013718,11.075469,38.415653,-9.4694347
14.5,0.67526501,-0.00072485569,27.329746,0,11.076097,43.415894,-3.2972101e-05,8.6003294,11.075429,38.486458,-9.4695387
14.6,0.66747767,-0.0010985044,28.479887,0,11.076097,43.715889,-5.1728188e-05,8.4977016,11.076099,38.626686,-9.469182
14.7,0.66981095,-0.001056425,29.36842,0,11.076097,44.015881,-9.2177077e-05,8.5418682,11.076074,38.770771,-9.4692364
14.8,0.66746628,-0.001115504,30.10688,0,11.076097,44.31588,-7.4504926e-05,8.5137224,11.075857,38.880951,-9.4689388
14.9,0.67122251,-0.0012143098,30.785593,0,11.076097,44.615875,-8.802041e-05,8.5481997,11.077413,39.102234,-9.4687824
15.0,0.66893005,-0.0012457382,31.49724,0,11.076097,44.915878,-7.5436314e-05,8.5082588,11.075365,39.236595,-9.4684258
15.1,0.67670441,-0.001389748,31.865658,0,11.076097,45.215881,-7.0393151e-05,8.6196384,11.07452,39.410995,-9.4686928
15.2,0.66666472,-0.0013620041,32.792973,0,11.076097,45.515884,-0.00011773551,8.494688,11.075472,39.569748,-9.4682341
15.3,0.67295545,-0.0016620184,33.670399,0,11.076097,45.815887,-0.00011838097,8.5726738,11.076318,39.746124,-9.4682827
15.4,0.67131424,-0.0018464806,34.469547,0,11.076097,46.115894,-0.00013091952,8.5420713,11.076058,39.874531,-9.468173
15.5,0.66561007,-0.0018555585,34.643028,0,11.076097,46.415894,-0.00010816365,8.4723768,11.076652,40.092381,-9.4676924
15.6,0.66956639,-0.0020549751,35.44799,0,11.076097,46.715897,-0.00011276163,8.5136786,11.076107,40.246758,-9.4675493
15.7,0.67071748,-0.0023242231,36.144035,0,11.076097,47.015896,-0.00018088004,8.545454,11.075908,40.465813,-9.4674387
15.8,0.67632145,-0.0023393796,36.302639,0,11.076097,47.315887,-0.00015598518,8.6110783,11.075872,40.717148,-9.4673395
15.9,0.67079657,-0.002459575,37.00573,0,11.076097,47.615883,-0.00017184958,8.5390043,11.075764,41.004025,-9.4671021
16.0,0.67439312,-0.0025702473,37.545094,0,11.076097,47.915878,-0.00016230473,8.5862455,11.075931,41.192665,-9.4672232
16.1,0.66722172,-0.0028800906,37.824284,0,11.076097,48.215874,-0.00016267448,8.4933243,11.076076,41.464725,-9.4667492
16.2,0.67810214,-0.0024804459,38.508625,0,11.076097,48.515877,-0.00019382474,8.6301422,11.076188,41.693607,-9.4665852
16.3,0.68127787,-0.002927612,38.974407,0,11.076097,48.81588,-0.0001965705,8.6612387,11.075777,41.907276,-9.4664106
16.4,0.66858578,-0.0030176507,39.231529,0,11.076097,49.115887,-0.00020179138,8.5066824,11.076802,42.159081,-9.4658709
16.5,0.67013949,-0.0033694801,39.78363,0,11.076097,49.415886,-0.00022249727,8.5342245,11.07604,42.500656,-9.4659309
16.6,0.67692888,-0.0035075194,40.098011,0,11.076097,49.715893,-0.00020974147,8.6159048,11.075617,42.72834,-9.4659367
16.7,0.68039548,-0.0034768439,40.489761,0,11.076097,50.015892,-0.00024892978,8.6688042,11.076311,43.040462,-9.4656973
16.8,0.67766547,-0.0035472009,41.066273,0,11.076097,50.315895,-0.00023580228,8.6293936,11.077168,43.279175,-9.4653835
16.9,0.68241572,-0.0038911027,41.192997,0,11.076097,50.615891,-0.00025353965,8.6853428,11.076644,43.631458,-9.4653797
17.0,0.67094129,-0.004451816,41.73465,0,11.076097,50.915882,-0.00029774616,8.5397778,11.076916,43.876339,-9.4649563
17.1,0.67997617,-0.0041582896,41.800022,0,11.076097,51.215881,-0.00025359439,8.6597242,11.076349,44.199867,-9.4649649
17.2,0.68067902,-0.0043364903,42.360443,0,11.076097,51.515881,-0.00030883143,8.6670647,11.076007,44.483719,-9.4647198
17.3,0.6762318,-0.0047213589,42.394691,0,11.076097,51.81588,-0.00031468386,8.6186695,11.076583,44.850163,-9.464489
17.4,0.67718488,-0.0047628181,42.943443,0,11.076097,52.115883,-0.00030936816,8.6220102,11.076169,45.196491,-9.4642248
17.5,0.68409729,-0.0049527283,42.976997,0,11.076097,52.415882,-0.00033029832,8.7010832,11.076204,45.458164,-9.464324
17.6,0.68640554,-0.0053543085,43.411797,0,11.076097,52.715885,-0.00034413568,8.7222528,11.075749,45.787537,-9.4641123
17.7,0.68479872,-0.0054322169,43.522812,0,11.076097,53.015892,-0.00038438506,8.7171144,11.075639,46.168484,-9.4640388
17.8,0.68321496,-0.0058312938,44.043903,0,11.076097,53.315891,-0.00038279733,8.7051659,11.075807,46.447948,-9.463872
17.9,0.67921299,-0.0059832484,44.07571,0,11.076097,53.615894,-0.00039648006,8.644927,11.0768,46.7864,-9.4633932
18.0,0.6769858,-0.0063127666,44.202145,0,11.076097,53.915897,-0.00043056154,8.610343,11.07509,47.165634,-9.4630852
18.1,0.67891365,-0.0063668522,44.587078,0,11.076097,54.215893,-0.00040872119,8.6402636,11.075562,47.447998,-9.4634323
18.2,0.68419945,-0.0065066847,44.787434,0,11.076097,54.515884,-0.00045504246,8.7134075,11.076284,47.830418,-9.4630508
18.3,0.68194568,-0.0071074106,45.096825,0,11.076097,54.81588,-0.0004658527,8.6848783,11.075988,48.201767,-9.462883
18.4,0.68267936,-0.0071788104,45.119812,0,11.076097,55.115875,-0.0004663943,8.7067604,11.076146,48.560619,-9.4626255
18.5,0.68388003,-0.0074590943,45.288139,0,11.076097,55.415878,-0.00050638797,8.7072916,11.075767,48.963451,-9.4621105
18.6,0.68765843,-0.0078465883,45.601074,0,11.076097,55.715881,-0.00051514711,8.754899,11.075788,49.379059,-9.4619627
18.7,0.68920463,-0.0076268488,45.61462,0,11.076097,56.015884,-0.00052866497,8.7716684,11.074772,49.68145,-9.4618216
18.8,0.68727154,-0.0082205907,46.00219,0,11.076097,56.315891,-0.00053907273,8.7416306,11.075742,50.055473,-9.4619923
18.9,0.68680382,-0.0086881854,46.104969,0,11.076097,56.615894,-0.0005567745,8.7560329,11.075745,50.448963,-9.4618549
19.0,0.68215245,-0.0085796183,46.109417,0,11.076097,56.915897,-0.00058585976,8.6973801,11.076596,50.879864,-9.4615383
19.1,0.68463725,-0.0089990171,46.303684,0,11.076097,57.215897,-0.00059107435,8.7153807,11.076097,51.240395,-9.4613323
19.2,0.68412489,-0.0091197072,46.520771,0,11.076097,57.515896,-0.00062540639,8.723259,11.075972,51.641144,-9.4609613
19.3,0.68822712,-0.0091716275,46.57938,0,11.076097,57.815887,-0.00060262956,8.7677593,11.074812,52.10294,-9.4607563
19.4,0.68514907,-0.0096277893,46.581917,0,11.076097,58.115883,-0.00062067591,8.7158184,11.076524,52.381546,-9.4606075
19.5,0.6877532,-0.0095666088,46.754833,0,11.076097,58.415878,-0.00065497734,8.7636585,11.075607,52.8647,-9.4605207
19.6,0.68894857,-0.0099451216,46.982655,0,11.076097,58.715881,-0.00065424631,8.7940149,11.075801,53.223148,-9.4604893
19.7,0.68413568,-0.010306175,47.051338,0,11.076097,59.015881,-0.00069820177,8.7190819,11.075719,53.611561,-9.4601622
19.8,0.69505984,-0.010543069,47.054306,0,11.076097,59.315884,-0.00069732184,8.8566408,11.076677,54.039318,-9.4600849
19.9,0.69011104,-0.010977438,47.05444,0,11.076097,59.615887,-0.00070920592,8.7892418,11.077284,54.487579,-9.4599257
20.0,0.69005072,-0.011131029,47.05444,0,11.076097,59.91589,-0.00076326373,8.8035431,11.07424,54.924717,-9.4594145
20.1,0.69479775,-0.011432437,47.223179,0,11.076097,60.215893,-0.00076665415,8.8593626,11.075112,55.386082,-9.4594774
20.2,0.69379002,-0.011916264,47.434788,0,11.076097,60.515896,-0.00080711202,8.8430834,11.075891,55.754364,-9.4593544
20.3,0.6942693,-0.011928218,47.501854,0,11.076097,60.815895,-0.00078120083,8.8384361,11.076695,56.185017,-9.4593925
20.4,0.695535,-0.012472565,47.504753,0,11.076097,61.115891,-0.00080795039,8.8552999,11.076506,56.631882,-9.4591894
20.5,0.69212377,-0.012398509,47.504883,0,11.076097,61.415886,-0.00085074478,8.8121281,11.076794,57.070721,-9.4587536
20.6,0.69467551,-0.012649287,47.504883,0,11.076097,61.715881,-0.00084021664,8.8475275,11.076271,57.488121,-9.4583349
20.7,0.69500077,-0.012652757,47.504883,0,11.076097,62.015877,-0.00085289724,8.8542852,11.075393,57.893917,-9.4582195
20.8,0.69509304,-0.013345061,47.504883,0,11.076097,62.31588,-0.00087853993,8.8566494,11.075266,58.345821,-9.4580908
20.9,0.69032729,-0.013679724,47.504883,0,11.076097,62.615883,-0.00088904623,8.8037958,11.075521,58.727715,-9.4576979
