Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2.7,0.70233929,-0.0023197527,0.0,0,11.076097,8.0158749,-0.00018915292,8.9395504,11.076687,29.624043,-9.4911699
2.8,0.70095158,-0.0025732587,0.0,0,11.076097,8.3158741,-0.00017404881,8.9349537,11.076982,29.631245,-9.4911108
2.9,0.69485366,-0.0028641215,0.0,0,11.076097,8.6158762,-0.00014900973,8.8519821,11.076642,29.666882,-9.4911137
3.0,0.69588834,-0.002442213,0.0,0,11.076097,8.9158773,-0.0001863326,8.8559551,11.075874,29.590359,-9.4910421
3.1,0.69109821,-0.0023777452,0.0,0,11.076097,9.2158756,-0.00014064524,8.7947178,11.076253,29.539309,-9.4909801
3.2,0.68973702,-0.0021398871,0.0,0,11.076097,9.5158739,-0.00017918959,8.7854309,11.076515,29.616526,-9.4909811
3.3,0.68944877,-0.00232143,0.0,0,11.076097,9.8158741,-0.00016546788,8.7773066,11.075806,29.576782,-9.4903574
3.4,0.68866044,-0.0028190517,0.0,0,11.076097,10.115878,-0.00014641382,8.7768307,11.07586,29.535654,-9.4906416
3.5,0.68760961,-0.0024353559,0.0,0,11.076097,10.415875,-0.00017048056,8.76548,11.076509,29.645809,-9.4905577
3.6,0.68098414,-0.0025383115,0.0,0,11.076097,10.715877,-0.00014822799,8.6870708,11.0768,29.615324,-9.4899788
3.7,0.68348789,-0.0023351586,0.0,0,11.076097,11.015875,-0.00017269644,8.7056141,11.075536,29.628511,-9.489933
3.8,0.67699182,-0.0020492338,0.0,0,11.076097,11.315877,-0.00016253683,8.6251879,11.075786,29.559727,-9.4895735
3.9,0.68245858,-0.0025770629,0.0,0,11.076097,11.615875,-0.00014530859,8.6778193,11.075734,29.537292,-9.4891853
4.0,0.67603981,-0.0022394448,0.0,0,11.076097,11.915874,-0.00011377071,8.6001749,11.076571,29.524502,-9.4889936
4.1,0.67867857,-0.001952265,0.0,0,11.076097,12.215877,-0.00014659757,8.6382008,11.076623,29.513021,-9.4888105
4.2,0.67317468,-0.0022162732,0.0,0,11.076097,12.515876,-0.00013869554,8.5625668,11.076391,29.518412,-9.488905
4.3,0.66617537,-0.0023578296,0.0,0,11.076097,12.815874,-0.00019809407,8.4859381,11.076088,29.57358,-9.4885864
4.4,0.66380072,-0.0026625826,0.0,0,11.076097,13.115875,-0.0001736487,8.4497709,11.075292,29.513235,-9.4881201
4.5,0.67051011,-0.0026218821,0.0,0,11.076097,13.415874,-0.0001223548,8.5481663,11.076425,29.509222,-9.4879951
4.6,0.66478598,-0.0024406591,0.0,0,11.076097,13.715877,-0.00018223947,8.4667463,11.07659,29.475002,-9.4877157
4.7,0.66783291,-0.0023916683,0.0,0,11.076097,14.015875,-0.00014068627,8.5160379,11.076767,29.502417,-9.4878607
4.8,0.66458666,-0.0021213414,0.0,0,11.076097,14.315875,-0.00017774465,8.4707651,11.076284,29.50065,-9.4879036
4.9,0.66185921,-0.0024882383,0.0,0,11.076097,14.615876,-0.00017176411,8.4416056,11.076137,29.478031,-9.4876118
5.0,0.66176099,-0.0024476389,0.0,0,11.076097,14.915874,-0.00012380557,8.4222479,11.075911,29.489643,-9.487319
5.1,0.65831465,-0.0023305961,0.0,0,11.076097,15.215876,-0.00015215647,8.3814459,11.075587,29.454891,-9.4869595
5.2,0.66210276,-0.0021571435,0.0,0,11.076097,15.515875,-0.00013454628,8.4155922,11.076716,29.445906,-9.4865751
5.3,0.65606529,-0.0021440994,0.0,0,11.076097,15.815875,-0.00015919041,8.3470612,11.076004,29.529093,-9.4865417
5.4,0.65418637,-0.0022510572,0.0,0,11.076097,16.115877,-0.00017843611,8.3280058,11.076715,29.455564,-9.4863682
5.5,0.65411478,-0.0025110021,0.0,0,11.076097,16.415874,-0.00014589909,8.3192015,11.076133,29.406906,-9.4860325
5.6,0.65265125,-0.0024202531,0.0,0,11.076097,16.715879,-0.00013478736,8.3178377,11.075849,29.455233,-9.4859018
5.7,0.65226865,-0.0024293875,0.0,0,11.076097,17.015875,-0.00017366819,8.2979326,11.074865,29.36801,-9.4859896
5.8,0.65097415,-0.0023119466,0.0,0,11.076097,17.315874,-0.00014024369,8.2910671,11.076575,29.407553,-9.485693
5.9,0.65040028,-0.0022306954,0.0,0,11.076097,17.615877,-0.00018103527,8.2852783,11.076514,29.385012,-9.4856157
6.0,0.65012205,-0.0023897165,0.0,0,11.076097,17.915874,-0.00016171199,8.2841511,11.07579,29.458931,-9.4856443
6.1,0.64730889,-0.0022484581,0.0,0,11.076097,18.215879,-0.00010543485,8.2349243,11.075423,29.429548,-9.4852438
6.2,0.65309942,-0.002282667,0.0,0,11.076097,18.515875,-0.00016941772,8.3169861,11.076152,29.397219,-9.4853792
6.3,0.64835763,-0.0020745227,0.0,0,11.076097,18.815876,-0.00012556238,8.2581472,11.075583,29.448267,-9.4845839
6.4,0.64638579,-0.002146855,0.0,0,11.076097,19.115877,-0.00018142771,8.2349262,11.075745,29.382767,-9.4848175
6.5,0.64358729,-0.002151445,0.0,0,11.076097,19.415876,-0.00015643987,8.18225,11.07554,29.370459,-9.4845095
6.6,0.64254898,-0.0024250271,0.0,0,11.076097,19.715879,-0.00012316211,8.1751928,11.075811,29.429003,-9.4840202
6.7,0.63940942,-0.0023269909,0.0,0,11.076097,20.015877,-0.0001499443,8.1501045,11.076564,29.353767,-9.483882
6.8,0.64303195,-0.0020418959,0.0,0,11.076097,20.315876,-0.00012369509,8.1948195,11.075301,29.309553,-9.4837236
6.9,0.640926,-0.0021613399,0.0,0,11.076097,20.615875,-0.00016799834,8.1614771,11.076326,29.406593,-9.4835825
7.0,0.63711971,-0.001893683,0.0,0,11.076097,20.915876,-0.00014915802,8.1167278,11.075358,29.356689,-9.4835491
7.1,0.63849807,-0.0024999387,0.0,0,11.076097,21.215878,-0.00014079794,8.1380854,11.075946,29.340036,-9.483242
7.2,0.63809294,-0.0024594064,0.0,0,11.076097,21.515877,-0.00012706597,8.1250734,11.075973,29.360048,-9.4830351
7.3,0.63458353,-0.0021928747,0.0,0,11.076097,21.815878,-0.00015671794,8.0772943,11.076982,29.371878,-9.4826593
7.4,0.6348291,-0.0022864051,0.0,0,11.076097,22.115875,-0.00013765704,8.0940409,11.076099,29.329447,-9.482255
7.5,0.63666999,-0.0019356682,0.0,0,11.076097,22.415876,-0.0001666754,8.0929976,11.076177,29.257202,-9.4821539
7.6,0.63717538,-0.0023641328,0.0,0,11.076097,22.715876,-0.00016301531,8.1090593,11.075405,29.251719,-9.4820089
7.7,0.62872648,-0.0024062141,0.0,0,11.076097,23.015877,-0.00011774681,8.0129023,11.07625,29.226139,-9.4818239
7.8,0.63168669,-0.0022864752,0.0,0,11.076097,23.315878,-0.00017148491,8.0542021,11.075561,29.313604,-9.4816608
7.9,0.62639731,-0.0022569525,0.0,0,11.076097,23.615879,-0.00013541539,7.9781785,11.076128,29.259605,-9.4813185
8.0,0.62964094,-0.0021163609,0.0,0,11.076097,23.915878,-0.00018086063,8.0157499,11.076597,29.2871,-9.4812384
8.1,0.62834793,-0.0021229915,0.0,0,11.076097,24.215876,-0.00015502947,8.0019341,11.075651,29.298048,-9.4809923
8.2,0.62535435,-0.0025339888,0.0,0,11.076097,24.515879,-0.00012940567,7.9728737,11.077091,29.281073,-9.4807539
8.3,0.6312564,-0.0022803291,0.0,0,11.076097,24.815876,-0.00014494055,8.0448561,11.075839,29.250505,-9.4808769
8.4,0.62672955,-0.0021116929,0.0,0,11.076097,25.115879,-0.00013894823,7.9726901,11.075128,29.243311,-9.4807777
8.5,0.63125354,-0.0021347115,0.0,0,11.076097,25.415876,-0.00016588721,8.0302525,11.076035,29.262402,-9.4808073
8.6,0.62657672,-0.0021169975,0.0,0,11.076097,25.715878,-0.00016913934,7.9761438,11.075727,29.230297,-9.4805193
8.7,0.62340695,-0.0022555061,0.0,0,11.076097,26.015879,-0.0001300282,7.9362626,11.075913,29.211704,-9.480257
8.8,0.6225962,-0.0024381392,0.0,0,11.076097,26.315874,-0.00013027436,7.9322271,11.076027,29.233002,-9.4800539
8.9,0.62264353,-0.0024333345,0.0,0,11.076097,26.615879,-0.00017302789,7.9288454,11.075808,29.207685,-9.4798603
9.0,0.62176269,-0.0023894107,0.0,0,11.076097,26.915874,-0.00014519934,7.9057846,11.076484,29.156555,-9.4794989
9.1,0.61872506,-0.0025365562,0.0,0,11.076097,27.215879,-0.00020688081,7.8879585,11.076049,29.193869,-9.4794016
9.2,0.62101758,-0.0024264832,0.0,0,11.076097,27.515875,-0.00016188825,7.910182,11.076459,29.115538,-9.4793282
9.3,0.61697489,-0.0025216753,0.0,0,11.076097,27.815874,-0.00011657487,7.8755174,11.076556,29.10729,-9.4789715
9.4,0.62382406,-0.0022447929,0.0,0,11.076097,28.115879,-0.00016606806,7.9450574,11.076245,29.166994,-9.4792519
9.5,0.61515921,-0.002257572,0.0,0,11.076097,28.415876,-0.00012856902,7.8418236,11.075501,29.148453,-9.4789352
9.6,0.61475927,-0.0022834437,0.0,0,11.076097,28.715879,-0.00018069871,7.8303986,11.076078,29.120659,-9.4782772
9.7,0.62013876,-0.0026004964,0.0,0,11.076097,29.015877,-0.00019126828,7.8808017,11.075963,29.161602,-9.478282
9.8,0.62351429,-0.0024983056,0.0,0,11.076097,29.315878,-0.00012062067,7.9320202,11.075391,29.104076,-9.4782152
9.9,0.61423343,-0.002589511,0.0,0,11.076097,29.615877,-0.00017213763,7.8121519,11.076735,29.07604,-9.4780502
10.0,0.61039191,-0.0024487772,0.0,0,11.076097,29.915874,-0.0001556855,7.7616148,11.076285,29.114103,-9.4776554
10.1,0.60581887,-0.0022054063,3.7932045,0,11.076097,30.215879,-0.00016481745,7.7111654,11.075734,29.152044,-9.4774675
10.2,0.61729598,-0.0020595873,7.0414276,0,11.076097,30.515877,-0.00016538963,7.8480115,11.076077,29.160858,-9.4775248
10.3,0.61601865,-0.0022598656,8.1626463,0,11.076097,30.815878,-0.00013197081,7.8358054,11.07652,29.151894,-9.4774208
10.4,0.61008787,-0.0021497551,11.095748,0,11.076097,31.115875,-0.00011438353,7.7755246,11.076173,29.131538,-9.477046
10.5,0.60717094,-0.0022175729,13.618836,0,11.076097,31.415876,-0.00016544819,7.7341728,11.076206,29.071543,-9.4768114
10.6,0.61447793,-0.0019704667,15.717789,0,11.076097,31.715879,-0.00012363185,7.827486,11.076242,29.031618,-9.4766932
10.7,0.61462206,-0.0017661987,17.310318,0,11.076097,32.015877,-0.00015849165,7.8261757,11.076587,29.125748,-9.4765282
10.8,0.61566132,-0.001815304,18.113125,0,11.076097,32.315876,-0.00012934059,7.8353515,11.07617,29.126459,-9.4767389
10.9,0.61131608,-0.0021247331,19.885494,0,11.076097,32.615879,-9.4239236e-05,7.7881308,11.076069,29.158638,-9.4761095
11.0,0.62314665,-0.0016607499,21.495342,0,11.076097,32.915882,-0.00013412163,7.9265428,11.075822,29.172127,-9.4765749
11.1,0.61156195,-0.0019930613,23.215414,0,11.076097,33.215885,-0.00011103263,7.7829027,11.076088,29.180389,-9.4762936
11.2,0.61215466,-0.0018147519,24.389547,0,11.076097,33.515873,-0.00015810631,7.7792425,11.075374,29.194662,-9.4758987
11.3,0.60758072,-0.0018304192,24.799549,0,11.076097,33.815872,-0.00013584703,7.7270994,11.075872,29.358389,-9.4757977
11.4,0.6076569,-0.0021489097,26.129616,0,11.076097,34.115871,-0.00010618847,7.7300797,11.075676,29.403341,-9.4758215
11.5,0.60703218,-0.0018871251,27.406145,0,11.076097,34.415867,-0.00012785479,7.7323041,11.076454,29.534424,-9.4756479
11.6,0.61298716,-0.0021306416,28.559542,0,11.076097,34.715874,-0.00013091879,7.8150115,11.075796,29.561722,-9.4754677
11.7,0.61957175,-0.0019417783,29.440596,0,11.076097,35.015877,-0.00014622192,7.9031963,11.075478,29.705574,-9.4752569
11.8,0.62077922,-0.0020015191,30.677702,0,11.076097,35.315876,-0.0001632054,7.9140134,11.075956,29.740631,-9.4750528
11.9,0.61890823,-0.0026041977,31.279959,0,11.076097,35.615883,-0.00014840398,7.8952074,11.075666,29.883554,-9.474781
12.0,0.62225789,-0.0022220828,31.856241,0,11.076097,35.91589,-0.00012081779,7.9263306,11.076557,29.974319,-9.4746828
12.1,0.62064701,-0.0023259344,32.801529,0,11.076097,36.215889,-0.00016879842,7.8954754,11.076099,30.123524,-9.4746943
12.2,0.61836034,-0.0025911136,33.612759,0,11.076097,36.515881,-0.00015645757,7.8752456,11.075961,30.251072,-9.4745512
12.3,0.62016207,-0.0025521589,34.361328,0,11.076097,36.81588,-0.00020365334,7.9018674,11.076184,30.420315,-9.4742022
12.4,0.62273961,-0.0029545098,34.638344,0,11.076097,37.115871,-0.00020069303,7.9204359,11.075305,30.689953,-9.473815
12.5,0.62356395,-0.0033609497,35.417995,0,11.076097,37.415871,-0.00017330471,7.9372535,11.075541,30.867704,-9.4737091
12.6,0.61988556,-0.0031747178,36.164322,0,11.076097,37.71587,-0.00022804535,7.9041076,11.076559,31.049183,-9.4733829
12.7,0.62455088,-0.0038308096,36.303356,0,11.076097,38.015869,-0.00023552476,7.9556308,11.076112,31.325939,-9.4732094
12.8,0.62997425,-0.0036503789,37.014122,0,11.076097,38.315876,-0.00028107411,8.026722,11.077147,31.610928,-9.4734945
12.9,0.62287551,-0.0041703107,37.086563,0,11.076097,38.615879,-0.00029577661,7.9317636,11.076957,31.882685,-9.4730282
13.0,0.6288898,-0.0050966521,37.763626,0,11.076097,38.915878,-0.00030492569,8.0291233,11.075891,32.148609,-9.4728537
13.1,0.63484919,-0.0048947209,38.050716,0,11.076097,39.215889,-0.00033142694,8.099431,11.075528,32.493725,-9.4729853
13.2,0.63501775,-0.0054050554,38.427498,0,11.076097,39.515888,-0.00035619119,8.0855865,11.075354,32.812153,-9.472599
13.3,0.63514721,-0.0054939757,38.545681,0,11.076097,39.815884,-0.00038742632,8.0756044,11.076233,33.112633,-9.4723768
13.4,0.62551111,-0.00622109,38.959404,0,11.076097,40.115883,-0.00044135557,7.9638739,11.075979,33.45253,-9.4722281
13.5,0.63104028,-0.0067474926,39.458168,0,11.076097,40.415874,-0.00042439677,8.0282898,11.076077,33.693317,-9.4720974
13.6,0.63224089,-0.0067421533,39.871864,0,11.076097,40.71587,-0.00042213855,8.0446844,11.076501,34.081661,-9.4718771
13.7,0.63504606,-0.0064226952,39.921993,0,11.076097,41.015873,-0.00043770441,8.0857239,11.075809,34.435547,-9.4715109
13.8,0.63548851,-0.0066706408,40.444641,0,11.076097,41.315868,-0.00043397932,8.102149,11.074889,34.777489,-9.4714651
13.9,0.63056833,-0.0069766245,40.534996,0,11.076097,41.615871,-0.00050721568,8.0315666,11.076364,35.142937,-9.4711838
14.0,0.62880635,-0.0077519687,40.570889,0,11.076097,41.915878,-0.00051904429,8.0251274,11.077001,35.543484,-9.4709988
14.1,0.62813622,-0.0081784334,40.815384,0,11.076097,42.215878,-0.00049511867,7.9877939,11.076026,35.953121,-9.470849
14.2,0.636123,-0.0081635443,41.182152,0,11.076097,42.515881,-0.00056185527,8.1051464,11.07588,36.247162,-9.4710245
14.3,0.63136977,-0.0084037269,41.198013,0,11.076097,42.815887,-0.00054271577,8.0408583,11.075045,36.627747,-9.4705095
14.4,0.63528931,-0.00871138,41.737305,0,11.076097,43.115891,-0.00061860139,8.0961599,11.075802,37.0294,-9.4703531
14.5,0.63823235,-0.009386831,41.800137,0,11.076097,43.41589,-0.00063250732,8.1295795,11.075312,37.473457,-9.469985
14.6,0.63632953,-0.0096657583,41.802853,0,11.076097,43.715885,-0.00060189725,8.0976934,11.07636,37.872536,-9.4698305
14.7,0.63691825,-0.0097754002,41.802975,0,11.076097,44.015873,-0.0006503344,8.1133547,11.075465,38.268303,-9.4695807
14.8,0.63489777,-0.0099728899,42.011665,0,11.076097,44.315872,-0.00065056031,8.0874796,11.075994,38.711582,-9.4698458
14.9,0.6319983,-0.010232124,42.368961,0,11.076097,44.615875,-0.00070725469,8.0455914,11.075767,39.096256,-9.4692774
15.0,0.63956487,-0.010595678,42.395061,0,11.076097,44.915867,-0.00073366315,8.1500778,11.075934,39.454063,-9.4694338
15.1,0.63535786,-0.011037219,42.396187,0,11.076097,45.215874,-0.00071067619,8.0964632,11.075381,39.909111,-9.4689274
15.2,0.63812828,-0.011425952,42.396236,0,11.076097,45.515877,-0.00073822663,8.1305866,11.07608,40.420948,-9.4687529
15.3,0.64281422,-0.011448108,42.768513,0,11.076097,45.815876,-0.00077378529,8.1887808,11.075438,40.747429,-9.4685249
15.4,0.64724171,-0.011844207,42.855564,0,11.076097,46.115883,-0.00077724922,8.2510157,11.075883,41.193386,-9.4685211
15.5,0.64710844,-0.012125406,42.643478,0,11.076097,46.415886,-0.00083714118,8.2413425,11.076446,41.720226,-9.4684458
15.6,0.64165157,-0.012834154,42.964008,0,11.076097,46.715893,-0.00084615703,8.1738901,11.076389,42.015129,-9.4681416
15.7,0.64805609,-0.013012237,42.977871,0,11.076097,47.015881,-0.00082236819,8.2592144,11.076081,42.497932,-9.4678736
15.8,0.64564472,-0.013171286,42.978489,0,11.076097,47.315884,-0.00089762663,8.2344112,11.075463,42.931248,-9.4676924
15.9,0.65051156,-0.013370781,42.978512,0,11.076097,47.615875,-0.00086592656,8.2841234,11.075665,43.37571,-9.4673977
16.0,0.64868003,-0.013670493,42.978512,0,11.076097,47.915874,-0.00095099863,8.2669868,11.076026,43.860886,-9.4673109
16.1,0.64565885,-0.014128456,42.978512,0,11.076097,48.215874,-0.00094989594,8.2264194,11.075542,44.276176,-9.466959
16.2,0.64846283,-0.014402831,42.978512,0,11.076097,48.515873,-0.00090831897,8.2676878,11.076009,44.691227,-9.4670658
16.3,0.65273315,-0.014570034,42.978512,0,11.076097,48.815876,-0.00098249724,8.3219957,11.075999,45.199158,-9.4669647
16.4,0.64645046,-0.014935645,42.978512,0,11.076097,49.115879,-0.00098259468,8.2416019,11.077322,45.59631,-9.4665012
16.5,0.65350533,-0.015180254,42.978512,0,11.076097,49.415878,-0.0010387977,8.3482237,11.074555,46.03006,-9.4659481
16.6,0.65857488,-0.015586778,42.978512,0,11.076097,49.715885,-0.0010711076,8.409605,11.075732,46.499481,-9.4658031
16.7,0.65829533,-0.016357409,42.978512,0,11.076097,50.015888,-0.0010625052,8.3964682,11.076226,46.931732,-9.4658356
16.8,0.66172189,-0.016770735,42.978512,0,11.076097,50.315887,-0.001090743,8.4321651,11.077497,47.413475,-9.4660225
16.9,0.66048408,-0.017411465,42.978512,0,11.076097,50.615883,-0.0011698995,8.4063377,11.076193,47.810402,-9.4657745
17.0,0.65714461,-0.017605066,42.978512,0,11.076097,50.915878,-0.0011732266,8.3781147,11.07558,48.226254,-9.465251
17.1,0.64763933,-0.017986408,42.978512,0,11.076097,51.21587,-0.0012257986,8.2574806,11.075913,48.624424,-9.4647169
17.2,0.65696138,-0.018376788,42.978512,0,11.076097,51.515873,-0.0012233122,8.3690538,11.075934,49.036785,-9.4647837
17.3,0.65562326,-0.018796112,42.907219,0,11.076097,51.815868,-0.0011976955,8.3612671,11.07631,49.503902,-9.4645462
17.4,0.65588522,-0.018749123,42.975433,0,11.076097,52.115871,-0.001269899,8.3735151,11.075692,49.875469,-9.4643145
17.5,0.65587372,-0.018860772,42.978382,0,11.076097,52.415878,-0.0012307827,8.3659439,11.076202,50.25037,-9.4642057
17.6,0.66050005,-0.018801164,42.943054,0,11.076097,52.715881,-0.0012941753,8.4233656,11.075924,50.698112,-9.4644413
17.7,0.65001863,-0.019263683,42.482761,0,11.076097,53.015884,-0.0013039922,8.2781734,11.075817,51.24556,-9.4639139
17.8,0.65814561,-0.019522265,42.494816,0,11.076097,53.315887,-0.0012561316,8.3856659,11.075329,51.558235,-9.463748
17.9,0.6573509,-0.019456904,42.440502,0,11.076097,53.615891,-0.0013080721,8.388134,11.076235,51.98468,-9.4635382
18.0,0.65810025,-0.019917339,42.398159,0,11.076097,53.91589,-0.0013076901,8.385499,11.076242,52.309364,-9.4633598
18.1,0.6488502,-0.019835876,42.396328,0,11.076097,54.215885,-0.0013562242,8.257555,11.076106,52.751591,-9.4629278
18.2,0.65142846,-0.020267438,42.396244,0,11.076097,54.515877,-0.0013755652,8.3027239,11.075848,53.156872,-9.4630804
18.3,0.64963001,-0.02089908,42.396244,0,11.076097,54.815872,-0.0013798265,8.2855997,11.075822,53.57935,-9.4627361
18.4,0.65374571,-0.021024456,42.396244,0,11.076097,55.115875,-0.0013757088,8.3360844,11.076241,53.923206,-9.4625092
18.5,0.65043753,-0.021318002,42.396244,0,11.076097,55.415871,-0.0014265482,8.3031492,11.075375,54.310867,-9.4623604
18.6,0.6548506,-0.021466145,42.396244,0,11.076097,55.715874,-0.0014270163,8.3576479,11.076456,54.720367,-9.4621067
18.7,0.65160465,-0.021515446,41.896252,0,11.076097,56.015881,-0.0014626666,8.3191624,11.076356,55.186707,-9.4619856
18.8,0.65291077,-0.021986658,42.069614,0,11.076097,56.31588,-0.0014579354,8.3226814,11.075887,55.474808,-9.4616871
18.9,0.65802443,-0.022457805,41.815704,0,11.076097,56.615887,-0.0014428565,8.3867693,11.075977,55.893177,-9.4615631
19.0,0.66535079,-0.022503195,41.803528,0,11.076097,56.915886,-0.0015236574,8.4805603,11.076789,56.242176,-9.4615488
19.1,0.65911233,-0.022576552,41.803001,0,11.076097,57.215893,-0.0014742421,8.4016151,11.075522,56.600037,-9.4612274
19.2,0.66343647,-0.022628359,41.802982,0,11.076097,57.515884,-0.0015469618,8.4477911,11.0756,56.969761,-9.4611988
19.3,0.66360152,-0.022882698,41.802982,0,11.076097,57.81588,-0.0015282216,8.4527836,11.076495,57.318832,-9.4608641
19.4,0.66192257,-0.023538625,41.802982,0,11.076097,58.115875,-0.0015202874,8.4395304,11.075603,57.747883,-9.4603653
19.5,0.66601282,-0.023412712,41.802982,0,11.076097,58.415874,-0.0015705004,8.5041189,11.075851,58.061985,-9.4605513
19.6,0.65859634,-0.023836304,41.802982,0,11.076097,58.715874,-0.0015610422,8.3862019,11.075505,58.431728,-9.4604969
19.7,0.65580624,-0.024015296,41.712933,0,11.076097,59.015869,-0.0016371247,8.3549976,11.07581,58.719151,-9.4601545
19.8,0.66577083,-0.023904704,41.750774,0,11.076097,59.315876,-0.0016094464,8.4961376,11.075715,59.06934,-9.4603863
19.9,0.66412836,-0.024346769,41.365898,0,11.076097,59.615879,-0.0015928362,8.4680109,11.076324,59.497646,-9.4597359
20.0,0.66061217,-0.024478499,41.496136,0,11.076097,59.915882,-0.0016136233,8.436409,11.075529,59.843925,-9.4594936
20.1,0.66361606,-0.024572235,41.211601,0,11.076097,60.215889,-0.0016379129,8.4703646,11.075723,60.147396,-9.459507
20.2,0.66174614,-0.024939844,41.199291,0,11.076097,60.515888,-0.0016699708,8.4364958,11.076417,60.513569,-9.4595594
20.3,0.66881657,-0.02498108,41.248638,0,11.076097,60.815891,-0.0016872289,8.5216246,11.076159,60.815418,-9.4592924
20.4,0.66073412,-0.02569476,41.20089,0,11.076097,61.115883,-0.0017074917,8.4220676,11.076202,61.152252,-9.458952
20.5,0.66453046,-0.025857465,41.198822,0,11.076097,61.415882,-0.0016829888,8.4670057,11.076277,61.480682,-9.4586897
20.6,0.67046821,-0.025781767,41.198734,0,11.076097,61.71587,-0.0017363345,8.5740461,11.075961,61.823421,-9.4587135
20.7,0.67219698,-0.026150107,41.198734,0,11.076097,62.015873,-0.001718543,8.5826483,11.076288,62.192364,-9.4584026
20.8,0.67418599,-0.026069092,41.198734,0,11.076097,62.315872,-0.0017809799,8.5914516,11.075551,62.444111,-9.4584351
20.9,0.67211235,-0.026754072,41.198734,0,11.076097,62.615875,-0.0017865057,8.585474,11.076556,62.855469,-9.4583473
21.0,0.67279559,-0.027321508,41.198734,0,11.076097,62.915878,-0.0017711015,8.5717945,11.076251,63.145348,-9.4581518
21.1,0.66349918,-0.027596368,41.005817,0,11.076097,63.215881,-0.0018534536,8.4534254,11.07597,63.522282,-9.4579077
