Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
6.4,0.68682569,-0.0053553074,0.0,0,11.076097,19.115904,-0.00036096637,8.7621288,11.076362,28.58387,-9.4756794
6.5,0.68323004,-0.0053774542,0.0,0,11.076097,19.415907,-0.00035753031,8.7135019,11.07675,28.53414,-9.4755993
6.6,0.68612617,-0.0054427548,0.0,0,11.076097,19.715906,-0.00033204778,8.740202,11.07601,28.611519,-9.4749184
6.7,0.68477917,-0.005567323,0.0,0,11.076097,20.015909,-0.00035416067,8.7209272,11.075646,28.575953,-9.4750443
6.8,0.68142265,-0.0056974827,0.0,0,11.076097,20.315905,-0.00040538787,8.6749744,11.076864,28.64081,-9.4748888
6.9,0.67793638,-0.005761636,0.0,0,11.076097,20.615904,-0.00034454046,8.6365547,11.076758,28.53117,-9.4747992
7.0,0.67726743,-0.0054965541,0.0,0,11.076097,20.915909,-0.0003772144,8.6205444,11.076218,28.557787,-9.4747629
7.1,0.67486012,-0.0056637404,0.0,0,11.076097,21.215904,-0.00040193787,8.6037283,11.077106,28.505888,-9.4741402
7.2,0.67321062,-0.005930841,0.0,0,11.076097,21.515909,-0.000393725,8.5904675,11.076504,28.515013,-9.474021
7.3,0.67310023,-0.0057369629,0.0,0,11.076097,21.815905,-0.00037893342,8.5715132,11.076099,28.549196,-9.4736834
7.4,0.67490613,-0.0054138107,0.0,0,11.076097,22.115906,-0.00034928878,8.5950823,11.076126,28.598709,-9.473793
7.5,0.67392927,-0.0052879434,0.0,0,11.076097,22.415907,-0.00037385593,8.5808287,11.076256,28.529758,-9.4733486
7.6,0.67533886,-0.0055348473,0.0,0,11.076097,22.715904,-0.0003399881,8.609602,11.07586,28.50585,-9.4733057
7.7,0.67021465,-0.005729408,0.0,0,11.076097,23.015909,-0.00037271471,8.534646,11.0768,28.508364,-9.4729614
7.8,0.66671169,-0.005682555,0.0,0,11.076097,23.315905,-0.000411694,8.4924955,11.07575,28.458437,-9.4726572
7.9,0.66911745,-0.005914723,0.0,0,11.076097,23.615908,-0.00037292912,8.5081043,11.076301,28.452444,-9.4725676
8.0,0.66742647,-0.005444176,0.0,0,11.076097,23.915905,-0.00037931016,8.4975071,11.07566,28.4499,-9.4724426
8.1,0.66678786,-0.0055032503,0.0,0,11.076097,24.215904,-0.00036875514,8.4983759,11.076409,28.441792,-9.4726496
8.2,0.66114467,-0.005779021,0.0,0,11.076097,24.515907,-0.00039382392,8.421895,11.076049,28.410675,-9.4724331
8.3,0.6657846,-0.0058033657,0.0,0,11.076097,24.815907,-0.00035470855,8.4882689,11.07618,28.41345,-9.4724083
8.4,0.66159195,-0.0054799258,0.0,0,11.076097,25.115906,-0.00034025888,8.4227686,11.077073,28.430025,-9.472084
8.5,0.66476727,-0.0053391214,0.0,0,11.076097,25.415903,-0.00038396305,8.4607553,11.076043,28.459614,-9.4721241
8.6,0.662305,-0.0057413704,0.0,0,11.076097,25.715908,-0.00034197449,8.4340391,11.075555,28.422749,-9.4717398
8.7,0.66010559,-0.0056365267,0.0,0,11.076097,26.015907,-0.0003838352,8.407712,11.076534,28.465082,-9.471199
8.8,0.6720686,-0.0051879329,0.0,0,11.076097,26.315907,-0.00038028043,8.5587969,11.076372,28.383635,-9.4714079
8.9,0.66336781,-0.0059811627,0.0,0,11.076097,26.615908,-0.00039233672,8.4461584,11.076271,28.458187,-9.4710865
9.0,0.66233909,-0.0057430794,0.0,0,11.076097,26.915907,-0.00038837083,8.4204836,11.074693,28.473318,-9.4712887
9.1,0.6562404,-0.005512563,0.0,0,11.076097,27.215908,-0.00036076966,8.3504944,11.076734,28.444418,-9.4708357
9.2,0.65879589,-0.0052268174,0.0,0,11.076097,27.515905,-0.00036656152,8.3883629,11.076632,28.434391,-9.4704714
9.3,0.65513766,-0.0055951546,0.0,0,11.076097,27.815908,-0.00033590544,8.3432331,11.077124,28.412901,-9.4704409
9.4,0.66227573,-0.0055751149,0.0,0,11.076097,28.115908,-0.00036148843,8.4383698,11.07548,28.40873,-9.4705772
9.5,0.66017842,-0.0053993869,0.0,0,11.076097,28.415909,-0.00039934841,8.4070063,11.075695,28.377481,-9.4706268
9.6,0.65230298,-0.0057957568,0.0,0,11.076097,28.715908,-0.0003653194,8.3030844,11.07617,28.338024,-9.4698534
9.7,0.65419072,-0.0055528809,0.0,0,11.076097,29.015903,-0.00038743275,8.3367014,11.077369,28.445728,-9.4701748
9.8,0.65811831,-0.0054218452,2.0904739,0,11.076097,29.315908,-0.00037480157,8.3964291,11.075958,28.389444,-9.4697933
9.9,0.65745258,-0.0054405713,4.3159122,0,11.076097,29.615906,-0.00037031344,8.3779116,11.076222,28.459681,-9.4696064
10.0,0.6526593,-0.0053885374,7.4799786,0,11.076097,29.915909,-0.00034045751,8.3219585,11.075661,28.37121,-9.4691334
10.1,0.65419853,-0.0051739234,10.188596,0,11.076097,30.215906,-0.00032883789,8.3265972,11.07649,28.438967,-9.4690104
10.2,0.65746045,-0.0050329273,11.402285,0,11.076097,30.515911,-0.00036009692,8.3646259,11.07633,28.437119,-9.4692574
10.3,0.65246278,-0.0054375408,13.533997,0,11.076097,30.815908,-0.0003261565,8.307476,11.076044,28.421488,-9.4689436
10.4,0.64987761,-0.0052571888,15.865657,0,11.076097,31.115908,-0.00035260088,8.2774858,11.077635,28.401293,-9.4689741
10.5,0.64815795,-0.0050558466,17.54443,0,11.076097,31.415913,-0.00036748688,8.2619371,11.07547,28.358889,-9.4684381
10.6,0.65236777,-0.0051664994,18.992319,0,11.076097,31.715906,-0.00033110403,8.3139753,11.075912,28.405001,-9.4684582
10.7,0.65079391,-0.0048514074,19.993713,0,11.076097,32.015907,-0.00032557145,8.28335,11.075913,28.489269,-9.4681635
10.8,0.65154988,-0.0050937817,21.685682,0,11.076097,32.31591,-0.00034192594,8.3000364,11.076233,28.5159,-9.4680309
10.9,0.65552682,-0.0048790458,23.220436,0,11.076097,32.61591,-0.00032904581,8.3616219,11.076797,28.508692,-9.4682589
11.0,0.65332121,-0.0049545323,24.581497,0,11.076097,32.915913,-0.0002952927,8.31357,11.076225,28.642902,-9.4682617
11.1,0.6504041,-0.0052655325,25.962793,0,11.076097,33.215908,-0.00033461064,8.2842398,11.07627,28.694141,-9.4679747
11.2,0.65522736,-0.0049795196,26.181505,0,11.076097,33.5159,-0.00036304552,8.3490715,11.075457,28.795607,-9.4677362
11.3,0.65175319,-0.0054094554,27.408648,0,11.076097,33.815903,-0.00033422504,8.2992792,11.075567,28.913013,-9.4672394
11.4,0.65467417,-0.0052131489,28.518841,0,11.076097,34.115902,-0.00035323264,8.3400564,11.076263,29.005516,-9.4673328
11.5,0.65343249,-0.0051485538,29.451073,0,11.076097,34.415905,-0.00036349549,8.3286047,11.076258,29.131622,-9.4672184
11.6,0.65236044,-0.0053546093,30.249811,0,11.076097,34.715908,-0.00035607626,8.3122807,11.076535,29.24316,-9.4672813
11.7,0.65209728,-0.0055084615,30.84465,0,11.076097,35.015911,-0.00034682869,8.3050938,11.076008,29.409958,-9.4669714
11.8,0.65479487,-0.0057574217,31.573267,0,11.076097,35.315918,-0.00036351752,8.3462639,11.076505,29.631523,-9.4668236
11.9,0.65664375,-0.0056887199,32.279377,0,11.076097,35.615917,-0.00040749009,8.368721,11.076827,29.789673,-9.4667788
12.0,0.65392643,-0.005875994,32.824448,0,11.076097,35.91592,-0.00035636907,8.3434124,11.07559,29.9368,-9.4662428
12.1,0.6624068,-0.0057227048,33.727459,0,11.076097,36.215919,-0.00038461492,8.4487991,11.075165,30.189859,-9.4665432
12.2,0.65476471,-0.0063150292,34.373848,0,11.076097,36.515915,-0.00044904966,8.3468523,11.076655,30.381933,-9.4659433
12.3,0.65943456,-0.0067977137,34.639164,0,11.076097,36.815907,-0.0004365982,8.4056377,11.076976,30.58012,-9.4662333
12.4,0.66039318,-0.0065394607,35.356609,0,11.076097,37.115898,-0.0004415056,8.4109373,11.075947,30.823877,-9.4657726
12.5,0.65828669,-0.0069274688,35.490757,0,11.076097,37.415905,-0.00045477028,8.3937626,11.075398,31.07251,-9.4655504
12.6,0.65686041,-0.007004946,36.270893,0,11.076097,37.715904,-0.00047315093,8.3652363,11.075463,31.355091,-9.4651566
12.7,0.6617499,-0.0072853551,36.625469,0,11.076097,38.015903,-0.00045491257,8.4324694,11.076783,31.538441,-9.4652185
12.8,0.66343981,-0.007295595,37.06974,0,11.076097,38.31591,-0.00046920663,8.4524832,11.076395,31.836887,-9.4653616
12.9,0.6618039,-0.0074288892,37.740238,0,11.076097,38.615913,-0.00051987241,8.4343147,11.076607,32.094227,-9.4650049
13.0,0.66251862,-0.0080630621,37.832729,0,11.076097,38.91592,-0.0005051769,8.4435091,11.076758,32.385342,-9.4646797
13.1,0.6685245,-0.0079761539,38.458069,0,11.076097,39.215919,-0.00053819222,8.5317364,11.076049,32.694492,-9.4647083
13.2,0.66706103,-0.0082400683,38.547005,0,11.076097,39.515923,-0.00056820124,8.5107918,11.076806,32.987473,-9.4644241
13.3,0.67280358,-0.0084390081,39.209312,0,11.076097,39.815914,-0.00056373538,8.5744867,11.076306,33.184029,-9.4643478
13.4,0.67387253,-0.0090030404,39.509434,0,11.076097,40.115913,-0.00058829726,8.5958567,11.075643,33.513695,-9.4642725
13.5,0.67193425,-0.00924116,39.906353,0,11.076097,40.415905,-0.00059484632,8.5590973,11.076206,33.832191,-9.4643192
13.6,0.67084801,-0.0093058208,40.173222,0,11.076097,40.715904,-0.00064781407,8.5450373,11.07675,34.159958,-9.4640779
13.7,0.66841775,-0.010079693,40.526871,0,11.076097,41.015903,-0.00063009938,8.5104637,11.076921,34.48344,-9.4638748
13.8,0.66868281,-0.010092521,40.570534,0,11.076097,41.315907,-0.00067023135,8.5187864,11.07611,34.863338,-9.463376
13.9,0.67301446,-0.01021484,41.087177,0,11.076097,41.615906,-0.00071271555,8.5749731,11.075633,35.186363,-9.4632101
14.0,0.67120051,-0.010540899,41.193901,0,11.076097,41.915913,-0.00068601925,8.5481262,11.076733,35.522758,-9.4631948
14.1,0.66748744,-0.010810248,41.198524,0,11.076097,42.215916,-0.00072660536,8.5166988,11.075305,35.888252,-9.4629145
14.2,0.67022121,-0.011349782,41.771839,0,11.076097,42.515919,-0.00076090201,8.5294199,11.076275,36.250916,-9.4629164
14.3,0.67484796,-0.011657445,41.801655,0,11.076097,42.815922,-0.00078090234,8.6094675,11.075972,36.586815,-9.4629221
14.4,0.67571217,-0.012228031,42.339191,0,11.076097,43.115917,-0.00078290724,8.6182547,11.076362,36.905781,-9.4626894
14.5,0.6790598,-0.012191278,42.393776,0,11.076097,43.415913,-0.00080190535,8.6619949,11.076541,37.324028,-9.4624691
14.6,0.6818611,-0.012307221,42.396137,0,11.076097,43.715912,-0.00085025065,8.6959028,11.077356,37.640434,-9.4624214
14.7,0.67810684,-0.012942255,42.854477,0,11.076097,44.015903,-0.0008258177,8.6481409,11.076068,37.978504,-9.4620113
14.8,0.68023664,-0.013197335,42.973148,0,11.076097,44.315907,-0.00089199957,8.6804504,11.077008,38.454494,-9.4617863
14.9,0.67965305,-0.013151812,42.978283,0,11.076097,44.615906,-0.00089598005,8.6460056,11.076686,38.810028,-9.4617081
15.0,0.68149143,-0.014084572,43.147327,0,11.076097,44.915909,-0.00092272391,8.683815,11.07585,39.225983,-9.4614592
15.1,0.68385899,-0.014061978,43.271877,0,11.076097,45.215912,-0.00092538982,8.7269459,11.076783,39.691681,-9.4612522
15.2,0.6795181,-0.014154921,43.511002,0,11.076097,45.515919,-0.00092920451,8.6652021,11.076315,40.091633,-9.4611702
15.3,0.68241131,-0.014638821,43.357788,0,11.076097,45.815918,-0.0010037097,8.6966448,11.075977,40.610077,-9.4610872
15.4,0.68666726,-0.015248502,43.520473,0,11.076097,46.115921,-0.00097803748,8.7459002,11.076336,40.987061,-9.4610186
15.5,0.68549275,-0.015529665,43.527519,0,11.076097,46.415924,-0.0010319427,8.7395487,11.075742,41.347019,-9.4607992
15.6,0.68570334,-0.015605773,43.799946,0,11.076097,46.715919,-0.0010790236,8.7461958,11.07548,41.760422,-9.4602289
15.7,0.68656236,-0.016219016,43.865547,0,11.076097,47.015915,-0.0010591506,8.7461357,11.076413,42.224342,-9.4602613
15.8,0.68724364,-0.016244374,43.97506,0,11.076097,47.31591,-0.0010908286,8.7684221,11.076016,42.639099,-9.4599304
15.9,0.69329351,-0.016403224,43.898949,0,11.076097,47.615906,-0.0010965618,8.834547,11.075901,43.133175,-9.4599247
16.0,0.68811381,-0.017229712,43.886341,0,11.076097,47.915909,-0.0011556516,8.7565536,11.076094,43.57029,-9.4596348
16.1,0.69121134,-0.017364394,44.068893,0,11.076097,48.215908,-0.0011369418,8.8103018,11.075375,44.004738,-9.4595699
16.2,0.68852687,-0.017820744,44.026112,0,11.076097,48.515911,-0.0011728043,8.772789,11.075406,44.438873,-9.4594231
16.3,0.69314796,-0.017833922,44.07497,0,11.076097,48.81591,-0.0012328584,8.8366289,11.076561,44.861969,-9.4592113
16.4,0.69293731,-0.018618876,44.077057,0,11.076097,49.115917,-0.0012123018,8.827486,11.075596,45.311081,-9.4593201
16.5,0.69022024,-0.018594895,44.077145,0,11.076097,49.41592,-0.0012423077,8.8044891,11.076602,45.821728,-9.4592199
16.6,0.69281828,-0.01886506,44.077145,0,11.076097,49.715919,-0.0012810165,8.8435106,11.07701,46.236248,-9.4590406
16.7,0.69303781,-0.019509785,43.980717,0,11.076097,50.015926,-0.0012809775,8.8527594,11.075867,46.705872,-9.4584618
16.8,0.69970149,-0.01986433,43.913239,0,11.076097,50.315918,-0.0013201272,8.9401903,11.076011,47.156914,-9.4581518
16.9,0.70238304,-0.020032952,43.964695,0,11.076097,50.615917,-0.0013243206,8.9564228,11.075786,47.57008,-9.4579973
17.0,0.70341384,-0.020395473,43.921978,0,11.076097,50.915905,-0.0013796793,8.958849,11.076443,48.019436,-9.4580173
17.1,0.70503694,-0.021106159,43.786888,0,11.076097,51.215904,-0.001374987,8.9948387,11.07585,48.427643,-9.4578857
17.2,0.69986701,-0.021319851,43.628403,0,11.076097,51.515907,-0.0014129051,8.9103765,11.076003,48.928066,-9.4578733
17.3,0.69751561,-0.021962993,43.658367,0,11.076097,51.81591,-0.0014966439,8.900342,11.076387,49.394211,-9.4574375
17.4,0.69545895,-0.022728056,43.533482,0,11.076097,52.11591,-0.0014837648,8.8666687,11.076235,49.799076,-9.4570208
17.5,0.70272541,-0.022827445,43.52808,0,11.076097,52.415913,-0.0015402042,8.9627609,11.076052,50.205639,-9.4571867
17.6,0.70206368,-0.02280643,43.527843,0,11.076097,52.715919,-0.0015353072,8.9480782,11.076708,50.652157,-9.4569559
17.7,0.70370644,-0.023012998,43.527836,0,11.076097,53.015926,-0.0015344425,8.9893494,11.07548,51.108658,-9.4567337
17.8,0.70347589,-0.023398232,43.527836,0,11.076097,53.315922,-0.0015355003,8.973196,11.077603,51.500698,-9.4564848
17.9,0.70536178,-0.02336785,43.336124,0,11.076097,53.615929,-0.0015347807,8.9933519,11.0764,51.957279,-9.4560986
18.0,0.70417124,-0.023675581,43.383671,0,11.076097,53.91592,-0.0015962281,8.9882221,11.076471,52.385662,-9.4561081
18.1,0.70734149,-0.024009284,43.025509,0,11.076097,54.215916,-0.0015482935,9.0134621,11.07584,52.797794,-9.4557953
18.2,0.70757765,-0.023790322,42.980549,0,11.076097,54.515907,-0.0015835837,9.0163927,11.075906,53.182556,-9.4559145
18.3,0.7055034,-0.023828123,42.978603,0,11.076097,54.81591,-0.0016237645,8.997508,11.077046,53.624718,-9.4556751
18.4,0.70701271,-0.024480579,42.978519,0,11.076097,55.115906,-0.0016201794,9.0067558,11.077092,54.027615,-9.4554205
18.5,0.70579851,-0.024505934,42.978519,0,11.076097,55.415909,-0.0016465685,8.9702358,11.076615,54.400558,-9.4554482
18.6,0.69905686,-0.024891309,42.978519,0,11.076097,55.715912,-0.001658299,8.8930378,11.07607,54.819267,-9.4552832
18.7,0.69504166,-0.025174115,42.865524,0,11.076097,56.015919,-0.0016911316,8.8598976,11.076435,55.227936,-9.4548302
18.8,0.69213617,-0.02540898,42.734665,0,11.076097,56.315922,-0.0016498641,8.8474102,11.076913,55.648067,-9.4542723
18.9,0.69941211,-0.025908422,42.504498,0,11.076097,56.615921,-0.0017028101,8.9270859,11.076311,56.019226,-9.4541931
19.0,0.69849908,-0.025702024,42.400928,0,11.076097,56.915924,-0.001754989,8.9196978,11.076501,56.405914,-9.4542561
19.1,0.69948334,-0.026395023,42.396442,0,11.076097,57.215919,-0.0017189977,8.9343052,11.076494,56.683414,-9.4542923
19.2,0.7013194,-0.026408479,42.396248,0,11.076097,57.515919,-0.0017759005,8.9495459,11.076238,57.15937,-9.4539404
19.3,0.7049042,-0.026736315,42.396244,0,11.076097,57.815914,-0.0018102672,8.9906092,11.075974,57.562183,-9.4537296
19.4,0.70383584,-0.027002683,42.396244,0,11.076097,58.115906,-0.0018008576,8.9687786,11.07611,57.891541,-9.4535675
19.5,0.70366055,-0.027224327,42.284679,0,11.076097,58.415909,-0.0017969339,8.9760695,11.074952,58.297825,-9.4532614
19.6,0.7040965,-0.027374737,41.996532,0,11.076097,58.715912,-0.0018011983,8.9818382,11.076231,58.656811,-9.4532604
19.7,0.69816101,-0.027522352,41.859577,0,11.076097,59.015911,-0.0018458486,8.9015627,11.076789,59.046318,-9.4532499
19.8,0.69441712,-0.028081046,41.805428,0,11.076097,59.315914,-0.0018221814,8.8602448,11.077365,59.355797,-9.4528666
19.9,0.69797194,-0.028153211,41.803085,0,11.076097,59.615921,-0.0018643057,8.9062948,11.076208,59.71439,-9.4527369
20.0,0.70459986,-0.028077211,41.802982,0,11.076097,59.915924,-0.0019080858,9.003109,11.076032,60.13979,-9.4527302
20.1,0.70535374,-0.028597735,41.802982,0,11.076097,60.215923,-0.0018874523,8.9996386,11.075831,60.469719,-9.452734
20.2,0.70411783,-0.028900607,41.802982,0,11.076097,60.515926,-0.0019477893,8.9749947,11.075412,60.82724,-9.4525862
20.3,0.70212328,-0.028964197,41.735298,0,11.076097,60.815922,-0.0019441056,8.9649744,11.076521,61.174881,-9.452363
20.4,0.70771372,-0.029365836,41.672256,0,11.076097,61.115921,-0.00196715,9.0284233,11.076309,61.424541,-9.4520226
20.5,0.70776665,-0.029425217,41.468449,0,11.076097,61.415913,-0.0019308414,9.018302,11.075718,61.833736,-9.4521713
20.6,0.70723611,-0.029639538,41.210407,0,11.076097,61.715904,-0.0019593483,9.0215988,11.076151,62.216221,-9.4516277
20.7,0.70837772,-0.029683474,41.199238,0,11.076097,62.015911,-0.0020002173,9.0373812,11.076133,62.498512,-9.4514189
20.8,0.69920188,-0.030234342,41.198753,0,11.076097,62.31591,-0.0019682511,8.9237051,11.076359,62.789165,-9.4510794
20.9,0.70580041,-0.029993692,41.198734,0,11.076097,62.61591,-0.0020196345,9.0016336,11.076153,63.114468,-9.4514399
21.0,0.70106846,-0.030350082,41.198734,0,11.076097,62.915916,-0.0020520538,8.9432459,11.076333,63.444775,-9.451129
21.1,0.70294964,-0.030927701,41.198734,0,11.076097,63.215919,-0.0020565051,8.9728098,11.075788,63.725166,-9.4507942
