Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
2.7,0.69559169,0.007762854,0.0,0,11.076097,8.0158825,0.0004954593,8.8491011,11.07658,24.437374,-9.4820681
2.8,0.69398898,0.0074008047,0.0,0,11.076097,8.3158817,0.00049605407,8.838583,11.075595,24.466702,-9.48211
2.9,0.69566756,0.0079594757,0.0,0,11.076097,8.615881,0.0005032047,8.848177,11.076159,24.462471,-9.4819813
3.0,0.69563001,0.0077223382,0.0,0,11.076097,8.9158802,0.00054219703,8.8511648,11.075622,24.440359,-9.4820747
3.1,0.70032084,0.0076314486,0.0,0,11.076097,9.2158794,0.00048509205,8.9073238,11.075711,24.45734,-9.4819689
3.2,0.69624019,0.0073328246,0.0,0,11.076097,9.5158815,0.00051775301,8.8525057,11.077102,24.406584,-9.4817476
3.3,0.69250321,0.0076804105,0.0,0,11.076097,9.8158808,0.00051285228,8.8251171,11.07799,24.436094,-9.4815435
3.4,0.68955296,0.0074780318,0.0,0,11.076097,10.115881,0.0005216836,8.7716036,11.075902,24.436563,-9.4817772
3.5,0.68707383,0.007407377,0.0,0,11.076097,10.415881,0.00050772418,8.7387609,11.076206,24.454758,-9.4813976
3.6,0.68468571,0.0073698093,0.0,0,11.076097,10.71588,0.00049690332,8.705102,11.076246,24.466612,-9.4813719
3.7,0.68498659,0.0074184793,0.0,0,11.076097,11.015882,0.00050670136,8.7209215,11.076157,24.441851,-9.4810953
3.8,0.68103731,0.0075062267,0.0,0,11.076097,11.31588,0.00048060316,8.6717844,11.075939,24.463276,-9.4806023
3.9,0.68398929,0.0074165487,0.0,0,11.076097,11.615881,0.00048866548,8.699564,11.075128,24.397209,-9.4805374
4.0,0.67691773,0.0076223784,0.0,0,11.076097,11.915883,0.00048568082,8.6050339,11.075617,24.447573,-9.4803371
4.1,0.68184304,0.007516826,0.0,0,11.076097,12.215879,0.00050034933,8.6681128,11.076922,24.476549,-9.4803867
4.2,0.67447823,0.0077286335,0.0,0,11.076097,12.515881,0.00048673784,8.585351,11.075593,24.433115,-9.4799318
4.3,0.67285895,0.0074619981,0.0,0,11.076097,12.815883,0.00052674545,8.5636187,11.076958,24.417774,-9.4797859
4.4,0.67117971,0.0077069541,0.0,0,11.076097,13.115881,0.00049508479,8.5543518,11.075253,24.457144,-9.4796591
4.5,0.66848272,0.0076668905,0.0,0,11.076097,13.415881,0.00054784975,8.5027342,11.075473,24.416698,-9.4792099
4.6,0.66867489,0.0078413179,0.0,0,11.076097,13.715879,0.00052675791,8.5181551,11.07567,24.357628,-9.4791851
4.7,0.66744697,0.0074883332,0.0,0,11.076097,14.015882,0.00052483787,8.4892511,11.075562,24.380791,-9.4790154
4.8,0.66536999,0.0075705722,0.0,0,11.076097,14.315883,0.00052632048,8.4685602,11.076206,24.36487,-9.4788446
4.9,0.66606027,0.0075472719,0.0,0,11.076097,14.615881,0.00050294702,8.4711418,11.075944,24.417696,-9.4787722
5.0,0.66294289,0.0076577249,0.0,0,11.076097,14.915881,0.00051202963,8.4411459,11.076111,24.401613,-9.4785471
5.1,0.6635626,0.0074556982,0.0,0,11.076097,15.215881,0.00048418026,8.4354992,11.074942,24.377689,-9.4783001
5.2,0.66032535,0.0075564175,0.0,0,11.076097,15.515882,0.00049193803,8.4051704,11.075934,24.378002,-9.478158
5.3,0.65813088,0.0073709739,0.0,0,11.076097,15.81588,0.00047337468,8.3748541,11.075974,24.400862,-9.4777517
5.4,0.6568464,0.0074807913,0.0,0,11.076097,16.115881,0.00049450761,8.3400011,11.076472,24.407368,-9.4778929
5.5,0.65617836,0.0077957278,0.0,0,11.076097,16.415882,0.00049774814,8.3495932,11.076131,24.423496,-9.4777975
5.6,0.65452749,0.0073078861,0.0,0,11.076097,16.715879,0.00050933013,8.3356276,11.076479,24.27153,-9.4780321
5.7,0.64922094,0.0073149027,0.0,0,11.076097,17.015884,0.00046582395,8.2624149,11.076063,24.364086,-9.4773169
5.8,0.65461361,0.0073940121,0.0,0,11.076097,17.315884,0.00051929313,8.3311195,11.076185,24.395901,-9.476862
5.9,0.65157157,0.0075984513,0.0,0,11.076097,17.615883,0.00051023724,8.2980461,11.075708,24.384371,-9.4765835
6.0,0.65540248,0.007414659,0.0,0,11.076097,17.91588,0.00051538151,8.3392115,11.075959,24.372534,-9.4762745
6.1,0.64884353,0.0073734983,0.0,0,11.076097,18.215883,0.00050282507,8.2559071,11.075228,24.370943,-9.4762497
6.2,0.64586776,0.0073031946,0.0,0,11.076097,18.515882,0.0004905602,8.2165127,11.077191,24.436293,-9.4761181
6.3,0.64412832,0.0072808373,0.0,0,11.076097,18.81588,0.0004874235,8.1905994,11.076665,24.406273,-9.4759483
6.4,0.64085329,0.007074838,0.0,0,11.076097,19.115883,0.00046218996,8.1652613,11.075441,24.404631,-9.4756966
6.5,0.63992953,0.0075739957,0.0,0,11.076097,19.415884,0.00049666502,8.1436596,11.075887,24.342424,-9.4751692
6.6,0.64645582,0.007647112,0.0,0,11.076097,19.715883,0.00049309875,8.2266741,11.076111,24.35615,-9.4753151
6.7,0.64106363,0.0072677117,0.0,0,11.076097,20.015882,0.00048213589,8.1639719,11.075288,24.295982,-9.4749393
6.8,0.64087135,0.0072987964,0.0,0,11.076097,20.315884,0.00046056169,8.1629267,11.076864,24.366285,-9.4748363
6.9,0.6396051,0.0072431979,0.0,0,11.076097,20.615881,0.00050416193,8.144908,11.076576,24.383438,-9.4748402
7.0,0.63500381,0.0075515732,0.0,0,11.076097,20.915884,0.00048099054,8.0881634,11.075754,24.371408,-9.474577
7.1,0.63881773,0.0071151303,0.0,0,11.076097,21.215881,0.00049842917,8.122262,11.075562,24.383926,-9.4743719
7.2,0.64033961,0.0074474476,0.0,0,11.076097,21.515879,0.0004912396,8.1455135,11.077638,24.306784,-9.4740314
7.3,0.63681471,0.0071005886,0.0,0,11.076097,21.815884,0.00050272734,8.1058969,11.075563,24.312538,-9.4739237
7.4,0.63515341,0.0074632014,0.0,0,11.076097,22.115881,0.00051153917,8.0751457,11.0759,24.327063,-9.4738922
7.5,0.63701624,0.0071592117,0.0,0,11.076097,22.415884,0.00048196851,8.112999,11.076161,24.332521,-9.4738436
7.6,0.62879032,0.0072144005,0.0,0,11.076097,22.715883,0.00048687152,8.0060253,11.075718,24.320541,-9.4732809
7.7,0.6340006,0.0072858506,0.0,0,11.076097,23.015884,0.00047973881,8.0683231,11.076093,24.351368,-9.473175
7.8,0.63102818,0.0073903296,0.0,0,11.076097,23.315884,0.00048711838,8.0218258,11.075595,24.280745,-9.4730883
7.9,0.6293323,0.007326989,0.0,0,11.076097,23.615879,0.00047588671,8.0028114,11.076043,24.355623,-9.4728746
8.0,0.63090682,0.0073701823,0.0,0,11.076097,23.915884,0.00048057159,8.0380688,11.07641,24.354927,-9.4722881
8.1,0.63485986,0.007639314,0.0,0,11.076097,24.215881,0.00048217317,8.0875378,11.075881,24.318371,-9.4724007
8.2,0.632249,0.0072097802,0.0,0,11.076097,24.515884,0.00049394707,8.046113,11.076053,24.37644,-9.4724655
8.3,0.62626135,0.007234449,0.0,0,11.076097,24.815882,0.00046409867,7.968679,11.076807,24.293823,-9.4723988
8.4,0.62423009,0.0072271172,0.0,0,11.076097,25.115883,0.00050819095,7.9402475,11.075456,24.352436,-9.4719515
8.5,0.63155943,0.0073281676,4.0603428,0,11.076097,25.415884,0.000478823,8.0368071,11.076448,24.324041,-9.4715958
8.6,0.62793505,0.0072732447,5.3720231,0,11.076097,25.715883,0.00051380962,7.9897261,11.075312,24.383112,-9.4714422
8.7,0.62345755,0.0075032609,8.0294132,0,11.076097,26.015886,0.00050558645,7.9248776,11.07625,24.353678,-9.4714518
8.8,0.62112331,0.0074441638,10.95277,0,11.076097,26.315884,0.00051127345,7.9029999,11.075755,24.320482,-9.4711065
8.9,0.61945611,0.0076779439,13.520966,0,11.076097,26.615883,0.00051986327,7.8853316,11.075533,24.247013,-9.4706335
9.0,0.62492198,0.0075516775,15.426447,0,11.076097,26.915882,0.00049665244,7.950449,11.075892,24.309433,-9.4710722
9.1,0.62430292,0.0074877609,16.183077,0,11.076097,27.215881,0.00050821411,7.9382071,11.075488,24.338835,-9.4704552
9.2,0.62137818,0.0073756999,18.219135,0,11.076097,27.515886,0.00047272048,7.9079175,11.075162,24.282444,-9.4703569
9.3,0.62696272,0.0077696573,19.960234,0,11.076097,27.815884,0.00051187474,7.9875765,11.075234,24.36878,-9.4702778
9.4,0.62230188,0.0078374967,21.633825,0,11.076097,28.115883,0.00049247232,7.9195895,11.075837,24.287405,-9.4699526
9.5,0.62455672,0.0077002244,23.235714,0,11.076097,28.415882,0.00051633833,7.9461217,11.075627,24.418858,-9.4701557
9.6,0.61931592,0.0078377696,24.617111,0,11.076097,28.715883,0.00049836549,7.8816671,11.076996,24.416424,-9.4698315
9.7,0.63079196,0.007630981,25.547844,0,11.076097,29.015882,0.00053138885,8.0206642,11.076111,24.4856,-9.4698067
9.8,0.62444723,0.0079635847,26.856167,0,11.076097,29.315882,0.00050890475,7.948215,11.075779,24.479414,-9.4694586
9.9,0.62123817,0.0076106237,27.620062,0,11.076097,29.615883,0.00054015004,7.9013848,11.075999,24.521702,-9.468997
10.0,0.62257957,0.0077085709,28.618183,0,11.076097,29.915882,0.00051443389,7.9006753,11.074939,24.592175,-9.4691458
10.1,0.62378585,0.0074794875,29.649588,0,11.076097,30.215883,0.00051984796,7.9325056,11.075809,24.706919,-9.4690275
10.2,0.63123232,0.0078263003,30.730658,0,11.076097,30.515881,0.00053436769,8.0280886,11.076461,24.775208,-9.4690771
10.3,0.62394077,0.0073920358,31.751505,0,11.076097,30.815884,0.00049795798,7.9472456,11.075569,24.824112,-9.46912
10.4,0.63012701,0.0074185701,32.623451,0,11.076097,31.115883,0.00048156345,8.0179977,11.07751,24.880474,-9.468833
10.5,0.63258147,0.0074570295,33.555054,0,11.076097,31.415884,0.00048666997,8.0557451,11.075446,25.022663,-9.4686565
10.6,0.63828081,0.0070636985,34.446918,0,11.076097,31.715885,0.00046466087,8.1156769,11.075519,25.177467,-9.4685459
10.7,0.63562572,0.0073667313,34.842796,0,11.076097,32.015888,0.00045718215,8.0992928,11.075834,25.304838,-9.4684114
10.8,0.63632041,0.0068914071,35.67025,0,11.076097,32.315884,0.00045879339,8.0947638,11.075949,25.401962,-9.4683743
10.9,0.63772529,0.0068528033,36.281963,0,11.076097,32.615883,0.00042907934,8.1198111,11.076513,25.624701,-9.4683685
11.0,0.63974911,0.0067843152,37.041553,0,11.076097,32.915871,0.0004766639,8.1316833,11.076716,25.742176,-9.4683809
11.1,0.62648356,0.0063838102,37.679268,0,11.076097,33.215878,0.00041165951,7.9816437,11.075782,25.88829,-9.4679737
11.2,0.63688284,0.0060897907,38.269272,0,11.076097,33.515877,0.00044183343,8.1108332,11.075376,26.139593,-9.467761
11.3,0.63857847,0.0058881305,38.538815,0,11.076097,33.815876,0.00039822367,8.131074,11.075495,26.353687,-9.4676828
11.4,0.63699019,0.0056330371,39.202724,0,11.076097,34.115879,0.00039591079,8.1107531,11.075382,26.490843,-9.4676561
11.5,0.63780618,0.0057638935,39.883728,0,11.076097,34.41589,0.00040038806,8.1161966,11.07554,26.709534,-9.4676161
11.6,0.64044005,0.0055051157,40.4431,0,11.076097,34.715889,0.00036927851,8.1597004,11.076555,26.88448,-9.4674883
11.7,0.6382013,0.0053203213,40.965256,0,11.076097,35.015892,0.00035584925,8.1308279,11.075974,27.146679,-9.4673719
11.8,0.63754296,0.0046934565,41.188618,0,11.076097,35.315895,0.00030284651,8.1122465,11.07585,27.396839,-9.46698
11.9,0.64710814,0.0047608931,41.769508,0,11.076097,35.615891,0.00031296711,8.2416334,11.076249,27.686054,-9.4668245
12.0,0.6428619,0.0042499574,42.183659,0,11.076097,35.915882,0.00025868017,8.1889334,11.074941,27.928902,-9.4665623
12.1,0.64640445,0.0036077916,42.359268,0,11.076097,36.215885,0.00024029406,8.2091017,11.076495,28.240839,-9.4665508
12.2,0.64508849,0.0033024391,42.919014,0,11.076097,36.515873,0.00019927807,8.2132607,11.076011,28.501621,-9.4664841
12.3,0.64309371,0.0026443934,43.336731,0,11.076097,36.81588,0.00019806119,8.1796627,11.076196,28.800108,-9.4662752
12.4,0.64852279,0.0028837016,43.519558,0,11.076097,37.115879,0.00017508167,8.2431421,11.076008,29.153135,-9.4658718
12.5,0.6517936,0.0028126,43.757545,0,11.076097,37.415882,0.00022018634,8.2821245,11.076189,29.530514,-9.4658451
12.6,0.64994419,0.0029782511,44.063316,0,11.076097,37.715885,0.00019039406,8.2779303,11.075247,29.799095,-9.4657431
12.7,0.65424252,0.0026185899,44.431812,0,11.076097,38.015888,0.00019029794,8.3415842,11.075685,30.123302,-9.4659176
12.8,0.64991856,0.0027440335,44.597019,0,11.076097,38.315891,0.00018974341,8.2729979,11.076377,30.51325,-9.4654474
12.9,0.6460337,0.0019664243,44.997223,0,11.076097,38.615891,0.0001376335,8.2234879,11.076417,30.855883,-9.4652777
13.0,0.64608771,0.0017620478,45.11541,0,11.076097,38.915894,0.0001192642,8.2175703,11.076842,31.218443,-9.464962
13.1,0.65282154,0.0015139073,45.531647,0,11.076097,39.215885,8.6986802e-05,8.3056517,11.075219,31.55401,-9.4649296
13.2,0.64988697,0.0010154704,45.611618,0,11.076097,39.515884,7.0015842e-05,8.2793493,11.075692,31.960037,-9.4643679
13.3,0.65189874,0.00088336668,46.028343,0,11.076097,39.81588,3.8033293e-05,8.3015232,11.076188,32.287563,-9.4641562
13.4,0.65167809,0.00031510135,46.106106,0,11.076097,40.115875,2.1010241e-05,8.2993059,11.076993,32.789192,-9.4644566
13.5,0.64852327,3.5661556e-05,46.318523,0,11.076097,40.415878,-2.6460528e-05,8.2679243,11.075019,33.101002,-9.4639635
13.6,0.65365291,-0.0004128931,46.570641,0,11.076097,40.715878,-9.564521e-06,8.3197784,11.075758,33.503395,-9.463932
13.7,0.65069109,-0.00050294341,46.581535,0,11.076097,41.015881,-5.8498077e-05,8.2894163,11.076282,33.935074,-9.4637346
13.8,0.65166324,-0.0010426026,46.582008,0,11.076097,41.315887,-4.5775749e-05,8.3009748,11.076163,34.39109,-9.4632187
13.9,0.65303898,-0.0010538956,46.861073,0,11.076097,41.615887,-7.2816132e-05,8.3211679,11.076218,34.831566,-9.4633751
14.0,0.65528291,-0.0015384406,47.028355,0,11.076097,41.915894,-7.4915646e-05,8.349185,11.075413,35.254307,-9.4632702
14.1,0.65520597,-0.0018283293,47.053314,0,11.076097,42.215893,-0.0001172776,8.3471842,11.075675,35.656055,-9.4631824
14.2,0.65659249,-0.0021350649,47.054394,0,11.076097,42.515896,-0.00013015076,8.366643,11.076464,36.128483,-9.462903
14.3,0.65480572,-0.0027229264,47.381241,0,11.076097,42.815884,-0.00017298189,8.3488169,11.076239,36.490509,-9.4627666
14.4,0.65316892,-0.0032462983,47.499527,0,11.076097,43.115887,-0.00021642813,8.3279257,11.076159,36.909012,-9.4626341
14.5,0.65674406,-0.0031773832,47.504654,0,11.076097,43.415878,-0.00020930929,8.3649368,11.076913,37.30909,-9.4625349
14.6,0.6605233,-0.0035553388,47.504875,0,11.076097,43.715878,-0.00025821512,8.3988447,11.07631,37.769436,-9.4622688
14.7,0.66701865,-0.0036642358,47.504883,0,11.076097,44.015881,-0.00024936919,8.4805336,11.076525,38.229382,-9.4622288
14.8,0.66558045,-0.0042602913,47.504883,0,11.076097,44.315884,-0.00030573178,8.4859285,11.075558,38.813152,-9.461813
14.9,0.6700716,-0.0050296388,47.634796,0,11.076097,44.615883,-0.00032683302,8.5344677,11.076571,39.247887,-9.4619751
15.0,0.66914839,-0.0054978398,47.678391,0,11.076097,44.915894,-0.00038498823,8.5297661,11.075905,39.749065,-9.4620171
15.1,0.67281199,-0.0058347788,47.930092,0,11.076097,45.215889,-0.00035974037,8.5697908,11.075777,40.110519,-9.4616756
15.2,0.66580695,-0.005860012,47.715015,0,11.076097,45.515896,-0.00041565855,8.4824524,11.075086,40.724041,-9.4614468
15.3,0.66844243,-0.0067404965,47.932476,0,11.076097,45.815895,-0.00042003495,8.5109224,11.076599,41.156216,-9.4611664
15.4,0.67401451,-0.0063482914,47.95433,0,11.076097,46.115891,-0.00042146357,8.5703096,11.076002,41.578537,-9.4611654
15.5,0.67237073,-0.0066930493,47.613674,0,11.076097,46.415882,-0.00042892827,8.5704432,11.07577,42.152451,-9.4606972
15.6,0.67472225,-0.0070205363,47.804256,0,11.076097,46.715885,-0.00045144529,8.5931902,11.075899,42.575077,-9.4605675
15.7,0.67205858,-0.0071995971,47.739441,0,11.076097,47.015869,-0.00048806099,8.5470161,11.075665,43.100609,-9.4603672
15.8,0.67116714,-0.0075219129,47.563698,0,11.076097,47.31588,-0.00049615704,8.5464783,11.076673,43.59893,-9.4604483
15.9,0.67371315,-0.0076789926,47.533119,0,11.076097,47.615879,-0.00053075101,8.5767326,11.076408,44.090561,-9.4603233
16.0,0.67299187,-0.0080196606,47.506138,0,11.076097,47.915882,-0.00053638429,8.5727291,11.074874,44.537228,-9.4599619
16.1,0.67419904,-0.008244426,47.50494,0,11.076097,48.215885,-0.00057020725,8.5907297,11.074484,45.00993,-9.459877
16.2,0.67723483,-0.0087179262,47.504887,0,11.076097,48.515888,-0.00058466149,8.6314945,11.0772,45.491665,-9.4597206
16.3,0.67257935,-0.0089962725,47.504887,0,11.076097,48.815891,-0.00063435541,8.5787191,11.075929,45.921688,-9.4591198
16.4,0.67248303,-0.0093708038,47.504887,0,11.076097,49.115894,-0.00059528957,8.574008,11.076434,46.427475,-9.4594927
16.5,0.67690611,-0.0094717145,47.504887,0,11.076097,49.415894,-0.0006537115,8.6228704,11.075888,46.88549,-9.4593906
16.6,0.66629916,-0.010173028,47.348743,0,11.076097,49.715885,-0.00063569186,8.49652,11.076633,47.361343,-9.4589396
16.7,0.6720652,-0.010112673,47.228687,0,11.076097,50.015888,-0.00067761081,8.5654764,11.075982,47.896839,-9.4588547
16.8,0.6784519,-0.010913297,47.061989,0,11.076097,50.315884,-0.00070151169,8.6507521,11.075195,48.35017,-9.4583778
16.9,0.68008083,-0.010873019,47.054768,0,11.076097,50.615875,-0.00070442533,8.6589775,11.075898,48.812401,-9.4586029
17.0,0.67392063,-0.011433656,47.054459,0,11.076097,50.915882,-0.00076725398,8.5983839,11.076281,49.23156,-9.4582834
17.1,0.67815566,-0.011492366,47.054447,0,11.076097,51.215878,-0.00075921568,8.6403561,11.076711,49.685013,-9.4583969
17.2,0.67507905,-0.011944411,46.609467,0,11.076097,51.515881,-0.00081847323,8.6029491,11.075594,50.222736,-9.4581585
17.3,0.67869174,-0.012198089,46.583221,0,11.076097,51.815887,-0.00081781973,8.6528769,11.075397,50.669247,-9.4580402
17.4,0.67932647,-0.012327513,46.582081,0,11.076097,52.115887,-0.00083776313,8.659605,11.075933,51.100533,-9.4579763
17.5,0.68134123,-0.012906776,46.582035,0,11.076097,52.415894,-0.00086818967,8.6775627,11.076282,51.509953,-9.4577932
17.6,0.68415785,-0.013035954,46.327232,0,11.076097,52.715893,-0.00089380087,8.7162428,11.0762,51.970879,-9.4576321
17.7,0.68079072,-0.013327291,46.119045,0,11.076097,53.015896,-0.00087558199,8.6628284,11.07677,52.433567,-9.4572334
17.8,0.68342012,-0.013421107,46.110031,0,11.076097,53.315884,-0.00091332855,8.7039623,11.076097,52.842365,-9.4573441
17.9,0.68564212,-0.014000943,46.109638,0,11.076097,53.615883,-0.00090030243,8.7361946,11.075941,53.308304,-9.4567709
18.0,0.68926644,-0.014338889,45.708691,0,11.076097,53.915878,-0.00096947909,8.7846661,11.075454,53.761665,-9.4569912
18.1,0.68660182,-0.015024388,45.619282,0,11.076097,54.215878,-0.00097874692,8.7485247,11.075846,54.204781,-9.4567089
18.2,0.68887216,-0.015325778,45.61541,0,11.076097,54.515881,-0.0010113014,8.777998,11.075793,54.502884,-9.4566002
18.3,0.68723452,-0.015495375,45.615246,0,11.076097,54.815884,-0.0010311567,8.7559958,11.075908,54.954231,-9.4566298
18.4,0.68361986,-0.015618712,45.287186,0,11.076097,55.115883,-0.0010365174,8.7063437,11.075359,55.436386,-9.456255
18.5,0.68283731,-0.015877429,45.168911,0,11.076097,55.41589,-0.0010779884,8.7071323,11.076184,55.828274,-9.4562025
18.6,0.68595785,-0.015769374,45.122932,0,11.076097,55.715889,-0.0010616347,8.747242,11.075923,56.197147,-9.4556684
18.7,0.68960726,-0.015647888,45.120941,0,11.076097,56.015896,-0.0010631954,8.7930079,11.075725,56.550377,-9.4554415
18.8,0.69087708,-0.015947465,44.97744,0,11.076097,56.315895,-0.0010697601,8.8012142,11.075335,57.012589,-9.4553871
18.9,0.68590856,-0.016059522,44.623226,0,11.076097,56.615891,-0.0010977774,8.7446022,11.075762,57.417118,-9.455102
19.0,0.68836212,-0.01650889,44.646568,0,11.076097,56.915886,-0.0010977919,8.7728329,11.076363,57.75161,-9.4552698
19.1,0.68616164,-0.016253071,44.606312,0,11.076097,57.215885,-0.0011041217,8.7388182,11.075885,58.216789,-9.4549856
19.2,0.68622792,-0.016918911,44.344345,0,11.076097,57.515873,-0.001091384,8.7416067,11.075315,58.584686,-9.455101
19.3,0.68782377,-0.017175507,44.164322,0,11.076097,57.81588,-0.0011559152,8.7815113,11.076905,58.930984,-9.4548464
19.4,0.68237787,-0.01750768,44.080917,0,11.076097,58.115879,-0.0011359454,8.6903572,11.076379,59.259888,-9.4543467
19.5,0.68274045,-0.017468113,44.077309,0,11.076097,58.415882,-0.0011570068,8.7154388,11.075947,59.657093,-9.4542732
19.6,0.68621552,-0.01786343,44.001621,0,11.076097,58.715885,-0.0011685566,8.7420111,11.076163,60.011086,-9.4543104
19.7,0.68441874,-0.017986577,43.959591,0,11.076097,59.015892,-0.0011841159,8.7393932,11.075636,60.347023,-9.4540796
19.8,0.68989486,-0.018421834,43.546917,0,11.076097,59.315891,-0.0012366122,8.7933664,11.076233,60.772423,-9.453784
19.9,0.68806911,-0.018217992,43.52866,0,11.076097,59.615894,-0.001208343,8.7688446,11.075457,61.047817,-9.453434
20.0,0.68788964,-0.018480521,43.52787,0,11.076097,59.915894,-0.0012481599,8.7693386,11.075568,61.415363,-9.4535046
20.1,0.68776751,-0.018892335,43.527836,0,11.076097,60.215889,-0.0012701295,8.7628279,11.076067,61.768589,-9.4533157
20.2,0.68889111,-0.018800225,43.519539,0,11.076097,60.515884,-0.0012803865,8.7789097,11.075878,62.043457,-9.4531612
20.3,0.68744975,-0.019237844,43.073189,0,11.076097,60.815884,-0.001273668,8.763381,11.07567,62.493423,-9.4530334
20.4,0.68381095,-0.019283006,42.98262,0,11.076097,61.115871,-0.0013097695,8.7117519,11.076333,62.735344,-9.4526958
20.5,0.68037701,-0.019825721,42.978691,0,11.076097,61.415882,-0.0012914424,8.6836996,11.076535,63.025566,-9.4526367
20.6,0.67372626,-0.019722927,42.978523,0,11.076097,61.715878,-0.0013290875,8.5878344,11.076749,63.369026,-9.45222
20.7,0.6773175,-0.019890748,42.978519,0,11.076097,62.015884,-0.001292527,8.6446867,11.07613,63.629642,-9.4520969
20.8,0.68602031,-0.02001678,42.511448,0,11.076097,62.315891,-0.0013307789,8.74646,11.076037,64.029945,-9.4521894
20.9,0.6761843,-0.020384267,42.647457,0,11.076097,62.615887,-0.0013329241,8.6157341,11.075237,64.278877,-9.4517422
21.0,0.67849779,-0.020732798,42.449207,0,11.076097,62.915894,-0.0013776915,8.6474733,11.07571,64.517075,-9.4516077
21.1,0.68675339,-0.020760251,42.417126,0,11.076097,63.215897,-0.0013795858,8.7503824,11.076248,64.855064,-9.4514189
21.2,0.68530691,-0.021065826,42.397148,0,11.076097,63.515896,-0.001396466,8.7507687,11.076722,65.148781,-9.4512243
21.3,0.68991113,-0.021323094,42.396282,0,11.076097,63.815884,-0.0014276986,8.799366,11.076351,65.435188,-9.4510231
21.4,0.68602943,-0.021806614,42.396244,0,11.076097,64.115891,-0.0014586259,8.7428532,11.075461,65.621452,-9.4509954
21.5,0.69127196,-0.021801565,42.396244,0,11.076097,64.415901,-0.0014735779,8.8159447,11.075283,65.967094,-9.4506397
