Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
4.9,0.91434652,-0.0032128203,0.0,0,11.076097,14.615915,-0.00022259094,11.644636,11.076326,22.895721,-9.4737263
5.0,0.91277343,-0.0032343804,0.0,0,11.076097,14.915914,-0.00020948952,11.624126,11.076433,22.872992,-9.4734602
5.1,0.9156974,-0.0032212085,0.0,0,11.076097,15.215912,-0.00021618734,11.670178,11.075627,22.931305,-9.4733801
5.2,0.91190195,-0.0032876811,0.0,0,11.076097,15.515916,-0.00022136416,11.625084,11.076774,22.950178,-9.4729061
5.3,0.91361111,-0.0029686273,0.0,0,11.076097,15.815914,-0.00018367075,11.634708,11.077225,22.918631,-9.4726925
5.4,0.90730041,-0.0030918943,0.0,0,11.076097,16.115917,-0.00019902273,11.557644,11.076489,22.878077,-9.4725676
5.5,0.90288907,-0.0029489323,0.0,0,11.076097,16.415915,-0.00021708087,11.492303,11.076347,22.949287,-9.4723864
5.6,0.90017843,-0.0029773593,0.0,0,11.076097,16.715912,-0.0002140415,11.47116,11.077118,22.95327,-9.4725962
5.7,0.90637487,-0.0032226397,0.0,0,11.076097,17.015919,-0.00022657873,11.538588,11.076273,22.964527,-9.472332
5.8,0.90194601,-0.0031433052,0.0,0,11.076097,17.315916,-0.00019908584,11.486446,11.075967,22.901073,-9.4718847
5.9,0.90346682,-0.0031163162,0.0,0,11.076097,17.615915,-0.00019743312,11.503871,11.076401,22.867004,-9.4715633
6.0,0.90001994,-0.0031533847,0.0,0,11.076097,17.915913,-0.00020516198,11.461637,11.075596,22.899422,-9.4713802
6.1,0.8998419,-0.0029845026,0.0,0,11.076097,18.215914,-0.00017932942,11.451027,11.074875,22.918312,-9.4714146
6.2,0.90003055,-0.0031059524,0.0,0,11.076097,18.515917,-0.00020359986,11.456118,11.07574,22.975786,-9.4712133
6.3,0.90007854,-0.003127774,0.0,0,11.076097,18.815914,-0.00021608677,11.456468,11.076783,22.932611,-9.4712524
6.4,0.89507306,-0.0029793282,0.0,0,11.076097,19.115913,-0.00022285542,11.399521,11.077345,22.954199,-9.4712811
6.5,0.88773918,-0.002854717,0.0,0,11.076097,19.415915,-0.0001979957,11.307032,11.076182,22.938618,-9.4707193
6.6,0.89177608,-0.002780593,0.0,0,11.076097,19.715914,-0.00017354047,11.364399,11.076036,22.921627,-9.4705772
6.7,0.89418006,-0.0029605767,0.0,0,11.076097,20.015915,-0.0001936175,11.393274,11.077023,22.91284,-9.4704914
6.8,0.89155054,-0.0031394509,0.0,0,11.076097,20.315912,-0.00020509031,11.349896,11.075802,22.91921,-9.4699373
6.9,0.88733506,-0.0033609185,0.0,0,11.076097,20.615917,-0.00020520913,11.310695,11.076153,22.869932,-9.4696255
7.0,0.89306664,-0.0032938514,0.0,0,11.076097,20.915916,-0.00021375139,11.372376,11.074842,22.941545,-9.4696531
7.1,0.88705254,-0.0028744722,0.0,0,11.076097,21.215914,-0.00020371993,11.280102,11.075934,22.966789,-9.4696407
7.2,0.88512605,-0.0029066915,0.0,0,11.076097,21.515913,-0.00021279835,11.267782,11.075995,22.929615,-9.4694977
7.3,0.88543493,-0.0033061602,0.0,0,11.076097,21.815914,-0.0002294359,11.273512,11.076212,22.950726,-9.4694691
7.4,0.87863761,-0.0034551641,0.0,0,11.076097,22.115915,-0.00022286993,11.19182,11.076783,22.931955,-9.4690723
7.5,0.88379824,-0.0030412555,0.0,0,11.076097,22.415915,-0.00019816397,11.264812,11.076203,22.928476,-9.4688206
7.6,0.87997955,-0.0031783136,0.0,0,11.076097,22.715912,-0.00021002203,11.210761,11.076293,22.909271,-9.4683819
7.7,0.88091707,-0.0031541658,0.0,0,11.076097,23.015915,-0.00019209887,11.214781,11.074903,22.917603,-9.4684582
7.8,0.88273954,-0.0032865875,0.0,0,11.076097,23.315914,-0.00021363825,11.232494,11.075824,22.889997,-9.4682827
7.9,0.88228023,-0.0030953106,0.0,0,11.076097,23.615913,-0.00021776275,11.22072,11.07697,22.948984,-9.4680338
8.0,0.87856996,-0.0028429506,3.7525208,0,11.076097,23.915915,-0.00020963143,11.185063,11.076121,22.88858,-9.4680796
8.1,0.87659639,-0.0031316166,6.0941687,0,11.076097,24.215916,-0.00021455016,11.162571,11.076296,22.970247,-9.4680767
8.2,0.87438017,-0.0032639678,7.9801226,0,11.076097,24.515915,-0.00020558981,11.130944,11.076108,22.938728,-9.4676504
8.3,0.87259787,-0.002925518,10.950809,0,11.076097,24.815912,-0.00018992735,11.117403,11.075408,22.934738,-9.4675426
8.4,0.8744837,-0.0027963491,13.516448,0,11.076097,25.115911,-0.00018132391,11.153053,11.076102,22.923227,-9.4673958
8.5,0.87342715,-0.003124089,15.906698,0,11.076097,25.415916,-0.00019515447,11.128601,11.075692,22.910826,-9.4671278
8.6,0.87369227,-0.0027880091,18.088007,0,11.076097,25.715916,-0.00018741468,11.133135,11.075776,22.865719,-9.4666042
8.7,0.87488598,-0.0024601431,20.77636,0,11.076097,26.015917,-0.00017080078,11.146774,11.076283,22.866116,-9.4665976
8.8,0.87415296,-0.0023199331,21.751236,0,11.076097,26.31591,-0.0001659335,11.128312,11.076156,22.959742,-9.4665785
8.9,0.86902583,-0.0026385142,23.983561,0,11.076097,26.615913,-0.00017490465,11.061941,11.076466,22.930065,-9.4663744
9.0,0.87434328,-0.0024983562,25.436249,0,11.076097,26.915915,-0.00015439415,11.135071,11.075913,22.979824,-9.4662619
9.1,0.87838167,-0.0025243734,27.077045,0,11.076097,27.215914,-0.00017201617,11.184368,11.076694,23.009937,-9.4660807
9.2,0.87439924,-0.002682341,28.467939,0,11.076097,27.515917,-0.00018293732,11.136258,11.076266,23.033834,-9.4659462
9.3,0.87693566,-0.0027327696,29.71674,0,11.076097,27.815914,-0.00016298691,11.167713,11.07579,23.083874,-9.4659748
9.4,0.87400365,-0.002637173,31.307901,0,11.076097,28.115917,-0.00017521509,11.122342,11.076405,23.041195,-9.465826
9.5,0.87766415,-0.0028996151,32.681286,0,11.076097,28.415913,-0.00020494557,11.170883,11.076048,23.113693,-9.4655514
9.6,0.87614805,-0.0027685026,33.715569,0,11.076097,28.715912,-0.00019953102,11.149848,11.076071,23.198978,-9.4652872
9.7,0.87912697,-0.0030619153,35.22192,0,11.076097,29.015917,-0.0002075157,11.200567,11.07787,23.320713,-9.46527
9.8,0.88023162,-0.0026526232,36.093651,0,11.076097,29.315914,-0.00016202529,11.22227,11.076864,23.377491,-9.4651613
9.9,0.879794,-0.003088749,37.405861,0,11.076097,29.615915,-0.00019931619,11.213716,11.076556,23.431847,-9.4650621
10.0,0.88460445,-0.0035182231,38.161556,0,11.076097,29.915913,-0.00022960361,11.272558,11.075942,23.608862,-9.4650402
10.1,0.8881281,-0.0036070149,39.034504,0,11.076097,30.215916,-0.00021885886,11.309053,11.076463,23.677662,-9.4648991
10.2,0.88829076,-0.0037689465,40.126156,0,11.076097,30.515915,-0.00024008793,11.330887,11.076582,23.861284,-9.4649687
10.3,0.88464725,-0.0042052194,41.005878,0,11.076097,30.81591,-0.0002831161,11.27226,11.075623,23.979633,-9.4646168
10.4,0.89521748,-0.0044183186,41.726871,0,11.076097,31.115915,-0.00030667728,11.398635,11.074725,24.231745,-9.4646025
10.5,0.88449347,-0.0047841221,42.347099,0,11.076097,31.415915,-0.00032302306,11.255197,11.076821,24.390589,-9.4642029
10.6,0.88864666,-0.0051449095,43.217628,0,11.076097,31.715912,-0.00032937014,11.308266,11.076099,24.600752,-9.4640055
10.7,0.89436221,-0.0052847783,43.950333,0,11.076097,32.015915,-0.00035019734,11.394103,11.076419,24.774588,-9.4639883
10.8,0.89112073,-0.005529555,44.539761,0,11.076097,32.31591,-0.00036778292,11.340329,11.076876,24.978115,-9.4640608
10.9,0.89447135,-0.0057606795,45.454224,0,11.076097,32.615917,-0.00037330022,11.4024,11.076626,25.223391,-9.4641714
11.0,0.89725733,-0.0061410973,45.966793,0,11.076097,32.915909,-0.00041226417,11.425101,11.076762,25.525017,-9.4639807
11.1,0.89749199,-0.0064307074,46.506565,0,11.076097,33.215904,-0.00044437885,11.429659,11.077067,25.871229,-9.4635096
11.2,0.89987576,-0.0066663278,46.981895,0,11.076097,33.515911,-0.00045720412,11.477014,11.076095,26.064734,-9.4632349
11.3,0.905505,-0.0071967663,47.482277,0,11.076097,33.81591,-0.000486951,11.52996,11.07505,26.35294,-9.4631968
11.4,0.90641063,-0.0077255294,47.953499,0,11.076097,34.115913,-0.00050309871,11.540731,11.076691,26.688623,-9.4632654
11.5,0.90396512,-0.0079788705,48.574837,0,11.076097,34.415916,-0.00053075358,11.510486,11.07749,26.970081,-9.4629049
11.6,0.9032383,-0.0080983704,49.006275,0,11.076097,34.715923,-0.0005343082,11.497903,11.076682,27.288723,-9.4629774
11.7,0.90606451,-0.0085395668,49.515789,0,11.076097,35.015926,-0.00055129209,11.546082,11.076829,27.682823,-9.462985
11.8,0.90621632,-0.0089309877,49.954304,0,11.076097,35.315918,-0.00059274165,11.541697,11.076071,28.0,-9.4628267
11.9,0.90952498,-0.0095600281,50.326626,0,11.076097,35.615921,-0.00064668886,11.596215,11.076223,28.413353,-9.4624367
12.0,0.90891409,-0.0098227635,50.621571,0,11.076097,35.915913,-0.00067474309,11.588672,11.075979,28.863487,-9.4623575
12.1,0.91333938,-0.010352396,51.044308,0,11.076097,36.215908,-0.00069469877,11.644854,11.076427,29.195156,-9.4620361
12.2,0.91762561,-0.010702124,51.372505,0,11.076097,36.515907,-0.00069722399,11.7011,11.076575,29.587345,-9.4621801
12.3,0.915245,-0.011188059,51.561287,0,11.076097,36.815903,-0.00074310391,11.668422,11.076013,30.125145,-9.4619255
12.4,0.91658592,-0.011805707,51.879879,0,11.076097,37.11591,-0.00079093431,11.684972,11.076545,30.551651,-9.4620733
12.5,0.91730499,-0.012019269,52.186939,0,11.076097,37.415913,-0.00078651385,11.690482,11.07537,30.971056,-9.4617376
12.6,0.92077458,-0.012499331,52.381466,0,11.076097,37.715912,-0.00083095662,11.730177,11.075774,31.341145,-9.4615898
12.7,0.92193055,-0.012799094,52.6245,0,11.076097,38.015923,-0.00086762774,11.750515,11.076359,31.874624,-9.4611635
12.8,0.92291325,-0.012997727,52.846439,0,11.076097,38.315922,-0.00087486178,11.772353,11.074851,32.360477,-9.4611197
12.9,0.92643875,-0.013396151,52.970467,0,11.076097,38.615925,-0.00089756039,11.821308,11.075968,32.855412,-9.4612503
13.0,0.9259209,-0.014106696,53.247478,0,11.076097,38.915924,-0.00092225277,11.805061,11.076242,33.207188,-9.4608879
13.1,0.93196994,-0.014569228,53.463921,0,11.076097,39.215912,-0.00097110285,11.87565,11.077112,33.6707,-9.4608984
13.2,0.93103021,-0.014971606,53.637466,0,11.076097,39.515911,-0.00099537708,11.870078,11.076689,34.191406,-9.460681
13.3,0.92817944,-0.015362947,53.656372,0,11.076097,39.81591,-0.0010085168,11.821265,11.076943,34.685074,-9.4603682
13.4,0.93328756,-0.015658068,53.890923,0,11.076097,40.115902,-0.0010341136,11.895499,11.076175,35.209335,-9.4605427
13.5,0.93182617,-0.015956253,53.972153,0,11.076097,40.415909,-0.0010680981,11.881723,11.075961,35.642265,-9.4599743
13.6,0.93378532,-0.01648264,53.97567,0,11.076097,40.715912,-0.0011170229,11.898801,11.075675,36.221531,-9.4600477
13.7,0.93642944,-0.017208813,54.095711,0,11.076097,41.015915,-0.0011479183,11.935665,11.075911,36.731136,-9.4595146
13.8,0.94332719,-0.017484365,54.219624,0,11.076097,41.315914,-0.0011587436,12.030049,11.075566,37.230499,-9.459775
13.9,0.94358277,-0.018072177,54.301708,0,11.076097,41.615921,-0.0012005598,12.049127,11.076688,37.675499,-9.4595776
14.0,0.94576555,-0.018449623,54.30526,0,11.076097,41.915924,-0.0012228288,12.048018,11.075974,38.230213,-9.4591694
14.1,0.94401681,-0.018989703,54.305412,0,11.076097,42.215923,-0.0012508662,12.036967,11.076104,38.846661,-9.4591732
14.2,0.93997067,-0.019454179,54.305416,0,11.076097,42.515923,-0.0012850609,11.975917,11.076811,39.331532,-9.458766
14.3,0.94545019,-0.019732017,54.305416,0,11.076097,42.815914,-0.0013219944,12.061751,11.076163,39.903683,-9.4583244
14.4,0.94467264,-0.020090641,54.305416,0,11.076097,43.11591,-0.0013540373,12.060054,11.076427,40.478848,-9.4582996
14.5,0.95030141,-0.020259853,54.305416,0,11.076097,43.415909,-0.0013543727,12.11951,11.076564,41.015018,-9.4583626
14.6,0.95548731,-0.021312106,54.305416,0,11.076097,43.715904,-0.0014148868,12.189858,11.075503,41.589085,-9.4582663
14.7,0.95740384,-0.021102702,54.062611,0,11.076097,44.015907,-0.0014051092,12.202638,11.07667,42.186089,-9.4584017
14.8,0.95424932,-0.02209189,53.979588,0,11.076097,44.31591,-0.0014687194,12.174497,11.076223,42.693333,-9.4580307
14.9,0.96079838,-0.022593332,53.97599,0,11.076097,44.615913,-0.0014858118,12.243019,11.076799,43.250324,-9.4576416
15.0,0.95767248,-0.022795206,53.95179,0,11.076097,44.915916,-0.0015157983,12.221361,11.076905,43.812931,-9.4576359
15.1,0.95755512,-0.022678772,53.690849,0,11.076097,45.215919,-0.0015227584,12.21143,11.075873,44.381008,-9.4572668
15.2,0.95758283,-0.023380056,53.63298,0,11.076097,45.515926,-0.0015743654,12.199701,11.07583,44.931629,-9.4574203
15.3,0.96021998,-0.023598239,53.498539,0,11.076097,45.815922,-0.001571483,12.246181,11.076004,45.441399,-9.4568901
15.4,0.96111244,-0.024380321,53.335278,0,11.076097,46.115921,-0.0016085478,12.265358,11.076878,45.975323,-9.4569826
15.5,0.96333629,-0.02463424,53.288998,0,11.076097,46.415913,-0.0016374375,12.292971,11.076398,46.505821,-9.4568653
15.6,0.9654541,-0.025174865,53.067295,0,11.076097,46.715908,-0.0016699801,12.312995,11.07677,46.997952,-9.4565697
15.7,0.96676791,-0.025450086,52.728336,0,11.076097,47.015907,-0.0016791121,12.34097,11.075994,47.61618,-9.4561663
15.8,0.9709025,-0.025701327,52.639519,0,11.076097,47.315907,-0.0017108377,12.376352,11.076048,48.172066,-9.4561195
15.9,0.9672296,-0.026092565,52.37587,0,11.076097,47.61591,-0.0017381186,12.327385,11.07607,48.61327,-9.4559221
16.0,0.96829075,-0.026337592,52.287914,0,11.076097,47.915913,-0.001772113,12.350237,11.076289,49.170883,-9.4558239
16.1,0.96926498,-0.026830496,51.958679,0,11.076097,48.215912,-0.0017913089,12.361392,11.075593,49.722343,-9.4557552
16.2,0.97182643,-0.027212888,51.665588,0,11.076097,48.515923,-0.0018043433,12.394039,11.076166,50.213505,-9.4557571
16.3,0.96701109,-0.027704038,51.542759,0,11.076097,48.815918,-0.0018331519,12.347078,11.075846,50.710484,-9.4552956
16.4,0.96960378,-0.027928855,51.211285,0,11.076097,49.115921,-0.0018513435,12.389536,11.076944,51.186546,-9.4551058
16.5,0.97158635,-0.028484581,50.874966,0,11.076097,49.41592,-0.0018764649,12.389617,11.076372,51.69751,-9.4550476
16.6,0.97100192,-0.028592058,50.70285,0,11.076097,49.715912,-0.0018971723,12.383529,11.076831,52.186436,-9.4551077
16.7,0.96832341,-0.028817227,50.413441,0,11.076097,50.015907,-0.0019261857,12.351677,11.076336,52.696182,-9.4546318
16.8,0.97011334,-0.02896418,49.886574,0,11.076097,50.31591,-0.0019411979,12.372633,11.075831,53.21928,-9.4546614
16.9,0.97367394,-0.029312812,49.685589,0,11.076097,50.615902,-0.0019510769,12.41708,11.075707,53.658363,-9.4545231
17.0,0.9709447,-0.029797355,49.287991,0,11.076097,50.915909,-0.0019729484,12.396217,11.076667,54.181908,-9.4543266
17.1,0.97162586,-0.030021997,49.017159,0,11.076097,51.215912,-0.0019980967,12.402908,11.076139,54.58564,-9.4539185
17.2,0.96867728,-0.03024978,48.503502,0,11.076097,51.515915,-0.0020051557,12.37856,11.07625,55.078754,-9.4537611
17.3,0.97542602,-0.030653546,48.349712,0,11.076097,51.815914,-0.0020244704,12.437445,11.075632,55.490665,-9.4535894
17.4,0.97859359,-0.030890174,47.931114,0,11.076097,52.115921,-0.0020552026,12.486857,11.077652,56.005577,-9.4536457
17.5,0.96884108,-0.030913137,47.52317,0,11.076097,52.415924,-0.0020717273,12.356264,11.07733,56.375538,-9.4533787
17.6,0.97073925,-0.031000666,47.116867,0,11.076097,52.715923,-0.0020911312,12.38144,11.07639,56.840302,-9.4529686
17.7,0.96610075,-0.031629991,46.649368,0,11.076097,53.015926,-0.0021176077,12.325624,11.076486,57.199203,-9.4527283
17.8,0.97086263,-0.031789415,46.3395,0,11.076097,53.315914,-0.0021012395,12.380243,11.075727,57.533825,-9.4528389
17.9,0.97292817,-0.031880267,45.751942,0,11.076097,53.61591,-0.0021241026,12.415687,11.076315,58.035805,-9.4525862
18.0,0.96764368,-0.032406591,45.253525,0,11.076097,53.915909,-0.0021504813,12.348669,11.075655,58.483418,-9.4525948
18.1,0.96431082,-0.032231841,44.858315,0,11.076097,54.2159,-0.0021307347,12.310535,11.076695,58.812542,-9.4523706
18.2,0.96319777,-0.032570381,44.562893,0,11.076097,54.515911,-0.0021681476,12.299107,11.076323,59.19735,-9.4520473
18.3,0.96660697,-0.032664854,44.098171,0,11.076097,54.81591,-0.002184279,12.333741,11.075319,59.531868,-9.452239
18.4,0.97303611,-0.032812536,43.568855,0,11.076097,55.11591,-0.0022009427,12.421055,11.077069,59.950531,-9.4519205
18.5,0.97271609,-0.032894384,43.054993,0,11.076097,55.415916,-0.0022012077,12.423586,11.076734,60.267513,-9.4518232
18.6,0.97081643,-0.033147357,42.478745,0,11.076097,55.715919,-0.0021957492,12.385994,11.074949,60.62767,-9.451478
18.7,0.96707028,-0.033066709,42.152225,0,11.076097,56.015923,-0.0022040228,12.340586,11.075565,60.881844,-9.4515152
18.8,0.96402723,-0.033553828,41.700905,0,11.076097,56.315922,-0.0022339569,12.302496,11.077015,61.218292,-9.4511862
18.9,0.9636277,-0.03401744,41.172352,0,11.076097,56.615917,-0.0022466201,12.295603,11.076669,61.612812,-9.4511738
19.0,0.96361363,-0.033575352,40.638187,0,11.076097,56.915909,-0.0022364019,12.298802,11.076747,61.784798,-9.4511738
19.1,0.96237963,-0.033750471,40.507221,0,11.076097,57.215908,-0.0022612608,12.291058,11.075961,62.049419,-9.4507799
19.2,0.95360434,-0.033613916,39.593685,0,11.076097,57.515907,-0.0022481631,12.158453,11.07605,62.435886,-9.4506769
19.3,0.95580953,-0.03372952,39.258331,0,11.076097,57.815907,-0.0022496155,12.190704,11.076687,62.665344,-9.4502974
19.4,0.95422375,-0.033972517,38.728081,0,11.076097,58.11591,-0.0022513075,12.170696,11.076747,62.930801,-9.4498615
19.5,0.95397252,-0.034176249,38.55862,0,11.076097,58.415913,-0.0022758869,12.181592,11.076643,63.161121,-9.4501019
19.6,0.95425701,-0.034188524,37.888607,0,11.076097,58.715912,-0.0022678296,12.185923,11.076606,63.382034,-9.4500799
19.7,0.94679004,-0.034158491,37.839153,0,11.076097,59.015923,-0.002261712,12.088406,11.075881,63.558918,-9.450098
19.8,0.94860858,-0.034351032,37.143673,0,11.076097,59.315922,-0.0022815487,12.100794,11.075789,63.782703,-9.4499378
19.9,0.95130873,-0.034125026,36.739857,0,11.076097,59.615921,-0.0022854772,12.139643,11.077138,63.980656,-9.4497051
20.0,0.95533735,-0.034279335,36.328426,0,11.076097,59.915924,-0.002299574,12.199366,11.075196,64.238968,-9.4495964
20.1,0.9553628,-0.034384638,36.310623,0,11.076097,60.215908,-0.0022952652,12.195273,11.076916,64.405785,-9.4493561
20.2,0.95245689,-0.034525581,35.555336,0,11.076097,60.515907,-0.002293939,12.15514,11.076035,64.576889,-9.4492846
20.3,0.94858533,-0.034442533,35.499359,0,11.076097,60.81591,-0.0022920326,12.090502,11.07536,64.70443,-9.4491987
20.4,0.9390884,-0.034410633,35.496941,0,11.076097,61.115902,-0.002284233,11.980573,11.075428,64.893196,-9.4491844
20.5,0.93614447,-0.03473255,34.71117,0,11.076097,61.415909,-0.0022998224,11.955637,11.077087,65.08165,-9.4489594
20.6,0.93418562,-0.034759909,34.653492,0,11.076097,61.715912,-0.0023101582,11.92484,11.077169,65.199928,-9.4486532
20.7,0.93657404,-0.034468934,34.65099,0,11.076097,62.015911,-0.002305619,11.973913,11.076637,65.362015,-9.4488392
20.8,0.94426984,-0.034693707,34.650883,0,11.076097,62.315914,-0.0023236552,12.059077,11.076175,65.473602,-9.4488325
20.9,0.94031298,-0.034394663,34.184124,0,11.076097,62.615921,-0.0023044222,12.01415,11.075736,65.614098,-9.4484215
21.0,0.9377107,-0.034578733,34.311306,0,11.076097,62.915924,-0.0022905061,11.969396,11.076369,65.687683,-9.4482746
21.1,0.93624622,-0.034841031,33.922485,0,11.076097,63.215923,-0.0023166318,11.955822,11.075764,65.844955,-9.4479256
21.2,0.93883479,-0.034924559,33.885082,0,11.076097,63.515923,-0.0023148959,11.984296,11.075533,65.917343,-9.4481449
21.3,0.92880744,-0.03514912,34.100266,0,11.076097,63.815907,-0.0023227537,11.861464,11.076877,66.020241,-9.4480295
21.4,0.93318951,-0.034919661,34.380104,0,11.076097,64.115921,-0.0023256366,11.905979,11.076329,66.12117,-9.4478636
