Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
7.2,0.72155738,0.0030428092,0.0,0,11.076097,21.515882,0.00020214131,9.1946001,11.075502,23.938231,-9.4822617
7.3,0.71303165,0.0029649595,0.0,0,11.076097,21.815882,0.00018102722,9.0815668,11.075925,23.973455,-9.481986
7.4,0.71207732,0.002866247,0.0,0,11.076097,22.115879,0.00020230224,9.0682516,11.076256,24.018024,-9.481904
7.5,0.71722138,0.0029289227,0.0,0,11.076097,22.415886,0.00019032828,9.1304426,11.075671,24.041845,-9.4818716
7.6,0.7134524,0.0027234596,0.0,0,11.076097,22.715883,0.00019771259,9.0796919,11.076328,24.01441,-9.4816465
7.7,0.72048783,0.0029702778,0.0,0,11.076097,23.015884,0.00018595842,9.1535101,11.075673,23.955471,-9.4816017
7.8,0.71594566,0.0033938889,0.0,0,11.076097,23.31588,0.00020742184,9.1171169,11.076082,23.957054,-9.4810419
7.9,0.71190846,0.0031508561,0.0,0,11.076097,23.615883,0.00023146304,9.0723219,11.076446,24.012964,-9.481101
8.0,0.70611417,0.0030538959,0.0,0,11.076097,23.915884,0.00020350097,8.9806376,11.076299,23.964827,-9.4807396
8.1,0.70749372,0.0028126561,0.0,0,11.076097,24.215879,0.00020509177,9.0141201,11.077134,23.95883,-9.4805756
8.2,0.70379144,0.0030929286,0.0,0,11.076097,24.515886,0.00019275292,8.9678364,11.077417,23.995321,-9.4803314
8.3,0.70303297,0.0029944361,3.7237973,0,11.076097,24.815882,0.00018869151,8.9557352,11.076777,24.019485,-9.4804382
8.4,0.71092373,0.003243254,7.2405062,0,11.076097,25.115883,0.00022681542,9.0572901,11.076751,23.990908,-9.480257
8.5,0.70489568,0.0029839266,10.408551,0,11.076097,25.415882,0.00021162035,8.9655848,11.076534,23.96509,-9.4799633
8.6,0.70711046,0.0033008212,13.146688,0,11.076097,25.715881,0.00022143841,8.9946489,11.07474,23.983189,-9.4794884
8.7,0.71051592,0.0034086891,15.775187,0,11.076097,26.015886,0.00020284715,9.0454111,11.076302,23.968084,-9.4794779
8.8,0.70328951,0.0033339441,16.595245,0,11.076097,26.315886,0.00022201586,8.9470863,11.075733,24.019869,-9.4791336
8.9,0.69993895,0.0034113438,18.576103,0,11.076097,26.615883,0.0002329752,8.8912611,11.075492,24.014912,-9.4787998
9.0,0.70459974,0.003425868,20.426622,0,11.076097,26.91588,0.00024386276,8.9762278,11.076469,23.990473,-9.4789524
9.1,0.70183086,0.0037003597,22.122452,0,11.076097,27.215883,0.00024598307,8.9394369,11.076156,24.018757,-9.478982
9.2,0.69566584,0.0037707486,23.685457,0,11.076097,27.515884,0.00023920258,8.8736286,11.076094,24.028744,-9.478529
9.3,0.70617425,0.0036256581,24.6926,0,11.076097,27.815882,0.00025327419,8.9819946,11.076416,24.038559,-9.4784479
9.4,0.70299405,0.00372284,26.103388,0,11.076097,28.115883,0.00024785302,8.9526787,11.076265,24.045149,-9.4779634
9.5,0.70562118,0.0031407569,27.31843,0,11.076097,28.415884,0.00022209917,8.9900017,11.07612,24.107277,-9.4776926
9.6,0.69769418,0.0033490141,28.522036,0,11.076097,28.715883,0.00021341124,8.8900776,11.075578,24.111778,-9.4779358
9.7,0.7034927,0.0033896437,29.66132,0,11.076097,29.015879,0.00021953853,8.9508419,11.074432,24.154167,-9.477581
9.8,0.6991092,0.0030667263,30.801065,0,11.076097,29.315884,0.00021373341,8.891468,11.076322,24.287668,-9.4775152
9.9,0.69582337,0.0032316921,31.7654,0,11.076097,29.615883,0.00021951551,8.8701687,11.076601,24.338642,-9.4773045
10.0,0.69320762,0.0029967113,32.461601,0,11.076097,29.915884,0.0002218939,8.8245058,11.07668,24.400711,-9.4770021
10.1,0.70144445,0.0029185791,33.390125,0,11.076097,30.215881,0.00018106349,8.9391851,11.077538,24.491056,-9.4770279
10.2,0.7035507,0.0031128093,34.448803,0,11.076097,30.515882,0.0002124888,8.9544373,11.076321,24.561409,-9.4768105
10.3,0.70511925,0.0025934256,34.642132,0,11.076097,30.815886,0.00017407215,8.9884701,11.075447,24.673521,-9.476491
10.4,0.70435494,0.0025353502,35.401146,0,11.076097,31.115881,0.00019005967,8.9737949,11.075921,24.786762,-9.476203
10.5,0.71146733,0.002559942,36.214085,0,11.076097,31.415884,0.00017049306,9.0681248,11.077038,24.917984,-9.4765997
10.6,0.70882463,0.0022281299,36.962009,0,11.076097,31.715885,0.00013122923,9.0237141,11.076078,25.028805,-9.4762049
10.7,0.70515901,0.0021997762,37.277584,0,11.076097,32.015884,0.00015760851,8.9821692,11.077031,25.219294,-9.4760628
10.8,0.70092613,0.0018392698,37.997452,0,11.076097,32.31588,0.00012508583,8.9286766,11.077411,25.264727,-9.4759445
10.9,0.70928192,0.0013174751,38.456764,0,11.076097,32.615879,0.00011295322,9.0295553,11.076528,25.523148,-9.4757423
11.0,0.71344799,0.0015261662,38.853695,0,11.076097,32.915886,8.9220972e-05,9.0958986,11.074949,25.723949,-9.4754543
11.1,0.71684849,0.0014509406,39.226303,0,11.076097,33.215889,7.3098759e-05,9.1395826,11.077172,25.929853,-9.4754782
11.2,0.71496248,0.0008648815,39.721188,0,11.076097,33.515892,6.6663299e-05,9.0993748,11.075932,26.102736,-9.4749832
11.3,0.71414888,0.00072685117,40.083218,0,11.076097,33.815891,4.9475366e-05,9.0996103,11.076327,26.312683,-9.4748869
11.4,0.71627557,0.00089816493,40.551254,0,11.076097,34.115891,7.84882e-05,9.1189241,11.076641,26.494009,-9.4749088
11.5,0.71987212,0.00083745463,40.949181,0,11.076097,34.415886,3.9113485e-05,9.1471357,11.076866,26.664778,-9.4750862
11.6,0.72181392,0.0008431091,41.187935,0,11.076097,34.715881,4.0157196e-05,9.2053022,11.076666,26.93931,-9.4747658
11.7,0.71726692,-0.00014256356,41.706345,0,11.076097,35.015873,-5.8239525e-06,9.130187,11.076347,27.140551,-9.4744501
11.8,0.71454585,-0.00030310804,41.908638,0,11.076097,35.315876,-5.2410846e-06,9.1043921,11.07625,27.391529,-9.4743814
11.9,0.7208634,-0.00066967699,42.306393,0,11.076097,35.615875,-3.981539e-05,9.174921,11.074925,27.697016,-9.4740829
12.0,0.7228359,-0.00049720745,42.541424,0,11.076097,35.915882,-5.6727466e-05,9.211997,11.076137,27.945295,-9.473877
12.1,0.72309399,-0.0010718562,42.928894,0,11.076097,36.215885,-7.2134171e-05,9.2327194,11.076234,28.116531,-9.4737225
12.2,0.72609347,-0.0014150123,43.166958,0,11.076097,36.515888,-8.7161607e-05,9.2410173,11.076459,28.402824,-9.4740419
12.3,0.72371429,-0.0018923052,43.448566,0,11.076097,36.815891,-0.0001130536,9.2296171,11.075983,28.682749,-9.4735804
12.4,0.71684325,-0.0017141346,43.524403,0,11.076097,37.115891,-0.0001091513,9.1171951,11.07618,28.924578,-9.4734621
12.5,0.72333324,-0.0017164223,43.960606,0,11.076097,37.41589,-0.00012937342,9.202693,11.076374,29.247227,-9.4735413
12.6,0.71967673,-0.00221873,44.072102,0,11.076097,37.715885,-0.00013228711,9.1586161,11.075902,29.455034,-9.4730844
12.7,0.71408445,-0.0026720017,44.361683,0,11.076097,38.015884,-0.00017910291,9.0989771,11.075753,29.827076,-9.4726982
12.8,0.71718729,-0.0030362222,44.593983,0,11.076097,38.315884,-0.00018149517,9.1398706,11.076232,30.132427,-9.4726229
12.9,0.72425145,-0.0026808814,44.604038,0,11.076097,38.615875,-0.00019909526,9.2396507,11.075441,30.407551,-9.4727583
13.0,0.72372597,-0.0034139464,44.994068,0,11.076097,38.915878,-0.00024199045,9.220499,11.076036,30.669266,-9.472785
13.1,0.72422451,-0.0037039388,45.115368,0,11.076097,39.215881,-0.00023790766,9.2162209,11.076944,31.043819,-9.4723244
13.2,0.718696,-0.0041081463,45.120613,0,11.076097,39.515881,-0.00026339793,9.1585007,11.07529,31.336226,-9.4722118
13.3,0.71833014,-0.0043556653,45.559326,0,11.076097,39.815887,-0.0002839698,9.1435766,11.07635,31.577414,-9.4720869
13.4,0.71887487,-0.0043693599,45.612812,0,11.076097,40.115887,-0.00031186643,9.1498871,11.076937,31.883995,-9.4717865
13.5,0.71181387,-0.0046528149,45.786659,0,11.076097,40.41589,-0.00030633749,9.0611019,11.077315,32.249882,-9.471591
13.6,0.71663386,-0.0048380676,46.087208,0,11.076097,40.715893,-0.00032654961,9.1187744,11.076723,32.583874,-9.4714813
13.7,0.71865988,-0.0051298155,46.10865,0,11.076097,41.015896,-0.00032814703,9.1616974,11.07626,32.894688,-9.4712477
13.8,0.72062391,-0.0057371492,46.36467,0,11.076097,41.315884,-0.00038075674,9.1854134,11.076439,33.191547,-9.4709749
13.9,0.72451878,-0.0053116083,46.572624,0,11.076097,41.615887,-0.00037639067,9.2214193,11.076307,33.434429,-9.4707956
14.0,0.72331554,-0.0061901184,46.581623,0,11.076097,41.915874,-0.00041290707,9.2227058,11.076448,33.832668,-9.4707298
14.1,0.72599119,-0.0063457708,46.866863,0,11.076097,42.215874,-0.00043129153,9.2378044,11.076014,34.117111,-9.4706936
14.2,0.71934468,-0.0070348238,47.021412,0,11.076097,42.515881,-0.00045390124,9.15732,11.07609,34.444603,-9.4703579
14.3,0.72223693,-0.0069584739,47.053013,0,11.076097,42.81588,-0.00047478674,9.1838989,11.076819,34.858055,-9.4702587
14.4,0.71332234,-0.0072398474,47.054382,0,11.076097,43.115883,-0.00050598732,9.0872202,11.076021,35.194946,-9.4698839
14.5,0.72048229,-0.0077490062,47.394699,0,11.076097,43.41589,-0.00051147066,9.1757116,11.076008,35.507259,-9.4700823
14.6,0.72263008,-0.0078920098,47.476452,0,11.076097,43.715893,-0.00052155345,9.2073069,11.076304,35.832764,-9.4698582
14.7,0.72347397,-0.0082590729,47.503651,0,11.076097,44.015896,-0.00053469458,9.2230587,11.07576,36.248116,-9.4696226
14.8,0.72143376,-0.0084290123,47.528496,0,11.076097,44.315895,-0.00057687546,9.1947994,11.07696,36.552189,-9.4692135
14.9,0.72614431,-0.0085983658,47.801819,0,11.076097,44.615891,-0.00057629042,9.2591629,11.076693,36.860348,-9.4690561
15.0,0.72305596,-0.0090959184,47.948677,0,11.076097,44.915886,-0.00060243031,9.2081966,11.076237,37.167942,-9.4688129
15.1,0.72761923,-0.009410982,47.955036,0,11.076097,45.215885,-0.00061778392,9.2612019,11.075939,37.523483,-9.4689198
15.2,0.72285527,-0.0095420228,48.125942,0,11.076097,45.515873,-0.00063081289,9.2054253,11.076626,37.817234,-9.4690046
15.3,0.72196341,-0.01001278,48.342903,0,11.076097,45.81588,-0.00069400546,9.1898661,11.076027,38.084419,-9.468689
15.4,0.71719295,-0.010255047,48.382019,0,11.076097,46.115879,-0.00067909347,9.1321774,11.075374,38.470856,-9.4684944
15.5,0.72069478,-0.010450249,48.494564,0,11.076097,46.415882,-0.00070312375,9.1823978,11.075259,38.769753,-9.4681406
15.6,0.72631216,-0.011106516,48.622967,0,11.076097,46.715885,-0.00072648935,9.2588558,11.075696,39.175182,-9.468153
15.7,0.72637612,-0.011285779,48.796841,0,11.076097,47.015892,-0.00075932097,9.2539539,11.076867,39.435642,-9.4679871
15.8,0.72513807,-0.011103962,48.811584,0,11.076097,47.315891,-0.00075403618,9.2310171,11.077133,39.841339,-9.4678459
15.9,0.7207787,-0.011817678,48.812229,0,11.076097,47.615891,-0.00077694195,9.183712,11.077216,40.202518,-9.4675865
16.0,0.72533506,-0.012165504,49.019608,0,11.076097,47.915894,-0.00081373687,9.2275982,11.075889,40.514488,-9.4673233
16.1,0.7266596,-0.012512319,49.172508,0,11.076097,48.215885,-0.00080970576,9.2588072,11.076699,40.828697,-9.4671993
16.2,0.72043431,-0.012592907,49.227261,0,11.076097,48.515888,-0.0008481149,9.1884775,11.076467,41.244175,-9.4668903
16.3,0.72435862,-0.012959113,49.22963,0,11.076097,48.81588,-0.00088030606,9.2332582,11.075689,41.613316,-9.466754
16.4,0.72430611,-0.013096142,49.229733,0,11.076097,49.115875,-0.00086038525,9.2476034,11.07597,41.94455,-9.466691
16.5,0.72256976,-0.013692082,49.334896,0,11.076097,49.415878,-0.0009035418,9.2164459,11.076582,42.331894,-9.466547
16.6,0.7228089,-0.014272267,49.407677,0,11.076097,49.715881,-0.00094698335,9.2061644,11.075859,42.674473,-9.4664097
16.7,0.71525806,-0.014361937,49.55135,0,11.076097,50.015881,-0.00097666972,9.1268835,11.076301,43.071774,-9.4659958
16.8,0.72913986,-0.014649669,49.592541,0,11.076097,50.315887,-0.00097853167,9.2969093,11.075443,43.346218,-9.4660168
16.9,0.71938419,-0.014900371,49.594322,0,11.076097,50.615891,-0.0009900569,9.1668968,11.076085,43.808666,-9.4658518
17.0,0.722372,-0.015260695,49.634415,0,11.076097,50.915894,-0.0010030555,9.1944151,11.076223,44.167961,-9.4655704
17.1,0.71888423,-0.015435669,49.636154,0,11.076097,51.215893,-0.0010239928,9.1554689,11.076148,44.507172,-9.4649391
17.2,0.72023088,-0.015441644,49.657585,0,11.076097,51.515896,-0.001047464,9.1786051,11.076662,44.908176,-9.4650068
17.3,0.72431141,-0.016232157,49.637157,0,11.076097,51.815887,-0.0010680454,9.2327538,11.076262,45.278152,-9.4652481
17.4,0.72637516,-0.016446333,49.776794,0,11.076097,52.115887,-0.0011110636,9.2641478,11.076447,45.69989,-9.4649353
17.5,0.72786957,-0.016904166,49.717014,0,11.076097,52.415882,-0.0011005569,9.2846889,11.077073,46.057571,-9.4645472
17.6,0.72935581,-0.017299935,49.885998,0,11.076097,52.715878,-0.001172971,9.29774,11.075828,46.422962,-9.4642992
17.7,0.73022765,-0.017456735,50.035942,0,11.076097,53.015881,-0.0011775902,9.3072252,11.075024,46.820293,-9.4641037
17.8,0.72205293,-0.017815057,49.946434,0,11.076097,53.315884,-0.0011708011,9.1950998,11.076347,47.222397,-9.4639645
17.9,0.72694528,-0.018336246,50.038559,0,11.076097,53.615883,-0.0012161704,9.2711287,11.076376,47.596718,-9.4637699
18.0,0.72425997,-0.018640732,49.936287,0,11.076097,53.91589,-0.0012233544,9.2366552,11.075852,48.008747,-9.4634953
18.1,0.7236191,-0.018644949,50.010082,0,11.076097,54.215889,-0.0012569565,9.2285137,11.075748,48.338787,-9.4634695
18.2,0.72130322,-0.019224349,50.041309,0,11.076097,54.515896,-0.0012886631,9.2153654,11.075598,48.722454,-9.463397
18.3,0.72991806,-0.019415386,50.042664,0,11.076097,54.815891,-0.0012854463,9.3180304,11.07627,49.108517,-9.4630604
18.4,0.72767091,-0.019799037,50.042721,0,11.076097,55.115891,-0.0013083728,9.2891026,11.076612,49.532482,-9.4630671
18.5,0.7274937,-0.019906323,50.042721,0,11.076097,55.415886,-0.0013234665,9.2710323,11.075449,49.793472,-9.462779
18.6,0.7285164,-0.020250382,50.042721,0,11.076097,55.715885,-0.0013662657,9.3031187,11.075967,50.217495,-9.4623566
18.7,0.72381765,-0.020759962,50.042721,0,11.076097,56.015873,-0.0013829406,9.2195749,11.076186,50.615726,-9.4622965
18.8,0.72462082,-0.021225108,50.146111,0,11.076097,56.315876,-0.001408354,9.23909,11.077234,50.877167,-9.4622297
18.9,0.73016471,-0.021248622,50.229862,0,11.076097,56.615879,-0.0013940792,9.3031521,11.07688,51.216736,-9.462368
19.0,0.72185373,-0.021728693,50.116898,0,11.076097,56.915882,-0.0014583485,9.2075872,11.075416,51.704468,-9.462081
19.1,0.72573954,-0.021958487,50.045933,0,11.076097,57.215889,-0.0014776111,9.263732,11.076004,52.071274,-9.4618969
19.2,0.72471088,-0.022443414,50.063564,0,11.076097,57.515892,-0.0014915587,9.2579403,11.075523,52.454819,-9.4616594
19.3,0.7284373,-0.022777256,50.279213,0,11.076097,57.815891,-0.0015177968,9.2978935,11.076674,52.809895,-9.4612961
19.4,0.72649509,-0.023116492,50.256325,0,11.076097,58.115894,-0.0015240883,9.2603464,11.077129,53.115425,-9.4612951
19.5,0.72318292,-0.022854978,50.305302,0,11.076097,58.415894,-0.0015424357,9.2194099,11.076138,53.480953,-9.4609585
19.6,0.72690529,-0.023491193,50.353558,0,11.076097,58.715889,-0.0015785018,9.2618999,11.076469,53.900177,-9.4606676
19.7,0.72875535,-0.023494836,50.434566,0,11.076097,59.015888,-0.0015622277,9.276782,11.07689,54.137985,-9.4605856
19.8,0.7257756,-0.024181008,50.438076,0,11.076097,59.315884,-0.0016055886,9.2595444,11.075613,54.560928,-9.46031
19.9,0.71987545,-0.024375102,50.438225,0,11.076097,59.615875,-0.0016193232,9.1896248,11.076616,54.894707,-9.4601164
20.0,0.72555673,-0.024548212,50.438229,0,11.076097,59.915878,-0.0016491858,9.2807131,11.075444,55.244816,-9.4600058
20.1,0.72528213,-0.024675617,50.438229,0,11.076097,60.215881,-0.0016427083,9.2567549,11.075846,55.601624,-9.4599562
20.2,0.73070163,-0.025175994,50.438229,0,11.076097,60.515881,-0.001676522,9.3282242,11.077366,56.00288,-9.4598417
20.3,0.72708297,-0.025473589,50.438229,0,11.076097,60.815891,-0.0016803573,9.2640867,11.076488,56.347805,-9.4597883
20.4,0.72975016,-0.025925323,50.438229,0,11.076097,61.115891,-0.0017331697,9.2913847,11.076613,56.697067,-9.4593935
20.5,0.73107141,-0.025717165,50.508141,0,11.076097,61.415894,-0.0017329238,9.3189869,11.075188,57.056862,-9.4592409
20.6,0.72604781,-0.026409615,50.614788,0,11.076097,61.715893,-0.0017451975,9.2588978,11.075332,57.34877,-9.4586535
20.7,0.72823447,-0.026716087,50.652912,0,11.076097,62.015896,-0.0017813646,9.2758226,11.075358,57.728931,-9.4586916
20.8,0.7288397,-0.026943794,50.504738,0,11.076097,62.315887,-0.0017753647,9.2935524,11.075618,58.139362,-9.4588013
20.9,0.7262224,-0.02702513,50.802853,0,11.076097,62.615887,-0.0018096964,9.2612667,11.076901,58.376633,-9.4586849
21.0,0.72377747,-0.027297877,50.821892,0,11.076097,62.915882,-0.0018330492,9.2373753,11.07679,58.707794,-9.4584656
21.1,0.73126906,-0.02784618,50.822716,0,11.076097,63.215878,-0.0018488523,9.3211966,11.075872,59.047176,-9.4579906
21.2,0.7298587,-0.027912911,50.82275,0,11.076097,63.515881,-0.0018568177,9.309638,11.076071,59.426754,-9.4581928
21.3,0.73221725,-0.02808322,50.82275,0,11.076097,63.815884,-0.001854333,9.3249254,11.07613,59.767662,-9.4579239
21.4,0.73086214,-0.028519997,50.82275,0,11.076097,64.115898,-0.0019101184,9.3152151,11.077011,60.154289,-9.4576683
21.5,0.72825336,-0.02890902,50.82275,0,11.076097,64.415886,-0.0019286454,9.2810249,11.076152,60.487579,-9.4572124
