strain,min,mean,max,upperstd,lowerstd
0.0,0.0,0.0,0.0,0.0,0.0
0.0019038076152304607,0.0,0.0,0.0,0.0,0.0
0.0038076152304609215,0.0,0.0,0.0,0.0,0.0
0.005711422845691382,0.0,0.0,0.0,0.0,0.0
0.007615230460921843,0.0,0.0,0.0,0.0,0.0
0.009519038076152304,0.0,0.0,0.0,0.0,0.0
0.011422845691382764,101.78840665339571,104.27990212945822,105.90628181262113,2.191014139179546,2.191014139179546
0.013326653306613225,101.97913664580524,104.44151879076662,106.05938582678611,2.1672592534459523,2.1672592534459523
0.015230460921843686,102.14519485397636,104.5821519688903,106.19260552111571,2.1465587300306916,2.1465587300306916
0.017134268537074147,102.29234525850727,104.70671186307463,106.3105927137263,2.1282019454973646,2.1282019454973646
0.019038076152304607,102.42453036032079,104.81855555071796,106.41652847712534,2.1117023100795262,2.1117023100795262
0.020941883767535068,102.54456829616156,104.9200817520326,106.51268605415001,2.0967116379200195,2.0967116379200195
0.02284569138276553,102.65454474253802,105.01306509066308,106.60074736653165,2.0829719843611922,2.0829719843611922
0.02474949899799599,102.75564598445622,105.0985939961866,106.68199235551086,2.0704433612697892,2.0704433612697892
0.02665330661322645,102.84938895518465,105.17794332338103,106.75741800440835,2.058886360557822,2.058886360557822
0.02855711422845691,102.93702338226733,105.25201081681934,106.82763351891107,2.0479763095659314,2.0479763095659314
0.030460921843687372,103.01930131550029,105.32147568471304,106.89336479996537,2.037665179692296,2.037665179692296
0.03236472945891783,103.0968451848119,105.38692926823194,106.95530050678836,2.0279475931968647,2.0279475931968647
0.03426853707414829,103.17017554855887,105.44881328678525,107.01385828845615,2.0187583303839527,2.0187583303839527
0.03617234468937876,103.23973193228967,105.50750065309252,107.06939081283413,2.0100423360112822,2.0100423360112822
0.038076152304609215,103.30588867491281,105.56330893144536,107.12219845674451,2.0017527256342595,2.0017527256342595
0.03997995991983967,103.36896712594489,105.61651069734701,107.17253908024347,1.9938492532867644,1.9938492532867644
0.041883767535070136,103.4292451434881,105.6673416045683,107.22063564157276,1.9862971195812174,1.9862971195812174
0.0437875751503006,103.48696457122323,105.71600673553608,107.2666821940159,1.979066034193765,1.979066034193765
0.04569138276553106,103.5423371845704,105.76268565136503,107.31084865636907,1.9721294707882482,1.9721294707882482
0.047595190380761515,103.59551520462433,105.80750110356956,107.35328464372247,1.9654711843474855,1.9654711843474855
0.04949899799599198,103.64656018424236,105.8505647640615,107.39412257071872,1.959132056617959,1.959132056617959
0.051402805611222444,103.69578320173163,105.8920799545886,107.43348018606035,1.9530135117189622,1.9530135117189622
0.0533066132264529,103.74331091560842,105.93215520777714,107.47146265828486,1.9471010337451753,1.9471010337451753
0.05521042084168336,103.78925732176798,105.97088633446494,107.50815905511291,1.9413793547105413,1.9413793547105413
0.05711422845691382,103.83372536349421,106.00833537341184,107.54357638438424,1.9358055653677761,1.9358055653677761
0.059018036072144286,103.87680829851652,106.04461361643367,107.57788628546433,1.9304062598957281,1.9304062598957281
0.060921843687374744,103.91859086448832,106.07979280087257,107.611156574427,1.9251707623146936,1.9251707623146936
0.0628256513026052,103.95915027682172,106.11393829089265,107.64344904827843,1.9200893456126347,1.9200893456126347
0.06472945891783566,103.99855708647942,106.14710980447445,107.67482017064124,1.9151531232150802,1.9151531232150802
0.06663326653306613,104.03687592023743,106.17936204081072,107.70532166367286,1.910353955401292,1.910353955401292
0.06853707414829659,104.07416612195334,106.21074522379412,107.73500102096106,1.9056843682869544,1.9056843682869544
0.07044088176352704,104.11048231004797,106.24129990232176,107.76390195353555,1.9011347614373333,1.9011347614373333
0.07234468937875752,104.145810529728,106.27103820185631,107.7920647790834,1.8967305383331272,1.8967305383331272
0.07424849699398797,104.18025045460108,106.300034165051,107.8195267627375,1.892444207047546,1.892444207047546
0.07615230460921843,104.21386441833188,106.32833042013961,107.84632241641262,1.888259438322542,1.888259438322542
0.07805611222444889,104.2466915155207,106.35596028816629,107.87248376255386,1.884171594127429,1.884171594127429
0.07995991983967934,104.2787681460759,106.38295477512126,107.89804056722961,1.8801763379244145,1.8801763379244145
0.08186372745490982,104.31012825427186,106.4093427795832,107.9230205466787,1.8762696103038177,1.8762696103038177
0.08376753507014027,104.34080354235121,106.4351431228232,107.94742508563611,1.87243772708945,1.87243772708945
0.08567134268537073,104.37082366174835,106.46038435997828,107.97128833787173,1.868681131438955,1.868681131438955
0.0875751503006012,104.40021638463594,106.48509610097138,107.99465089024413,1.8650037352647453,1.8650037352647453
0.08947895791583166,104.4290077581533,106.50930036355946,108.01753355332215,1.8614022474784466,1.8614022474784466
0.09138276553106212,104.45722224333349,106.53301782361041,108.03995587039833,1.8578735776905542,1.8578735776905542
0.09328657314629257,104.48488284044548,106.55626777614309,108.06193621759927,1.8544147539437923,1.8544147539437923
0.09519038076152303,104.51199356124829,106.57905082889447,108.08349189435526,1.8510275062968673,1.8510275062968673
0.0970941883767535,104.53856393422967,106.6013935615671,108.10463920537707,1.8477212684378508,1.8477212684378508
0.09899799599198396,104.56464547726324,106.62332290911915,108.12539353506477,1.8444755447209285,1.8444755447209285
0.10090180360721442,104.59025604395731,106.64485404804712,108.14576941512269,1.841288184948846,1.841288184948846
0.10280561122244489,104.61541253311694,106.66600133787296,108.16578058612674,1.8381571487793955,1.8381571487793955
0.10470941883767534,104.64013095483139,106.68677837819791,108.18544005369256,1.8350804986484848,1.8350804986484848
0.1066132264529058,104.66442649097723,106.70719806087857,108.2047601397439,1.832056393232528,1.832056393232528
0.10851703406813626,104.68831355079085,106.72727261790426,108.22375252945865,1.8290830813915837,1.8290830813915837
0.11042084168336672,104.71180582192463,106.74701276728968,108.24242562011683,1.8261577934561875,1.8261577934561875
0.11232464929859719,104.73491631738949,106.76642351151737,108.26077183478228,1.823271516201682,1.823271516201682
0.11422845691382764,104.7576574188069,106.78552283345402,108.27882363479965,1.8204319197673462,1.8204319197673462
0.1161322645290581,104.78004091630955,106.80432068888454,108.29659042802791,1.8176375116743226,1.8176375116743226
0.11803607214428857,104.80207804532382,106.82282049214,108.31408117971014,1.8148842122889062,1.8148842122889062
0.11993987975951903,104.82374997583217,106.84102611329125,108.33130443957883,1.812189173009245,1.812189173009245
0.12184368737474949,104.84509694697671,106.85895808883913,108.34826836697829,1.8095352182131148,1.8095352182131148
0.12374749498997994,104.86613015237124,106.87662510299175,108.36498075412179,1.806920299680334,1.806920299680334
0.1256513026052104,104.88685878740132,106.89403495546895,108.38144904765582,1.8043432969945885,1.8043432969945885
0.12755511022044086,104.90729165117473,106.91119510803878,108.39768036868587,1.8018031363510782,1.8018031363510782
