strain,min,mean,max,upperstd,lowerstd
0.0,0.0,0.0,0.0,0.0,0.0
0.0019038076152304607,0.0,0.0,0.0,0.0,0.0
0.0038076152304609215,0.0,0.0,0.0,0.0,0.0
0.005711422845691382,0.0,0.0,0.0,0.0,0.0
0.007615230460921843,0.0,0.0,0.0,0.0,0.0
0.009519038076152304,0.0,0.0,0.0,0.0,0.0
0.011422845691382764,36.276737880372224,38.00622944988565,39.73572101939908,2.44587043361582,2.44587043361582
0.013326653306613225,36.62702655392776,38.37555493803662,40.12408332214548,2.4727925550010608,2.4727925550010608
0.015230460921843686,36.945833972039004,38.70916760605266,40.47250124006631,2.4937303402107416,2.4937303402107416
0.017134268537074147,37.23743110102372,39.01184035043872,40.78624959985371,2.509393625722953,2.509393625722953
0.019038076152304607,37.50823967978901,39.29165281361563,41.07506594744225,2.52212704117191,2.52212704117191
0.020941883767535068,37.762455898927854,39.553032733828815,41.343609568729775,2.5322580443880285,2.5322580443880285
0.02284569138276553,38.00236535687956,39.798596489061865,41.59482762124417,2.5402544282889976,2.5402544282889976
0.02474949899799599,38.22980479124018,40.03043685464935,41.83106891805853,2.5464782849171064,2.5464782849171064
0.02665330661322645,38.44626940058834,40.25024996345859,42.054230526328844,2.5512137782685587,2.5512137782685587
0.02855711422845691,38.65299171695997,40.459428210681565,42.26586470440317,2.55468698898679,2.55468698898679
0.030460921843687372,38.85099966874146,40.65912835723563,42.4672570457298,2.5570801137843353,2.5570801137843353
0.03236472945891783,39.040806444624536,40.84973656098326,42.658666677341984,2.558213503939648,2.558213503939648
0.03426853707414829,39.22290453722786,41.03223592547826,42.84156731372865,2.5587809880910495,2.5587809880910495
0.03617234468937876,39.39870820821507,41.2079593155826,43.017210422950136,2.5586674537777063,2.5586674537777063
0.038076152304609215,39.56872562125055,41.37747050523498,43.186215389219406,2.557951545803728,2.557951545803728
0.03997995991983967,39.73340468030272,41.541265122159615,43.349125564016504,2.5567007557518333,2.5567007557518333
0.041883767535070136,39.89314190735042,41.69978083163864,43.50641975592686,2.5549732690395435,2.5549732690395435
0.0437875751503006,40.04828986347631,41.85340582932975,43.65852179518319,2.552819480566142,2.552819480566142
0.04569138276553106,40.1991633465819,42.00248591713933,43.805808487696765,2.5502832366158357,2.5502832366158357
0.047595190380761515,40.34604457521003,42.14718282719079,43.94832107917155,2.5471941436601595,2.5471941436601595
0.04949899799599198,40.48865505733946,42.28750723583595,44.08635941433245,2.5439611475341324,2.5439611475341324
0.051402805611222444,40.627820097583964,42.424198710983035,44.22057732438211,2.540462998225946,2.540462998225946
0.0533066132264529,40.763746322214246,42.55747608230541,44.35120584239658,2.5367169539531673,2.5367169539531673
0.05521042084168336,40.89661339132151,42.68753451509414,44.47845563886678,2.5327449423797233,2.5327449423797233
0.05711422845691382,41.02658604000806,42.81455264623281,44.60251925245756,2.528566623593236,2.528566623593236
0.059018036072144286,41.153815649293556,42.93869434919567,44.723573049097794,2.5241996645924347,2.5241996645924347
0.060921843687374744,41.27844162865655,43.06011028483284,44.841778941009125,2.519659977219551,2.519659977219551
0.0628256513026052,41.40059263316625,43.178886141348386,44.95717964953053,2.514886797151215,2.514886797151215
0.06472945891783566,41.52016283548762,43.294954092740916,45.069745349994214,2.509933866388811,2.509933866388811
0.06663326653306613,41.63739284783169,43.40865583907633,45.179918830320965,2.504944144747702,2.504944144747702
0.06853707414829659,41.752512277335526,43.52016220877684,45.28781214021814,2.4998345065721703,2.4998345065721703
0.07044088176352704,41.86561237279664,43.629570997808166,45.39352962281969,2.4946142109562963,2.4946142109562963
0.07234468937875752,41.97677843909541,43.736973508187155,45.4971685772789,2.4892917391317906,2.4892917391317906
0.07424849699398797,42.086090329592,43.84245509374783,45.59881985790367,2.483874869943407,2.483874869943407
0.07615230460921843,42.19362289210885,43.946095653843784,45.69856841557871,2.4783707473349743,2.4783707473349743
0.07805611222444889,42.29944637284834,44.047959643383976,45.79647291391961,2.472771181180833,2.472771181180833
0.07995991983967934,42.403551625916975,44.14796747704615,45.89238332817532,2.466976555085482,2.466976555085482
0.08186372745490982,42.50591775073937,44.24627857964232,45.98663940854527,2.4612418876574345,2.4612418876574345
0.08376753507014027,42.60678105604058,44.343042724274056,46.079304392507524,2.45544479904431,2.45544479904431
0.08567134268537073,42.706194777334616,44.43831636417232,46.17043795101004,2.4495898397850966,2.4495898397850966
0.0875751503006012,42.80420929763647,44.5321528691924,46.260096440748335,2.443681233909805,2.443681233909805
0.08947895791583166,42.90087234233804,44.624602739513136,46.34833313668824,2.4377229055597875,2.4377229055597875
0.09138276553106212,42.99622915893221,44.71571380253761,46.43519844614301,2.4317185032790265,2.4317185032790265
0.09328657314629257,43.090322682738034,44.80553139421113,46.520740105684226,2.4256714220657334,2.4256714220657334
0.09519038076152303,43.183193689749814,44.894010739044944,46.60482778834008,2.419460673852298,2.419460673852298
0.0970941883767535,43.2747082871905,44.98119040237768,46.68767251756486,2.4133301512448386,2.4133301512448386
0.09899799599198396,43.36508222966069,45.06720933509908,46.769336440537465,2.4071712373938245,2.4071712373938245
0.10090180360721442,43.45435607787545,45.152106575425904,46.849857072976356,2.4009817791615187,2.4009817791615187
0.10280561122244489,43.542562312461584,45.235916236505986,46.92927016055039,2.394764085281293,2.394764085281293
0.10470941883767534,43.62973195532645,45.318670869927345,47.00760978452825,2.3885203190482875,2.3885203190482875
0.1066132264529058,43.71589465376366,45.40040155702995,47.08490846029625,2.3822525085102946,2.3822525085102946
0.10851703406813626,43.80107875896373,45.48113799409232,47.1611972292209,2.3759625559090134,2.3759625559090134
0.11042084168336672,43.885311399276844,45.560854876134954,47.23639835299307,2.369576309318514,2.369576309318514
0.11232464929859719,43.96853036498554,45.63957075036774,47.31061113574994,2.363207976280669,2.363207976280669
0.11422845691382764,44.05080304881521,45.71735582143819,47.383908594061175,2.356861533453906,2.356861533453906
0.1161322645290581,44.132207145300804,45.794261549756115,47.45631595421142,2.350499880182634,2.350499880182634
0.11803607214428857,44.21276494511182,45.870311176527096,47.52785740794236,2.3441243607278888,2.3441243607278888
0.11993987975951903,44.2924978673473,45.94552701676628,47.59855616618526,2.3377362421063834,2.3377362421063834
0.12184368737474949,44.3714265033122,46.019930506479284,47.66843450964637,2.331336718905229,2.331336718905229
0.12374749498997994,44.449570657735954,46.09354224708466,47.73751383643337,2.3249269178129968,2.3249269178129968
0.1256513026052104,44.526949387622935,46.16635043901435,47.80575149040577,2.3184632010464528,2.3184632010464528
0.12755511022044086,44.60354826230269,46.23836279834154,47.873177334380394,2.3119768888308245,2.3119768888308245
