strain,min,mean,max,upperstd,lowerstd
0.18276553106212423,115.6945394600416,118.9364926978763,123.65340694942343,3.515084594340245,3.515084594340245
0.1846693386773547,115.71938102676586,118.96074789660307,123.66384930271225,3.5083583544286094,3.5083583544286094
0.18657314629258515,115.7439683297398,118.9847672344613,123.67418816698633,3.501714446335851,3.501714446335851
0.1884769539078156,115.76831299889079,119.0085571768612,123.68442649121,3.4951496103352353,3.4951496103352353
0.19038076152304606,115.7924315198605,119.03212069540162,123.69456623126047,3.4886577059479262,3.4886577059479262
0.19228456913827655,115.81632811578923,119.05546177354593,123.70460928665682,3.4822372266089174,3.4822372266089174
0.194188376753507,115.84000689410648,119.07858945113858,123.71455750274777,3.475887860797902,3.475887860797902
0.19609218436873746,115.8634718506207,119.10150767347555,123.72441267268692,3.4696082744209957,3.4696082744209957
0.19799599198396792,115.88672687340967,119.12421911806044,123.73417653939916,3.4633980508364663,3.4633980508364663
0.19989979959919837,115.90977574656182,119.14672530850643,123.74385079743381,3.457257604823744,3.457257604823744
0.20180360721442883,115.93262215379698,119.16903342396367,123.75343709469148,3.4511830141475257,3.4511830141475257
0.2037074148296593,115.95526968193623,119.19114699287886,123.76293703412111,3.4451730891624543,3.4451730891624543
0.20561122244488977,115.97770054790617,119.2130641315919,123.77235217535781,3.4392333432353555,3.4392333432353555
0.20751503006012023,115.9999369234635,119.23479287788906,123.7816840362175,3.4333567847913344,3.4333567847913344
0.2094188376753507,116.02198556143745,119.25633305854534,123.79093295737826,3.4275397242959444,3.4275397242959444
0.21132264529058115,116.04384965166933,119.27768727448498,123.80009596375537,3.4217792557976248,3.4217792557976248
0.2132264529058116,116.06553230435625,119.29886381293763,123.80918025851228,3.4160778453596405,3.4160778453596405
0.21513026052104206,116.0870365526668,119.31986566527752,123.81818719577126,3.4104344815398395,3.4104344815398395
0.21703406813627252,116.10836535520825,119.34069574835603,123.82711809511652,3.404848178136109,3.404848178136109
0.21893787575150297,116.12952159834875,119.36135690692525,123.83597424278408,3.399317973403898,3.399317973403898
0.22084168336673343,116.15050809847384,119.38185191593145,123.84475689271947,3.3938429292614614,3.3938429292614614
0.22274549098196392,116.17132502161536,119.40218283714283,123.85346726770045,3.388422951365865,3.388422951365865
0.22464929859719437,116.1919594750536,119.4223484186205,123.86210656032061,3.383062107867082,3.383062107867082
0.22655310621242483,116.21243298496539,119.44235443336778,123.87067593395658,3.3777546843898887,3.3777546843898887
0.2284569138276553,116.23274807869741,119.46219927079862,123.87917652373613,3.3724991000231377,3.3724991000231377
0.23036072144288575,116.25290722531413,119.48188851995181,123.88760943741745,3.3672932325550353,3.3672932325550353
0.2322645290581162,116.27291283730082,119.50142742484817,123.89597575628046,3.362137093372881,3.362137093372881
0.23416833667334666,116.29276727224367,119.52081831019053,123.90427653592495,3.3570299010276505,3.3570299010276505
0.23607214428857715,116.312472834424,119.54006285719392,123.91251044598746,3.351969865291792,3.351969865291792
0.2379759519038076,116.33203177637328,119.55916314827387,123.92067794347473,3.3469560042769606,3.3469560042769606
0.23987975951903806,116.35144630044384,119.57812212501707,123.92878309909332,3.3419889321081784,3.3419889321081784
0.24178356713426852,116.3707116607358,119.59694018201021,123.93682686688784,3.3370701560061593,3.3370701560061593
0.24368737474949898,116.38982612634172,119.61561843228952,123.94481017923663,3.332200222784733,3.332200222784733
0.24559118236472943,116.40880308154114,119.63416173342539,123.95273394749817,3.3273748024024337,3.3273748024024337
0.2474949899799599,116.42764451968007,119.65256863191968,123.96059906264529,3.3225921371488534,3.3225921371488534
0.24939879759519035,116.44635239159591,119.67084249156409,123.96840639585633,3.31785200628905,3.31785200628905
0.2513026052104208,116.46492860680083,119.6889873801599,123.97615679909897,3.3131544640469843,3.3131544640469843
0.25320641282565126,116.48337503461977,119.70700514266451,123.98385110568269,3.308498888830884,3.308498888830884
0.2551102204408817,116.50169350528157,119.72489585959049,123.9914901307961,3.3038859709321025,3.3038859709321025
0.2570140280561122,116.51988581097046,119.74266197628069,123.9990746720413,3.299314603717144,3.299314603717144
0.25891783567134263,116.53795370684877,119.76030635572653,124.00660550987972,3.294783351691721,3.294783351691721
0.26082164328657315,116.55588890314499,119.77782818762464,124.01408340819123,3.290294913197469,3.290294913197469
0.2627254509018036,116.57369791736392,119.79522956276308,124.02150601620095,3.285845835277868,3.285845835277868
0.26462925851703406,116.59138804505922,119.81251399883644,124.02887599863274,3.281434563035188,3.281434563035188
0.2665330661322645,116.60896088654343,119.82968020396456,124.03619536673409,3.2770600012147217,3.2770600012147217
0.268436873747495,116.62641801037658,119.84673142234574,124.04346481802011,3.272722196887442,3.272722196887442
0.27034068136272543,116.64376095426191,119.86367082787244,124.0506850357345,3.2684212142896456,3.2684212142896456
0.2722444889779559,116.66099122581927,119.88049990720589,124.05785668924592,3.2641565526503387,3.2641565526503387
0.27414829659318635,116.6781103033107,119.89722011771049,124.06498043440055,3.2599277211115827,3.2599277211115827
0.2760521042084168,116.69511963639435,119.91383288817602,124.07205691387718,3.2557342384698726,3.2557342384698726
0.27795591182364726,116.7120206468559,119.93033961958456,124.07908675754585,3.251575632916104,3.251575632916104
0.2798597194388777,116.7288024646211,119.94673861962731,124.0860705828078,3.2474554928825823,3.2474554928825823
0.2817635270541082,116.7454777723079,119.96303406438264,124.09300899491284,3.243369637034726,3.243369637034726
0.28366733466933863,116.76204924426749,119.9792257901688,124.09990258726869,3.239318542150566,3.239318542150566
0.2855711422845691,116.77851818506731,119.99531346657265,124.10675194173821,3.235299601192354,3.235299601192354
0.28747494989979955,116.79488587508146,120.01130074098239,124.1135576289697,3.231312705703581,3.231312705703581
0.28937875751503006,116.81115357114759,120.02718921323526,124.1203166662341,3.227356412257878,3.227356412257878
0.2912825651302605,116.82732250712847,120.04298099078196,124.1270331661441,3.2234318224747742,3.2234318224747742
0.293186372745491,116.84339389442233,120.05867728665697,124.13370774289254,3.2195385678329718,3.2195385678329718
0.29509018036072143,116.8593689225146,120.07427927236718,124.14034092194505,3.2156762539027435,3.2156762539027435
0.2969939879759519,116.87524678737135,120.0897876050549,124.1469332190042,3.211845151412285,3.211845151412285
0.29889779559118235,116.89102064768656,120.10520141695713,124.15348514021595,3.208047550226996,3.208047550226996
0.3008016032064128,116.9067019155059,120.12052438842412,124.15999718240896,3.2042796490242273,3.2042796490242273
