level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm),uncorrected stress,sampled strain,sampled stress,fitting strain,fitting stress,model strain,ramberg stress,ramberg plastic strain,ramberg accumulated plastic strain
2271,2271,195.349,0.16597185,0.024383038,0.0,0,9.0922346,0.0,0.0016659051,2.019796070442895,10.122318,451.5834,-9.2368612,2.019796070442895,0.0016659051,2.019796070442895,0.0,2.019796070442895,0.0,0.0,0.0,0.0
2272,2272,195.3492,0.73171073,0.032858923,0.0,0,9.0629702,0.0,0.0023078257,8.899198697032041,10.080564,451.65045,-9.2375641,8.899198697032041,0.056933012,69.8317858216561,0.048050511000000004,58.933077700982956,0.0021121103736263737,57.70369954020036,0.0021088758082149738,0.0021088758082149738
2273,2273,195.3494,2.3637195,0.059480421,0.0,0,9.0337067,0.0,0.0034653232,28.693577392102124,10.046723,451.71753,-9.2375975,28.693577392102124,0.11319141,66.1001234923758,0.09610102200000001,67.233741927305,0.004224220747252747,58.31935735612088,0.004220951671307491,0.004220951671307491
2274,2274,195.3496,4.0468678,0.096349709,0.0,0,9.0044422,0.0,0.0058531365,48.99657477777806,10.019415,451.78461,-9.237092,48.99657477777806,0.15511839,65.73414845453469,0.144151533,65.82987669218913,0.0063363311208791216,58.68660741595396,0.006333041458830195,0.006333041458830195
2275,2275,195.3498,4.9518552,0.12452741,0.0,0,8.9751787,0.0,0.0082457056,59.83285697800594,9.9910955,451.85168,-9.2355833,59.83285697800594,0.19596504,66.10501874541325,0.19220204400000002,66.07085233467711,0.008448441494505495,58.95044052070381,0.008445137043362597,0.008445137043362597
2276,2276,195.35,5.2715421,0.14723973,0.0,0,8.9459143,0.0,0.0094887465,63.59207086036338,9.9580145,451.91876,-9.2344265,63.59207086036338,0.23847064,65.78237927118182,0.24025255500000003,65.77319337814443,0.010560551868131868,59.15697944055823,0.010557235839505175,0.010557235839505175
2277,2277,195.3502,5.389008,0.18361937,0.0,0,8.9166508,0.0,0.011569147,64.83955106820983,9.9173794,451.98581,-9.2329273,64.83955106820983,0.28462765,65.5444367448625,0.288303066,65.52148619197709,0.012672662241758243,59.32697532506963,0.012669336684057808,0.012669336684057808
2278,2278,195.3504,5.4938354,0.25118333,0.0,0,8.8873863,0.0,0.016044693,65.77978995426784,9.8711596,452.05289,-9.2320824,65.77978995426784,0.33345807,65.2395229237803,0.336353577,65.18157732316708,0.014784772615384616,59.47158283589674,0.014781438951748922,0.014781438951748922
2279,2279,195.3506,5.3455672,0.34173158,0.0,0,8.8581219,0.0,0.021779224,63.58584523353645,9.8246384,452.11996,-9.2319908,63.58584523353645,0.38310474,64.24598151234655,0.38440408800000003,64.20992933416157,0.01689688298901099,59.59750220396344,0.01689354226699887,0.01689354226699887
2280,2280,195.3508,5.069922,0.40917623,0.0,0,8.8288584,0.0,0.026674246,60.01122556879447,9.7745342,452.18704,-9.2316484,60.01122556879447,0.43214333,62.885339109679926,0.43245459900000005,62.880211209391604,0.019008993362637363,59.70907824642119,0.019005646386260087,0.019005646386260087
2281,2281,195.351,5.151897,0.43700182,0.0,0,8.7995939,0.0,0.029484421,60.85751849228569,9.7210979,452.25409,-9.2322378,60.85751849228569,0.47893667,62.11445739104578,0.48050511000000007,62.10253601357558,0.021121103736263736,59.809291306498594,0.021117751142470238,0.021117751142470238
2282,2282,195.3512,5.4813905,0.47049859,0.0,0,8.7703304,0.0,0.03141119,64.59085233998759,9.6676035,452.32117,-9.2335501,64.59085233998759,0.52567869,61.75918127966131,0.5285556210000001,61.72176552066962,0.02323321410989011,59.90027584714663,0.02322985641598257,0.02322985641598257
2283,2283,195.3514,5.5246887,0.52939463,0.0,0,8.7416534,0.0,0.034810513,64.81952815129867,9.6148663,452.38824,-9.2342653,64.81952815129867,0.57291228,61.14488756884506,0.576606132,61.127319369025926,0.025345324483516486,59.9836136668956,0.0253419621181298,0.0253419621181298
2284,2284,195.3516,5.5133743,0.59115583,0.0,0,8.7136879,0.0,0.03958017,64.39212439642762,9.5672321,452.45532,-9.2335567,64.39212439642762,0.621185,60.91529937993737,0.624656643,60.90156174169533,0.02745743485714286,60.06051000375619,0.027454068181352622,0.027454068181352622
2285,2285,195.3518,5.8732724,0.63445354,0.0,0,8.6858492,0.0,0.042896282,68.375396484627,9.5224094,452.5224,-9.2326937,68.375396484627,0.6688621,60.72663633128007,0.672707154,60.73638986504185,0.029569545230769233,60.13190456524083,0.029566174552975985,0.029566174552975985
2286,2286,195.352,6.169239,0.64160699,0.0,0,8.6580172,0.0,0.043476749,71.78278424224085,9.4782066,452.58945,-9.2314939,71.78278424224085,0.71812826,60.8516070481733,0.720757665,60.85565124428102,0.031681655604395606,60.19854438416953,0.031678281191125174,0.031678281191125174
2287,2287,195.3522,5.913835,0.63418633,0.0,0,8.6301851,0.0,0.043281242,68.84898529005811,9.4380417,452.65652,-9.230279,68.84898529005811,0.76640487,60.92585961795841,0.7688081760000001,60.93792429202073,0.03379376597802198,60.261033253327476,0.03379038806195473,0.03379038806195473
2288,2288,195.3524,5.3823829,0.6670084,0.0,0,8.6023531,0.0,0.044957921,62.50891738858496,9.4014874,452.74155,-9.2306442,62.50891738858496,0.81561971,61.1729197108593,0.8168586870000001,61.18125659613877,0.03590587635164835,60.319866237572896,0.035902495137713944,0.035902495137713944
