level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm),uncorrected stress,sampled strain,sampled stress,fitting strain,fitting stress,model strain,ramberg stress,ramberg plastic strain,ramberg accumulated plastic strain
1990,1990,165.3482,7.7531323,0.62586904,0.0,0,8.546689,0.0,0.042100511,90.31792821856126,9.4000378,368.97449,-9.2835379,90.31792821856126,0.80982,91.77340938170693,0.8133667765,91.82905546722716,0.0359102329580574,91.3517028096991,0.0359047729433777,0.0359047729433777
1991,1991,165.3484,7.9901423,0.66412133,0.0,0,8.518857,0.0,0.044558004,92.81439332230148,9.3708715,369.12979,-9.2835369,92.81439332230148,0.85847414,92.53675391028196,0.861211881,92.6019833911681,0.038022599602649004,91.40836453885294,0.03801713620134526,0.03801713620134526
1992,1992,165.3486,8.1856813,0.68216717,0.0,0,8.4910259,0.0,0.046483763,94.95794901724786,9.3386583,369.28506,-9.2835903,94.95794901724786,0.90722507,93.69829470490671,0.9090569855,93.73406517575519,0.04013496624724062,91.46207202951972,0.04012949963588519,0.04012949963588519
1993,1993,165.3488,8.2674894,0.70693135,0.0,0,8.4631929,0.0,0.04803383,95.7297598205596,9.3061762,369.44034,-9.2834911,95.7297598205596,0.95690209,94.66830145235171,0.95690209,94.66830145235171,0.04224733289183223,91.51312320326733,0.042241863229190955,0.042241863229190955
1994,1994,165.349,8.4077396,0.745215,0.0,0,8.4353609,0.0,0.049980901,97.0751197974572,9.2685337,369.59561,-9.2822123,97.0751197974572,,,,,0.04435969953642384,91.56177283928216,0.04435422696603461,0.04435422696603461
1995,1995,165.3492,8.5689278,0.78766358,0.0,0,8.4075298,0.0,0.053222623,98.62132788126236,9.2289286,369.75089,-9.2816095,98.62132788126236,,,,,0.04647206618101545,91.60824054249073,0.046466590833290564,0.046466590833290564
1996,1996,165.3494,8.5249729,0.84611911,0.0,0,8.3796968,0.0,0.05739215,97.684042674333,9.1901979,369.90619,-9.2821751,97.684042674333,,,,,0.048584432825607066,91.6527169505344,0.04857895481956456,0.04857895481956456
1997,1997,165.3496,8.2878599,0.90385705,0.0,0,8.3518648,0.0,0.061094727,94.5527727598712,9.1481209,370.06146,-9.2821465,94.5527727598712,,,,,0.05069679947019867,91.6953686271722,0.050691318914901216,0.050691318914901216
1998,1998,165.3498,8.22085,0.93749541,0.0,0,8.3240337,0.0,0.063998349,93.54884911315484,9.1053038,370.21674,-9.282115,93.54884911315484,,,,,0.052809166114790286,91.7363419627949,0.05280368311055092,0.05280368311055092
1999,1999,165.35,8.417222,0.97596925,0.0,0,8.2962017,0.0,0.066942707,95.50304434911664,9.0616188,370.37201,-9.2827816,95.50304434911664,,,,,0.0549215327593819,91.77576631440128,0.05491604739878209,0.05491604739878209
2000,2000,165.3502,8.5536432,1.0232646,0.0,0,8.2683697,0.0,0.069765888,96.70058026329116,9.0183201,370.52731,-9.2829313,96.70058026329116,,,,,0.05703389940397351,91.81375655654966,0.057028411772728785,0.057028411772728785
2001,2001,165.3504,8.4959488,1.0539738,0.0,0,8.2405376,0.0,0.072335072,95.82238864442292,8.9810848,370.68259,-9.2823067,95.82238864442292,,,,,0.05914626604856512,91.85041517131955,0.05914077622626573,0.05914077622626573
2002,2002,165.3506,8.465003,1.0794882,0.0,0,8.2127056,0.0,0.074687734,95.28631405745686,8.9443293,370.83786,-9.2827578,95.28631405745686,,,,,0.061258632693156734,91.88583397373995,0.06125314075390522,0.06125314075390522
2003,2003,165.3508,8.6119232,1.1013557,0.0,0,8.1848736,0.0,0.075799398,96.7770189407666,8.9102192,370.99313,-9.2827272,96.7770189407666,,,,,0.06337099933774834,91.92009554655127,0.06336550535071135,0.06336550535071135
2004,2004,165.351,8.7424917,1.112813,0.0,0,8.1570415,0.0,0.076655589,98.1575361925216,8.880434,371.14844,-9.2819166,98.1575361925216,,,,,0.06548336598233996,91.95327444124968,0.06547787001222825,0.06547787001222825
2005,2005,165.3512,8.6542311,1.1410048,0.0,0,8.1292095,0.0,0.078972541,96.95525851855272,8.8527775,371.30371,-9.2821417,96.95525851855272,,,,,0.06759573262693157,91.98543818954812,0.0675902347344196,0.0675902347344196
2006,2006,165.3514,8.5065012,1.1815549,0.0,0,8.1013775,0.0,0.081420243,95.00142413177436,8.8250608,371.45898,-9.2822285,95.00142413177436,,,,,0.06970809927152317,92.01664816039653,0.0697025995136174,0.0697025995136174
2007,2007,165.3516,8.5800495,1.2044305,0.0,0,8.0735455,0.0,0.083155915,95.65279857157935,8.7955008,371.61426,-9.2822351,95.65279857157935,,,,,0.0718204659161148,92.04696028962826,0.07181496434647848,0.07181496434647848
2008,2008,165.3518,8.8099499,1.2259824,0.0,0,8.0462685,0.0,0.085212104,98.0513125370034,8.7648582,371.76956,-9.2823305,98.0513125370034,,,,,0.0739328325607064,92.07642570482223,0.07392732922994692,0.07392732922994692
2009,2009,165.352,8.9477091,1.2601793,0.0,0,8.0196619,0.0,0.087237664,99.3194404780566,8.734458,371.92484,-9.2821941,99.3194404780566,,,,,0.07604519920529801,92.10509126247237,0.0760396941612222,0.0760396941612222
2010,2010,165.3522,8.9447012,1.2946748,0.0,0,7.993176,0.0,0.089397177,99.01873376821418,8.705452,372.08011,-9.2821846,99.01873376821418,,,,,0.07815756584988963,92.13300001219783,0.07815205913773124,0.07815205913773124
2011,2011,165.3524,8.9296608,1.3366531,0.0,0,7.9666953,0.0,0.092888452,98.5274540719332,8.6719694,372.23538,-9.2823687,98.5274540719332,,,,,0.08026993249448124,92.16019159936859,0.08026442415710448,0.08026442415710448
2012,2012,165.3526,8.9377174,1.3825172,0.0,0,7.9402156,0.0,0.096236579,98.26115583715986,8.6383677,372.39066,-9.2822647,98.26115583715986,,,,,0.08238229913907284,92.18670261583563,0.08237678921715487,0.08237678921715487
2013,2013,165.3528,8.8899527,1.4146684,0.0,0,7.9137359,0.0,0.098356552,97.48835125847646,8.6052771,372.54596,-9.28195,97.48835125847646,,,,,0.08449466578366446,92.21256690657087,0.08448915431585952,0.08448915431585952
2014,2014,165.353,8.8135786,1.4451194,0.0,0,7.8872557,0.0,0.10096727,96.41824313963242,8.5689697,372.70123,-9.282465,96.41824313963242,,,,,0.08660703242825607,92.23781583858973,0.08660151945134362,0.08660151945134362
2015,2015,165.3532,8.8107328,1.4838626,0.0,0,7.8607755,0.0,0.10384245,96.0912735146268,8.5333967,372.85651,-9.2824936,96.0912735146268,,,,,0.08871939907284768,92.26247853783413,0.08871388462186637,0.08871388462186637
2016,2016,165.3534,8.9021034,1.5177938,0.0,0,7.8342957,0.0,0.10592543,96.82597844536538,8.4975519,373.01178,-9.2820749,96.82597844536538,,,,,0.0908317657174393,92.28658209827042,0.0908262498258084,0.0908262498258084
2017,2017,165.3536,8.9796381,1.5425806,0.0,0,7.8078156,0.0,0.10816115,97.47638474954144,8.4641457,373.16708,-9.2820187,97.47638474954144,,,,,0.0929441323620309,92.31015176711662,0.09293861506166066,0.09293861506166066
2018,2018,165.3538,8.9938211,1.5630578,0.0,0,7.7813354,0.0,0.11007054,97.47070957443982,8.4334602,373.32236,-9.2820158,97.47070957443982,,,,,0.09505649900662251,92.33321110946362,0.0950509803280147,0.0950509803280147
2019,2019,165.354,9.0303326,1.5834581,0.0,0,7.7548552,0.0,0.11107834,97.70671615701978,8.4051723,373.47763,-9.2818947,97.70671615701978,,,,,0.09716886565121413,92.35578215486103,0.09716334562355387,0.09716334562355387
2020,2020,165.3542,9.0804625,1.6099021,0.0,0,7.7283754,0.0,0.11301854,98.04095968999708,8.3762054,373.6329,-9.2825766,98.04095968999708,,,,,0.09928123229580574,92.37788552828853,0.09927571094704539,0.09927571094704539
2021,2021,165.3544,9.055582,1.6427799,0.0,0,7.7018952,0.0,0.11577302,97.51422487500436,8.3464575,373.78821,-9.2833462,97.51422487500436,,,,,0.10139359894039734,92.39954056740827,0.10138807629733346,0.10138807629733346
2022,2022,165.3546,8.9768066,1.675451,0.0,0,7.675415,0.0,0.11777382,96.41167533250426,8.3192043,373.94348,-9.2833643,96.41167533250426,,,,,0.10350596558498897,92.42076542776262,0.10350044167333297,0.10350044167333297
2023,2023,165.3548,8.9811621,1.6982923,0.0,0,7.6489348,0.0,0.11963145,96.2805954312725,8.292346,374.09875,-9.2835131,96.2805954312725,,,,,0.10561833222958057,92.44157717758091,0.10561280707402375,0.10561280707402375
2024,2024,165.355,9.1140661,1.715942,0.0,0,7.6224551,0.0,0.12152087,97.5658919955828,8.2671995,374.25403,-9.2830181,97.5658919955828,,,,,0.10773069887417219,92.46199188307396,0.10772517249844554,0.10772517249844554
2025,2025,165.3552,9.2538357,1.7453718,0.0,0,7.5959754,0.0,0.12315945,98.8259851236926,8.2394962,374.40933,-9.2822132,98.8259851236926,,,,,0.1098430655187638,92.48202468561803,0.10983753794569333,0.10983753794569333
2026,2026,165.3554,9.29072,1.7802751,0.0,0,7.5694952,0.0,0.12554444,98.938700911437,8.2116156,374.56461,-9.2819643,98.938700911437,,,,,0.1119554321633554,92.5016898715763,0.11194990341491326,0.11194990341491326
2027,2027,165.3556,9.2546692,1.8091917,0.0,0,7.543015,0.0,0.12840812,98.32272049873606,8.1844463,374.71988,-9.2814598,98.32272049873606,,,,,0.11406779880794703,92.52100093570493,0.11406226890529877,0.11406226890529877
2028,2028,165.3558,9.2513237,1.8429265,0.0,0,7.5165353,0.0,0.13063005,98.01652296914207,8.1555548,374.87515,-9.2814617,98.01652296914207,,,,,0.11618016545253863,92.53997063871945,0.11617463441608714,0.11617463441608714
2029,2029,165.356,9.2855453,1.874349,0.0,0,7.4900556,0.0,0.13266446,98.12604520396695,8.1238127,375.03046,-9.2813072,98.12604520396695,,,,,0.11829253209713024,92.55861105975742,0.1182869999465564,0.1182869999465564
2030,2030,165.3562,9.269125,1.8983271,0.0,0,7.4635754,0.0,0.13511816,97.7597533234058,8.0925694,375.18573,-9.280633,97.7597533234058,,,,,0.12040489874172186,92.576933644195,0.12039936549602252,0.12039936549602252
2031,2031,165.3564,9.2067728,1.9333948,0.0,0,7.4370952,0.0,0.13758367,96.82209518181804,8.0637255,375.341,-9.2810154,96.82209518181804,,,,,0.12251726538631347,92.59494924732897,0.12251173106383663,0.12251173106383663
2032,2032,165.3566,9.2042618,1.9657247,0.0,0,7.410615,0.0,0.13966256,96.53756471382584,8.0336809,375.49628,-9.2818947,96.53756471382584,,,,,0.12462963203090507,92.61266817442237,0.12462409664938283,0.12462409664938283
2033,2033,165.3568,9.282053,1.9800955,0.0,0,7.3846664,0.0,0.1414481,97.237754256963,8.0045385,375.604,-9.2824087,97.237754256963,,,,,0.12674199867549668,92.63010021730739,0.12673646225207585,0.12673646225207585
2034,2034,165.357,9.349659,2.0005765,0.0,0,7.3593612,0.0,0.14298514,97.7798696550096,7.9775133,375.52161,-9.2834044,97.7798696550096,,,,,0.1288543653200883,92.64725468805283,0.12884882787135912,0.12884882787135912
2035,2035,165.3572,9.3705244,2.0283029,0.0,0,7.3341722,0.0,0.14442633,97.77268664087497,7.9516344,375.43921,-9.2833996,97.77268664087497,,,,,0.13096673196467992,92.66414044990887,0.13096119350670293,0.13096119350670293
2036,2036,165.3574,9.3874111,2.0480146,0.0,0,7.3089881,0.0,0.14640838,97.78834541669886,7.9241176,375.35681,-9.2824163,97.78834541669886,,,,,0.13307909860927153,92.68076594573422,0.13307355915760258,0.13307355915760258
2037,2037,165.3576,9.4045095,2.0773652,0.0,0,7.2838039,0.0,0.1488719,97.7269717508824,7.8986254,375.27441,-9.2825565,97.7269717508824,,,,,0.13519146525386314,92.69713922429109,0.13518592482357705,0.13518592482357705
2038,2038,165.3578,9.3995724,2.1096196,0.0,0,7.2586198,0.0,0.15079865,97.41260956380444,7.8753953,375.19202,-9.2826777,97.41260956380444,,,,,0.13730383189845474,92.71326796447251,0.1372982905041674,0.1372982905041674
2039,2039,165.358,9.3902931,2.1236475,0.0,0,7.2334356,0.0,0.15233296,97.20214338028404,7.848958,375.10962,-9.2823458,97.20214338028404,,,,,0.13941619854304635,92.72915949758905,0.1394106561989354,0.1394106561989354
2040,2040,165.3582,9.4167509,2.146642,0.0,0,7.2082515,0.0,0.15440658,97.28812214072929,7.8228102,375.02722,-9.2819977,97.28812214072929,,,,,0.14152856518763798,92.74482082826599,0.1415230219074624,0.1415230219074624
2041,2041,165.3584,9.4926281,2.181921,0.0,0,7.1830673,0.0,0.15644498,97.78142430689388,7.7974629,374.94482,-9.2826023,97.78142430689388,,,,,0.1436409318322296,92.76025865346219,0.14363538762934816,0.14363538762934816
2042,2042,165.3586,9.5519953,2.2045941,0.0,0,7.1578832,0.0,0.15840815,98.2050014745348,7.7711201,374.86243,-9.2827387,98.2050014745348,,,,,0.1457532984768212,92.77547938040489,0.14574775336420967,0.14574775336420967
2043,2043,165.3588,9.5652714,2.2317948,0.0,0,7.1326995,0.0,0.16100898,98.11568688185758,7.7430797,374.78003,-9.2826662,98.11568688185758,,,,,0.1478656651214128,92.79048914300914,0.14786011911168037,0.14786011911168037
2044,2044,165.359,9.5643625,2.2646234,0.0,0,7.1075153,0.0,0.16303657,97.83384590328076,7.7184029,374.69763,-9.2828846,97.83384590328076,,,,,0.1499780317660044,92.80529381733483,0.149972484871409,0.149972484871409
2045,2045,165.3592,9.5592623,2.2849147,0.0,0,7.0823312,0.0,0.16464809,97.61331405646288,7.6950684,374.61523,-9.2819395,97.61331405646288,,,,,0.15209039841059602,92.8198990358275,0.15208485064305893,0.15208485064305893
2046,2046,165.3594,9.5619678,2.3124936,0.0,0,7.0571475,0.0,0.16730453,97.412036369332,7.6694469,374.53284,-9.2808762,97.412036369332,,,,,0.15420276505518765,92.83431020068512,0.15419721642630735,0.15419721642630735
2047,2047,165.3596,9.569911,2.347358,0.0,0,7.0319633,0.0,0.16963995,97.2033246794831,7.6431651,374.45044,-9.2805796,97.2033246794831,,,,,0.15631513169977926,92.84853249623018,0.15630958222084426,0.15630958222084426
2048,2048,165.3598,9.5855913,2.3647976,0.0,0,7.0067792,0.0,0.17095983,97.21746956346698,7.6165462,374.36804,-9.2808828,97.21746956346698,,,,,0.15842749834437087,92.86257090052715,0.15842194802637222,0.15842194802637222
2049,2049,165.36,9.6174345,2.3801398,0.0,0,6.981595,0.0,0.17279623,97.41232693762134,7.5896368,374.28564,-9.2820911,97.41232693762134,,,,,0.16053986498896247,92.87643019625027,0.16053431384260533,0.16053431384260533
2050,2050,165.3602,9.660037,2.4063232,0.0,0,6.9564114,0.0,0.17457101,97.62424337248636,7.5640578,374.20325,-9.2832403,97.62424337248636,,,,,0.16265223163355408,92.8901149807133,0.16264667966926885,0.16264667966926885
2051,2051,165.3604,9.680624,2.4285603,0.0,0,6.9312277,0.0,0.17587763,97.64539279042262,7.5392528,374.12085,-9.2840509,97.64539279042262,,,,,0.16476459827814569,92.90362967545555,0.1647590455060985,0.1647590455060985
2052,2052,165.3606,9.6694746,2.4522488,0.0,0,6.9060431,0.0,0.17824043,97.33405075724266,7.5163174,374.03845,-9.2847996,97.33405075724266,,,,,0.16687696492273732,92.9169785350244,0.16687141135283998,0.16687141135283998
2053,2053,165.3608,9.6534948,2.481344,0.0,0,6.8808594,0.0,0.1805921,96.9293122426193,7.4944034,373.95605,-9.2847528,96.9293122426193,,,,,0.16898933156732893,92.93016565541564,0.16898377720924845,0.16898377720924845
2054,2054,165.361,9.6641312,2.5023344,0.0,0,6.8556757,0.0,0.18184941,96.85996057239592,7.468852,373.87366,-9.2835798,96.85996057239592,,,,,0.17110169821192053,92.94319498173878,0.17109614307508816,0.17109614307508816
2055,2055,165.3612,9.7009506,2.5222154,0.0,0,6.830492,0.0,0.18381432,97.06150478492484,7.4453359,373.79126,-9.2829056,97.06150478492484,,,,,0.17321406485651214,92.95607031570323,0.17320850895013185,0.17320850895013185
2056,2056,165.3614,9.7608404,2.5509591,0.0,0,6.8053074,0.0,0.18617031,97.4170721909762,7.4206533,373.70889,-9.2827177,97.4170721909762,,,,,0.17532643150110375,92.9687953223845,0.17532087483416048,0.17532087483416048
2057,2057,165.3616,9.828474,2.5783565,0.0,0,6.7801232,0.0,0.18785861,97.85822028012288,7.3943777,373.6265,-9.2821274,97.85822028012288,,,,,0.17743879814569535,92.98137353680825,0.17743324072696276,0.17743324072696276
2058,2058,165.3618,9.8533916,2.6013978,0.0,0,6.7554417,0.0,0.1901134,97.90912723037329,7.3719163,373.5441,-9.2814236,97.90912723037329,,,,,0.179551164790287,92.99380836997331,0.17954560662833483,0.17954560662833483
2059,2059,165.362,9.8434916,2.6250005,0.0,0,6.7313671,0.0,0.19239147,97.60895598309304,7.347693,373.4617,-9.2811975,97.60895598309304,,,,,0.1816635314348786,93.00610311465314,0.18165797253807986,0.18165797253807986
2060,2060,165.3622,9.8292065,2.6500542,0.0,0,6.7074022,0.0,0.19380361,97.25339888598629,7.3204656,373.3793,-9.281601,97.25339888598629,,,,,0.1837758980794702,93.01826095080533,0.1837703384560078,0.1837703384560078
2061,2061,165.3624,9.8165541,2.6755109,0.0,0,6.6834416,0.0,0.19592471,96.91113471923596,7.2943473,373.29691,-9.2812672,96.91113471923596,,,,,0.1858882647240618,93.03028495066229,0.18588270438193502,0.18588270438193502
2062,2062,165.3626,9.8152313,2.7011771,0.0,0,6.6594815,0.0,0.19850251,96.67922990586712,7.2700343,373.21451,-9.281497,96.67922990586712,,,,,0.18800063136865341,93.04217808357511,0.18799507031568402,0.18799507031568402
2063,2063,165.3628,9.8342304,2.7272213,0.0,0,6.6355219,0.0,0.20007141,96.64385865707315,7.2469912,373.13211,-9.2827978,96.64385865707315,,,,,0.19011299801324502,93.05394322055417,0.19010743625708326,0.19010743625708326
2064,2064,165.363,9.8727398,2.746233,0.0,0,6.6115613,0.0,0.20163691,96.85922993887952,7.221149,373.04971,-9.2833023,96.85922993887952,,,,,0.19222536465783666,93.06558313860116,0.19221980220596677,0.19221980220596677
2065,2065,165.3632,9.9336891,2.7615223,0.0,0,6.5876017,0.0,0.20355406,97.3252322594803,7.1961331,372.96732,-9.2826023,97.3252322594803,,,,,0.19433773130242826,93.07710052477508,0.19433216816217386,0.19433216816217386
2066,2066,165.3634,9.9831114,2.7880945,0.0,0,6.5636415,0.0,0.20517287,97.57895857624489,7.1743083,372.88492,-9.2822971,97.57895857624489,,,,,0.19645009794701987,93.08849798001836,0.1964445341255491,0.1964445341255491
2067,2067,165.3636,10.002175,2.8154166,0.0,0,6.5396819,0.0,0.20713684,97.52783485624695,7.1527452,372.80252,-9.2823439,97.52783485624695,,,,,0.19856246459161148,93.09977802284418,0.198556900095942,0.198556900095942
2068,2068,165.3638,10.006075,2.8350921,0.0,0,6.5157218,0.0,0.20950966,97.39478551309894,7.1289964,372.72012,-9.2821751,97.39478551309894,,,,,0.20067483123620308,93.11094309275354,0.20066926607320676,0.20066926607320676
2069,2069,165.364,9.9986134,2.8618307,0.0,0,6.4917622,0.0,0.21135193,97.08982936542986,7.1036983,372.63773,-9.282074,97.08982936542986,,,,,0.2027871978807947,93.12199555359109,0.20278163205720204,0.20278163205720204
2070,2070,165.3642,9.9970703,2.8876193,0.0,0,6.467802,0.0,0.21304023,96.85079357759504,7.0790887,372.55533,-9.2820206,96.85079357759504,,,,,0.20489956452538632,93.13293769655775,0.204893998047791,0.204893998047791
2071,2071,165.3644,10.00335,2.9046454,0.0,0,6.4438419,0.0,0.21516974,96.76360802989107,7.0579667,372.47293,-9.2812986,96.76360802989107,,,,,0.20701193116997793,93.14377174322647,0.20700636404484068,0.20700636404484068
2072,2072,165.3646,10.03988,2.9325113,0.0,0,6.4198818,0.0,0.21726573,96.87380804328144,7.0350499,372.39053,-9.2807484,96.87380804328144,,,,,0.20912429781456954,93.15449984832114,0.20911873004822246,0.20911873004822246
2073,2073,165.3648,10.090338,2.962471,0.0,0,6.3959212,0.0,0.21913116,97.09791231537189,7.0114365,372.30814,-9.2815857,97.09791231537189,,,,,0.21123666445916114,93.165124102381,0.21123109605781132,0.21123109605781132
2074,2074,165.365,10.128709,2.9777529,0.0,0,6.3719616,0.0,0.22107027,97.3326057037384,6.9889989,372.22574,-9.2821999,97.3326057037384,,,,,0.21334903110375275,93.17564653430777,0.21334346207348598,0.21334346207348598
2075,2075,165.3652,10.168361,3.0013537,0.0,0,6.3480015,0.0,0.2230936,97.5050354657592,6.9615545,372.14334,-9.2821884,97.5050354657592,,,,,0.21546139774834439,93.1860691137623,0.21545582809512878,0.21545582809512878
2076,2076,165.3654,10.188556,3.0311136,0.0,0,6.3240418,0.0,0.22486794,97.43509887549968,6.9349275,372.06094,-9.2821569,97.43509887549968,,,,,0.217573764392936,93.19639375343982,0.21756819412262532,0.21756819412262532
2077,2077,165.3656,10.183341,3.0483174,0.0,0,6.3000817,0.0,0.2268541,97.2329204935687,6.9121528,371.97855,-9.2822638,97.2329204935687,,,,,0.2196861310375276,93.2066223112774,0.21968056015586462,0.21968056015586462
2078,2078,165.3658,10.172975,3.0750248,0.0,0,6.2761221,0.0,0.2293146,96.89773047349264,6.8880181,371.89615,-9.2829781,96.89773047349264,,,,,0.2217984976821192,93.21675659254117,0.22179292619473873,0.22179292619473873
2079,2079,165.366,10.178814,3.1056979,0.0,0,6.252162,0.0,0.23115009,96.68188658792629,6.8642821,371.81375,-9.2828112,96.68188658792629,,,,,0.2239108643267108,93.22679835172329,0.2239052922391428,0.2239052922391428
2080,2080,165.3662,10.203883,3.1193597,0.0,0,6.2282019,0.0,0.23270237,96.79878838827226,6.8419852,371.73135,-9.2821102,96.79878838827226,,,,,0.22602323097130242,93.23674929455784,0.2260176582889749,0.2260176582889749
2081,2081,165.3664,10.231557,3.1421869,0.0,0,6.2042422,0.0,0.23501733,96.85822854795012,6.8165674,371.64899,-9.2827826,96.85822854795012,,,,,0.22813559761589405,93.24661107972315,0.2281300243441359,0.2281300243441359
2082,2082,165.3666,10.254542,3.1742151,0.0,0,6.1802821,0.0,0.23699345,96.79021373910926,6.7909112,371.56659,-9.2833214,96.79021373910926,,,,,0.23024796426048566,93.25638532060269,0.23024239040452932,0.23024239040452932
2083,2083,165.3668,10.278911,3.1910679,0.0,0,6.1568027,0.0,0.23865588,96.8695802361674,6.7671814,371.49091,-9.2829103,96.8695802361674,,,,,0.23236033090507727,93.26607358688659,0.23235475647006137,0.23235475647006137
2084,2084,165.367,10.308206,3.2126079,0.0,0,6.1339049,0.0,0.24105695,96.95255693495022,6.7434063,371.43094,-9.2821722,96.95255693495022,,,,,0.23447269754966887,93.2756774062018,0.23446712254064075,0.23446712254064075
