level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm),uncorrected stress,sampled strain,sampled stress,fitting strain,fitting stress,model strain,ramberg stress,ramberg plastic strain,ramberg accumulated plastic strain
2105,2105,178.6798,0.39999792,0.008381472,0.0,0,9.0629702,0.0,0.00064967287,4.873312610442149,10.073219,404.65091,-9.2641535,4.873312610442149,0.00064967287,4.873312610442149,0.0,4.873312610442149,0.0,0.0,0.0,0.0
2106,2106,178.68,1.705868,0.028276887,0.0,0,9.0337057,0.0,0.0016102697,20.75383438969912,10.036274,404.66772,-9.2649956,20.75383438969912,0.055650756,87.2062330044135,0.0477336345,75.35483486615834,0.002102803281938326,75.8431938657358,0.002099390636780576,0.002099390636780576
2107,2107,178.6802,3.6657939,0.065122217,0.0,0,9.0044422,0.0,0.0036153095,44.481788739119615,10.006762,404.68454,-9.2648335,44.481788739119615,0.10943417,83.71953050318912,0.095467269,84.62498489942833,0.004205606563876652,76.45510369844946,0.00420216638518529,0.00420216638518529
2108,2108,178.6804,5.116972,0.092805952,0.0,0,8.9751778,0.0,0.0059497841,61.9683093787256,9.9799862,404.70135,-9.2640495,61.9683093787256,0.15163822,83.84336062338399,0.14320090349999998,83.81860484955855,0.006308409845814978,76.82005777335044,0.006304953245626932,0.006304953245626932
2109,2109,178.6806,5.7659225,0.11932088,0.0,0,8.9459143,0.0,0.0077365818,69.69512471666594,9.9497671,404.7182,-9.2629423,69.69512471666594,0.19396617,84.69481900919261,0.190934538,84.6338354631176,0.008411213127753303,77.08221602894733,0.008407744731475774,0.008407744731475774
2110,2110,178.6808,5.9619379,0.1545212,0.0,0,8.9166498,0.0,0.0095507428,71.88296499240312,9.9117594,404.73502,-9.2619228,71.88296499240312,0.23809889,84.30016268391796,0.2386681725,84.29313734354294,0.010514016409691629,77.2874296223944,0.010510538779610244,0.010510538779610244
2111,2111,178.681,6.1532989,0.20483555,0.0,0,8.8873854,0.0,0.01295334,73.92245465859655,9.8671303,404.75183,-9.2607803,73.92245465859655,0.28442693,83.72844258026494,0.28640180699999995,83.69969825035793,0.012616819691629956,77.45632557581172,0.012613334461895548,0.012613334461895548
2112,2112,178.6812,6.2929516,0.28557554,0.0,0,8.8581219,0.0,0.018249625,75.16071744798043,9.8237629,404.76865,-9.2602673,75.16071744798043,0.33259147,83.02740781831298,0.33413544149999996,83.00260029362522,0.014719622973568281,77.59999108599811,0.014716131279451473,0.014716131279451473
2113,2113,178.6814,6.2101603,0.36067301,0.0,0,8.8288574,0.0,0.023243081,73.76847800866935,9.7772284,404.78549,-9.2597857,73.76847800866935,0.38145095,82.24236563564894,0.381869076,82.2302801808202,0.016822426255506607,77.72508551215442,0.016818928932633072,0.016818928932633072
2114,2114,178.6816,6.1943288,0.39345181,0.0,0,8.7995939,0.0,0.026216567,73.40477297978131,9.7252274,404.80231,-9.2596941,73.40477297978131,0.42874974,80.87524809213541,0.4296027105,80.85537432031163,0.018925229537444934,77.83592698246588,0.018921727227141576,0.018921727227141576
2115,2115,178.6818,6.5188756,0.42109522,0.0,0,8.7703295,0.0,0.028265491,77.09485825531767,9.6725283,404.81912,-9.2608261,77.09485825531767,0.47453991,79.80836079608909,0.477336345,79.77767906916525,0.021028032819383258,77.93547742469677,0.021024526029701892,0.021024526029701892
2116,2116,178.682,6.782949,0.47058862,0.0,0,8.7416534,0.0,0.030923316,79.92744928038327,9.6208868,404.83594,-9.2609444,79.92744928038327,0.5205394,79.30366685869522,0.5250699795,79.2941141280054,0.023130836101321585,78.02585804572347,0.023127325244868067,0.023127325244868067
2117,2117,178.6822,6.8414464,0.52478838,0.0,0,8.7136869,0.0,0.03471091,80.29592233697889,9.573554,404.85278,-9.260457,80.29592233697889,0.56759536,79.20444932742114,0.5728036139999999,79.17244241896302,0.025233639383259912,78.10864077611525,0.02523012480190941,0.02523012480190941
