level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm),uncorrected stress,sampled strain,sampled stress,fitting strain,fitting stress,model strain,ramberg stress,ramberg plastic strain,ramberg accumulated plastic strain
1893,1893,155.3484,9.2854347,0.68715984,0.0,0,8.4631929,0.0,0.046822734,107.67550814050512,9.2856503,332.96454,-9.2998362,107.67550814050512,,,,,0.04090237211328976,107.19642055144149,0.04089487159575799,0.04089487159575799
1894,1894,155.3486,9.3999557,0.71614653,0.0,0,8.4353609,0.0,0.04858141,108.76768059263738,9.2535515,333.06558,-9.3007307,108.76768059263738,,,,,0.04294749071895425,107.24688209860813,0.04293998667063556,0.04293998667063556
1895,1895,155.3488,9.5658875,0.74996251,0.0,0,8.4075298,0.0,0.050428618,110.4076970164441,9.2196636,333.16663,-9.3011589,110.4076970164441,,,,,0.04499260932461874,107.2950838531002,0.04498510190363049,0.04498510190363049
1896,1896,155.349,9.6632595,0.79929137,0.0,0,8.3796968,0.0,0.05413327,111.1189207117344,9.1833754,333.26764,-9.3003092,111.1189207117344,,,,,0.04703772793028323,107.34122311740556,0.04703021728093755,0.04703021728093755
1897,1897,155.3492,9.514636,0.85662758,0.0,0,8.3518648,0.0,0.058249995,108.93761147075128,9.1437864,333.36868,-9.2998466,108.93761147075128,,,,,0.049082846535947716,107.38547228945698,0.04907533279049408,0.04907533279049408
1898,1898,155.3494,9.3188791,0.8993398,0.0,0,8.3240337,0.0,0.061053094,106.35169216607952,9.1008692,333.46973,-9.2984791,106.35169216607952,,,,,0.0511279651416122,107.42798289641416,0.051120448421697745,0.051120448421697745
1899,1899,155.3496,9.3902884,0.93359119,0.0,0,8.2962017,0.0,0.063864239,106.88817272953924,9.0598831,333.57074,-9.2975225,106.88817272953924,,,,,0.05317308374727669,107.46888884215088,0.05316556416517932,0.05316556416517932
1900,1900,155.3498,9.6427393,0.97319984,0.0,0,8.2683697,0.0,0.066777848,109.431068727997,9.0206957,333.67178,-9.2978764,109.431068727997,,,,,0.05521820235294118,107.5083090458067,0.05521068001261805,0.05521068001261805
1901,1901,155.35,9.732729,1.0124574,0.0,0,8.2405376,0.0,0.069152512,110.12145865529536,8.9826488,333.77283,-9.2977257,110.12145865529536,,,,,0.05726332095860567,107.5463496034478,0.0572557959565904,0.0572557959565904
1902,1902,155.3502,9.6695881,1.0419459,0.0,0,8.2127056,0.0,0.071600556,109.16011693148764,8.9466143,333.87387,-9.297554,109.16011693148764,,,,,0.059308439564270156,107.58310557292417,0.0593009119904452,0.0593009119904452
1903,1903,155.3504,9.747077,1.060209,0.0,0,8.1848736,0.0,0.073364787,109.88072689306136,8.9104795,333.97488,-9.2981911,109.88072689306136,,,,,0.06135355816993464,107.61866245805881,0.06134602810819974,0.06134602810819974
1904,1904,155.3506,9.9782352,1.0754548,0.0,0,8.1570415,0.0,0.07398165,112.3548696426966,8.8772669,334.07593,-9.299118,112.3548696426966,,,,,0.06339867677559913,107.65309745113373,0.0633911443044529,0.0633911443044529
1905,1905,155.3508,10.043615,1.0987325,0.0,0,8.1292095,0.0,0.07554584,112.88856262951356,8.8459482,334.17697,-9.2998028,112.88856262951356,,,,,0.06544379538126362,107.68648047936988,0.0654362605743119,0.0654362605743119
1906,1906,155.351,9.8612118,1.1308146,0.0,0,8.1013775,0.0,0.078197502,110.56436717741636,8.8155851,334.27798,-9.3005352,110.56436717741636,,,,,0.0674889139869281,107.71887509147325,0.06748137691333023,0.06748137691333023
1907,1907,155.3512,9.7464075,1.1655114,0.0,0,8.0735455,0.0,0.080377042,108.98426326401326,8.7900324,334.37903,-9.3000746,108.98426326401326,,,,,0.0695340325925926,107.75033921274468,0.06952649331745485,0.06952649331745485
1908,1908,155.3514,9.8852806,1.1920052,0.0,0,8.0462685,0.0,0.082317531,110.3102800288205,8.7645912,334.48007,-9.2993612,110.3102800288205,,,,,0.07157915119825708,107.78092579144405,0.071571609782981,0.071571609782981
1909,1909,155.3516,10.108418,1.213627,0.0,0,8.0196619,0.0,0.084362604,112.61094969716378,8.734704,334.58109,-9.2990227,112.61094969716378,,,,,0.07362426980392157,107.81068335475021,0.07361672630651322,0.07361672630651322
1910,1910,155.3518,10.196373,1.2486793,0.0,0,7.993176,0.0,0.086365364,113.28117612490956,8.7041283,334.68213,-9.2985744,113.28117612490956,,,,,0.07566938840958606,107.83965648905149,0.07566184288493183,0.07566184288493183
1911,1911,155.352,10.196647,1.2903594,0.0,0,7.9666953,0.0,0.089074805,112.91602194499426,8.6707582,334.78317,-9.2980633,112.91602194499426,,,,,0.07771450701525054,107.86788625661913,0.07770695951536369,0.07770695951536369
1912,1912,155.3522,10.240388,1.3268926,0.0,0,7.9402156,0.0,0.092352778,113.07626503361432,8.6376324,334.88422,-9.2977648,113.07626503361432,,,,,0.07975962562091503,107.89541055857245,0.07975207619515688,0.07975207619515688
1913,1913,155.3524,10.269426,1.3674419,0.0,0,7.9137359,0.0,0.095089771,113.03609318250194,8.6049738,334.98523,-9.297904,113.03609318250194,,,,,0.08180474422657952,107.92226445216467,0.08179719292185846,0.08179719292185846
1914,1914,155.3526,10.194832,1.4030759,0.0,0,7.8872557,0.0,0.097426333,111.90023755808194,8.5703135,335.08627,-9.2985516,111.90023755808194,,,,,0.08384986283224401,107.94848042918105,0.08384230969319495,0.08384230969319495
1915,1915,155.3528,10.114515,1.4302582,0.0,0,7.8607755,0.0,0.099989399,110.78041061182572,8.5352907,335.20221,-9.299015,110.78041061182572,,,,,0.0858949814379085,107.97408866104786,0.08588742650705528,0.08588742650705528
1916,1916,155.353,10.153742,1.4698485,0.0,0,7.8342957,0.0,0.10272802,110.86167219886065,8.5016708,335.33301,-9.299099,110.86167219886065,,,,,0.08794010004357299,107.99911721528248,0.08793254336147556,0.08793254336147556
1917,1917,155.3532,10.248122,1.5070355,0.0,0,7.8078156,0.0,0.10504171,111.56184889292466,8.4678516,335.46381,-9.2994127,111.56184889292466,,,,,0.08998521864923748,108.0235922472215,0.08997766025462572,0.08997766025462572
1918,1918,155.3534,10.281072,1.5218863,0.0,0,7.7813354,0.0,0.10681913,111.7882107654504,8.436018,335.5946,-9.2994347,111.7882107654504,,,,,0.09203033725490196,108.04753817036027,0.09202277718479755,0.09202277718479755
1919,1919,155.3536,10.314922,1.5396031,0.0,0,7.7548552,0.0,0.10824599,111.99787124409166,8.4066029,335.72543,-9.2991953,111.99787124409166,,,,,0.09407545586056645,108.07097780816676,0.09406789415039409,0.09406789415039409
1920,1920,155.3538,10.422783,1.5670463,0.0,0,7.7283754,0.0,0.1095638,112.92107730357507,8.3788853,335.85623,-9.2986431,112.92107730357507,,,,,0.09612057446623094,108.09393252957896,0.09611301114992014,0.09611301114992014
1921,1921,155.354,10.493971,1.5904995,0.0,0,7.7018952,0.0,0.11158706,113.4789902222027,8.35254,335.98703,-9.2987576,113.4789902222027,,,,,0.09816569307189543,108.11642237041099,0.09815812818197384,0.09815812818197384
1922,1922,155.3542,10.449489,1.6234021,0.0,0,7.675415,0.0,0.11428832,112.69992831794976,8.3256397,336.11786,-9.2986803,112.69992831794976,,,,,0.10021081167755991,108.13846614234197,0.10020324524523888,0.10020324524523888
1923,1923,155.3544,10.393657,1.6566843,0.0,0,7.6489348,0.0,0.11631645,111.79787714859296,8.3000546,336.24866,-9.2984715,111.79787714859296,,,,,0.1022559302832244,108.16008153089443,0.10224836233847785,0.10224836233847785
1924,1924,155.3546,10.45472,1.6713763,0.0,0,7.6224551,0.0,0.11777365,112.3215257275036,8.2723417,336.37946,-9.2983818,112.3215257275036,,,,,0.10430104888888889,108.18128518388414,0.10429347946052592,0.10429347946052592
1925,1925,155.3548,10.588933,1.6957351,0.0,0,7.5959754,0.0,0.11991721,113.53983095045491,8.2443695,336.51028,-9.2977877,113.53983095045491,,,,,0.10634616749455338,108.2020927912376,0.10633859661028522,0.10633859661028522
1926,1926,155.355,10.651341,1.7341801,0.0,0,7.5694952,0.0,0.12210727,113.85395230174484,8.2172098,336.64108,-9.2982969,113.85395230174484,,,,,0.10839128610021787,108.22251915735413,0.10838371378671993,0.10838371378671993
1927,1927,155.3552,10.61489,1.7623681,0.0,0,7.543015,0.0,0.12431422,113.20487371080654,8.187952,336.77188,-9.2987976,113.20487371080654,,,,,0.11043640470588235,108.24257826670153,0.11042883098885153,0.11042883098885153
1928,1928,155.3554,10.59737,1.79419,0.0,0,7.5165353,0.0,0.12723592,112.72559992368974,8.1588659,336.90268,-9.2986813,112.72559992368974,,,,,0.11248152331154684,108.262283343432,0.11247394821575475,0.11247394821575475
1929,1929,155.3556,10.657887,1.8298641,0.0,0,7.4900556,0.0,0.12947495,113.03960656302826,8.1289043,337.03351,-9.2989731,113.03960656302826,,,,,0.11452664191721133,108.28164690571903,0.11451906546655367,0.11451906546655367
1930,1930,155.3558,10.706024,1.8526021,0.0,0,7.4635754,0.0,0.13117211,113.3390384507005,8.0968761,337.16431,-9.2992783,113.3390384507005,,,,,0.11657176052287582,108.30068081523335,0.11656418274041837,0.11656418274041837
1931,1931,155.356,10.692117,1.8818864,0.0,0,7.4370952,0.0,0.13389455,112.92025256359632,8.067646,337.2951,-9.2992077,112.92025256359632,,,,,0.11861687912854031,108.3193963224474,0.1186093000365616,0.1186093000365616
1932,1932,155.3562,10.671124,1.9185836,0.0,0,7.410615,0.0,0.13634861,112.35888961754917,8.0394697,337.42593,-9.2989378,112.35888961754917,,,,,0.12066199773420479,108.3378041080022,0.12065441735423607,0.12065441735423607
1933,1933,155.3564,10.693617,1.9386661,0.0,0,7.3846664,0.0,0.13774888,112.40944670418936,8.0119753,337.55673,-9.2995195,112.40944670418936,,,,,0.12270711633986928,108.35591432069444,0.12269953469273169,0.12269953469273169
1934,1934,155.3566,10.750546,1.9538567,0.0,0,7.3593612,0.0,0.13953452,112.86621767601194,7.9849386,337.68753,-9.2998104,112.86621767601194,,,,,0.12475223494553377,108.37373661230654,0.1247446520513731,0.1247446520513731
1935,1935,155.3568,10.80055,1.9781163,0.0,0,7.3341722,0.0,0.14118136,113.16390347047523,7.9586782,337.81836,-9.2991018,113.16390347047523,,,,,0.12679735355119826,108.39128016963289,0.1267897694295175,0.1267897694295175
1936,1936,155.357,10.826219,2.0015326,0.0,0,7.3089881,0.0,0.14247122,113.21293390076607,7.9308977,337.94916,-9.2987423,113.21293390076607,,,,,0.12884247215686276,108.40855374398005,0.12883488682655259,0.12883488682655259
1937,1937,155.3572,10.828578,2.0276935,0.0,0,7.2838039,0.0,0.14496492,112.99184169546145,7.9052434,338.07996,-9.2983494,112.99184169546145,,,,,0.13088759076252723,108.42556567832276,0.13088000424189455,0.13088000424189455
1938,1938,155.3574,10.838415,2.058444,0.0,0,7.2586198,0.0,0.14744775,112.80533193584031,7.8803034,338.21075,-9.2982807,112.80533193584031,,,,,0.1329327093681917,108.44232393244019,0.1329251216749865,0.1329251216749865
1939,1939,155.3576,10.868293,2.0804834,0.0,0,7.2334356,0.0,0.14873137,112.90847564081636,7.8539758,338.34158,-9.2986383,112.90847564081636,,,,,0.1349778279738562,108.45883610604209,0.13497023912529668,0.13497023912529668
1940,1940,155.3578,10.904796,2.1008883,0.0,0,7.2082515,0.0,0.15065172,113.09463238231312,7.8325109,338.47238,-9.2984743,113.09463238231312,,,,,0.1370229465795207,108.47510946028119,0.13701535659231698,0.13701535659231698
1941,1941,155.358,10.953706,2.1291347,0.0,0,7.1830673,0.0,0.15293992,113.33341149084612,7.8079996,338.60318,-9.2986383,113.33341149084612,,,,,0.1390680651851852,108.49115093758124,0.1390604740755617,0.1390604740755617
1942,1942,155.3582,11.004064,2.1579189,0.0,0,7.1578832,0.0,0.15457343,113.57958906613646,7.7787728,338.73401,-9.2991924,113.57958906613646,,,,,0.14111318379084967,108.50696718012766,0.14110559157456606,0.14110559157456606
1943,1943,155.3584,11.046988,2.1840384,0.0,0,7.1326995,0.0,0.1568846,113.77223645347205,7.7521563,338.86481,-9.2987089,113.77223645347205,,,,,0.14315830239651417,108.52256454695515,0.14315070908888514,0.14315070908888514
1944,1944,155.3586,11.078548,2.2099049,0.0,0,7.1075153,0.0,0.15937556,113.84857806366536,7.7272797,338.99561,-9.2987003,113.84857806366536,,,,,0.14520342100217865,108.53794912988938,0.14519582661809266,0.14519582661809266
1945,1945,155.3588,11.074766,2.2370169,0.0,0,7.0823312,0.0,0.16092272,113.54912008402708,7.6996598,339.12643,-9.2991457,113.54912008402708,,,,,0.14724853960784315,108.55312676830496,0.14724094416178007,0.14724094416178007
1946,1946,155.359,11.050505,2.2636783,0.0,0,7.0571475,0.0,0.16297023,113.044659565693,7.6729693,339.25723,-9.2988768,113.044659565693,,,,,0.14929365821350762,108.56810306300243,0.14928606171955544,0.14928606171955544
1947,1947,155.3592,11.041647,2.2903185,0.0,0,7.0319633,0.0,0.16559523,112.6987249952328,7.6489959,339.38803,-9.2984791,112.6987249952328,,,,,0.15133877681917213,108.58288338900387,0.15133117929104273,0.15133117929104273
1948,1948,155.3594,11.067369,2.3190763,0.0,0,7.0067792,0.0,0.16744104,112.68499046404276,7.622716,339.51883,-9.2987518,112.68499046404276,,,,,0.1533838954248366,108.59747290761555,0.15337629687588078,0.15337629687588078
1949,1949,155.3596,11.11167,2.3402343,0.0,0,6.981595,0.0,0.16906393,112.93196639705874,7.5957456,339.64966,-9.298748,112.93196639705874,,,,,0.15542901403050108,108.61187657759746,0.15542141447372262,0.15542141447372262
1950,1950,155.3598,11.155499,2.3551874,0.0,0,6.9564114,0.0,0.17086019,113.23260837892732,7.5693717,339.78046,-9.2980194,113.23260837892732,,,,,0.15747413263616558,108.6260991656913,0.15746653208423475,0.15746653208423475
1951,1951,155.36,11.211173,2.3809314,0.0,0,6.9312277,0.0,0.17236458,113.54715748133492,7.5452824,339.91125,-9.2976809,113.54715748133492,,,,,0.15951925124183006,108.64014525643394,0.15951164970709636,0.15951164970709636
1952,1952,155.3602,11.254139,2.4082561,0.0,0,6.9060431,0.0,0.17422004,113.7153369539997,7.5223646,340.04208,-9.2970982,113.7153369539997,,,,,0.16156436984749456,108.65401926132228,0.1615567673419988,0.1615567673419988
1953,1953,155.3604,11.254734,2.4276388,0.0,0,6.8808594,0.0,0.17650951,113.53194734277334,7.4978147,340.17288,-9.2969685,113.53194734277334,,,,,0.16360948845315904,108.66772542749668,0.1636018849886449,0.1636018849886449
1954,1954,155.3606,11.236587,2.4538002,0.0,0,6.8556757,0.0,0.17835611,113.09364917125784,7.4736919,340.30368,-9.2975082,113.09364917125784,,,,,0.16565460705882354,108.6812678457923,0.1656470026467484,0.1656470026467484
1955,1955,155.3608,11.240395,2.479013,0.0,0,6.830492,0.0,0.17985937,112.88589389551412,7.4484138,340.43451,-9.2975349,112.88589389551412,,,,,0.16769972566448801,108.69465045833208,0.16769212031603348,0.16769212031603348
1956,1956,155.361,11.261668,2.4963083,0.0,0,6.8053074,0.0,0.18184938,112.93040364512235,7.4257121,340.56531,-9.2981367,112.93040364512235,,,,,0.16974484427015252,108.70787706568646,0.16973723799623425,0.16973723799623425
1957,1957,155.3612,11.300659,2.5262682,0.0,0,6.7801232,0.0,0.1841795,113.02739059340132,7.4015446,340.69611,-9.2992134,113.02739059340132,,,,,0.171789962875817,108.72095133361974,0.17178235568709416,0.17178235568709416
1958,1958,155.3614,11.3484,2.5582352,0.0,0,6.7554417,0.0,0.18617009,113.18983737983216,7.3752627,340.8269,-9.2999811,113.18983737983216,,,,,0.1738350814814815,108.73387679935263,0.17382747338836574,0.17382747338836574
1959,1959,155.3616,11.388411,2.57546,0.0,0,6.7313671,0.0,0.18815799,113.41854391355574,7.3526964,340.95773,-9.3001308,113.41854391355574,,,,,0.17588020008714597,108.74665687755098,0.17587259109981004,0.17587259109981004
1960,1960,155.3618,11.432032,2.6003876,0.0,0,6.7074022,0.0,0.19024187,113.60546263382425,7.3275065,341.08853,-9.2995701,113.60546263382425,,,,,0.17792531869281045,108.75929486596331,0.17791770882119637,0.17791770882119637
1961,1961,155.362,11.449078,2.6310103,0.0,0,6.6834416,0.0,0.19199918,113.47033072791616,7.3014207,341.21933,-9.2991095,113.47033072791616,,,,,0.17997043729847495,108.77179395066135,0.17996282655230178,0.17996282655230178
1962,1962,155.3622,11.435173,2.6495762,0.0,0,6.6594815,0.0,0.19395305,113.14810715330844,7.2787247,341.35016,-9.298439,113.14810715330844,,,,,0.18201555590413943,108.78415721108856,0.18200794429291078,0.18200794429291078
1963,1963,155.3624,11.438499,2.6754484,0.0,0,6.6355219,0.0,0.19631736,112.92394486605656,7.2534933,341.48096,-9.2984257,112.92394486605656,,,,,0.18406067450980393,108.79638762475498,0.18405306204281505,0.18405306204281505
1964,1964,155.3626,11.472391,2.7040367,0.0,0,6.6115613,0.0,0.19803171,112.9736179193593,7.2286,341.61176,-9.2989178,112.9736179193593,,,,,0.1861057931154684,108.80848807172106,0.18609817980181306,0.18609817980181306
1965,1965,155.3628,11.502731,2.7164872,0.0,0,6.5876017,0.0,0.19938622,113.14797087528132,7.2066388,341.69022,-9.2992353,113.14797087528132,,,,,0.1881509117211329,108.82046133878903,0.18814329756970988,0.18814329756970988
1966,1966,155.363,11.519349,2.7374406,0.0,0,6.5636415,0.0,0.2014609,113.1017379930998,7.1816525,341.71637,-9.2991152,113.1017379930998,,,,,0.19019603032679738,108.83231012352128,0.19018841534631664,0.19018841534631664
1967,1967,155.3632,11.549538,2.7689507,0.0,0,6.5396819,0.0,0.2033911,113.08195483129413,7.1564817,341.74249,-9.2990723,113.08195483129413,,,,,0.19224114893246189,108.84403703802714,0.1922335331314507,0.1922335331314507
1968,1968,155.3634,11.595715,2.7874582,0.0,0,6.5157218,0.0,0.20501263,113.34760779238118,7.1335616,341.76862,-9.2991648,113.34760779238118,,,,,0.19428626753812636,108.85564461251596,0.1942786509249349,0.1942786509249349
1969,1969,155.3636,11.629908,2.8086963,0.0,0,6.4917622,0.0,0.2072994,113.4672236004988,7.1099911,341.79474,-9.2988729,113.4672236004988,,,,,0.19633138614379086,108.86713529872132,0.19632376872659782,0.19632376872659782
1970,1970,155.3638,11.643816,2.8377531,0.0,0,6.467802,0.0,0.20913488,113.30891986273402,7.0849767,341.82089,-9.2990074,113.30891986273402,,,,,0.19837650474945534,108.87851147311741,0.19836888653627308,0.19836888653627308
1971,1971,155.364,11.663646,2.8557646,0.0,0,6.4438419,0.0,0.21051346,113.31933042405706,7.0620818,341.84702,-9.2990074,113.31933042405706,,,,,0.20042162335511982,108.88977543998058,0.20041400435379947,0.20041400435379947
1972,1972,155.3642,11.692984,2.8790197,0.0,0,6.4198818,0.0,0.21299733,113.36805535576713,7.0411649,341.87314,-9.2984629,113.36805535576713,,,,,0.20246674196078432,108.90092943429197,0.20245912217902065,0.20245912217902065
1973,1973,155.3644,11.71941,2.9111755,0.0,0,6.3959212,0.0,0.21532263,113.2967501827642,7.0175757,341.89929,-9.2980633,113.2967501827642,,,,,0.2045118605664488,108.91197562446841,0.20450424001178485,0.20450424001178485
1974,1974,155.3646,11.74372,2.9311228,0.0,0,6.3719616,0.0,0.21673484,113.32816421027816,6.9928737,341.92542,-9.297946,113.32816421027816,,,,,0.2065569791721133,108.92291611504822,0.20654935785194486,0.20654935785194486
1975,1975,155.3648,11.773714,2.9511137,0.0,0,6.3480015,0.0,0.21892655,113.4130329860737,6.9689021,341.95154,-9.298562,113.4130329860737,,,,,0.20860209777777777,108.93375294912977,0.20859447569935768,0.20859447569935768
1976,1976,155.365,11.798692,2.9797862,0.0,0,6.3240418,0.0,0.22116338,113.35958178911557,6.9468155,341.97769,-9.2992096,113.35958178911557,,,,,0.21064721638344228,108.9444881107783,0.21063959355388454,0.21063959355388454
1977,1977,155.3652,11.809544,3.0021224,0.0,0,6.3000817,0.0,0.22258,113.23454815957616,6.9227223,342.00381,-9.29916,113.23454815957616,,,,,0.21269233498910675,108.9551235272546,0.2126847114153905,0.2126847114153905
1978,1978,155.3654,11.815033,3.0238991,0.0,0,6.2761221,0.0,0.22491424,113.06351028406652,6.8970256,342.02994,-9.2990379,113.06351028406652,,,,,0.21473745359477125,108.96566107122145,0.21472982928374462,0.21472982928374462
1979,1979,155.3656,11.834092,3.0513873,0.0,0,6.252162,0.0,0.22730023,112.96309258326416,6.8719926,342.05606,-9.2991409,112.96309258326416,,,,,0.21678257220043573,108.97610256273194,0.2167749471588195,0.2167749471588195
1980,1980,155.3658,11.868679,3.0730858,0.0,0,6.2282019,0.0,0.22857413,113.0693435902087,6.8490682,342.08221,-9.2993431,113.0693435902087,,,,,0.2188276908061002,108.9864497712419,0.21882006504049134,0.21882006504049134
1981,1981,155.366,11.907089,3.0933189,0.0,0,6.2042422,0.0,0.23068088,113.2257984569212,6.8249307,342.10834,-9.2994642,113.2257984569212,,,,,0.2208728094117647,108.99670441741466,0.22086518292863977,0.22086518292863977
1982,1982,155.3662,11.94061,3.1196146,0.0,0,6.1802821,0.0,0.23312005,113.27154337076873,6.8008194,342.13446,-9.2993889,113.27154337076873,,,,,0.22291792801742918,109.00686817497237,0.22291030082314767,0.22291030082314767
1983,1983,155.3664,11.962745,3.1443458,0.0,0,6.1568027,0.0,0.23461166,113.22426407645278,6.7798548,342.16061,-9.2997341,113.22426407645278,,,,,0.2249630466230937,109.01694267235099,0.2249554187239011,0.2249554187239011
1984,1984,155.3666,11.982752,3.1652734,0.0,0,6.1339049,0.0,0.23665354,113.19555823601384,6.7549152,342.18674,-9.2991343,113.19555823601384,,,,,0.22700816522875816,109.02692949432162,0.22700053663078912,0.22700053663078912
1985,1985,155.3668,12.005458,3.1868792,0.0,0,6.1111121,0.0,0.23891258,113.18448033800718,6.7300506,342.21286,-9.2985773,113.18448033800718,,,,,0.22905328383442267,109.03683018357253,0.22904565454370387,0.22904565454370387
