level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm),uncorrected stress,sampled strain,sampled stress,fitting strain,fitting stress,model strain,ramberg stress,ramberg plastic strain,ramberg accumulated plastic strain
1889,1889,155.348,8.5535288,0.5628804,0.0,0,8.574522,0.0,0.037774369,100.10816445482456,9.4273472,332.84848,-9.2993011,100.10816445482456,0.75733066,107.18373445302464,0.75791736,107.19040409484167,0.03316924989059081,106.13215731895424,0.03316238728724274,0.03316238728724274
1890,1890,155.3482,8.5052052,0.60291827,0.0,0,8.546689,0.0,0.040712863,99.2479170111152,9.3964443,332.90332,-9.2991495,99.2479170111152,0.80462766,107.72140966867128,0.805287195,107.72977457224806,0.03524232800875273,106.18920149094524,0.0352354617168758,0.0352354617168758
1891,1891,155.3484,8.7617273,0.64329618,0.0,0,8.518857,0.0,0.043202978,101.935126871665,9.3645163,332.95816,-9.2998018,101.935126871665,0.85338998,108.33986373855382,0.85265703,108.33056771017534,0.037315406126914655,106.24309548013358,0.03730853635020259,0.03730853635020259
1892,1892,155.3486,9.0286417,0.65956062,0.0,0,8.4910259,0.0,0.044568297,104.91335683772012,9.3315182,333.013,-9.3003435,104.91335683772012,0.90063334,109.37856592619598,0.900026865,109.36523184264962,0.039388484245076585,106.29417448101006,0.039381611165549134,0.039381611165549134
1893,1893,155.3488,9.1322584,0.68240106,0.0,0,8.4631929,0.0,0.046429303,105.936862585912,9.2989101,333.0654,-9.2998209,105.936862585912,0.9473967,110.3657438816494,0.9473967,110.3657438816494,0.04146156236323851,106.34272262172018,0.04145468614454342,0.04145468614454342
1894,1894,155.349,9.2199793,0.72554564,0.0,0,8.4353609,0.0,0.048816726,106.6101500333204,9.2660284,333.11536,-9.2992067,106.6101500333204,,,,,0.04353464048140043,106.3889828616205,0.04352776127147549,0.04352776127147549
1895,1895,155.3492,9.3572559,0.76828927,0.0,0,8.4075298,0.0,0.051657207,107.85126849632418,9.2317066,333.16534,-9.2991152,107.85126849632418,,,,,0.045607718599562364,106.43316459823104,0.045600836532805514,0.045600836532805514
1896,1896,155.3494,9.3649349,0.81585538,0.0,0,8.3796968,0.0,0.055510424,107.55416781407224,9.1951694,333.21533,-9.2993889,107.55416781407224,,,,,0.04768079671772429,106.47544959214125,0.047673911916780665,0.047673911916780665
1897,1897,155.3496,9.1771364,0.86437494,0.0,0,8.3518648,0.0,0.058741193,105.01186367277536,9.1544733,333.26529,-9.299921,105.01186367277536,,,,,0.04975387483588621,106.51599663776837,0.04974698741313316,0.04974698741313316
1898,1898,155.3498,9.0905848,0.89786416,0.0,0,8.3240337,0.0,0.060992934,103.75789814695584,9.1133232,333.31528,-9.3004045,103.75789814695584,,,,,0.051826952954048135,106.55494528597634,0.05182006301283951,0.05182006301283951
1899,1899,155.35,9.2920256,0.93382192,0.0,0,8.2962017,0.0,0.063983761,105.7678064121953,9.0750008,333.36523,-9.3003502,105.7678064121953,,,,,0.05390003107221006,106.59241884061473,0.053893138707926766,0.053893138707926766
1900,1900,155.3502,9.5109367,0.97748214,0.0,0,8.2683697,0.0,0.066916391,107.90003319974434,9.0386744,333.41522,-9.2996569,107.90003319974434,,,,,0.05597310919037199,106.62852679278548,0.05596621449131515,0.05596621449131515
1901,1901,155.3504,9.5192327,1.0089239,0.0,0,8.2405376,0.0,0.068938039,107.7349718014785,9.0017767,333.46521,-9.2990894,107.7349718014785,,,,,0.05804618730853391,106.6633668149767,0.05803929035668905,0.05803929035668905
1902,1902,155.3506,9.4645672,1.0304016,0.0,0,8.2127056,0.0,0.071046978,106.9402545299219,8.963727,333.51517,-9.2991676,106.9402545299219,,,,,0.060119265426695837,106.69702640734188,0.06011236629839063,0.06011236629839063
1903,1903,155.3508,9.5786724,1.0511856,0.0,0,8.1848736,0.0,0.072599664,108.0571218576843,8.9315138,333.56516,-9.2991743,108.0571218576843,,,,,0.06219234354485777,106.72958426650683,0.06218544231133131,0.06218544231133131
1904,1904,155.351,9.7569017,1.071123,0.0,0,8.1570415,0.0,0.073534735,109.89925976652046,8.9027357,333.61511,-9.299078,109.89925976652046,,,,,0.06426542166301968,106.76111143129187,0.06425851839091762,0.06425851839091762
1905,1905,155.3512,9.7302265,1.1003945,0.0,0,8.1292095,0.0,0.0758316,109.35212174181048,8.8717623,333.6651,-9.2991133,109.35212174181048,,,,,0.06633849978118161,106.79167224765986,0.06633159453298892,0.06633159453298892
1906,1906,155.3514,9.5498028,1.1380879,0.0,0,8.1013775,0.0,0.07867045,107.01267325017923,8.8438473,333.71509,-9.299654,107.01267325017923,,,,,0.06841157789934355,106.82132518602545,0.06840467073376447,0.06840467073376447
1907,1907,155.3516,9.5296907,1.1664138,0.0,0,8.0735455,0.0,0.080364987,106.55348850350308,8.8164616,333.76505,-9.3004246,106.55348850350308,,,,,0.07048465601750546,106.85012353737248,0.07047774698979838,0.07047774698979838
1908,1908,155.3518,9.770648,1.1852342,0.0,0,8.0462685,0.0,0.081996478,109.0883972214278,8.7881956,333.81503,-9.3006144,109.0883972214278,,,,,0.07255773413566739,106.87811600905971,0.07255082329794123,0.07255082329794123
1909,1909,155.352,10.003962,1.2111076,0.0,0,8.0196619,0.0,0.084020741,111.4691104780904,8.7600842,333.86499,-9.3004379,111.4691104780904,,,,,0.07463081225382931,106.90534723717025,0.07462389965530677,0.07462389965530677
1910,1910,155.3522,10.015285,1.2508227,0.0,0,7.993176,0.0,0.08623302,111.25070063600828,8.7305346,333.91498,-9.3002148,111.25070063600828,,,,,0.07670389037199124,106.93185822921427,0.07669697605924347,0.07669697605924347
1911,1911,155.3524,9.9430161,1.2933317,0.0,0,7.9666953,0.0,0.089409277,110.08174940608076,8.6981974,333.96497,-9.2995996,110.08174940608076,,,,,0.07877696849015317,106.9576867480461,0.07877005250730951,0.07877005250730951
1912,1912,155.3526,9.9610615,1.3298308,0.0,0,7.9402156,0.0,0.092641607,109.96653124824,8.6634588,334.01492,-9.299036,109.96653124824,,,,,0.08085004660831509,106.98286764629552,0.08084312899725128,0.08084312899725128
1913,1913,155.3528,9.9906025,1.3647949,0.0,0,7.9137359,0.0,0.094754301,109.9899835110214,8.6297226,334.06491,-9.298934,109.9899835110214,,,,,0.08292312472647702,107.00743315872224,0.08291620552698448,0.08291620552698448
1914,1914,155.353,9.9314241,1.3972894,0.0,0,7.8872557,0.0,0.097035401,109.05882621840884,8.594492,334.11487,-9.2989664,109.05882621840884,,,,,0.08499620284463895,107.03141315869033,0.08498928209457746,0.08498928209457746
1915,1915,155.3532,9.8699818,1.4291692,0.0,0,7.8607755,0.0,0.099952213,108.11144665491292,8.5600929,334.16486,-9.299037,108.11144665491292,,,,,0.08706928096280087,107.05483538391329,0.08706235869823666,0.08706235869823666
1916,1916,155.3534,9.9399328,1.4679781,0.0,0,7.8342957,0.0,0.10244722,108.54335036119996,8.5273714,334.21484,-9.2992001,108.54335036119996,,,,,0.0891423590809628,107.07772563587625,0.08913543533629374,0.08913543533629374
1917,1917,155.3536,10.090405,1.4959933,0.0,0,7.8078156,0.0,0.1044347,109.94149860132646,8.4948406,334.2648,-9.2999401,109.94149860132646,,,,,0.09121543719912473,107.10010795639668,0.09120851200719415,0.09120851200719415
1918,1918,155.3538,10.16041,1.507689,0.0,0,7.7813354,0.0,0.10600219,110.60125440311676,8.4619703,334.31479,-9.3005457,110.60125440311676,,,,,0.09328851531728664,107.12200478450983,0.09328158870948693,0.09328158870948693
1919,1919,155.354,10.161061,1.5295426,0.0,0,7.7548552,0.0,0.10725559,110.41587677287858,8.4315081,334.36475,-9.300704,110.41587677287858,,,,,0.09536159343544857,107.1434370962655,0.09535466544181578,0.09535466544181578
1920,1920,155.3542,10.201104,1.5602291,0.0,0,7.7283754,0.0,0.10904397,110.5796736898828,8.4047041,334.41473,-9.3010073,110.5796736898828,,,,,0.09743467155361049,107.16442452949835,0.09742774220291088,0.09742774220291088
1921,1921,155.3544,10.249875,1.5867324,0.0,0,7.7018952,0.0,0.11155573,110.87287247423782,8.3797235,334.46472,-9.3010616,110.87287247423782,,,,,0.09950774967177242,107.18498549563785,0.09950081899158174,0.09950081899158174
1922,1922,155.3546,10.227021,1.6194975,0.0,0,7.675415,0.0,0.11394017,110.33518172538707,8.3524714,334.51468,-9.3007402,110.33518172538707,,,,,0.10158082778993435,107.2051372799804,0.10157389580671068,0.10157389580671068
1923,1923,155.3548,10.185847,1.6485093,0.0,0,7.6489348,0.0,0.11567579,109.63478899336938,8.3251543,334.56467,-9.300909,109.63478899336938,,,,,0.10365390590809627,107.2248961319695,0.10364697264724697,0.10364697264724697
1924,1924,155.355,10.262007,1.6632041,0.0,0,7.6224551,0.0,0.11729763,110.32379778103947,8.2977314,334.61462,-9.3005953,110.32379778103947,,,,,0.1057269840262582,107.24427734660573,0.10572004951220165,0.10572004951220165
1925,1925,155.3552,10.417478,1.6920284,0.0,0,7.5959754,0.0,0.11943962,111.73488407677767,8.2702274,334.66461,-9.2995443,111.73488407677767,,,,,0.10780006214442012,107.2632953378632,0.10779312640064269,0.10779312640064269
1926,1926,155.3554,10.473701,1.7326695,0.0,0,7.5694952,0.0,0.12181012,111.96884739030644,8.2422943,334.7146,-9.299077,111.96884739030644,,,,,0.10987314026258205,107.28196370536989,0.10986620331169072,0.10986620331169072
1927,1927,155.3556,10.417029,1.7593325,0.0,0,7.543015,0.0,0.12426782,111.12216081127774,8.2115355,334.76456,-9.2988167,111.12216081127774,,,,,0.11194621838074398,107.30029529471399,0.11193928024451515,0.11193928024451515
1928,1928,155.3558,10.40061,1.7899203,0.0,0,7.5165353,0.0,0.12690325,110.6711472322108,8.1816101,334.81454,-9.2988052,110.6711472322108,,,,,0.1140192964989059,107.31830225237023,0.11401235719833056,0.11401235719833056
1929,1929,155.356,10.482315,1.8242031,0.0,0,7.4900556,0.0,0.12890838,111.22891778153706,8.15273,334.8645,-9.299078,111.22891778153706,,,,,0.11609237461706783,107.33599607564085,0.11608543417239352,0.11608543417239352
1930,1930,155.3562,10.541996,1.8464801,0.0,0,7.4635754,0.0,0.13084002,111.6585321050166,8.1220493,334.91449,-9.299777,111.6585321050166,,,,,0.11816545273522976,107.3533876582584,0.11815851116599965,0.11815851116599965
1931,1931,155.3564,10.495643,1.879208,0.0,0,7.4370952,0.0,0.13367057,110.86965746521592,8.0931435,334.96448,-9.3004665,110.86965746521592,,,,,0.12023853085339167,107.37048733200348,0.12023158817848087,0.12023158817848087
1932,1932,155.3566,10.463719,1.9157203,0.0,0,7.410615,0.0,0.13597628,110.20105863426647,8.0642214,335.01443,-9.3005571,110.20105863426647,,,,,0.1223116089715536,107.38730490479747,0.122304665209203,0.122304665209203
1933,1933,155.3568,10.536559,1.9307352,0.0,0,7.3846664,0.0,0.13738585,110.83096451321532,8.0327435,335.06442,-9.3000803,110.83096451321532,,,,,0.12438468708971553,107.40384969567268,0.12437774225756347,0.12437774225756347
1934,1934,155.357,10.632274,1.9478954,0.0,0,7.3593612,0.0,0.13917637,111.67950113796374,8.005187,335.11438,-9.2995253,111.67950113796374,,,,,0.12645776520787746,107.42013056676086,0.12645081932298924,0.12645081932298924
1935,1935,155.3572,10.652377,1.977481,0.0,0,7.3341722,0.0,0.14081424,111.617275825407,7.9777188,335.16437,-9.2992678,111.617275825407,,,,,0.12853084332603937,107.43615595283494,0.12852389640493486,0.12852389640493486
1936,1936,155.3574,10.620845,2.000381,0.0,0,7.3089881,0.0,0.14244166,111.07588855825686,7.9507747,335.21436,-9.299202,111.07588855825686,,,,,0.1306039214442013,107.45193388834764,0.1305969735028809,0.1305969735028809
1937,1937,155.3576,10.634737,2.0272987,0.0,0,7.2838039,0.0,0.1450787,110.97283161503948,7.9245181,335.26431,-9.2991781,110.97283161503948,,,,,0.13267699956236323,107.46747203251303,0.13267005061633208,0.13267005061633208
1938,1938,155.3578,10.69634,2.0588853,0.0,0,7.2586198,0.0,0.14721912,111.32253163513018,7.8991237,335.3143,-9.2997055,111.32253163513018,,,,,0.13475007768052516,107.4827776923379,0.13474312774481592,0.13474312774481592
1939,1939,155.358,10.73982,2.0777459,0.0,0,7.2334356,0.0,0.14845818,111.59930492162256,7.8749065,335.36426,-9.2997808,111.59930492162256,,,,,0.1368231557986871,107.49785784397321,0.1368162048878813,0.1368162048878813
1940,1940,155.3582,10.752345,2.1001954,0.0,0,7.2082515,0.0,0.15067276,111.5200136737392,7.848659,335.41425,-9.2996788,111.5200136737392,,,,,0.138896233916849,107.51271915240655,0.13888928204509726,0.13888928204509726
1941,1941,155.3584,10.797514,2.1352813,0.0,0,7.1830673,0.0,0.15321213,111.659768327938,7.8204594,335.46423,-9.2998295,111.659768327938,,,,,0.14096931203501092,107.52736798982264,0.14096235921605185,0.14096235921605185
1942,1942,155.3586,10.873198,2.1633999,0.0,0,7.1578832,0.0,0.15501551,112.17712558359769,7.793961,335.51419,-9.2992554,112.17712558359769,,,,,0.14304239015317285,107.5418104524533,0.1430354364003508,0.1430354364003508
1943,1943,155.3588,10.900977,2.1882582,0.0,0,7.1326995,0.0,0.1574358,112.22855829579704,7.7678704,335.54163,-9.2988043,112.22855829579704,,,,,0.14511546827133479,107.55605237643843,0.14510851359761676,0.14510851359761676
1944,1944,155.359,10.880055,2.2173924,0.0,0,7.1075153,0.0,0.15971817,111.7380660018846,7.7402058,335.54648,-9.2988605,111.7380660018846,,,,,0.14718854638949672,107.57009935235897,0.14718159080748824,0.14718159080748824
1945,1945,155.3592,10.863918,2.2433038,0.0,0,7.0823312,0.0,0.16123544,111.32802494956148,7.7141223,335.55133,-9.2991695,111.32802494956148,,,,,0.14926162450765862,107.58395673892893,0.14925466802961873,0.14925466802961873
1946,1946,155.3594,10.880301,2.2701144,0.0,0,7.0571475,0.0,0.16369623,111.24272274010748,7.6871896,335.55621,-9.2991076,111.24272274010748,,,,,0.15133470262582055,107.59762967564167,0.15132774526367596,0.15132774526367596
1947,1947,155.3596,10.908585,2.2992022,0.0,0,7.0319633,0.0,0.16621432,111.25648367820688,7.659678,335.56107,-9.2990141,111.25648367820688,,,,,0.15340778074398248,107.61112309462047,0.15340082250934095,0.15340082250934095
1948,1948,155.3598,10.938725,2.3221536,0.0,0,7.0067792,0.0,0.167594,111.3459512930292,7.6334338,335.56592,-9.2990103,111.3459512930292,,,,,0.1554808588621444,107.6244417316195,0.1554738997663075,0.1554738997663075
1949,1949,155.36,10.994457,2.3395083,0.0,0,6.981595,0.0,0.16923502,111.7476168999229,7.6069689,335.5708,-9.2990112,111.7476168999229,,,,,0.15755393698030634,107.6375901364103,0.15754697703428142,0.15754697703428142
1950,1950,155.3602,11.060913,2.3609407,0.0,0,6.9564114,0.0,0.17122895,112.21727947059942,7.5806541,335.57565,-9.2990112,112.21727947059942,,,,,0.15962701509846827,107.65057268236848,0.15962005431297993,0.15962005431297993
1951,1951,155.3604,11.110624,2.3897243,0.0,0,6.9312277,0.0,0.1728743,112.44397794027331,7.5550556,335.58051,-9.2990942,112.44397794027331,,,,,0.16170009321663018,107.6633935754906,0.16169313160213106,0.16169313160213106
1952,1952,155.3606,11.115296,2.4185705,0.0,0,6.9060431,0.0,0.175202,112.21288442799391,7.5300241,335.58539,-9.2991409,112.21288442799391,,,,,0.1637731713347921,107.67605686289737,0.16376620890147311,0.16376620890147311
1953,1953,155.3608,11.088168,2.4432595,0.0,0,6.8808594,0.0,0.17778003,111.70132861103762,7.5038519,335.59024,-9.2992125,111.70132861103762,,,,,0.16584624945295404,107.68856644072271,0.1658392862107542,0.1658392862107542
1954,1954,155.361,11.077086,2.4698379,0.0,0,6.8556757,0.0,0.17938784,111.334053018843,7.4776125,335.59509,-9.2992182,111.334053018843,,,,,0.16791932757111597,107.70092606159218,0.1679123635297316,0.1679123635297316
1955,1955,155.3612,11.105292,2.4939177,0.0,0,6.830492,0.0,0.18115692,111.3853410099859,7.4544363,335.59998,-9.2996807,111.3853410099859,,,,,0.1699924056892779,107.71313934154942,0.16998544085817158,0.16998544085817158
1956,1956,155.3614,11.157804,2.5156934,0.0,0,6.8053074,0.0,0.18353194,111.70104284395008,7.4291811,335.60483,-9.2999372,111.70104284395008,,,,,0.1720654838074398,107.72520976667158,0.17205851819584864,0.17205851819584864
1957,1957,155.3616,11.214992,2.5475187,0.0,0,6.7801232,0.0,0.18563634,111.96359271865292,7.4023719,335.60968,-9.2998705,111.96359271865292,,,,,0.17413856192560173,107.7371406992196,0.17413159554254545,0.17413159554254545
1958,1958,155.3618,11.269726,2.5757041,0.0,0,6.7554417,0.0,0.18761903,112.23415662199154,7.3772302,335.61453,-9.2998543,112.23415662199154,,,,,0.17621164004376366,107.74893538344517,0.1762046728980522,0.1762046728980522
1959,1959,155.362,11.308801,2.5929458,0.0,0,6.7313671,0.0,0.18976173,112.4539534231498,7.3495846,335.61942,-9.2992964,112.4539534231498,,,,,0.1782847181619256,107.76059695108745,0.17827775026216638,0.17827775026216638
1960,1960,155.3622,11.323764,2.6204758,0.0,0,6.7074022,0.0,0.19173405,112.3319752574224,7.3231673,335.62427,-9.2990208,112.3319752574224,,,,,0.18035779628008752,107.77212842650304,0.18035082763469246,0.18035082763469246
1961,1961,155.3624,11.319166,2.6511934,0.0,0,6.6834416,0.0,0.19363637,111.98434677571174,7.2971015,335.62912,-9.2995634,111.98434677571174,,,,,0.18243087439824945,107.78353273156343,0.1824239050154415,0.1824239050154415
1962,1962,155.3626,11.315963,2.6715281,0.0,0,6.6594815,0.0,0.19591868,111.7527730598342,7.2723002,335.634,-9.2995729,111.7527730598342,,,,,0.18450395251641136,107.79481269021579,0.18449698240423085,0.18449698240423085
1963,1963,155.3628,11.322593,2.6988747,0.0,0,6.6355219,0.0,0.19816615,111.54926718518398,7.2487154,335.63885,-9.2991953,111.54926718518398,,,,,0.1865770306345733,107.80597103284335,0.18657005980088404,0.18657005980088404
1964,1964,155.363,11.344234,2.7261214,0.0,0,6.6115613,0.0,0.19980317,111.49394596703824,7.2238288,335.64371,-9.2995358,111.49394596703824,,,,,0.18865010875273522,107.8170104003548,0.18864313720523027,0.18864313720523027
1965,1965,155.3632,11.38709,2.7397406,0.0,0,6.5876017,0.0,0.20140736,111.7804101128259,7.1984816,335.64859,-9.2995625,111.7804101128259,,,,,0.19072318687089715,107.82793334808183,0.1907162146171043,0.1907162146171043
1966,1966,155.3634,11.440473,2.7649434,0.0,0,6.5636415,0.0,0.20353675,112.05392845640148,7.1712313,335.65344,-9.2999163,112.05392845640148,,,,,0.19279626498905908,107.83874234941587,0.19278929203634623,0.19278929203634623
1967,1967,155.3636,11.495247,2.7983968,0.0,0,6.5396819,0.0,0.20558257,112.25627977389232,7.1455402,335.65829,-9.2998381,112.25627977389232,,,,,0.19486934310722098,107.84943979931333,0.19486236946280114,0.19486236946280114
1968,1968,155.3638,11.530502,2.8171518,0.0,0,6.5157218,0.0,0.20760103,112.41265028665757,7.122323,335.66318,-9.2992697,112.41265028665757,,,,,0.1969424212253829,107.86002801757259,0.1969354468963191,0.1969354468963191
1969,1969,155.364,11.547348,2.8412855,0.0,0,6.4917622,0.0,0.20990214,112.3347193417017,7.0978374,335.66803,-9.2997026,112.3347193417017,,,,,0.19901549934354484,107.87050925195268,0.19900852433675473,0.19900852433675473
1970,1970,155.3642,11.556124,2.8712358,0.0,0,6.467802,0.0,0.21170697,112.1193172676218,7.0732107,335.67288,-9.2999992,112.1193172676218,,,,,0.20108857746170677,107.8808856811454,0.20108160178396714,0.20108160178396714
1971,1971,155.3644,11.565466,2.8888552,0.0,0,6.4438419,0.0,0.21346046,112.0328594843362,7.0500312,335.67776,-9.2994785,112.0328594843362,,,,,0.2031616555798687,107.89115941756623,0.2031546792378198,0.2031546792378198
1972,1972,155.3646,11.580754,2.9150717,0.0,0,6.4198818,0.0,0.21603476,111.91708507674464,7.0251117,335.68262,-9.2990608,111.91708507674464,,,,,0.2052347336980306,107.90133251005199,0.20522775669818014,0.20522775669818014
1973,1973,155.3648,11.609278,2.9482465,0.0,0,6.3959212,0.0,0.21811149,111.85799723643278,6.9996848,335.68747,-9.2990656,111.85799723643278,,,,,0.20730781181619254,107.91140694635924,0.2073008341649197,0.2073008341649197
1974,1974,155.365,11.642067,2.9646673,0.0,0,6.3719616,0.0,0.21962804,112.0077580364644,6.9743972,335.69235,-9.2995949,112.0077580364644,,,,,0.20938088993435447,107.92138465561241,0.20937391163791375,0.20937391163791375
1975,1975,155.3652,11.671983,2.9861882,0.0,0,6.3480015,0.0,0.22197007,112.07723130396973,6.9491901,335.6972,-9.2997465,112.07723130396973,,,,,0.2114539680525164,107.93126751055233,0.21144698911704113,0.21144698911704113
1976,1976,155.3654,11.709833,3.0180657,0.0,0,6.3240418,0.0,0.22399972,112.11618530333276,6.9259257,335.70206,-9.2993603,112.11618530333276,,,,,0.21352704617067833,107.94105732975515,0.2135200666021843,0.2135200666021843
1977,1977,155.3656,11.735884,3.0390983,0.0,0,6.3000817,0.0,0.22563535,112.151025410147,6.9033899,335.70694,-9.2992344,112.151025410147,,,,,0.21560012428884023,107.95075587968718,0.21559314409322902,0.21559314409322902
1978,1978,155.3658,11.752444,3.0630379,0.0,0,6.2761221,0.0,0.22829302,112.0646753273809,6.8778858,335.71179,-9.2992163,112.0646753273809,,,,,0.21767320240700216,107.96036487668694,0.21766622159006432,0.21766622159006432
1979,1979,155.366,11.769296,3.0936801,0.0,0,6.252162,0.0,0.23057,111.91181372287303,6.8499374,335.71664,-9.2991848,111.91181372287303,,,,,0.2197462805251641,107.9698859888462,0.21973929909258236,0.21973929909258236
1980,1980,155.3662,11.79831,3.1135094,0.0,0,6.2282019,0.0,0.23189203,111.98428284770748,6.8230519,335.72153,-9.2990437,111.98428284770748,,,,,0.22181935864332603,107.97932083783921,0.22181237660067823,0.22181237660067823
1981,1981,155.3664,11.834893,3.1339464,0.0,0,6.2042422,0.0,0.23417592,112.12119975781268,6.7989225,335.72638,-9.2998438,112.12119975781268,,,,,0.22389243676148796,107.98867100055539,0.22388545411425,0.22388545411425
1982,1982,155.3666,11.859805,3.1639373,0.0,0,6.1802821,0.0,0.23658577,112.04791405582196,6.775764,335.73123,-9.3000774,112.04791405582196,,,,,0.2259655148796499,107.99793801083271,0.22595853163319848,0.22595853163319848
1983,1983,155.3668,11.874241,3.1879795,0.0,0,6.1568027,0.0,0.2381532,111.93603681164446,6.749867,335.73608,-9.3000107,111.93603681164446,,,,,0.2280385929978118,108.00712336095184,0.22803160915742715,0.22803160915742715
1984,1984,155.367,11.891304,3.2085242,0.0,0,6.1339049,0.0,0.24047473,111.88442234379887,6.7232947,335.74097,-9.3002682,111.88442234379887,,,,,0.23011167111597372,108.016228503141,0.2301046866868422,0.2301046866868422
1985,1985,155.3672,11.921841,3.2328184,0.0,0,6.1111121,0.0,0.24265844,111.91984545482198,6.6998219,335.74582,-9.3002863,111.91984545482198,,,,,0.23218474923413565,108.02525485101005,0.2321777642213521,0.2321777642213521
