level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm),uncorrected stress,sampled strain,sampled stress,fitting strain,fitting stress,model strain,ramberg stress,ramberg plastic strain,ramberg accumulated plastic strain
1872,1872,155.3437,0.20522638,0.017086202,0.0,0,9.0629654,0.0,0.0013593487,2.4987992144072364,10.074247,330.84628,-9.3046198,2.4987992144072364,0.0013593487,2.4987992144072364,0.0,2.4987992144072364,0.0,0.0,0.0,0.0
1873,1873,155.3439,1.0749055,0.030446131,0.0,0,9.0337019,0.0,0.0017018782,13.075438193301297,10.032807,330.9194,-9.3047009,13.075438193301297,0.053368054,106.20263350135778,0.047314685499999995,94.13239410238073,0.0020706645733041575,99.77732621808318,0.0020670482985577416,0.0020670482985577416
1874,1874,155.3441,2.8604155,0.062240697,0.0,0,9.0044374,0.0,0.0036085686,34.71622437635408,9.9985628,330.99252,-9.3046293,34.71622437635408,0.10714985,107.00403545560653,0.09462937099999999,106.81746793490248,0.004141329146608315,100.57786776188985,0.004137683857472778,0.004137683857472778
1875,1875,155.3443,4.6432962,0.09966214,0.0,0,8.975174,0.0,0.0064485879,56.204402636711855,9.9730473,331.06564,-9.30406,56.204402636711855,0.15009356,108.31482420229604,0.14194405649999997,108.06607351263958,0.006211993719912472,101.0572243518312,0.006208331057239315,0.006208331057239315
1876,1876,155.3445,5.7684398,0.12895332,0.0,0,8.9459095,0.0,0.0082608964,69.67750372088233,9.947607,331.13876,-9.3026409,69.67750372088233,0.19220334,108.98067257919033,0.18925874199999998,108.93411199875257,0.00828265829321663,101.4024287409806,0.008278983119144719,0.008278983119144719
1877,1877,155.3447,6.2695336,0.14926498,0.0,0,8.916646,0.0,0.0095323352,75.62013809158434,9.9126463,331.21188,-9.3012447,75.62013809158434,0.23526855,109.77354704598292,0.2365734275,109.77288009871785,0.010353322866520787,101.67315178827845,0.010349637880511072,0.010349637880511072
1878,1878,155.3449,6.5943432,0.18412398,0.0,0,8.8873816,0.0,0.011909558,79.33904430079298,9.870162,331.285,-9.2998056,79.33904430079298,0.28125128,109.75004441373255,0.28388811299999994,109.72016223372545,0.012423987439824945,101.8962925764426,0.012420294366422755,0.012420294366422755
1879,1879,155.3451,6.9128542,0.25927514,0.0,0,8.8581171,0.0,0.016289582,82.72186294751015,9.8258677,331.35812,-9.2986813,82.72186294751015,0.32853666,109.21417800244876,0.33120279849999995,109.15596162044383,0.014494652013129102,102.08633219780096,0.014490952052034992,0.014490952052034992
1880,1880,155.3453,7.0864091,0.34196398,0.0,0,8.8288536,0.0,0.021803239,84.29184034625382,9.7807989,331.43124,-9.2985163,84.29184034625382,0.37665322,108.16353039441076,0.37851748399999996,108.12615846578413,0.01656531658643326,102.25197957633829,0.016561610621706316,0.016561610621706316
1881,1881,155.3455,7.1899571,0.38703904,0.0,0,8.7995892,0.0,0.025849741,85.24317350337171,9.7328234,331.50436,-9.2992392,85.24317350337171,0.42443621,107.20564970162953,0.42583216949999997,107.18260909376541,0.018635981159737417,102.39888791886246,0.018632269870544994,0.018632269870544994
