level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm),uncorrected stress,sampled strain,sampled stress,fitting strain,fitting stress,model strain,ramberg stress,ramberg plastic strain,ramberg accumulated plastic strain
1844,1844,145.3807,12.139552,2.1728401,0.0,0,7.1075153,0.0,0.15609851,125.14245731110027,7.7384553,305.16357,-9.3154507,125.14245731110027,,,,,0.1481521787418655,118.80146204727549,0.14814757779022214,0.14814757779022214
1845,1845,145.3809,12.142987,2.1980226,0.0,0,7.0823312,0.0,0.15834215,124.91249419230392,7.7119865,305.23343,-9.3155584,124.91249419230392,,,,,0.15026863843817787,118.84618318977142,0.15026403575457084,0.15026403575457084
1846,1846,145.3811,12.12826,2.2331917,0.0,0,7.0571475,0.0,0.16041236,124.39081575210554,7.6831708,305.30331,-9.315588,124.39081575210554,,,,,0.15238509813449022,118.89032191919425,0.15238049374147528,0.15238049374147528
1847,1847,145.3813,12.121905,2.2561445,0.0,0,7.0319633,0.0,0.16247299,124.0841520690701,7.6532407,305.3732,-9.3156309,124.0841520690701,,,,,0.1545015578308026,118.93389375366378,0.1544969517503345,0.1544969517503345
1848,1848,145.3815,12.127222,2.2832994,0.0,0,7.0067792,0.0,0.16512182,123.8527441949432,7.6275177,305.44305,-9.3152189,123.8527441949432,,,,,0.15661801752711496,118.97691359219608,0.15661340978057142,0.15661340978057142
1849,1849,145.3817,12.145635,2.3120048,0.0,0,6.981595,0.0,0.16685422,123.738161400924,7.6037364,305.51294,-9.3152027,123.738161400924,,,,,0.15873447722342732,119.01939574734064,0.1587298678316318,0.1587298678316318
1850,1850,145.3819,12.180955,2.3240306,0.0,0,6.9564114,0.0,0.16785638,123.9708393960348,7.5800691,305.58279,-9.3150778,123.9708393960348,,,,,0.1608509369197397,119.06135397579222,0.16084632590298287,0.16084632590298287
1851,1851,145.3821,12.249578,2.3431687,0.0,0,6.9312277,0.0,0.16980614,124.46573775989678,7.5555944,305.65268,-9.3150291,124.46573775989678,,,,,0.16296739661605206,119.10280150701246,0.16296278399411224,0.16296278399411224
1852,1852,145.3823,12.327658,2.3746924,0.0,0,6.9060431,0.0,0.17173798,124.9217291763909,7.53192,305.72256,-9.3155613,124.9217291763909,,,,,0.1650838563123644,119.14375106984545,0.16507924210452696,0.16507924210452696
1853,1853,145.3825,12.363385,2.3954446,0.0,0,6.8808594,0.0,0.17330733,125.06102250293168,7.5078149,305.79242,-9.3150864,125.06102250293168,,,,,0.16720031600867677,119.18421491774363,0.16719570023375246,0.16719570023375246
1854,1854,145.3827,12.364279,2.4151025,0.0,0,6.8556757,0.0,0.1755345,124.85904304048437,7.4831219,305.8623,-9.3150597,124.85904304048437,,,,,0.16931677570498915,119.22420485218856,0.16931215838133176,0.16931215838133176
1855,1855,145.3829,12.367624,2.4406192,0.0,0,6.830492,0.0,0.17730474,124.61882003120812,7.4602981,305.93216,-9.3153324,124.61882003120812,,,,,0.1714332354013015,119.26373224477861,0.1714286165468244,0.1714286165468244
1856,1856,145.3831,12.38343,2.4592474,0.0,0,6.8053074,0.0,0.17845595,124.57778771325368,7.4365549,306.00204,-9.3150835,124.57778771325368,,,,,0.17354969509761387,119.3028080580435,0.17354507472980582,0.17354507472980582
1857,1857,145.3833,12.409781,2.4833305,0.0,0,6.7801232,0.0,0.18079275,124.58336754326308,7.4107971,306.07193,-9.3151875,124.58336754326308,,,,,0.17566615479392625,119.34144286488582,0.17566153292986658,0.17566153292986658
1858,1858,145.3835,12.440351,2.5159817,0.0,0,6.7554417,0.0,0.18327819,124.53753698094076,7.3870745,306.14178,-9.3148441,124.53753698094076,,,,,0.1777826144902386,119.3796468669013,0.17777799114661158,0.17777799114661158
1859,1859,145.3837,12.483457,2.5395098,0.0,0,6.7313671,0.0,0.18475986,124.71399498962938,7.3634763,306.21167,-9.3149948,124.71399498962938,,,,,0.17989907418655096,119.41742991176139,0.17989444937965945,0.17989444937965945
1860,1860,145.3839,12.539041,2.5600557,0.0,0,6.7074022,0.0,0.18687829,125.04555963346284,7.3376408,306.28152,-9.3156214,125.04555963346284,,,,,0.18201553388286335,119.45480150938288,0.1820109076286419,0.1820109076286419
1861,1861,145.3841,12.567738,2.5871909,0.0,0,6.6834416,0.0,0.18918726,125.035555656417,7.3148279,306.35141,-9.315383,125.035555656417,,,,,0.1841319935791757,119.4917708473604,0.18412736589320303,0.18412736589320303
1862,1862,145.3843,12.569303,2.6141758,0.0,0,6.6594815,0.0,0.19082627,124.75652836256246,7.2895517,306.4213,-9.3159027,124.75652836256246,,,,,0.18624845327548806,119.5283468054097,0.18624382417299903,0.18624382417299903
1863,1863,145.3845,12.579041,2.6395454,0.0,0,6.6355219,0.0,0.19318992,124.5759902279,7.2627296,306.49115,-9.3167372,124.5759902279,,,,,0.1883649129718004,119.56453796905835,0.18836028246769737,0.18836028246769737
1864,1864,145.3847,12.615844,2.6644945,0.0,0,6.6115613,0.0,0.19553165,124.66705714458207,7.2378378,306.56104,-9.3169794,124.66705714458207,,,,,0.1904813726681128,119.60035264260117,0.1904767407769765,0.1904767407769765
1865,1865,145.3849,12.648399,2.6854753,0.0,0,6.5876017,0.0,0.19670609,124.75823173280594,7.2149491,306.63089,-9.3171864,124.75823173280594,,,,,0.19259783236442515,119.63579886125115,0.1925931991005251,0.1925931991005251
1866,1866,145.3851,12.670658,2.7047889,0.0,0,6.5636415,0.0,0.19844672,124.76519374325726,7.1920028,306.66492,-9.3170481,124.76519374325726,,,,,0.1947142920607375,119.67088440278825,0.19470965743804206,0.19470965743804206
1867,1867,145.3853,12.707409,2.728678,0.0,0,6.5396819,0.0,0.20079114,124.86334318718164,7.1663017,306.66309,-9.3165121,124.86334318718164,,,,,0.1968307517570499,119.70561679844563,0.1968261157892357,0.1968261157892357
1868,1868,145.3855,12.739336,2.7567909,0.0,0,6.5157218,0.0,0.20244998,124.86590265141866,7.142518,306.66125,-9.3162174,124.86590265141866,,,,,0.19894721145336225,119.74000334330704,0.19894257415382346,0.19894257415382346
1869,1869,145.3857,12.768245,2.7791326,0.0,0,6.4917622,0.0,0.20434831,124.9014028666621,7.1212163,306.65942,-9.3158951,124.9014028666621,,,,,0.2010636711496746,119.77405110610135,0.2010590325315316,0.2010590325315316
1870,1870,145.3859,12.797793,2.7968121,0.0,0,6.467802,0.0,0.20642574,124.99385200429876,7.0981159,306.65756,-9.3150129,124.99385200429876,,,,,0.20318013084598696,119.80776693855836,0.20317549092209475,0.20317549092209475
1871,1871,145.3861,12.829975,2.8223345,0.0,0,6.4438419,0.0,0.20794991,125.02363372326184,7.0737205,306.65573,-9.3148756,125.02363372326184,,,,,0.20529659054229935,119.84115748424394,0.20529194932525566,0.20529194932525566
1872,1872,145.3863,12.865599,2.8486605,0.0,0,6.4198818,0.0,0.20985317,125.07645276550076,7.0478082,306.6539,-9.315053,125.07645276550076,,,,,0.2074130502386117,119.87422918694352,0.20740840774076472,0.20740840774076472
1873,1873,145.3865,12.901271,2.8705442,0.0,0,6.3959212,0.0,0.21234958,125.1778973491803,7.0233951,306.65207,-9.314992,125.1778973491803,,,,,0.20952950993492406,119.90698829863422,0.20952486616837981,0.20952486616837981
1874,1874,145.3867,12.929694,2.8997905,0.0,0,6.3719616,0.0,0.21436639,125.12504154953297,7.0012879,306.65024,-9.3153267,125.12504154953297,,,,,0.21164596963123644,119.93944088708224,0.211641324607866,0.211641324607866
1875,1875,145.3869,12.95582,2.9253738,0.0,0,6.3480015,0.0,0.21611594,125.08979728545104,6.9805088,306.64841,-9.3161888,125.08979728545104,,,,,0.2137624293275488,119.97159284304257,0.21375778305899507,0.21375778305899507
1876,1876,145.3871,12.99898,2.9430242,0.0,0,6.3240418,0.0,0.21831729,125.30709221910816,6.9553328,306.64658,-9.3169937,125.30709221910816,,,,,0.21587888902386115,120.00344988713077,0.2158742415215455,0.2158742415215455
1877,1877,145.3873,13.027422,2.9728703,0.0,0,6.3000817,0.0,0.22051659,125.24330119553986,6.9269824,306.64474,-9.3166256,125.24330119553986,,,,,0.21799534872017354,120.03501757629567,0.21799069999530213,0.21799069999530213
