level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm),uncorrected stress,sampled strain,sampled stress,fitting strain,fitting stress,model strain,ramberg stress,ramberg plastic strain,ramberg accumulated plastic strain
1972,1972,165.3446,0.17373385,0.041767292,0.0,0,9.0629702,0.0,0.0025008966,2.111644441082889,10.081654,359.45267,-9.2893105,2.111644441082889,0.0025008966,2.111644441082889,0.0,2.111644441082889,0.0,0.0,0.0,0.0
1973,1973,165.3448,1.0482039,0.047917876,0.0,0,9.0337057,0.0,0.0029514043,12.734797964722317,10.040606,359.54501,-9.289484,12.734797964722317,0.05534387,98.47858276271778,0.0476966975,84.53283835760821,0.002101176101321586,89.68865031633099,0.0020952313868928636,0.0020952313868928636
1974,1974,165.345,3.0217962,0.07847099,0.0,0,9.0044422,0.0,0.0050025117,36.632458383905785,10.005486,359.63733,-9.2893534,36.632458383905785,0.10992184,97.08243346591044,0.095393395,97.45408302104146,0.004202352202643172,90.29707435069513,0.0041963671608472395,0.0041963671608472395
1975,1975,165.3452,4.9133878,0.12272511,0.0,0,8.9751778,0.0,0.007494811,59.37571619398058,9.978694,359.72968,-9.28866,59.37571619398058,0.15350144,97.53110715273633,0.14309009250000002,97.42391714485075,0.006303528303964757,90.65974303364983,0.0062975192238792,0.0062975192238792
1976,1976,165.3454,5.9221358,0.14450262,0.0,0,8.9459143,0.0,0.0092860721,71.4543801967296,9.9529362,359.82202,-9.2878704,71.4543801967296,0.19590795,98.06966223907328,0.19078679,98.00462442374858,0.008404704405286343,90.9201882521707,0.008398678062454128,0.008398678062454128
1977,1977,165.3456,6.269731,0.16487204,0.0,0,8.9166498,0.0,0.010986358,75.537898015515,9.9167175,359.91437,-9.2870207,75.537898015515,0.23842496,98.36011899690104,0.2384834875,98.3596463887767,0.01050588050660793,91.12402532378832,0.010499840653112142,0.010499840653112142
1978,1978,165.3458,6.506928,0.20908505,0.0,0,8.8873854,0.0,0.013261824,78.1468521030064,9.8744173,360.00671,-9.2854204,78.1468521030064,0.28330427,97.99771967143975,0.28618018500000003,97.9468610798702,0.012607056607929514,91.29176721309584,0.01260100563621948,0.01260100563621948
1979,1979,165.346,6.8180099,0.27516913,0.0,0,8.8581219,0.0,0.017353527,81.493191136068,9.830699,360.09906,-9.2835894,81.493191136068,0.33022097,97.16802989163357,0.3338768825,97.0930261009026,0.0147082327092511,91.43443709203177,0.014702172281141792,0.014702172281141792
1980,1980,165.3462,6.9048162,0.35445711,0.0,0,8.8288574,0.0,0.023088818,82.05719763880003,9.7863255,360.19141,-9.2833652,82.05719763880003,0.37831873,96.18126822114282,0.38157358,96.11680074905995,0.016809408810572687,91.55865469766076,0.01680334014911178,0.01680334014911178
1981,1981,165.3464,6.8373189,0.41066194,0.0,0,8.7995939,0.0,0.027113896,80.92261213260925,9.7403698,360.28372,-9.283741,80.92261213260925,0.42696333,95.21778468350452,0.4292702775,95.17218447861941,0.018910584911894273,91.66871188675229,0.018904508955657966,0.018904508955657966
1982,1982,165.3466,7.1178908,0.42836994,0.0,0,8.7703295,0.0,0.028584333,84.13425651213406,9.6884098,360.37607,-9.2845488,84.13425651213406,0.47520834,94.2641512173404,0.476966975,94.23224158568085,0.02101176101321586,91.76755224821976,0.021005678505674332,0.021005678505674332
1983,1983,165.3468,7.5703192,0.45583922,0.0,0,8.7416534,0.0,0.030580889,89.3020978387685,9.6372681,360.46841,-9.2856894,89.3020978387685,0.5223437,93.4089015630686,0.5246636725,93.37950842455824,0.023112937114537446,91.85728366644203,0.02310684865944676,0.02310684865944676
1984,1984,165.347,7.7319679,0.51553786,0.0,0,8.7136869,0.0,0.034118455,90.80958382573274,9.5913668,360.56076,-9.2853117,90.80958382573274,0.5697065,92.80883352750426,0.5723603700000001,92.79920830668688,0.02521411321585903,91.9394680804293,0.025208019313447308,0.025208019313447308
1985,1985,165.3472,7.8546081,0.57061219,0.0,0,8.6858492,0.0,0.037845865,91.87563541316092,9.5471916,360.65311,-9.2848177,91.87563541316092,0.61659861,92.6387623057252,0.6200570675,92.64122858281634,0.027315289317180615,92.01529548800973,0.02730919038880092,0.02730919038880092
1986,1986,165.3474,8.2003727,0.59724092,0.0,0,8.6580172,0.0,0.04054711,95.73109141921977,9.5086136,360.74545,-9.2842531,95.73109141921977,0.6646291,92.67301355708902,0.667753765,92.6796229360735,0.0294164654185022,92.08569363921875,0.02941036182401477,0.02941036182401477
1987,1987,165.3476,8.3580551,0.60137886,0.0,0,8.6301851,0.0,0.041061115,97.54194524459574,9.4673843,360.8378,-9.283061,97.54194524459574,0.71266961,92.77463019029544,0.7154504625,92.78338213692531,0.03151764151982379,92.151400007706,0.03151153357020786,0.03151153357020786
1988,1988,165.3478,8.0497246,0.60779721,0.0,0,8.6023531,0.0,0.04097141,93.89889013462204,9.4290409,360.93011,-9.2822275,93.89889013462204,0.76145047,92.92815414860657,0.76314716,92.94360592064932,0.033618817621145373,92.21301062091068,0.03361270558787449,0.03361270558787449
1989,1989,165.348,7.6571488,0.64698917,0.0,0,8.5745211,0.0,0.043513045,89.05983749898566,9.3987017,361.02246,-9.2823429,89.05983749898566,0.80982488,93.36870036271918,0.8108438575000001,93.3855738470353,0.03571999372246696,92.2710141473955,0.03571387784462489,0.03571387784462489
1990,1990,165.3482,7.7280664,0.70670503,0.0,0,8.546689,0.0,0.047617067,89.48526210751717,9.36831,361.11481,-9.2833853,89.48526210751717,0.85773385,94.16203608789122,0.858540555,94.17780552209858,0.037821169823788546,92.3258162840149,0.037815050313568785,0.037815050313568785
1991,1991,165.3484,8.1820173,0.74510568,0.0,0,8.518857,0.0,0.050345492,94.46972157867114,9.3389673,361.20715,-9.2843485,94.46972157867114,0.90559304,95.0975854497056,0.9062372525000001,95.10791363014837,0.03992234592511013,92.37775758020557,0.03991622297213399,0.03991622297213399
