level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm),uncorrected stress,sampled strain,sampled stress,fitting strain,fitting stress,model strain,ramberg stress,ramberg plastic strain,ramberg accumulated plastic strain
2104,2104,178.7032,0.13591053,0.026852572,0.0,0,9.0922346,0.0,0.0015671256,1.6536743440229518,10.11375,395.25552,-9.2656384,1.6536743440229518,0.0015671256,1.6536743440229518,0.0,1.6536743440229518,0.0,0.0,0.0,0.0
2105,2105,178.7034,0.66400361,0.028918283,0.0,0,9.0629702,0.0,0.0016973482,8.077994781455937,10.07136,395.25491,-9.2649145,8.077994781455937,0.053485643,81.62527861026584,0.047745841500000004,72.7840952115121,0.0021033410352422907,72.84808818359117,0.002100140496207566,0.002100140496207566
2106,2106,178.7036,2.2440124,0.051866949,0.0,0,9.0337067,0.0,0.0033286866,27.255205694818816,10.033341,395.2543,-9.2641487,27.255205694818816,0.10935435,79.3042820680317,0.09549168300000001,79.88018947489442,0.0042066820704845815,73.45758540650515,0.004203454753538423,0.004203454753538423
2107,2107,178.7038,3.9682548,0.093258023,0.0,0,9.0044422,0.0,0.0056658657,48.05539362130562,10.005583,395.25372,-9.2640657,48.05539362130562,0.15283884,80.08853946920257,0.14323752450000002,79.9153765151964,0.006310023105726872,73.8210912075453,0.006306779818361523,0.006306779818361523
2108,2108,178.704,4.9732537,0.11809945,0.0,0,8.9751787,0.0,0.0074258014,60.11905713277755,9.9830065,395.25311,-9.263319,60.11905713277755,0.1954546,80.56775173952352,0.19098336600000002,80.51747291787922,0.008413364140969163,74.08220300775932,0.008410109381806408,0.008410109381806408
2109,2109,178.7042,5.3963366,0.1350387,0.0,0,8.9459143,0.0,0.0090269502,65.1544382714954,9.952343,395.2525,-9.2615023,65.1544382714954,0.23778807,80.22062532269955,0.2387292075,80.20892910448119,0.010516705176211453,74.28659345269249,0.010513441437271552,0.010513441437271552
2110,2110,178.7044,5.604177,0.17081104,0.0,0,8.9166508,0.0,0.010920446,67.49050113319419,9.9122725,395.25189,-9.2599459,67.49050113319419,0.28267893,79.66273309699415,0.28647504900000004,79.63998683239464,0.012620046211453744,74.4548091453745,0.012616775082053722,0.012616775082053722
2111,2111,178.7046,5.8345609,0.2331956,0.0,0,8.8873863,0.0,0.014502327,69.95019796829484,9.8656864,395.25128,-9.2589607,69.95019796829484,0.32981375,79.3803022544494,0.33422089050000003,79.31571536374862,0.014723387246696036,74.59789396552561,0.014720109830946385,0.014720109830946385
2112,2112,178.7048,5.8561554,0.31763175,0.0,0,8.8581219,0.0,0.020450082,69.78140427552226,9.8205853,395.2507,-9.2590733,69.78140427552226,0.37835464,78.66893279460383,0.38196673200000003,78.60454013253519,0.016826728281938326,74.72248119653743,0.01682344539252003,0.01682344539252003
2113,2113,178.705,5.7131968,0.38878119,0.0,0,8.8288584,0.0,0.025573818,67.72628964471394,9.7759027,395.25009,-9.2601814,67.72628964471394,0.42700607,77.8016251260433,0.42971257350000003,77.74882169736969,0.018930069317180616,74.83287202147199,0.018926781577804648,0.018926781577804648
2114,2114,178.7052,5.8871808,0.41789082,0.0,0,8.7995939,0.0,0.027756009,69.64050085460596,9.7238588,395.24948,-9.2605333,69.64050085460596,0.47522196,76.86094121096632,0.477458415,76.85145141188175,0.021033410352422906,74.9320167208885,0.021030118257181346,0.021030118257181346
2115,2115,178.7054,6.3003182,0.44033715,0.0,0,8.7703304,0.0,0.029525587,74.40522760128627,9.6714458,395.24887,-9.260438,74.40522760128627,0.52201223,76.6623992052419,0.5252042565,76.6283160373727,0.0231367513876652,75.02202814416279,0.023133455337823308,0.023133455337823308
2116,2116,178.7056,6.4134865,0.49276227,0.0,0,8.7416534,0.0,0.032731459,75.45081353739069,9.6203413,395.24826,-9.2606897,75.45081353739069,0.56916451,76.15892623136298,0.5729500980000001,76.1435839475592,0.02524009242290749,75.10447201712819,0.025236792750941255,0.025236792750941255
2117,2117,178.7058,6.3923235,0.55652064,0.0,0,8.7136879,0.0,0.036708802,74.84918673606828,9.5745192,395.24768,-9.2603407,74.84918673606828,0.61583209,75.96979121276189,0.6206959395,75.97856319204301,0.02734343345814978,75.18054129319226,0.027340130444123464,0.027340130444123464
2118,2118,178.706,6.7114391,0.59732461,0.0,0,8.6858492,0.0,0.040242348,78.34880530586723,9.5340824,395.24707,-9.2595167,78.34880530586723,0.66384506,76.05638286780085,0.6684417810000001,76.08807883780783,0.029446774493392072,75.25116607446367,0.029443468376506438,0.029443468376506438
2119,2119,178.7062,7.0386653,0.60317492,0.0,0,8.6580172,0.0,0.041280493,82.13318279214403,9.490634,395.24646,-9.2586136,82.13318279214403,0.71294093,76.3949157530872,0.7161876225,76.41381653072644,0.03155011552863436,75.31708573787824,0.03154680651560607,0.03154680651560607
2120,2120,178.7064,6.8731894,0.60030901,0.0,0,8.6301851,0.0,0.040619753,80.21931440763056,9.4509554,395.24585,-9.2578926,80.21931440763056,0.76219779,76.68166694928674,0.7639334640000001,76.69832163502102,0.03365345656387665,75.37889787337441,0.03365014483516759,0.03365014483516759
2121,2121,178.7066,6.3926525,0.62734514,0.0,0,8.6023531,0.0,0.04216196,74.4612361897108,9.4206247,395.24524,-9.2584944,74.4612361897108,0.81017733,77.14205534041034,0.8116793055000001,77.16082950210361,0.03575679759911894,75.43709244848053,0.03575348331366454,0.03575348331366454
2122,2122,178.7068,6.2518263,0.68237853,0.0,0,8.574522,0.0,0.045977995,72.5231315131405,9.3916607,395.24466,-9.2592793,72.5231315131405,0.85812902,77.7414344791016,0.8594251470000001,77.77233446702495,0.03786013863436123,75.49207625197104,0.03785682193322492,0.03785682193322492
2123,2123,178.707,6.6494765,0.73045921,0.0,0,8.546689,0.0,0.049206115,76.85927711699934,9.359519,395.24405,-9.26017,76.85927711699934,0.90561861,78.87359803829355,0.9071709885000001,78.91566427433669,0.03996347966960352,75.54419076024344,0.039960160678846134,0.039960160678846134
2124,2124,178.7072,7.0778928,0.74948776,0.0,0,8.518857,0.0,0.051024765,81.69463283457303,9.326642,395.24344,-9.260911,81.69463283457303,0.95491683,80.20947750262945,0.95491683,80.20947750262945,0.04206682070484581,75.59372544402295,0.04206349953781046,0.04206349953781046
2125,2125,178.7074,7.1582475,0.75839549,0.0,0,8.4910259,0.0,0.051969137,82.56691102476631,9.2928038,395.24283,-9.2602062,82.56691102476631,,,,,0.04417016174008811,75.64092784527625,0.044166838499242286,0.044166838499242286
2126,2126,178.7076,7.0941296,0.79130012,0.0,0,8.4631929,0.0,0.053485643,81.62527861026584,9.2591267,395.24222,-9.2589741,81.62527861026584,,,,,0.0462735027753304,75.68601132248463,0.046270177553767826,0.046270177553767826
2127,2127,178.7078,7.15167,0.84714729,0.0,0,8.4353609,0.0,0.057141729,81.94158228252438,9.223772,395.24164,-9.2587538,81.94158228252438,,,,,0.04837684381057269,75.72916108371136,0.04837351669325007,0.04837351669325007
2128,2128,178.708,7.1585369,0.900231,0.0,0,8.4075298,0.0,0.061469458,81.69126683140601,9.185936,395.24103,-9.2590914,81.69126683140601,,,,,0.05048018484581498,75.77053894301417,0.05047685591057981,0.05047685591057981
2129,2129,178.7082,6.9641566,0.9428398,0.0,0,8.3796968,0.0,0.064389825,79.2161276566534,9.1456289,395.2449,-9.2592087,79.2161276566534,,,,,0.05258352588105727,75.81028711134245,0.052580195199509086,0.052580195199509086
2130,2130,178.7084,6.8214841,0.97625262,0.0,0,8.3518648,0.0,0.066667072,77.39589256154163,9.1054316,395.26666,-9.2593565,77.39589256154163,,,,,0.05468686691629956,75.84853124826712,0.05468353455451712,0.05468353455451712
2131,2131,178.7086,6.9490099,1.0081242,0.0,0,8.3240337,0.0,0.069326751,78.65100249495252,9.0665989,395.28839,-9.2590637,78.65100249495252,,,,,0.05679020795154185,75.88538294128875,0.05678687397070138,0.05678687397070138
2132,2132,178.7088,7.1740437,1.0523185,0.0,0,8.2962017,0.0,0.072113097,80.92343710921745,9.0266905,395.31015,-9.258297,80.92343710921745,,,,,0.058893548986784144,75.92094173686912,0.05889021344368836,0.05889021344368836
2133,2133,178.709,7.2345977,1.0902507,0.0,0,8.2683697,0.0,0.074705973,81.3688207653675,8.986722,395.33191,-9.2584085,81.3688207653675,,,,,0.060996890022026434,75.95529681726389,0.06099355296955987,0.06099355296955987
2134,2134,178.7092,7.1496048,1.1083504,0.0,0,8.2405376,0.0,0.076708786,80.30081210443947,8.949151,395.35367,-9.2584534,80.30081210443947,,,,,0.06310023105726872,75.98852839482585,0.06309689254479182,0.06309689254479182
2135,2135,178.7094,7.1524401,1.1314281,0.0,0,8.2127056,0.0,0.078171387,80.18969171750959,8.918931,395.37543,-9.2579241,80.18969171750959,,,,,0.06520357209251101,76.02070887906488,0.06520023216620298,0.06520023216620298
2136,2136,178.7096,7.2617078,1.1630371,0.0,0,8.1848736,0.0,0.079915278,81.2159313978457,8.8888388,395.39719,-9.2580919,81.2159313978457,,,,,0.0673069131277533,76.0519038596415,0.06730357183091165,0.06730357183091165
2137,2137,178.7098,7.262805,1.1918638,0.0,0,8.1570415,0.0,0.082374923,81.04684931361727,8.8557034,395.41895,-9.2587996,81.04684931361727,,,,,0.0694102541629956,76.0821729389998,0.06940691153629928,0.06940691153629928
2138,2138,178.71,7.1148467,1.2274517,0.0,0,8.1292095,0.0,0.084980257,79.17641779119002,8.8234692,395.44067,-9.2598982,79.17641779119002,,,,,0.07151359519823788,76.11157044151521,0.07151025127997913,0.07151025127997913
2139,2139,178.7102,7.0566692,1.2591887,0.0,0,8.1013775,0.0,0.086991623,78.3349811807116,8.795269,395.46243,-9.2599764,78.3349811807116,,,,,0.07361693623348017,76.14014602048866,0.07361359105976972,0.07361359105976972
2140,2140,178.7104,7.2655821,1.2751551,0.0,0,8.0735455,0.0,0.088628411,80.55358940326512,8.7691669,395.48419,-9.2594395,80.55358940326512,,,,,0.07572027726872246,76.1679451801995,0.07571693087367186,0.07571693087367186
2141,2141,178.7106,7.5622387,1.3023654,0.0,0,8.0462685,0.0,0.090535417,83.66434797251685,8.7389488,395.50595,-9.2598743,83.66434797251685,,,,,0.07782361830396475,76.19500972687865,0.07782027071984879,0.07782027071984879
2142,2142,178.7108,7.6482916,1.3441589,0.0,0,8.0196619,0.0,0.092894413,84.33943342877214,8.7064438,395.52771,-9.2586184,84.33943342877214,,,,,0.07992695933920704,76.22137815997145,0.07992361059660907,0.07992361059660907
2143,2143,178.711,7.5029292,1.3810526,0.0,0,7.993176,0.0,0.095944375,82.49663397459202,8.675765,395.54947,-9.2572575,82.49663397459202,,,,,0.08203030037444933,76.24708601280781,0.08202695050239156,0.08202695050239156
2144,2144,178.7112,7.3557901,1.4258395,0.0,0,7.9666953,0.0,0.099500515,80.59331994262789,8.6438341,395.57123,-9.2570295,80.59331994262789,,,,,0.08413364140969162,76.27216615055873,0.08413029043575236,0.08413029043575236
2145,2145,178.7114,7.3345184,1.4700223,0.0,0,7.9402156,0.0,0.10229567,80.079418707824,8.609045,395.59299,-9.2570992,80.079418707824,,,,,0.08623698244493393,76.2966490315299,0.08623363039535331,0.08623363039535331
2146,2146,178.7116,7.3580623,1.494807,0.0,0,7.9137359,0.0,0.10447919,80.17842031549114,8.5735121,395.61472,-9.2575378,80.17842031549114,,,,,0.08834032348017622,76.32056293725948,0.08833697037995185,0.08833697037995185
2147,2147,178.7118,7.3336153,1.5254192,0.0,0,7.8872557,0.0,0.1070412,79.71745129830755,8.5390072,395.63647,-9.2582798,79.71745129830755,,,,,0.0904436645154185,76.34393417563996,0.09044031038839218,0.09044031038839218
2148,2148,178.712,7.3181362,1.5640289,0.0,0,7.8607755,0.0,0.10935435,79.3042820680317,8.5058327,395.65823,-9.2593222,79.3042820680317,,,,,0.0925470055506608,76.36678726095022,0.09254365041959724,0.09254365041959724
2149,2149,178.7122,7.3977895,1.5853103,0.0,0,7.8342957,0.0,0.11119082,80.03099022603003,8.4757757,395.67999,-9.2594242,80.03099022603003,,,,,0.09465034658590309,76.38914507370752,0.09464699047256184,0.09464699047256184
2150,2150,178.7124,7.5281801,1.6037377,0.0,0,7.8078156,0.0,0.1130789,81.32133121870272,8.4457493,395.70175,-9.2594328,81.32133121870272,,,,,0.09675368762114538,76.41102900302327,0.09675033054634623,0.09675033054634623
2151,2151,178.7126,7.6027689,1.626467,0.0,0,7.7813354,0.0,0.11432283,81.97725519017156,8.4172783,395.72351,-9.2594118,81.97725519017156,,,,,0.09885702865638767,76.43245907393587,0.09885367064007063,0.09885367064007063
2152,2152,178.7128,7.5635109,1.6441867,0.0,0,7.7548552,0.0,0.1154943,81.43776619541936,8.3890371,395.74527,-9.2587252,81.43776619541936,,,,,0.10096036969162996,76.45345406121594,0.10095701075291016,0.10095701075291016
