level_0,index,Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm),uncorrected stress,sampled strain,sampled stress,fitting strain,fitting stress,model strain,ramberg stress,ramberg plastic strain,ramberg accumulated plastic strain
2308,2308,195.3509,6.6274734,1.3615779,0.0,0,8.0462675,0.0,0.094665378,72.98261126980067,8.6796961,453.38623,-9.2313719,72.98261126980067,,,,,0.07592826,64.22844485518073,0.07592565121091283,0.07592565121091283
2309,2309,195.3511,6.7632055,1.3948309,0.0,0,8.0196619,0.0,0.096856102,74.28243337843227,8.6506109,453.43115,-9.2307911,74.28243337843227,,,,,0.07803737833333332,64.25614810771471,0.07803476841901351,0.07803476841901351
2310,2310,195.3513,6.6766887,1.4322349,0.0,0,7.993176,0.0,0.10004213,73.11577801829797,8.6202822,453.47607,-9.2300959,73.11577801829797,,,,,0.08014649666666666,64.28313942746676,0.08014388565603103,0.08014388565603103
2311,2311,195.3515,6.534956,1.477984,0.0,0,7.9666953,0.0,0.10304154,71.304579217716,8.588582,453.52097,-9.2301044,71.304579217716,,,,,0.082255615,64.30945514008613,0.08225300292048991,0.08225300292048991
2312,2312,195.3517,6.4681993,1.5170757,0.0,0,7.9402156,0.0,0.10578534,70.3570309380409,8.556221,453.56589,-9.2307968,70.3570309380409,,,,,0.08436473333333333,64.33512884430685,0.08436212021102546,0.08436212021102546
2313,2313,195.3519,6.4595952,1.54328,0.0,0,7.9137354,0.0,0.10839055,70.11672588269589,8.5254631,453.61081,-9.2314472,70.11672588269589,,,,,0.08647385166666666,64.36019167891999,0.08647123752637292,0.08647123752637292
2314,2314,195.3521,6.4307094,1.5774111,0.0,0,7.8872552,0.0,0.11066414,69.61292809944796,8.4947081,453.65573,-9.2322607,69.61292809944796,,,,,0.08858297,64.38467255796333,0.08858035486535788,0.08858035486535788
2315,2315,195.3523,6.3992252,1.6123035,0.0,0,7.860775,0.0,0.11293948,69.0785535085335,8.4611254,453.70062,-9.2328405,69.0785535085335,,,,,0.09069208833333334,64.40859837824998,0.09068947222688785,0.09068947222688785
2316,2316,195.3525,6.4486856,1.633285,0.0,0,7.8342953,0.0,0.11518759,69.4951756829663,8.4272861,453.74554,-9.2328272,69.4951756829663,,,,,0.09280120666666666,64.43199420334824,0.09279858960994482,0.09279858960994482
2317,2317,195.3527,6.549612,1.6543202,0.0,0,7.8078156,0.0,0.11669408,70.46338364758917,8.3989353,453.79047,-9.2320089,70.46338364758917,,,,,0.09491032499999999,64.45488342684155,0.09490770701357859,0.09490770701357859
2318,2318,195.3529,6.6185331,1.6726786,0.0,0,7.7813349,0.0,0.11762575,71.0995234799978,8.3708611,453.83539,-9.2311726,71.0995234799978,,,,,0.09701944333333333,64.47728791800006,0.09701682443690092,0.09701682443690092
2319,2319,195.3531,6.6019726,1.685728,0.0,0,7.7548552,0.0,0.11903856,70.84692963125946,8.3435621,453.88028,-9.2307835,70.84692963125946,,,,,0.09912856166666667,64.49922815171693,0.09912594187908015,0.09912594187908015
2320,2320,195.3533,6.5111399,1.7174016,0.0,0,7.728375,0.0,0.12126799,69.69337987181548,8.3186026,453.9252,-9.2308407,69.69337987181548,,,,,0.10123768,64.52072332487353,0.10123505933933655,0.10123505933933655
2321,2321,195.3535,6.4284205,1.7560769,0.0,0,7.7018952,0.0,0.1236258,68.59239981087714,8.290885,453.97012,-9.2319031,68.59239981087714,,,,,0.10334679833333332,64.54179146095602,0.10334417681693807,0.10334417681693807
2322,2322,195.3537,6.4434614,1.7751464,0.0,0,7.675415,0.0,0.12564388,68.64634153350327,8.2639589,454.01505,-9.2319918,68.64634153350327,,,,,0.10545591666666666,64.56244950393828,0.10545329431119649,0.10545329431119649
2323,2323,195.3539,6.5618563,1.7925628,0.0,0,7.6489348,0.0,0.12717554,69.80857622243387,8.2416964,454.05994,-9.2315035,69.80857622243387,,,,,0.107565035,64.58271340307019,0.10756241182146399,0.10756241182146399
2324,2324,195.3541,6.6908455,1.8151495,0.0,0,7.6224551,0.0,0.12830587,71.04977947784657,8.2175932,454.10486,-9.232029,71.04977947784657,,,,,0.10967415333333333,64.60259818952633,0.10967152934713002,0.10967152934713002
2325,2325,195.3543,6.7545815,1.8334879,0.0,0,7.5959754,0.0,0.12992941,71.6191674846886,8.1904068,454.14978,-9.232378,71.6191674846886,,,,,0.11178327166666666,64.62211804566513,0.11178064688761856,0.11178064688761856
2326,2326,195.3545,6.7511001,1.8664739,0.0,0,7.5694952,0.0,0.13255984,71.38912079163742,8.1674442,454.1947,-9.2319641,71.38912079163742,,,,,0.11389239,64.64128636798823,0.1138897644423855,0.1138897644423855
2327,2327,195.3547,6.7323365,1.9054928,0.0,0,7.543015,0.0,0.13501835,70.96286976447685,8.1414728,454.23959,-9.2315884,70.96286976447685,,,,,0.11600150833333334,64.66011582433603,0.11599888201091625,0.11599888201091625
2328,2328,195.3549,6.7330918,1.9255894,0.0,0,7.5165353,0.0,0.13690653,70.85346469344461,8.1141281,454.28452,-9.2312555,70.85346469344461,,,,,0.11811062666666666,64.67861840584325,0.11810799959272379,0.11810799959272379
2329,2329,195.3551,6.7163095,1.9506627,0.0,0,7.4900556,0.0,0.1392035,70.53078955076268,8.0871019,454.32944,-9.2305202,70.53078955076268,,,,,0.12021974499999999,64.69680547458265,0.12021711718734662,0.12021711718734662
2330,2330,195.3553,6.6587214,1.9860134,0.0,0,7.4635754,0.0,0.14134586,69.72184050926938,8.0578012,454.37433,-9.2299347,69.72184050926938,,,,,0.12232886333333333,64.71468780677989,0.12232623479434705,0.12232623479434705
2331,2331,195.3555,6.6195645,2.0091538,0.0,0,7.4370952,0.0,0.14329372,69.17895353864976,8.0287037,454.41925,-9.2308474,69.17895353864976,,,,,0.12443798166666667,64.73227563263315,0.12443535241330955,0.12443535241330955
2332,2332,195.3557,6.6388631,2.0332439,0.0,0,7.410615,0.0,0.14564803,69.24188908475452,8.003356,454.46417,-9.2316351,69.24188908475452,,,,,0.1265471,64.74957867266231,0.12654447004383929,0.12654447004383929
2333,2333,195.3559,6.7155342,2.0582805,0.0,0,7.384666,0.0,0.14719543,69.89568027650078,7.9768715,454.50909,-9.2321615,69.89568027650078,,,,,0.12865621833333332,64.76660617112105,0.1286535876855608,0.1286535876855608
2334,2334,195.3561,6.7803392,2.071291,0.0,0,7.3593607,0.0,0.14817175,70.49363674014147,7.9498501,454.55399,-9.2321892,70.49363674014147,,,,,0.13076533666666668,64.78336692666147,0.1307627053381167,0.1307627053381167
2335,2335,195.3563,6.7691455,2.0950184,0.0,0,7.3341718,0.0,0.15033342,70.23790093328954,7.9270215,454.59891,-9.2314939,70.23790093328954,,,,,0.132874455,64.79986932064526,0.13287182300116654,0.13287182300116654
2336,2336,195.3565,6.7291317,2.130528,0.0,0,7.3089876,0.0,0.15266004,69.6153737388106,7.9039135,454.64383,-9.2315025,69.6153737388106,,,,,0.13498357333333333,64.81612134319496,0.13498094067438582,0.13498094067438582
2337,2337,195.3567,6.7054849,2.1520967,0.0,0,7.2838035,0.0,0.15425195,69.24523710064285,7.8784351,454.68875,-9.2311897,69.24523710064285,,,,,0.13709269166666666,64.8321306172139,0.13709005835746488,0.13709005835746488
2338,2338,195.3569,6.7078938,2.1686652,0.0,0,7.2586198,0.0,0.15615425,69.17366770591619,7.8539023,454.73364,-9.2305088,69.17366770591619,,,,,0.13920180999999998,64.84790442062334,0.13919917605010815,0.13919917605010815
2339,2339,195.3571,6.7534037,2.1908643,0.0,0,7.2334356,0.0,0.15767673,69.51287579936742,7.8312631,454.77856,-9.2303543,69.51287579936742,,,,,0.14131092833333334,64.86344970697807,0.14130829375203321,0.14130829375203321
2340,2340,195.3573,6.8250399,2.2097888,0.0,0,7.2082515,0.0,0.15875438,70.13813601052651,7.8095107,454.82349,-9.2302837,70.13813601052651,,,,,0.14342004666666666,64.87877312442896,0.14341741146296996,0.14341741146296996
2341,2341,195.3575,6.8801241,2.2352755,0.0,0,7.1830673,0.0,0.16109836,70.55202779902119,7.7859325,454.86841,-9.2301016,70.55202779902119,,,,,0.145529165,64.89388103348514,0.1455265291826601,0.1455265291826601
2342,2342,195.3577,6.9022574,2.2675545,0.0,0,7.1578832,0.0,0.1636598,70.58561790084694,7.7606416,454.9133,-9.2301884,70.58561790084694,,,,,0.14763828333333334,64.9087795233657,0.1476356469108563,0.1476356469108563
2343,2343,195.3579,6.887495,2.2924795,0.0,0,7.132699,0.0,0.16529155,70.28564255122059,7.7357183,454.95822,-9.2305393,70.28564255122059,,,,,0.14974740166666667,64.9234744272666,0.1497447646473216,0.1497447646473216
2344,2344,195.3581,6.8620315,2.3166471,0.0,0,7.1075149,0.0,0.16749583,69.88183884378077,7.7095194,455.00314,-9.2308521,69.88183884378077,,,,,0.15185652,64.93797133657635,0.15185388239182893,0.15185388239182893
2345,2345,195.3583,6.8530936,2.3453872,0.0,0,7.0823312,0.0,0.16982082,69.61984143602028,7.6828518,455.04807,-9.2310905,69.61984143602028,,,,,0.15396563833333332,64.9522756140879,0.15396300014416042,0.15396300014416042
2346,2346,195.3585,6.8541994,2.3708789,0.0,0,7.0571475,0.0,0.17141365,69.4793919453784,7.6564307,455.09296,-9.2314062,69.4793919453784,,,,,0.15607475666666665,64.96639240632032,0.1560721179041071,0.1560721179041071
2347,2347,195.3587,6.8627205,2.3936131,0.0,0,7.0319633,0.0,0.17353944,69.43031831998803,7.6324716,455.13788,-9.2314501,69.43031831998803,,,,,0.158183875,64.980326655037,0.15818123567146822,0.15818123567146822
2348,2348,195.3589,6.8923235,2.4155927,0.0,0,7.0067787,0.0,0.17554514,69.59828771129509,7.6074977,455.1828,-9.2316189,69.59828771129509,,,,,0.16029299333333333,64.99408310801054,0.16029035344605091,0.16029035344605091
2349,2349,195.3591,6.9383583,2.4344063,0.0,0,6.981595,0.0,0.1765596,69.94980815416403,7.5824156,455.22772,-9.2324896,69.94980815416403,,,,,0.16240211166666665,65.00766632903382,0.16239947122766982,0.16239947122766982
2350,2350,195.3593,6.9708371,2.4544835,0.0,0,6.9564114,0.0,0.1783198,70.15572725213435,7.559309,455.27261,-9.2329779,70.15572725213435,,,,,0.16451123,65.02108070734488,0.1645085890161467,0.1645085890161467
2351,2351,195.3595,6.9628105,2.480463,0.0,0,6.9312272,0.0,0.18068847,69.91787610213284,7.5362735,455.31754,-9.2321768,69.91787610213284,,,,,0.16662034833333333,65.03433046652212,0.16661770681130997,0.16661770681130997
2352,2352,195.3597,6.9336853,2.5092409,0.0,0,6.9060431,0.0,0.18243751,69.4521411594128,7.5126801,455.36246,-9.2309027,69.4521411594128,,,,,0.16872946666666666,65.04741967260428,0.16872682461299443,0.16872682461299443
2353,2353,195.3599,6.9057097,2.5322595,0.0,0,6.8808589,0.0,0.18444616,69.03387759938568,7.491221,455.40735,-9.2306423,69.03387759938568,,,,,0.170838585,65.06035224195328,0.1708359424210411,0.1708359424210411
2354,2354,195.3601,6.8983879,2.5502183,0.0,0,6.8556757,0.0,0.18641129,68.85309506567843,7.4690123,455.45227,-9.2315054,68.85309506567843,,,,,0.1729477033333333,65.07313194850622,0.17294506023529665,0.17294506023529665
2355,2355,195.3603,6.9399076,2.572377,0.0,0,6.8304915,0.0,0.18767254,69.13395012050267,7.4467015,455.48492,-9.2314444,69.13395012050267,,,,,0.17505682166666667,65.0857624305982,0.17505417805561332,0.17505417805561332
2356,2356,195.3605,7.0144963,2.5958102,0.0,0,6.8053074,0.0,0.18944089,69.73422645406329,7.4224877,455.50528,-9.2311831,69.73422645406329,,,,,0.17716594,65.0982471974415,0.1771632958818485,0.1771632958818485
2357,2357,195.3607,7.0719571,2.6174014,0.0,0,6.7801232,0.0,0.19172202,70.17284689449008,7.3971457,455.52563,-9.2315235,70.17284689449008,,,,,0.17927505833333332,65.11058963515352,0.17927241371386476,0.17927241371386476
2358,2358,195.3609,7.0780754,2.6450431,0.0,0,6.7554412,0.0,0.19354679,70.06361348559173,7.3740816,455.54599,-9.2316113,70.06361348559173,,,,,0.18138417666666667,65.12279301243858,0.1813815315515293,0.1813815315515293
2359,2359,195.3611,7.055377,2.6699688,0.0,0,6.7313666,0.0,0.19534522,69.6861671013734,7.3511543,455.56635,-9.2315388,69.6861671013734,,,,,0.183493295,65.13486048604922,0.18349064939471385,0.18349064939471385
2360,2360,195.3613,7.0434732,2.6881082,0.0,0,6.7074018,0.0,0.19743943,69.45760453636476,7.3280277,455.58673,-9.231596,69.45760453636476,,,,,0.18560241333333333,65.14679510577179,0.18559976724329458,0.18559976724329458
2361,2361,195.3615,7.0407863,2.7157576,0.0,0,6.6834412,0.0,0.19934522,69.2619880974002,7.3030653,455.60709,-9.2321453,69.2619880974002,,,,,0.18771153166666665,65.15859981928361,0.18770888509715175,0.18770888509715175
2362,2362,195.3617,7.0383501,2.7428002,0.0,0,6.6594815,0.0,0.20123206,69.07266167049828,7.2800975,455.62744,-9.2323122,69.07266167049828,,,,,0.18982064999999998,65.17027747664464,0.1898180029561696,0.1898180029561696
2363,2363,195.3619,7.0388365,2.7581789,0.0,0,6.6355214,0.0,0.20318766,68.98338623257162,7.2586646,455.6478,-9.2318773,68.98338623257162,,,,,0.19192976833333333,65.18183083453839,0.1919271208202362,0.1919271208202362
2364,2364,195.3621,7.0590901,2.7806869,0.0,0,6.6115613,0.0,0.2047853,69.04382966076322,7.2334185,455.66815,-9.230937,69.04382966076322,,,,,0.19403888666666666,65.19326256039939,0.19403623868924313,0.19403623868924313
2365,2365,195.3623,7.1131954,2.8048198,0.0,0,6.5876012,0.0,0.20624575,69.42386708232931,7.2098484,455.68851,-9.2313719,69.42386708232931,,,,,0.196148005,65.20457523617284,0.19614535656308557,0.19614535656308557
2366,2366,195.3625,7.1672215,2.8202548,0.0,0,6.5636415,0.0,0.20815286,69.85502734113484,7.1887789,455.70889,-9.2327642,69.85502734113484,,,,,0.19825712333333334,65.2157713619895,0.198254474441662,0.198254474441662
2367,2367,195.3627,7.1793756,2.8463211,0.0,0,6.5396814,0.0,0.21022931,69.8108662244383,7.1651649,455.72925,-9.2324095,69.8108662244383,,,,,0.20036624166666667,65.22685335949274,0.20036359232487397,0.20036359232487397
2368,2368,195.3629,7.1585217,2.8759828,0.0,0,6.5157218,0.0,0.21204157,69.42356216496768,7.1406369,455.7496,-9.2317944,69.42356216496768,,,,,0.20247536,65.23782357527581,0.20247271021262622,0.20247271021262622
2369,2369,195.3631,7.1400213,2.8910065,0.0,0,6.4917617,0.0,0.21384515,69.15091970346896,7.1170206,455.76996,-9.2316179,69.15091970346896,,,,,0.20458447833333332,65.24868428376578,0.2045818281048264,0.2045818281048264
2370,2370,195.3633,7.1502709,2.9134526,0.0,0,6.467802,0.0,0.2157952,69.11069877616383,7.0950317,455.79031,-9.2316847,69.11069877616383,,,,,0.20669359666666665,65.25943769033893,0.20669094600138485,0.20669094600138485
2371,2371,195.3635,7.1811495,2.9434774,0.0,0,6.4438419,0.0,0.21759896,69.22175368045697,7.0740128,455.8107,-9.2322674,69.22175368045697,,,,,0.208802715,65.27008593392904,0.20880006390221478,0.20880006390221478
2372,2372,195.3637,7.2045169,2.9612544,0.0,0,6.4198813,0.0,0.21953675,69.33567792589854,7.0510674,455.83105,-9.2328329,69.33567792589854,,,,,0.21091183333333333,65.28063108983311,0.21090918180723184,0.21090918180723184
2373,2373,195.3639,7.2150059,2.9862366,0.0,0,6.3959212,0.0,0.22186102,69.2799451513687,7.0265231,455.85141,-9.2330103,69.2799451513687,,,,,0.21302095166666665,65.2910751720758,0.21301829971635425,0.21301829971635425
2374,2374,195.3641,7.2335453,3.0159566,0.0,0,6.3719611,0.0,0.22370946,69.27108256812927,7.0014191,455.87177,-9.2330027,69.27108256812927,,,,,0.21513007,65.30142013594883,0.2151274176295026,0.2151274176295026
2375,2375,195.3643,7.2664351,3.0315108,0.0,0,6.3480015,0.0,0.22536388,69.48779177976151,6.9777045,455.89212,-9.2324963,69.48779177976151,,,,,0.21723918833333333,65.3116678801451,0.21723653554659975,0.21723653554659975
2376,2376,195.3645,7.287334,3.055197,0.0,0,6.3240414,0.0,0.22770737,69.53758267486253,6.9549356,455.91248,-9.2324286,69.53758267486253,,,,,0.21934830666666666,65.32182024902392,0.2193456534675708,0.2193456534675708
2377,2377,195.3647,7.2826262,3.0864208,0.0,0,6.3000817,0.0,0.22966635,69.29495961312936,6.9335856,455.93286,-9.2322598,69.29495961312936,,,,,0.22145742499999999,65.33187903463266,0.2214547713923429,0.2214547713923429
2378,2378,195.3649,7.2747293,3.1033213,0.0,0,6.2761216,0.0,0.23128484,69.11292107547033,6.9111862,455.95322,-9.2317753,69.11292107547033,,,,,0.2235665433333333,65.34184597865381,0.2235638893208454,0.2235638893208454
2379,2379,195.3651,7.2865143,3.1240952,0.0,0,6.252162,0.0,0.23351726,69.09326642999976,6.8840427,455.97357,-9.2317324,69.09326642999976,,,,,0.22567566166666667,65.35172277431943,0.2256730072530095,0.2256730072530095
2380,2380,195.3653,7.3042331,3.1518073,0.0,0,6.2282019,0.0,0.23524229,69.0852705744031,6.858089,455.99393,-9.2322626,69.0852705744031,,,,,0.22778478,65.36151106819148,0.2277821251887683,0.2277821251887683
2381,2381,195.3655,7.3209438,3.1688373,0.0,0,6.2042418,0.0,0.23667789,69.1349067270265,6.8349481,456.01428,-9.2324419,69.1349067270265,,,,,0.22989389833333332,65.37121246183926,0.22989124312805675,0.22989124312805675
2382,2382,195.3657,7.3304071,3.1921661,0.0,0,6.1802816,0.0,0.23919225,69.0755563772536,6.8139997,456.03464,-9.2323055,69.0755563772536,,,,,0.23200301666666667,65.38082851347842,0.2320003610708116,0.2320003610708116
2383,2383,195.3659,7.3382211,3.2228186,0.0,0,6.1568022,0.0,0.24134481,68.95356519595663,6.7894316,456.05502,-9.232748,68.95356519595663,,,,,0.234112135,65.39036073955401,0.23410947901697118,0.23410947901697118
