Strain,Stress_MPa,std_Stress_MPa,up_std_Stress_MPa,down_std_Stress_MPa,up_2std_Stress_MPa,down_2std_Stress_MPa,up_3std_Stress_MPa,down_3std_Stress_MPa,min_Stress_MPa,max_Stress_MPa,q1_Stress_MPa,q3_Stress_MPa
0.000634030676866,27.88788708443128,20.184644990677278,48.072532075108555,7.703242093754003,68.25717706578584,-12.481402896923274,88.44182205646311,-32.666047887600556,-0.847834930057492,54.155546944505,0.40985329228851797,41.00954725548715
0.0006794626756293956,29.027136734177457,20.732148012549683,49.75928474672714,8.294988721627774,70.49143275927682,-12.437159290921908,91.2235807718265,-33.169307303471584,-0.847834930057492,55.84222496211004,0.5537670032884587,41.9760044766591
0.000724894674392791,31.33674550578853,21.798762589010334,53.135508094798865,9.537982916778198,74.9342706838092,-12.260779672232136,96.73303327281953,-34.05954226124247,-0.847834930057492,59.00351750142832,2.9290219027622357,44.88221366864137
0.0007703266731561865,35.75597706693499,21.031548591204665,56.78752565813966,14.724428475730324,77.81907424934431,-6.307120115474341,98.85062284054898,-27.338668706679,0.127291487468957,61.79427130459294,24.89084727386262,47.78400155734265
0.000815758671919582,38.391823652676614,21.831904655674535,60.22372830835115,16.55991899700208,82.05563296402568,-5.271985658672456,103.88753761970023,-27.10389031434699,0.127291487468957,64.74827578358358,31.042448224434075,50.62412435297124
0.0008611906706829774,40.74128598343618,22.911061142232196,63.65234712566837,17.830224841203982,86.56340826790057,-5.080836301028214,109.47446941013277,-27.991897443260406,0.127291487468957,67.96957297283329,34.54192863227355,53.52459886095909
0.000906622669446373,45.639201781018414,21.64762647941421,67.28682826043263,23.991575301604204,88.93445473984684,2.3439488221899936,110.58208121926104,-19.303677657224213,0.127291487468957,70.88326126781375,46.21244141426615,56.19660749578669
0.0009520546682097685,50.082032940528855,19.628442698037585,69.71047563856644,30.45359024249127,89.33891833660402,10.825147544453685,108.96736103464161,-8.803295153583896,0.127291487468957,73.67258150302906,48.61962531141781,59.08979918278976
0.0009974866669731639,52.5909353563351,20.418076860802923,73.00901221713802,32.17285849553218,93.42708907794095,11.754781634729255,113.84516593874386,-8.663295226073664,0.127291487468957,76.69228429861947,50.991603664958944,62.05488499330953
0.0010429186657365593,57.70474177000014,16.74115004420236,74.4458918142025,40.963591725797784,91.18704185840485,24.22244168159542,107.92819190260722,7.481291637393056,0.127291487468957,79.97715883708914,53.50689906716309,64.70776663326141
0.0010883506644999547,60.36211824264537,17.306163959073167,77.66828220171854,43.055954283572206,94.9744461607917,25.74979032449904,112.28061011986487,8.443626365425871,0.127291487468957,83.18002643500682,56.13235247055455,67.36740148745612
0.0011337826632633503,66.31287136686137,9.402264667946849,75.71513603480822,56.91060669891452,85.11740070275508,47.508342030967675,94.51966537070192,38.10607736302083,47.64068968868784,86.14737401317528,62.86310683129263,70.17996890798554
0.001179214662026746,69.07487673896448,9.546817956277641,78.62169469524211,59.528058782686834,88.16851265151976,49.98124082640919,97.7153306077974,40.434422870131556,50.20141150687541,89.33155995700423,65.35456654734905,73.0639904304403
0.0012246466607901412,71.89257364262687,9.679992861353778,81.57256650398065,62.21258078127309,91.25255936533443,52.532587919919315,100.9325522266882,42.85259505856554,52.611001613668115,92.52871384006467,67.81304414103695,75.9993008275041
0.0012700786595535368,74.64155433129915,9.790414036586256,84.4319683678854,64.85114029471289,94.22238240447166,55.060726258126635,104.01279644105792,45.27031222154038,54.87702176171709,95.51972927619096,70.42873050015685,78.7043581713433
0.0013155106583169322,77.35446076239303,9.864091532934607,87.21855229532764,67.49036922945842,97.08264382826225,57.626277696523815,106.94673536119686,47.76218616358921,57.127697690120385,98.02719326318471,72.95844211665577,81.46377080526582
0.0013609426570803276,79.99169467861591,10.00163078375059,89.9933254623665,69.99006389486533,99.9949562461171,59.98843311111473,109.99658702986768,49.986802327364146,59.19944652188761,100.78774922950149,75.43384409228472,84.03343937835416
0.0014063746558437232,82.6230971591353,10.175960577882735,92.79905773701803,72.44713658125256,102.97501831490077,62.27117600336983,113.15097889278351,52.09521542548709,61.39360471636216,103.5867470066267,77.8592130908429,86.74350085847641
0.0014518066546071187,85.38089175153378,10.43499356410725,95.81588531564103,74.94589818742654,106.25087887974829,64.51090462331928,116.68587244385553,54.07591105921203,63.717872022646524,106.69397834909095,80.2902400664131,89.5762661687708
0.001497238653370514,88.05997276336329,10.57875979159061,98.6387325549539,77.48121297177268,109.2174923465445,66.90245318018208,119.79625213813512,56.323693388591465,66.09147930485105,109.26548891403539,82.7055967327108,92.42653111864675
0.0015426706521339097,90.74910216756768,10.718733237949994,101.46783540551768,80.0303689296177,112.18656864346767,69.3116356916677,122.90530188141767,58.5929024537177,68.14911610532356,111.9452651713789,85.19590006421714,95.161909425359
0.0015881026508973051,93.4542440227794,10.873719427998898,104.3279634507783,82.58052459478051,115.2016828787772,71.7068051667816,126.0754023067761,60.833085738782714,70.1647850817477,114.74812733884025,87.78909721557369,97.73897572428666
0.0016335346496607005,96.09582221254409,11.050624258786817,107.1464464713309,85.04519795375728,118.19707073011773,73.99457369497046,129.24769498890453,62.943949436183644,72.16876141093067,117.62914294387018,90.25991775547777,100.448509879425
0.0016789666484240962,98.70962465486983,11.204127113467973,109.9137517683378,87.50549754140185,121.11787888180578,76.30137042793388,132.32200599527374,65.09724331446591,74.18237005885558,120.33013096886131,92.66418478028774,103.12302267576418
0.0017243986471874918,101.36339217399667,11.352300030609191,112.71569220460586,90.01109214338749,124.06799223521506,78.65879211277829,135.42029226582423,67.3064920821691,76.17804580929119,123.1106530167018,95.09591170706926,106.00605606047131
0.001769830645950887,103.97780847930194,11.476597157101924,115.45440563640386,92.50121132220002,126.9310027935058,81.02461416509809,138.40759995060773,69.54801700799617,78.19276436934281,125.92163625961857,97.62976478547765,108.7622361252185
0.0018152626447142826,106.59062890981642,11.62324370314618,118.2138726129626,94.96738520667023,129.8371163161088,83.34414150352406,141.46036001925495,71.72089780037788,80.24769597626151,128.6970506750983,100.25480843543036,111.57828170122974
0.0018606946434776778,109.12368221418271,11.777969624680555,120.90165183886326,97.34571258950216,132.6796214635438,85.5677429648216,144.45759108822438,73.78977334014104,82.36966449464693,131.2671284547136,102.84080628480595,114.21614776208241
0.0019061266422410734,111.68597544728213,11.917913108697826,123.60388855597996,99.7680623385843,135.52180166467778,87.85014922988648,147.4397147733756,75.93223612118865,84.4218496529091,133.85589774777023,105.36672410252154,116.79882728571727
0.001951558641004469,114.21908620599876,12.120019634288857,126.33910584028762,102.09906657170991,138.45912547457647,89.97904693742105,150.57914510886533,77.8590273031322,86.43053624180607,136.72845016141477,107.80155401213234,119.56593219399764
0.0019969906397678643,116.79518049248604,12.311801654604462,129.1069821470905,104.48337883788157,141.41878380169496,92.17157718327712,153.73058545629942,79.85977552867266,88.53469477076011,139.5644252722673,110.26415470802604,122.54385957771264
