Strain,Stress_MPa,std_Stress_MPa,up_std_Stress_MPa,down_std_Stress_MPa,up_2std_Stress_MPa,down_2std_Stress_MPa,up_3std_Stress_MPa,down_3std_Stress_MPa,min_Stress_MPa,max_Stress_MPa,q1_Stress_MPa,q3_Stress_MPa
0.000720963499157,28.955441527369032,17.39365786324365,46.34909939061268,11.561783664125382,63.74275725385633,-5.831874199118268,81.13641511709999,-23.22553206236192,-0.0491197758968568,42.9288116388862,25.557185891693067,39.520672745185024
0.0007674768330024925,31.85066629076086,15.798732100956927,47.64939839171779,16.05193418980393,63.448130492674714,0.25320208884700435,79.24686259363165,-15.545530012109925,-0.0491197758968568,44.2920539613598,31.78869555220043,40.77596408321823
0.000813990166847985,33.87424636211849,16.64259670406336,50.51684306618185,17.23164965805513,67.15943977024521,0.5890529539917679,83.80203647430858,-16.05354375007159,-0.0491197758968568,47.04829386874681,34.5156435179551,43.02381080937615
0.0008605035006934774,35.946357379892994,17.584250942464585,53.53060832235758,18.36210643742841,71.11485926482217,0.7778554949638234,88.69911020728675,-16.806395447500762,-0.0491197758968568,50.00948781074574,37.03443384599594,45.46076772549979
0.0009070168345389699,41.336389311991496,14.137624135547888,55.474013447539384,27.198765176443608,69.61163758308727,13.06114104089572,83.74926171863515,-1.0764830946521684,0.112738211085168,52.3944287977532,41.58639473827944,48.041261317973195
0.0009535301683844624,43.637528857340264,14.813284057573458,58.450812914913726,28.824244799766806,73.26409697248718,14.010960742193348,88.07738103006065,-0.8023233153801144,0.112738211085168,54.99767910130501,44.224866742201016,50.55112045889171
0.0010000435022299548,45.92223780099713,15.486266009796834,61.40850381079397,30.435971791200295,76.8947698205908,14.949705781403463,92.38103583038763,-0.5365602283933697,0.112738211085168,57.82722624522816,46.686344191378225,53.018832339411354
0.0010465568360754473,48.23833869683756,16.195840644704795,64.43417934154235,32.042498052132764,80.63001998624715,15.84665740742797,96.82586063095195,-0.34918323727682576,0.112738211085168,60.87364525269687,48.800282140695785,55.54629079568785
0.0010930701699209398,50.51138726496271,16.908320183464618,67.41970744842732,33.60306708149809,84.32802763189194,16.694746898033472,101.23634781535657,-0.21357328543114562,0.112738211085168,63.849057835357826,51.07536347687838,58.125692754410196
0.0011395835037664322,52.683603873988886,17.578784947528217,70.2623888215171,35.104818926460666,87.84117376904533,17.526033978932453,105.41995871657353,-0.05275096859575967,0.112738211085168,66.4109380823293,53.27658159722016,60.62394323871347
0.0011860968376119247,54.85670697242469,18.20996436467201,73.0666713370967,36.64674260775268,91.27663570176871,18.436778243080667,109.48660006644073,0.22681387840865597,0.112738211085168,68.60822882267234,55.53458146288169,63.077378458974835
0.0012326101714574171,57.027434676744235,18.85672862798652,75.88416330473075,38.170706048757715,94.74089193271728,19.313977420771195,113.5976205607038,0.4572487927846751,0.112738211085168,71.14958061836406,57.77572388625352,65.47356396880468
